,Proximity_to_Hole_from_20-30_yards_RANK THIS WEEK,Proximity_to_Hole_from_20-30_yards_RANK LAST WEEK,Proximity_to_Hole_from_20-30_yards_PLAYER NAME,Proximity_to_Hole_from_20-30_yards_ROUNDS,Proximity_to_Hole_from_20-30_yards_AVG DTP,Proximity_to_Hole_from_20-30_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_20-30_yards_# OF SHOTS,Proximity_to_Hole_from_20-30_yards_SCRAMBLING RANK
46,T42,T42,Phil Mickelson,71,"8' 8""",692.6669999999999,80,20
47,T48,T48,Luke Guthrie,85,"8' 9""",1106.0,127,29
48,T48,T48,Michael Putnam,106,"8' 9""",1062.5,121,122
49,T48,T48,Webb Simpson,87,"8' 9""",975.8330000000001,112,77
50,T48,T48,Tim Wilkinson,86,"8' 9""",1048.583,120,10
51,T52,T52,Hideki Matsuyama,82,"8' 10""",680.25,77,41
52,T52,T52,D.A. Points,75,"8' 10""",838.0830000000001,95,156
53,T52,T52,Ian Poulter,57,"8' 10""",574.5830000000001,65,98
54,T55,T55,Jonas Blixt,64,"8' 11""",527.75,59,84
55,T55,T55,Greg Chalmers,85,"8' 11""",1253.25,140,65
56,T55,T55,Charley Hoffman,93,"8' 11""",844.0830000000001,95,64
57,T55,T55,Trevor Immelman,84,"8' 11""",1040.583,117,150
58,T55,T55,Jeff Maggert,54,"8' 11""",553.5830000000001,62,93
59,T55,T55,George McNeill,79,"8' 11""",887.8330000000001,100,97
60,T55,T55,Adam Scott,68,"8' 11""",736.8330000000001,83,37
61,T55,T55,Heath Slocum,71,"8' 11""",778.0830000000001,87,24
62,T55,T55,Brandt Snedeker,89,"8' 11""",826.1669999999999,93,66
63,T64,T64,J.B. Holmes,86,"9' 0""",1273.75,142,89
64,T64,T64,Michael Thompson,74,"9' 0""",891.8330000000001,99,90
65,T64,T64,Brendon Todd,108,"9' 0""",1176.917,131,7
66,T67,T67,Briny Baird,50,"9' 1""",644.5,71,118
67,T67,T67,Paul Casey,56,"9' 1""",573.5,63,128
68,T67,T67,Stewart Cink,91,"9' 1""",854.75,94,142
69,T67,T67,Jerry Kelly,80,"9' 1""",893.75,98,16
70,T67,T67,Chris Kirk,105,"9' 1""",1248.083,137,9
71,T67,T67,Kevin Kisner,85,"9' 1""",1021.0830000000001,112,122
72,T67,T67,Camilo Villegas,95,"9' 1""",1225.167,135,125
73,T74,T74,Ricky Barnes,92,"9' 2""",1117.25,122,19
74,T74,T74,Brooks Koepka,56,"9' 2""",502.833,55,108
75,T74,T74,Jordan Spieth,102,"9' 2""",1116.833,122,13
76,T74,T74,Robert Streb,75,"9' 2""",935.0,102,80
77,T74,T74,Nicholas Thompson,85,"9' 2""",955.75,104,164
78,T79,T79,Woody Austin,63,"9' 3""",860.0830000000001,93,146
79,T79,T79,Chad Collins,78,"9' 3""",1033.083,112,60
80,T79,T79,Jason Day,54,"9' 3""",497.667,54,5
81,T79,T79,Ken Duke,80,"9' 3""",859.6669999999999,93,109
82,T79,T79,Morgan Hoffmann,103,"9' 3""",1313.4170000000001,142,106
83,T79,T79,Spencer Levin,59,"9' 3""",802.9169999999999,87,55
84,T79,T79,Will MacKenzie,82,"9' 3""",1061.167,115,134
85,T79,T79,Jimmy Walker,98,"9' 3""",1150.333,124,91
86,T87,T87,Sangmoon Bae,76,"9' 4""",1069.25,115,112
87,T87,T87,Jason Dufner,57,"9' 4""",551.5830000000001,59,166
88,T87,T87,J.J. Henry,91,"9' 4""",1059.25,114,121
89,T87,T87,Billy Hurley III,86,"9' 4""",926.0,99,26
90,T87,T87,Richard Lee,80,"9' 4""",1053.333,113,32
91,T87,T87,Vijay Singh,83,"9' 4""",1048.083,112,73
92,T87,T87,Kevin Stadler,90,"9' 4""",810.8330000000001,87,159
93,T87,T87,Jhonattan Vegas,77,"9' 4""",810.5,87,72
94,T95,T95,Rickie Fowler,91,"9' 5""",900.5830000000001,96,17
95,T95,T95,Josh Teater,90,"9' 5""",1025.25,109,102
96,T95,T95,Tyrone Van Aswegen,79,"9' 5""",733.0830000000001,78,94
97,T98,T98,Chad Campbell,57,"9' 6""",615.25,65,51
98,T98,T98,Marc Leishman,81,"9' 6""",927.0,98,115
99,T98,T98,Pat Perez,84,"9' 6""",1155.583,122,46
100,T98,T98,Bubba Watson,76,"9' 6""",691.6669999999999,73,74
101,T102,T102,Erik Compton,88,"9' 7""",1065.583,111,83
102,T102,T102,Ben Crane,81,"9' 7""",1136.083,119,75
103,T102,T102,David Hearn,97,"9' 7""",1135.583,119,35
104,T102,T102,Freddie Jacobson,91,"9' 7""",1141.75,119,28
105,T102,T102,David Lingmerth,80,"9' 7""",918.0,96,151
106,T102,T102,Graeme McDowell,66,"9' 7""",518.3330000000001,54,39
107,T108,T108,Aaron Baddeley,74,"9' 8""",1112.083,115,47
108,T108,T108,Derek Ernst,80,"9' 8""",1006.25,104,173
109,T108,T108,Russell Henley,92,"9' 8""",1130.167,117,170
110,T108,T108,Russell Knox,92,"9' 8""",985.6669999999999,102,8
111,T108,T108,Brian Stuard,91,"9' 8""",1218.333,126,41
112,T108,T108,Lee Westwood,57,"9' 8""",714.5830000000001,74,127
113,T114,T114,James Driscoll,71,"9' 9""",1157.167,119,141
114,T114,T114,Matt Every,85,"9' 9""",970.9169999999999,100,82
115,T114,T114,Lucas Glover,68,"9' 9""",576.0,59,176
116,T114,T114,Charles Howell III,106,"9' 9""",1391.5,143,30
117,T114,T114,Troy Matteson,62,"9' 9""",786.5,81,168
118,T114,T114,Jim Renner,61,"9' 9""",719.0,74,177
119,T114,T114,Johnson Wagner,69,"9' 9""",838.75,86,92
120,T121,T121,John Huh,87,"9' 10""",1075.25,109,107
121,T121,T121,D.H. Lee,54,"9' 10""",797.25,81,86
122,T121,T121,Danny Lee,84,"9' 10""",1080.0,110,105
123,T121,T121,Geoff Ogilvy,84,"9' 10""",1167.5,119,137
124,T121,T121,Gary Woodland,93,"9' 10""",1368.0,139,50
125,T126,T126,Robert Allenby,83,"9' 11""",1072.667,108,52
126,T126,T126,Charlie Beljan,76,"9' 11""",1044.667,105,162
127,T126,T126,Graham DeLaet,80,"9' 11""",806.3330000000001,81,85
128,T126,T126,Harris English,95,"9' 11""",973.3330000000001,98,110
129,T126,T126,John Senden,99,"9' 11""",1153.917,116,49
130,T131,T131,Ryan Moore,86,"10' 0""",791.4169999999999,79,103
131,T131,T131,Jeff Overton,80,"10' 0""",1019.3330000000001,102,39
132,T131,T131,Carl Pettersson,91,"10' 0""",1438.75,144,113
133,T131,T131,Wes Roach,67,"10' 0""",796.6669999999999,80,103
134,T135,T135,Ben Curtis,77,"10' 1""",1275.083,126,126
135,T135,T135,Brendon de Jonge,109,"10' 1""",1487.75,148,117
136,T135,T135,James Hahn,82,"10' 1""",1165.583,116,145
137,T135,T135,Hunter Mahan,88,"10' 1""",930.3330000000001,92,148
138,T135,T135,John Rollins,84,"10' 1""",1046.333,104,165
139,T135,T135,Andres Romero,81,"10' 1""",1131.25,112,52
140,T135,T135,Kevin Tway,64,"10' 1""",674.5,67,162
141,T142,T142,Brice Garnett,92,"10' 2""",1363.3329999999999,134,62
142,T142,T142,Martin Kaymer,65,"10' 2""",642.75,63,158
143,T142,T142,Davis Love III,74,"10' 2""",855.6669999999999,84,140
144,T142,T142,John Peterson,62,"10' 2""",632.25,62,134
145,T142,T142,Daniel Summerhays,98,"10' 2""",1368.0,135,96
146,T147,T147,William McGirt,96,"10' 3""",1472.1670000000001,144,79
147,T147,T147,Rory McIlroy,66,"10' 3""",716.4169999999999,70,88
148,T147,T147,Kevin Streelman,79,"10' 3""",893.0,87,155
149,T147,T147,Bo Van Pelt,83,"10' 3""",874.5,85,101
150,T147,T147,Nick Watney,80,"10' 3""",695.5830000000001,68,132
151,T152,T152,Rory Sabbatini,82,"10' 4""",942.9169999999999,91,142
152,T152,T152,Boo Weekley,73,"10' 4""",859.25,83,160
153,T154,T154,John Merrick,87,"10' 5""",936.6669999999999,90,175
154,T154,T154,Ryan Palmer,85,"10' 5""",1095.917,105,95
155,T156,T156,Jim Herman,62,"10' 6""",683.0,65,149
156,T156,T156,Jamie Lovemark,64,"10' 6""",829.25,79,129
157,T158,T158,Robert Garrigus,80,"10' 8""",1038.25,97,116
158,T158,T158,Troy Merritt,62,"10' 8""",864.0830000000001,81,130
159,T158,T158,Sean O'Hair,77,"10' 8""",1250.417,117,63
160,T161,T161,Keegan Bradley,89,"10' 9""",1120.917,104,14
161,T161,T161,Ángel Cabrera,69,"10' 9""",960.1669999999999,89,161
162,T163,T163,Andrew Loupe,65,"10' 10""",921.9169999999999,85,139
163,T163,T163,"Ted Potter, Jr.",68,"10' 10""",956.25,88,11
164,T163,T163,Andrew Svoboda,77,"10' 10""",1062.333,98,77
165,T166,T166,Billy Horschel,92,"10' 11""",984.75,90,144
166,T166,T166,Scott Stallings,77,"10' 11""",908.1669999999999,83,154
167,T168,T168,Justin Hicks,103,"11' 0""",1309.333,119,146
168,T168,T168,Kyle Stanley,87,"11' 0""",1019.1669999999999,93,167
169,T168,T168,Henrik Stenson,56,"11' 0""",738.3330000000001,67,171
170,T168,T168,Hudson Swafford,75,"11' 0""",1031.0,94,169
171,172,172,Mark Wilson,69,"11' 2""",1050.667,94,138
172,T173,T173,Tommy Gainey,73,"11' 3""",1201.0,107,174
173,T173,T173,Chesson Hadley,84,"11' 3""",1091.5,97,153
174,175,175,Jason Kokrak,65,"11' 5""",1070.333,94,59
175,176,176,Willy Wilcox,51,"11' 7""",766.4169999999999,66,81
176,177,177,Dustin Johnson,58,"11' 8""",677.4169999999999,58,57
