,Proximity_to_Hole_from_10-20_yards_RANK THIS WEEK,Proximity_to_Hole_from_10-20_yards_RANK LAST WEEK,Proximity_to_Hole_from_10-20_yards_PLAYER NAME,Proximity_to_Hole_from_10-20_yards_ROUNDS,Proximity_to_Hole_from_10-20_yards_AVG DTP,Proximity_to_Hole_from_10-20_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_10-20_yards_# OF SHOTS,Proximity_to_Hole_from_10-20_yards_SCRAMBLING RANK
25,T20,T20,Camilo Villegas,95,"6' 2""",1426.6670000000001,230,125
26,T27,T27,Jason Dufner,57,"6' 3""",732.5830000000001,118,166
27,T27,T27,J.B. Holmes,86,"6' 3""",1700.5829999999999,271,89
28,T27,T27,John Huh,87,"6' 3""",1368.75,220,107
29,T27,T27,Russell Knox,92,"6' 3""",1551.0829999999999,247,8
30,T27,T27,Rory McIlroy,66,"6' 3""",929.75,149,88
31,T27,T27,Phil Mickelson,71,"6' 3""",1076.833,172,20
32,T27,T27,Tyrone Van Aswegen,79,"6' 3""",1380.5829999999999,220,94
33,T27,T27,Charlie Wi,72,"6' 3""",1421.9170000000001,227,15
34,T35,T35,Ricky Barnes,92,"6' 4""",1636.75,259,19
35,T35,T35,Roberto Castro,76,"6' 4""",1013.1669999999999,160,136
36,T35,T35,Ken Duke,80,"6' 4""",1179.417,187,109
37,T35,T35,Brian Harman,111,"6' 4""",1966.8329999999999,309,60
38,T35,T35,Jason Kokrak,65,"6' 4""",1286.167,202,59
39,T35,T35,Heath Slocum,71,"6' 4""",1027.75,162,24
40,T35,T35,Jhonattan Vegas,77,"6' 4""",1184.0,187,72
41,T35,T35,Tim Wilkinson,86,"6' 4""",1444.6670000000001,229,10
42,T43,T43,Steven Bowditch,93,"6' 5""",1671.25,259,120
43,T43,T43,Jonathan Byrd,76,"6' 5""",1315.9170000000001,205,99
44,T43,T43,Chad Collins,78,"6' 5""",1299.75,202,60
45,T43,T43,Brice Garnett,92,"6' 5""",1473.5829999999999,230,62
46,T43,T43,Trevor Immelman,84,"6' 5""",1360.6670000000001,211,150
47,T43,T43,Mike Weir,69,"6' 5""",1090.917,171,56
48,T49,T49,Keegan Bradley,89,"6' 6""",1297.5,199,14
49,T49,T49,Scott Brown,100,"6' 6""",1697.8329999999999,260,86
50,T49,T49,Paul Casey,56,"6' 6""",912.5830000000001,140,128
51,T49,T49,Tim Clark,75,"6' 6""",1244.417,192,70
52,T49,T49,Martin Flores,85,"6' 6""",1340.6670000000001,207,111
53,T49,T49,Luke Guthrie,85,"6' 6""",1560.8329999999999,239,29
54,T49,T49,Bill Haas,107,"6' 6""",1451.3329999999999,222,43
55,T49,T49,Morgan Hoffmann,103,"6' 6""",1805.0,278,106
56,T49,T49,Jerry Kelly,80,"6' 6""",1237.167,191,16
57,T49,T49,Ryan Moore,86,"6' 6""",1223.5,189,103
58,T49,T49,Brandt Snedeker,89,"6' 6""",1412.6670000000001,218,66
59,T49,T49,Jordan Spieth,102,"6' 6""",1815.9170000000001,281,13
60,T49,T49,David Toms,64,"6' 6""",913.25,140,23
61,T62,T62,Billy Hurley III,86,"6' 7""",1348.9170000000001,206,26
62,T62,T62,Scott Langley,95,"6' 7""",1648.0829999999999,251,21
63,T62,T62,Rory Sabbatini,82,"6' 7""",1459.4170000000001,221,142
64,T62,T62,Charl Schwartzel,64,"6' 7""",1179.083,178,21
65,T62,T62,Henrik Stenson,56,"6' 7""",664.4169999999999,101,171
66,T62,T62,Brendon Todd,108,"6' 7""",1806.4170000000001,273,7
67,T62,T62,Bo Van Pelt,83,"6' 7""",1241.667,188,101
68,T69,T69,Aaron Baddeley,74,"6' 8""",1365.3329999999999,206,47
69,T69,T69,K.J. Choi,80,"6' 8""",1444.5,216,119
70,T69,T69,Ben Crane,81,"6' 8""",1665.4170000000001,249,75
71,T69,T69,Retief Goosen,94,"6' 8""",1545.6670000000001,231,33
72,T69,T69,Adam Scott,68,"6' 8""",1115.667,167,37
73,T69,T69,John Senden,99,"6' 8""",1457.5,220,49
74,T69,T69,Brian Stuard,91,"6' 8""",1395.0,208,41
75,T76,T76,Sangmoon Bae,76,"6' 9""",1401.9170000000001,208,112
76,T76,T76,Brian Davis,93,"6' 9""",1593.5,236,25
77,T76,T76,Matt Every,85,"6' 9""",1387.9170000000001,206,82
78,T76,T76,David Hearn,97,"6' 9""",1627.9170000000001,242,35
79,T76,T76,George McNeill,79,"6' 9""",1349.25,199,97
80,T76,T76,Bryce Molder,77,"6' 9""",1298.667,193,44
81,T76,T76,Jeff Overton,80,"6' 9""",1417.25,209,39
82,T76,T76,Robert Streb,75,"6' 9""",1370.8329999999999,202,80
83,T76,T76,Josh Teater,90,"6' 9""",1628.1670000000001,240,102
84,T76,T76,Jimmy Walker,98,"6' 9""",1474.1670000000001,219,91
85,T86,T86,Stuart Appleby,92,"6' 10""",1758.8329999999999,258,34
86,T86,T86,Woody Austin,63,"6' 10""",1195.833,175,146
87,T86,T86,Jonas Blixt,64,"6' 10""",1001.4169999999999,146,84
88,T86,T86,Charles Howell III,106,"6' 10""",1983.6670000000001,290,30
89,T86,T86,Freddie Jacobson,91,"6' 10""",1791.0,261,28
90,T86,T86,Richard Lee,80,"6' 10""",1486.4170000000001,217,32
91,T86,T86,William McGirt,96,"6' 10""",1774.4170000000001,259,79
92,T86,T86,Ryan Palmer,85,"6' 10""",1433.6670000000001,209,95
93,T86,T86,Pat Perez,84,"6' 10""",1538.1670000000001,225,46
94,T86,T86,Michael Putnam,106,"6' 10""",1895.6670000000001,277,122
95,T96,T96,Ben Curtis,77,"6' 11""",1245.583,180,126
96,T96,T96,Brendon de Jonge,109,"6' 11""",1943.3329999999999,281,117
97,T96,T96,Hideki Matsuyama,82,"6' 11""",1620.25,235,41
98,T96,T96,Seung-Yul Noh,92,"6' 11""",1486.5829999999999,216,45
99,T96,T96,Andres Romero,81,"6' 11""",1737.8329999999999,252,52
100,T96,T96,Shawn Stefani,60,"6' 11""",1149.083,167,67
101,T96,T96,Johnson Wagner,69,"6' 11""",1298.333,188,92
102,T103,T103,Charley Hoffman,93,"7' 0""",1739.6670000000001,250,64
103,T103,T103,Dustin Johnson,58,"7' 0""",871.6669999999999,125,57
104,T103,T103,Chris Kirk,105,"7' 0""",1812.0829999999999,258,9
105,T103,T103,Martin Laird,66,"7' 0""",1061.0,151,157
106,T103,T103,Ben Martin,80,"7' 0""",1326.5829999999999,190,75
107,T103,T103,Patrick Reed,92,"7' 0""",1601.4170000000001,229,69
108,T103,T103,Kevin Tway,64,"7' 0""",1138.0,162,162
109,T110,T110,Robert Garrigus,80,"7' 1""",1704.6670000000001,240,116
110,T110,T110,James Hahn,82,"7' 1""",1654.4170000000001,234,145
111,T110,T110,Brooks Koepka,56,"7' 1""",913.5,129,108
112,T110,T110,Will MacKenzie,82,"7' 1""",1518.8329999999999,215,134
113,T110,T110,Hunter Mahan,88,"7' 1""",1551.25,220,148
114,T110,T110,Chris Stroud,88,"7' 1""",1537.6670000000001,216,18
115,T110,T110,Andrew Svoboda,77,"7' 1""",1327.25,187,77
116,T110,T110,Boo Weekley,73,"7' 1""",1219.667,173,160
117,T118,T118,James Driscoll,71,"7' 2""",1409.5829999999999,197,141
118,T118,T118,Justin Hicks,103,"7' 2""",1726.5,242,146
119,T118,T118,Bronson La'Cassie,51,"7' 2""",898.9169999999999,125,48
120,T118,T118,Sean O'Hair,77,"7' 2""",1566.8329999999999,219,63
121,T118,T118,Wes Roach,67,"7' 2""",1209.5,168,103
122,T118,T118,Y.E. Yang,79,"7' 2""",1419.9170000000001,199,122
123,T124,T124,Graham DeLaet,80,"7' 3""",1267.917,175,85
124,T124,T124,Lucas Glover,68,"7' 3""",1102.583,152,176
125,T124,T124,Marc Leishman,81,"7' 3""",1423.0829999999999,196,115
126,T124,T124,Davis Love III,74,"7' 3""",1438.5,199,140
127,T124,T124,Jamie Lovemark,64,"7' 3""",1140.5,158,129
128,T124,T124,Geoff Ogilvy,84,"7' 3""",1702.6670000000001,235,137
129,T124,T124,Jim Renner,61,"7' 3""",1170.25,161,177
130,T131,T131,Spencer Levin,59,"7' 4""",1164.833,159,55
131,T131,T131,Carl Pettersson,91,"7' 4""",1692.0,231,113
132,T131,T131,Kyle Stanley,87,"7' 4""",1573.75,214,167
133,T131,T131,Nick Watney,80,"7' 4""",1159.667,158,132
134,T131,T131,Gary Woodland,93,"7' 4""",1554.3329999999999,213,50
135,T136,T136,Erik Compton,88,"7' 5""",1878.8329999999999,254,83
136,T136,T136,Kevin Kisner,85,"7' 5""",1497.6670000000001,201,122
137,T136,T136,John Merrick,87,"7' 5""",1388.5829999999999,187,175
138,T136,T136,D.A. Points,75,"7' 5""",1217.667,165,156
139,T136,T136,"Ted Potter, Jr.",68,"7' 5""",1480.6670000000001,199,11
140,T136,T136,Brendan Steele,89,"7' 5""",1738.75,234,67
141,T136,T136,Kevin Streelman,79,"7' 5""",1446.9170000000001,195,155
142,T136,T136,Daniel Summerhays,98,"7' 5""",2023.8329999999999,272,96
143,T144,T144,Robert Allenby,83,"7' 6""",1419.25,189,52
144,T144,T144,Brad Fritsch,50,"7' 6""",972.5,130,54
145,T144,T144,Graeme McDowell,66,"7' 6""",1117.583,149,39
146,T144,T144,Bubba Watson,76,"7' 6""",1257.917,167,74
147,T148,T148,Derek Ernst,80,"7' 7""",1445.6670000000001,190,173
148,T148,T148,Matt Jones,83,"7' 7""",1557.75,206,133
149,T148,T148,Martin Kaymer,65,"7' 7""",1241.667,163,158
150,T148,T148,Troy Matteson,62,"7' 7""",1207.583,160,168
151,T148,T148,Michael Thompson,74,"7' 7""",1367.75,180,90
152,T153,T153,Chesson Hadley,84,"7' 8""",1807.0829999999999,235,153
153,T153,T153,Russell Henley,92,"7' 8""",1775.8329999999999,232,170
154,T153,T153,Danny Lee,84,"7' 8""",1727.8329999999999,225,105
155,T153,T153,Andrew Loupe,65,"7' 8""",1189.917,155,139
156,T157,T157,Charlie Beljan,76,"7' 9""",1624.6670000000001,209,162
157,T157,T157,Stewart Cink,91,"7' 9""",1435.0829999999999,185,142
158,T157,T157,Jim Herman,62,"7' 9""",1238.333,160,149
159,T157,T157,Billy Horschel,92,"7' 9""",1326.75,172,144
160,T157,T157,David Lingmerth,80,"7' 9""",1599.5829999999999,206,151
161,T157,T157,Jeff Maggert,54,"7' 9""",1027.167,132,93
162,T157,T157,Troy Merritt,62,"7' 9""",1140.667,147,130
163,T157,T157,Kevin Stadler,90,"7' 9""",1347.8329999999999,174,159
164,T157,T157,Scott Stallings,77,"7' 9""",1665.4170000000001,215,154
165,T157,T157,Nicholas Thompson,85,"7' 9""",1652.25,214,164
166,T167,T167,Chad Campbell,57,"7' 10""",799.1669999999999,102,51
167,T167,T167,Greg Chalmers,85,"7' 10""",2005.3329999999999,256,65
168,169,169,John Rollins,84,"7' 11""",1582.5,200,165
169,T170,T170,Jason Bohn,81,"8' 0""",1863.0829999999999,233,131
170,T170,T170,Louis Oosthuizen,50,"8' 0""",712.75,89,172
171,T172,T172,Tommy Gainey,73,"8' 3""",1493.9170000000001,181,174
172,T172,T172,J.J. Henry,91,"8' 3""",1707.5829999999999,206,121
173,174,174,Willy Wilcox,51,"8' 6""",949.9169999999999,112,81
174,175,175,Ángel Cabrera,69,"8' 8""",1594.4170000000001,184,161
175,176,176,Hudson Swafford,75,"8' 11""",1346.1670000000001,151,169
176,177,177,John Peterson,62,"9' 3""",1779.6670000000001,192,134
