,Sand_Saves_from_20-30_yards_RANK THIS WEEK,Sand_Saves_from_20-30_yards_RANK LAST WEEK,Sand_Saves_from_20-30_yards_PLAYER NAME,Sand_Saves_from_20-30_yards_ROUNDS,Sand_Saves_from_20-30_yards_%,Sand_Saves_from_20-30_yards_# OF SAVES,Sand_Saves_from_20-30_yards_# OF BUNKERS
36,T37,T37,Justin Rose,70,55.56,15,27
37,T37,T37,Mark Wilson,69,55.56,15,27
38,T39,T39,Ken Duke,80,55.17,16,29
39,T39,T39,Retief Goosen,94,55.17,16,29
40,T41,T41,Briny Baird,50,55.0,11,20
41,T41,T41,Adam Scott,68,55.0,11,20
42,T41,T41,Brendon Todd,108,55.0,22,40
43,44,44,Martin Kaymer,65,54.55,12,22
44,T45,T45,Stewart Cink,91,54.17,13,24
45,T45,T45,Jeff Maggert,54,54.17,13,24
46,T45,T45,Kevin Na,94,54.17,26,48
47,48,48,J.B. Holmes,86,54.0,27,50
48,T49,T49,Cameron Tringale,111,53.85,21,39
49,T49,T49,Boo Weekley,73,53.85,14,26
50,T51,T51,Danny Lee,84,53.33,16,30
51,T51,T51,Brendan Steele,89,53.33,16,30
52,53,53,Justin Leonard,75,53.13,17,32
53,54,54,Trevor Immelman,84,52.94,18,34
54,55,55,Ben Crane,81,52.78,19,36
55,T56,T56,Ernie Els,85,52.5,21,40
56,T56,T56,Andres Romero,81,52.5,21,40
57,T56,T56,John Senden,99,52.5,21,40
58,T59,T59,Jason Day,54,52.38,11,21
59,T59,T59,Troy Matteson,62,52.38,11,21
60,61,61,Brian Gay,81,52.27,23,44
61,62,62,Hideki Matsuyama,82,52.17,12,23
62,63,63,Andrew Loupe,65,52.0,13,25
63,64,64,Michael Thompson,74,51.72,15,29
64,T65,T65,Rickie Fowler,91,51.61,16,31
65,T65,T65,Rory McIlroy,66,51.61,16,31
66,T67,T67,Chad Collins,78,51.52,17,33
67,T67,T67,James Hahn,82,51.52,17,33
68,T67,T67,Y.E. Yang,79,51.52,17,33
69,70,70,Charles Howell III,106,51.43,18,35
70,71,71,Luke Guthrie,85,51.16,22,43
71,T72,T72,Graham DeLaet,80,50.0,13,26
72,T72,T72,Brad Fritsch,50,50.0,12,24
73,T72,T72,Russell Henley,92,50.0,22,44
74,T72,T72,Morgan Hoffmann,103,50.0,22,44
75,T72,T72,Kevin Kisner,85,50.0,16,32
76,T72,T72,David Lingmerth,80,50.0,15,30
77,T72,T72,George McNeill,79,50.0,18,36
78,T72,T72,Shawn Stefani,60,50.0,12,24
79,T72,T72,Hudson Swafford,75,50.0,12,24
80,81,81,Stuart Appleby,92,48.89,22,45
81,82,82,Steven Bowditch,93,48.84,21,43
82,T83,T83,Matt Kuchar,91,48.57,17,35
83,T83,T83,Will MacKenzie,82,48.57,17,35
84,85,85,Jason Bohn,81,48.39,15,31
85,86,86,Bubba Watson,76,48.0,12,25
86,T87,T87,Dustin Johnson,58,47.83,11,23
87,T87,T87,Michael Putnam,106,47.83,22,46
88,89,89,David Hearn,97,47.62,20,42
89,90,90,Graeme McDowell,66,47.37,9,19
90,91,91,Hunter Mahan,88,47.22,17,36
91,T92,T92,Chad Campbell,57,47.06,8,17
92,T92,T92,Roberto Castro,76,47.06,16,34
93,T92,T92,John Peterson,62,47.06,8,17
94,T92,T92,Willy Wilcox,51,47.06,8,17
95,96,96,Vijay Singh,83,46.88,15,32
96,T97,T97,Sangmoon Bae,76,46.67,14,30
97,T97,T97,Robert Streb,75,46.67,14,30
98,T97,T97,Camilo Villegas,95,46.67,21,45
99,T100,T100,Ricky Barnes,92,46.51,20,43
100,T100,T100,Jordan Spieth,102,46.51,20,43
101,T102,T102,Jamie Lovemark,64,46.43,13,28
102,T102,T102,Wes Roach,67,46.43,13,28
103,104,104,Louis Oosthuizen,50,46.15,6,13
104,105,105,Richard Lee,80,45.95,17,37
105,106,106,Pat Perez,84,45.71,16,35
106,107,107,Justin Hicks,103,45.65,21,46
107,T108,T108,Tommy Gainey,73,45.45,15,33
108,T108,T108,John Huh,87,45.45,15,33
109,110,110,Brian Stuard,91,45.0,18,40
110,T111,T111,Matt Every,85,44.74,17,38
111,T111,T111,Jimmy Walker,98,44.74,17,38
112,T113,T113,K.J. Choi,80,44.44,16,36
113,T113,T113,Nick Watney,80,44.44,8,18
114,115,115,Josh Teater,90,43.75,14,32
115,T116,T116,Freddie Jacobson,91,43.59,17,39
116,T116,T116,Tim Wilkinson,86,43.59,17,39
117,T118,T118,Charlie Beljan,76,43.33,13,30
118,T118,T118,Jeff Overton,80,43.33,13,30
119,T118,T118,John Rollins,84,43.33,13,30
120,T121,T121,Aaron Baddeley,74,43.24,16,37
121,T121,T121,Erik Compton,88,43.24,16,37
122,T121,T121,Kyle Stanley,87,43.24,16,37
123,124,124,Paul Casey,56,42.86,6,14
124,T125,T125,Brian Harman,111,42.5,17,40
125,T125,T125,Jerry Kelly,80,42.5,17,40
126,T125,T125,Geoff Ogilvy,84,42.5,17,40
127,T128,T128,Keegan Bradley,89,42.42,14,33
128,T128,T128,Martin Flores,85,42.42,14,33
129,130,130,Davis Love III,74,42.31,11,26
130,131,131,James Driscoll,71,42.22,19,45
131,132,132,Woody Austin,63,41.94,13,31
132,133,133,Martin Laird,66,41.67,10,24
133,T134,T134,Ben Curtis,77,41.03,16,39
134,T134,T134,Gary Woodland,93,41.03,16,39
135,136,136,Spencer Levin,59,40.74,11,27
136,T137,T137,Jonas Blixt,64,40.0,6,15
137,T137,T137,Lucas Glover,68,40.0,6,15
138,T137,T137,Jason Kokrak,65,40.0,12,30
139,T137,T137,Ryan Moore,86,40.0,10,25
140,T137,T137,Johnson Wagner,69,40.0,8,20
141,T137,T137,Lee Westwood,57,40.0,8,20
142,143,143,Webb Simpson,87,39.53,17,43
143,144,144,Kevin Stadler,90,39.39,13,33
144,T145,T145,Bud Cauley,56,39.13,9,23
145,T145,T145,Derek Ernst,80,39.13,9,23
146,T145,T145,Brice Garnett,92,39.13,18,46
147,T148,T148,J.J. Henry,91,38.46,10,26
148,T148,T148,John Merrick,87,38.46,10,26
149,150,150,Brendon de Jonge,109,38.33,23,60
150,T151,T151,Henrik Stenson,56,38.1,8,21
151,T151,T151,Jhonattan Vegas,77,38.1,8,21
152,153,153,Kevin Streelman,79,37.93,11,29
153,154,154,David Toms,64,36.36,8,22
154,155,155,Chris Stroud,88,36.0,9,25
155,156,156,Tyrone Van Aswegen,79,35.48,11,31
156,157,157,Ian Poulter,57,34.78,8,23
157,T158,T158,Ángel Cabrera,69,34.48,10,29
158,T158,T158,Charley Hoffman,93,34.48,10,29
159,160,160,Jonathan Byrd,76,34.38,11,32
160,T161,T161,Chesson Hadley,84,34.29,12,35
161,T161,T161,Nicholas Thompson,85,34.29,12,35
162,T163,T163,Gonzalo Fernandez-Castaño,83,33.33,9,27
163,T163,T163,William McGirt,96,33.33,19,57
164,T163,T163,"Ted Potter, Jr.",68,33.33,9,27
165,T163,T163,Scott Stallings,77,33.33,10,30
166,T163,T163,Bo Van Pelt,83,33.33,8,24
167,168,168,Carl Pettersson,91,32.65,16,49
168,169,169,Daniel Summerhays,98,31.91,15,47
169,170,170,Jason Dufner,57,31.58,6,19
170,171,171,Rory Sabbatini,82,31.03,9,29
171,172,172,Jim Renner,61,29.17,7,24
172,173,173,Matt Jones,83,28.95,11,38
173,174,174,Harris English,95,26.67,8,30
174,175,175,Jim Herman,62,25.0,5,20
175,176,176,Andrew Svoboda,77,23.08,6,26
176,177,177,Kevin Tway,64,21.05,4,19
