,Last_5_Events_-_Putting_RANK THIS WEEK,Last_5_Events_-_Putting_RANK LAST WEEK,Last_5_Events_-_Putting_PLAYER NAME,Last_5_Events_-_Putting_EVENTS,Last_5_Events_-_Putting_RATING
0,1,1,Dean Wilson,1,9.7
1,2,2,José María Olazábal,1,9.2
2,T3,T3,Jay Delsing,1,9.1
3,T3,T3,Brian Gay,1,9.1
4,T3,T3,Mark Hensby,1,9.1
5,T6,T6,Per-Ulrik Johansson,1,9.0
6,T6,T6,John Morgan,1,9.0
7,T6,T6,Deane Pappas,3,9.0
8,T9,T9,Michael Clark II,2,8.9
9,T9,T9,Yasuharu Imano,1,8.9
10,T9,T9,Tom Pernice Jr.,4,8.9
11,T12,T12,Trevor Dodds,1,8.8
12,T12,T12,Greg Norman,1,8.8
13,T14,T14,Steven Alker,1,8.7
14,T14,T14,Mathias Grönberg,1,8.7
15,T14,T14,Dudley Hart,1,8.7
16,T14,T14,Chris Riley,4,8.7
17,T14,T14,Nick Watney,1,8.7
18,T19,T19,Tommy Armour III,2,8.6
19,T19,T19,Barry Cheesman,1,8.6
20,T19,T19,Brad Faxon,4,8.6
21,T19,T19,Søren Kjeldsen,1,8.6
22,T19,T19,Paul Lawrie,2,8.6
23,T19,T19,Shigeki Maruyama,4,8.6
24,T19,T19,Paul Stankowski,3,8.6
25,T26,T26,Mark Brooks,2,8.5
26,T26,T26,Bob Burns,2,8.5
27,T26,T26,Chris Downes,1,8.5
28,T26,T26,Vijay Singh,4,8.5
29,T26,T26,Craig Stadler,1,8.5
30,T26,T26,Richard Zokol,1,8.5
31,T32,T32,Billy Andrade,5,8.4
32,T32,T32,Danny Briggs,1,8.4
33,T32,T32,Todd Hamilton,1,8.4
34,T32,T32,Richard Johnson,3,8.4
35,T32,T32,Jim McGovern,3,8.4
36,T32,T32,Steve Stricker,2,8.4
37,T38,T38,Jim Carter,1,8.3
38,T38,T38,Fred Couples,3,8.3
39,T38,T38,Glen Day,4,8.3
40,T38,T38,Brad Elder,1,8.3
41,T38,T38,Ken Green,1,8.3
42,T38,T38,Brian Henninger,2,8.3
43,T38,T38,Pete Jordan,1,8.3
44,T38,T38,Skip Kendall,5,8.3
45,T38,T38,Kenichi Kuboya,3,8.3
46,T38,T38,Bernhard Langer,4,8.3
47,T38,T38,Hennie Otto,2,8.3
48,T38,T38,Rod Pampling,3,8.3
49,T38,T38,John Rollins,2,8.3
50,T38,T38,Patrick Sheehan,3,8.3
51,T38,T38,Cameron Yancey,1,8.3
52,T53,T53,Arjun Atwal,1,8.2
53,T53,T53,Jay Don Blake,2,8.2
54,T53,T53,Olin Browne,2,8.2
55,T53,T53,Ángel Cabrera,1,8.2
56,T53,T53,Mark Calcavecchia,2,8.2
57,T53,T53,Bob Estes,4,8.2
58,T53,T53,Robert Gamez,5,8.2
59,T53,T53,J.P. Hayes,1,8.2
60,T53,T53,Andy Miller,1,8.2
61,T53,T53,Loren Roberts,5,8.2
62,T53,T53,Duffy Waldorf,4,8.2
63,T53,T53,Brian Watts,1,8.2
64,T53,T53,Jay Williamson,2,8.2
65,T66,T66,Robert Allenby,4,8.1
66,T66,T66,Stuart Appleby,5,8.1
67,T66,T66,Woody Austin,4,8.1
68,T66,T66,Phil Blackmar,1,8.1
69,T66,T66,Guy Boros,3,8.1
70,T66,T66,José Coceres,3,8.1
71,T66,T66,Tom Gillis,1,8.1
72,T66,T66,Matt Gogel,3,8.1
73,T66,T66,Paul Goydos,5,8.1
74,T66,T66,Jarrod Moseley,1,8.1
75,T66,T66,Kevin Na,1,8.1
76,T66,T66,Corey Pavin,4,8.1
77,T66,T66,Craig Perks,1,8.1
78,T66,T66,Jyoti Randhawa,1,8.1
79,T66,T66,Mike Small,1,8.1
80,T66,T66,Kevin Sutherland,3,8.1
81,T66,T66,Mark Wilson,2,8.1
82,T83,T85,Aaron Baddeley,5,8.0
83,T83,T85,Rich Beem,2,8.0
84,T83,T85,Paul Casey,2,8.0
85,T83,T85,Greg Chalmers,3,8.0
86,T83,T85,Tim Clark,4,8.0
87,T83,T85,Gavin Coles,1,8.0
88,T83,T85,Luke Donald,3,8.0
89,T83,T85,Joel Edwards,1,8.0
90,T83,T85,Dan Forsman,4,8.0
91,T83,T85,Jim Furyk,5,8.0
92,T83,T85,Jeff Gallagher,2,8.0
93,T83,T85,John Huston,4,8.0
94,T83,T85,Toshi Izawa,2,8.0
95,T83,T85,Greg Kraft,3,8.0
96,T83,T85,Frank Lickliter II,2,8.0
97,T83,T189,Davis Love III,3,8.0
98,T83,T85,Troy Matteson,2,8.0
99,T83,T85,Graeme McDowell,1,8.0
100,T83,T85,Phil Mickelson,3,8.0
101,T83,T85,Craig Parry,2,8.0
102,T83,T85,Phillip Price,4,8.0
103,T83,T85,Brett Quigley,4,8.0
104,T83,T85,Mike Springer,3,8.0
105,T83,T85,Grant Waite,1,8.0
106,T83,T110,Mike Weir,4,8.0
107,T108,T110,Stewart Cink,5,7.9
108,T108,T66,Ben Curtis,2,7.9
109,T108,T110,Robert Damron,3,7.9
110,T108,T110,Ernie Els,4,7.9
111,T108,T110,Nick Faldo,2,7.9
112,T108,T110,Todd Fischer,2,7.9
113,T108,T110,Steve Flesch,5,7.9
114,T108,T110,David Frost,5,7.9
115,T108,T110,Brent Geiberger,4,7.9
116,T108,T110,Padraig Harrington,2,7.9
