,Early_Par_5_Scoring_Average_RANK THIS WEEK,Early_Par_5_Scoring_Average_RANK LAST WEEK,Early_Par_5_Scoring_Average_PLAYER NAME,Early_Par_5_Scoring_Average_ROUNDS,Early_Par_5_Scoring_Average_AVG,Early_Par_5_Scoring_Average_TOTAL STROKES,Early_Par_5_Scoring_Average_TOTAL HOLES
60,T57,T57,Luke Donald,57,4.65,521,112
61,T57,T57,Ken Duke,80,4.65,609,131
62,T57,T57,Martin Flores,85,4.65,674,145
63,T57,T57,Morgan Hoffmann,103,4.65,651,140
64,T57,T57,Trevor Immelman,84,4.65,720,155
65,T57,T57,Seung-Yul Noh,92,4.65,707,152
66,T57,T57,Sean O'Hair,77,4.65,661,142
67,T57,T57,John Senden,99,4.65,661,142
68,T57,T57,Jimmy Walker,98,4.65,660,142
69,T70,T70,Charlie Beljan,76,4.66,475,102
70,T70,T70,Chad Campbell,57,4.66,368,79
71,T70,T70,Matt Every,85,4.66,564,121
72,T70,T70,Robert Garrigus,80,4.66,629,135
73,T70,T70,Zach Johnson,97,4.66,573,123
74,T70,T70,Justin Leonard,75,4.66,582,125
75,T70,T70,George McNeill,79,4.66,568,122
76,T70,T70,Carl Pettersson,91,4.66,657,141
77,T70,T70,Brendon Todd,108,4.66,727,156
78,T79,T79,Woody Austin,63,4.67,481,103
79,T79,T79,Jim Furyk,84,4.67,430,92
80,T79,T79,Justin Hicks,103,4.67,831,178
81,T79,T79,Jeff Overton,80,4.67,616,132
82,T79,T79,Daniel Summerhays,98,4.67,803,172
83,T79,T79,Kevin Tway,64,4.67,434,93
84,T85,T85,Keegan Bradley,89,4.68,548,117
85,T85,T85,Tommy Gainey,73,4.68,454,97
86,T85,T85,Brice Garnett,92,4.68,655,140
87,T85,T85,Kevin Kisner,85,4.68,557,119
88,T85,T85,Scott Langley,95,4.68,655,140
89,T85,T85,Heath Slocum,71,4.68,491,105
90,T85,T85,Lee Westwood,57,4.68,496,106
91,T85,T85,Tim Wilkinson,86,4.68,519,111
92,T93,T93,Stuart Appleby,92,4.69,722,154
93,T93,T93,Brendon de Jonge,109,4.69,886,189
94,T93,T93,Jason Dufner,57,4.69,399,85
95,T93,T93,Chesson Hadley,84,4.69,539,115
96,T93,T93,Hunter Mahan,88,4.69,610,130
97,T93,T93,Pat Perez,84,4.69,596,127
98,T93,T93,Andres Romero,81,4.69,624,133
99,T93,T93,Webb Simpson,87,4.69,624,133
100,T93,T93,Shawn Stefani,60,4.69,483,103
101,T93,T93,Andrew Svoboda,77,4.69,549,117
102,T93,T93,Nicholas Thompson,85,4.69,652,139
103,T93,T93,Michael Thompson,74,4.69,661,141
104,T93,T93,Y.E. Yang,79,4.69,647,138
105,T106,T106,Ricky Barnes,92,4.7,653,139
106,T106,T106,Ben Martin,80,4.7,564,120
107,T106,T106,Nick Watney,80,4.7,512,109
108,T109,T109,Brian Harman,111,4.71,820,174
109,T109,T109,David Hearn,97,4.71,820,174
110,T109,T109,J.J. Henry,91,4.71,706,150
111,T109,T109,Charley Hoffman,93,4.71,768,163
112,T109,T109,Richard Lee,80,4.71,626,133
113,T109,T109,Bryce Molder,77,4.71,650,138
114,T109,T109,Ryan Moore,86,4.71,518,110
115,T109,T109,Michael Putnam,106,4.71,796,169
116,T109,T109,Kevin Streelman,79,4.71,523,111
117,T109,T109,Tyrone Van Aswegen,79,4.71,608,129
118,T109,T109,Charlie Wi,72,4.71,499,106
119,T120,T120,Jonas Blixt,64,4.72,581,123
120,T120,T120,Jason Bohn,81,4.72,604,128
121,T120,T120,Ernie Els,85,4.72,628,133
122,T120,T120,J.B. Holmes,86,4.72,562,119
123,T120,T120,William McGirt,96,4.72,694,147
124,T120,T120,Ryan Palmer,85,4.72,595,126
125,T120,T120,John Rollins,84,4.72,652,138
126,T120,T120,Rory Sabbatini,82,4.72,642,136
127,T120,T120,Mark Wilson,69,4.72,500,106
128,T129,T129,Erik Compton,88,4.73,662,140
129,T129,T129,Billy Hurley III,86,4.73,601,127
130,T129,T129,Freddie Jacobson,91,4.73,681,144
131,T129,T129,Bronson La'Cassie,51,4.73,397,84
132,T129,T129,Andrew Loupe,65,4.73,454,96
133,T129,T129,Davis Love III,74,4.73,639,135
134,T129,T129,Wes Roach,67,4.73,501,106
135,T129,T129,Brian Stuard,91,4.73,605,128
136,T129,T129,Camilo Villegas,95,4.73,795,168
137,T138,T138,Sergio Garcia,61,4.74,313,66
138,T138,T138,Retief Goosen,94,4.74,654,138
139,T138,T138,Luke Guthrie,85,4.74,640,135
140,T138,T138,Russell Henley,92,4.74,768,162
141,T138,T138,Martin Kaymer,65,4.74,465,98
142,T138,T138,Jerry Kelly,80,4.74,650,137
143,T144,T144,Ángel Cabrera,69,4.75,527,111
144,T144,T144,Spencer Levin,59,4.75,494,104
145,T144,T144,David Lingmerth,80,4.75,656,138
146,T144,T144,John Merrick,87,4.75,802,169
147,T144,T144,Josh Teater,90,4.75,684,144
148,T149,T149,Robert Allenby,83,4.76,614,129
149,T149,T149,Derek Ernst,80,4.76,623,131
150,T149,T149,Gonzalo Fernandez-Castaño,83,4.76,647,136
151,T149,T149,Troy Matteson,62,4.76,457,96
152,T149,T149,Troy Merritt,62,4.76,457,96
153,T149,T149,Scott Stallings,77,4.76,642,135
154,T149,T149,Bo Van Pelt,83,4.76,609,128
155,T149,T149,Boo Weekley,73,4.76,633,133
156,T157,T157,Greg Chalmers,85,4.77,563,118
157,T157,T157,Jim Herman,62,4.77,467,98
158,T157,T157,John Huh,87,4.77,710,149
159,T157,T157,Kyle Stanley,87,4.77,716,150
160,T157,T157,Chris Stroud,88,4.77,629,132
161,T157,T157,David Toms,64,4.77,458,96
162,T163,T163,Roberto Castro,76,4.78,602,126
163,T163,T163,Brian Gay,81,4.78,731,153
164,T163,T163,Johnson Wagner,69,4.78,492,103
165,T163,T163,Mike Weir,69,4.78,492,103
166,T167,T167,James Hahn,82,4.79,556,116
167,T167,T167,Jeff Maggert,54,4.79,426,89
168,T167,T167,Robert Streb,75,4.79,469,98
169,T170,T170,Ben Crane,81,4.8,581,121
170,T170,T170,John Peterson,62,4.8,413,86
171,172,172,D.H. Lee,54,4.81,433,90
172,173,173,Scott Brown,100,4.82,820,170
173,174,174,Tim Clark,75,4.83,531,110
174,175,175,D.A. Points,75,4.86,651,134
175,176,176,Louis Oosthuizen,50,4.87,336,69
176,177,177,Jim Renner,61,4.92,428,87
