,First_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_2_Scoring_Average_AVG,First_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
122,123,123,Ryo Ishikawa,71.75,287,4
123,124,124,Troy Matteson,71.86,503,7
124,125,125,Trevor Immelman,71.9,719,10
125,T126,T126,Sangmoon Bae,72.0,576,8
126,T126,T126,Graham DeLaet,72.0,648,9
127,T126,T126,Russell Henley,72.0,792,11
128,T126,T126,J.J. Henry,72.0,288,4
129,T126,T126,Zach Johnson,72.0,216,3
130,T126,T126,Graeme McDowell,72.0,72,1
131,T126,T126,Jim Renner,72.0,288,4
132,T126,T126,Kyle Stanley,72.0,504,7
133,T126,T126,Robert Streb,72.0,288,4
134,T126,T126,Chris Stroud,72.0,432,6
135,T126,T126,Tyrone Van Aswegen,72.0,720,10
136,T137,T137,Ben Martin,72.13,577,8
137,T137,T137,Nicholas Thompson,72.13,577,8
138,139,139,Boo Weekley,72.14,505,7
139,T140,T140,J.B. Holmes,72.2,361,5
140,T140,T140,Johnson Wagner,72.2,361,5
141,142,142,Richard Lee,72.22,650,9
142,T143,T143,David Lingmerth,72.25,289,4
143,T143,T143,Jeff Maggert,72.25,289,4
144,T143,T143,D.A. Points,72.25,578,8
145,T143,T143,Rory Sabbatini,72.25,289,4
146,147,147,Hideki Matsuyama,72.33,217,3
147,T148,T148,Louis Oosthuizen,72.4,362,5
148,T148,T148,Wes Roach,72.4,362,5
149,150,150,Pat Perez,72.43,507,7
150,T151,T151,Keegan Bradley,72.5,290,4
151,T151,T151,Brice Garnett,72.5,580,8
152,T151,T151,Webb Simpson,72.5,290,4
153,T151,T151,Hudson Swafford,72.5,435,6
154,155,155,Roberto Castro,72.7,727,10
155,156,156,Derek Ernst,72.71,509,7
156,157,157,Nick Watney,72.73,800,11
157,T158,T158,Tommy Gainey,72.75,291,4
158,T158,T158,Andrew Svoboda,72.75,291,4
159,160,160,Robert Allenby,72.8,364,5
160,161,161,Charles Howell III,72.9,729,10
161,T162,T162,Jason Day,73.0,146,2
162,T162,T162,Spencer Levin,73.0,365,5
163,T162,T162,Ryan Moore,73.0,511,7
164,T162,T162,Ian Poulter,73.0,219,3
165,T166,T166,Rickie Fowler,73.25,293,4
166,T166,T166,Willy Wilcox,73.25,293,4
167,168,168,Hunter Mahan,73.29,513,7
168,T169,T169,James Hahn,73.33,220,3
169,T169,T169,Y.E. Yang,73.33,220,3
170,171,171,Scott Stallings,73.38,587,8
171,172,172,Jonathan Byrd,73.4,367,5
172,173,173,Gonzalo Fernandez-Castaño,73.43,514,7
173,174,174,John Peterson,73.6,368,5
174,175,175,Davis Love III,73.67,221,3
175,176,176,Lee Westwood,74.0,296,4
176,177,177,James Driscoll,74.67,224,3
