,Early_Lowest_Round_RANK THIS WEEK,Early_Lowest_Round_RANK LAST WEEK,Early_Lowest_Round_PLAYER NAME,Early_Lowest_Round_LOW RND
0,1,1,J.J. Henry,60
1,T2,T2,Scott Brown,61
2,T2,T2,Troy Matteson,61
3,T2,T2,Andres Romero,61
4,T5,T5,Brendon de Jonge,62
5,T5,T5,Harris English,62
6,T5,T5,Andres Gonzales,62
7,T5,T5,Martin Kaymer,62
8,T5,T5,George McNeill,62
9,T5,T5,Phil Mickelson,62
10,T5,T5,Adam Scott,62
11,T5,T5,Brendan Steele,62
12,T5,T5,Jimmy Walker,62
13,T14,T14,Sangmoon Bae,63
14,T14,T14,Briny Baird,63
15,T14,T14,Jonathan Byrd,63
16,T14,T14,Miguel Angel Carballo,63
17,T14,T14,Paul Casey,63
18,T14,T14,Bud Cauley,63
19,T14,T14,Kevin Chappell,63
20,T14,T14,Tim Clark,63
21,T14,T14,Graham DeLaet,63
22,T14,T14,James Driscoll,63
23,T14,T14,Brad Fritsch,63
24,T14,T14,Jim Furyk,63
25,T14,T14,Robert Garrigus,63
26,T14,T14,Brian Gay,63
27,T14,T14,Brian Harman,63
28,T14,T14,Billy Hurley III,63
29,T14,T14,Zach Johnson,63
30,T14,T14,Robert Karlsson,63
31,T14,T14,Russell Knox,63
32,T14,T14,Andrew Loupe,63
33,T14,T14,Sean O'Hair,63
34,T14,T14,Dicky Pride,63
35,T14,T14,Michael Putnam,63
36,T14,T14,Patrick Reed,63
37,T14,T14,Rory Sabbatini,63
38,T14,T14,John Senden,63
39,T14,T14,Webb Simpson,63
40,T14,T14,Jordan Spieth,63
41,T14,T14,Kevin Stadler,63
42,T14,T14,Bo Van Pelt,63
43,T14,T14,Jhonattan Vegas,63
44,T14,T14,Lee Westwood,63
45,T14,T14,Tim Wilkinson,63
46,T14,T14,Gary Woodland,63
47,T48,T48,Jason Allred,64
48,T48,T48,Stuart Appleby,64
49,T48,T48,Ricky Barnes,64
50,T48,T48,Jonas Blixt,64
51,T48,T48,Steven Bowditch,64
52,T48,T48,Greg Chalmers,64
53,T48,T48,Stewart Cink,64
54,T48,T48,Ben Crane,64
55,T48,T48,Brian Davis,64
56,T48,T48,Sergio Garcia,64
57,T48,T48,Retief Goosen,64
58,T48,T48,Luke Guthrie,64
59,T48,T48,Todd Hamilton,64
60,T48,T48,Justin Hicks,64
61,T48,T48,Chris Kirk,64
62,T48,T48,Kevin Kisner,64
63,T48,T48,Brooks Koepka,64
64,T48,T48,Marc Leishman,64
65,T48,T48,Edward Loar,64
66,T48,T48,Will MacKenzie,64
67,T48,T48,Hideki Matsuyama,64
68,T48,T48,William McGirt,64
69,T48,T48,Ryan Moore,64
70,T48,T48,Kevin Na,64
71,T48,T48,Jeff Overton,64
72,T48,T48,Ryan Palmer,64
73,T48,T48,Jesper Parnevik,64
74,T48,T48,Pat Perez,64
75,T48,T48,Scott Piercy,64
76,T48,T48,Ian Poulter,64
77,T48,T48,Brandt Snedeker,64
78,T48,T48,Scott Stallings,64
79,T48,T48,Henrik Stenson,64
80,T48,T48,Kevin Streelman,64
81,T48,T48,Chris Stroud,64
82,T48,T48,Daniel Summerhays,64
83,T48,T48,Andrew Svoboda,64
84,T48,T48,Hudson Swafford,64
85,T48,T48,Michael Thompson,64
86,T48,T48,David Toms,64
87,T48,T48,Camilo Villegas,64
88,T48,T48,Bubba Watson,64
89,T48,T48,Y.E. Yang,64
90,T91,T91,Robert Allenby,65
91,T91,T91,Stephen Ames,65
92,T91,T91,Aaron Baddeley,65
93,T91,T91,Charlie Beljan,65
94,T91,T91,Jason Bohn,65
95,T91,T91,Keegan Bradley,65
96,T91,T91,Ángel Cabrera,65
97,T91,T91,Roberto Castro,65
98,T91,T91,K.J. Choi,65
99,T91,T91,Ben Curtis,65
100,T91,T91,Ken Duke,65
101,T91,T91,Joe Durant,65
102,T91,T91,Bob Estes,65
103,T91,T91,Matt Every,65
104,T91,T91,Bill Haas,65
105,T91,T91,James Hahn,65
106,T91,T91,Peter Hanson,65
107,T91,T91,David Hearn,65
108,T91,T91,Russell Henley,65
109,T91,T91,J.B. Holmes,65
110,T91,T91,Charles Howell III,65
111,T91,T91,Steven Ihm,65
112,T91,T91,Trevor Immelman,65
113,T91,T91,Matt Jones,65
114,T91,T91,Jerry Kelly,65
115,T91,T91,Jason Kokrak,65
116,T91,T91,Matt Kuchar,65
117,T91,T91,Doug LaBelle II,65
118,T91,T91,Martin Laird,65
119,T91,T91,Scott Langley,65
120,T91,T91,Danny Lee,65
121,T91,T91,Justin Leonard,65
122,T91,T91,Spencer Levin,65
123,T91,T91,Davis Love III,65
124,T91,T91,Hunter Mahan,65
125,T91,T91,Peter Malnati,65
126,T91,T91,Ben Martin,65
127,T91,T91,Graeme McDowell,65
128,T91,T91,Rory McIlroy,65
129,T91,T91,John Merrick,65
130,T91,T91,Bryce Molder,65
131,T91,T91,Seung-Yul Noh,65
132,T91,T91,Geoff Ogilvy,65
133,T91,T91,Greg Owen,65
134,T91,T91,Kevin Penner,65
135,T91,T91,John Peterson,65
136,T91,T91,D.A. Points,65
137,T91,T91,"Ted Potter, Jr.",65
138,T91,T91,Wes Roach,65
139,T91,T91,Patrick Rodgers,65
140,T91,T91,Justin Rose,65
141,T91,T91,Charl Schwartzel,65
142,T91,T91,Heath Slocum,65
143,T91,T91,Kyle Stanley,65
144,T91,T91,Steve Stricker,65
145,T91,T91,Brian Stuard,65
146,T91,T91,Kevin Tway,65
147,T91,T91,Johnson Wagner,65
148,T91,T91,Charlie Wi,65
149,T91,T91,Chris Wood,65
150,T91,T91,Tiger Woods,65
151,T152,T152,Blake Adams,66
152,T152,T152,Woody Austin,66
153,T152,T152,Eric Axley,66
154,T152,T152,Daniel Berger,66
155,T152,T152,Chad Campbell,66
156,T152,T152,Daniel Chopra,66
157,T152,T152,Will Claxton,66
158,T152,T152,Chad Collins,66
159,T152,T152,Erik Compton,66
160,T152,T152,John Daly,66
161,T152,T152,Jason Day,66
162,T152,T152,Jamie Donaldson,66
163,T152,T152,Ernie Els,66
164,T152,T152,Derek Ernst,66
165,T152,T152,Gonzalo Fernandez-Castaño,66
166,T152,T152,Rickie Fowler,66
167,T152,T152,Tommy Gainey,66
168,T152,T152,Brice Garnett,66
169,T152,T152,Lucas Glover,66
170,T152,T152,Oliver Goss,66
171,T152,T152,Emiliano Grillo,66
172,T152,T152,Chesson Hadley,66
173,T152,T152,Scott Hend,66
174,T152,T152,Jim Herman,66
175,T152,T152,Tim Herron,66
176,T152,T152,Charley Hoffman,66
177,T152,T152,Morgan Hoffmann,66
178,T152,T152,Billy Horschel,66
179,T152,T152,John Huh,66
180,T152,T152,Ryuji Imada,66
181,T152,T152,Freddie Jacobson,66
182,T152,T152,Miguel Angel Jiménez,66
183,T152,T152,Dustin Johnson,66
184,T152,T152,Hyung-Sung Kim,66
185,T152,T152,Bronson La'Cassie,66
186,T152,T152,D.H. Lee,66
187,T152,T152,WC Liang,66
188,T152,T152,David Lingmerth,66
189,T152,T152,Jamie Lovemark,66
190,T152,T152,David Lynn,66
191,T152,T152,Jeff Maggert,66
192,T152,T152,Steve Marino,66
193,T152,T152,Scott McCarron,66
194,T152,T152,Troy Merritt,66
195,T152,T152,Edoardo Molinari,66
196,T152,T152,Jordan Niebrugge,66
197,T152,T152,Tim Petrovic,66
198,T152,T152,Brett Quigley,66
199,T152,T152,Alvaro Quiros,66
200,T152,T152,John Rollins,66
201,T152,T152,Vijay Singh,66
202,T152,T152,Robert Streb,66
203,T152,T152,Hideto Tanihara,66
204,T152,T152,Josh Teater,66
205,T152,T152,Brendon Todd,66
206,T152,T152,Derek Tolan,66
207,T152,T152,Cameron Tringale,66
208,T152,T152,Tyrone Van Aswegen,66
209,T152,T152,Marc Warren,66
210,T152,T152,Nick Watney,66
211,T152,T152,Boo Weekley,66
212,T152,T152,Mike Weir,66
213,T152,T152,Willy Wilcox,66
214,T152,T152,Danny Willett,66
215,T152,T152,Mark Wilson,66
216,T217,T217,Matt Bettencourt,67
217,T217,T217,Thomas Bjørn,67
218,T217,T217,Grégory Bourdy,67
219,T217,T217,Darren Clarke,67
220,T217,T217,José Coceres,67
221,T217,T217,Nicolas Colsaerts,67
222,T217,T217,Luke Donald,67
223,T217,T217,Jason Dufner,67
224,T217,T217,David Duval,67
225,T217,T217,Martin Flores,67
226,T217,T217,Kevin Foley,67
227,T217,T217,Scott Gardiner,67
228,T217,T217,Jason Gore,67
229,T217,T217,Branden Grace,67
230,T217,T217,Nathan Green,67
231,T217,T217,Max Homa,67
232,T217,T217,Mikko Ilonen,67
233,T217,T217,Ryo Ishikawa,67
234,T217,T217,Lee Janzen,67
235,T217,T217,Johan Kok,67
236,T217,T217,Richard Lee,67
237,T217,T217,Frank Lickliter II,67
238,T217,T217,Shane Lowry,67
239,T217,T217,Joost Luiten,67
240,T217,T217,John Mallinger,67
241,T217,T217,Matteo Manassero,67
242,T217,T217,Francesco Molinari,67
243,T217,T217,Koumei Oda,67
244,T217,T217,Joe Ogilvie,67
245,T217,T217,Thorbjørn Olesen,67
246,T217,T217,Louis Oosthuizen,67
247,T217,T217,Carl Pettersson,67
248,T217,T217,Alex Prugh,67
249,T217,T217,Mark Silvers,67
250,T217,T217,Shawn Stefani,67
251,T217,T217,Vaughn Taylor,67
252,T217,T217,Nicholas Thompson,67
253,T217,T217,Scott Verplank,67
254,T217,T217,Bobby Wyatt,67
255,T256,T256,Mark Anderson,68
256,T256,T256,Alex Aragon,68
257,T256,T256,Cameron Beckman,68
258,T256,T256,Justin Bolli,68
259,T256,T256,Rafa Cabrera Bello,68
260,T256,T256,Mark Calcavecchia,68
261,T256,T256,Patrick Cantlay,68
262,T256,T256,Alex Cejka,68
263,T256,T256,Will Collins,68
264,T256,T256,Joel Dahmen,68
265,T256,T256,Chris DiMarco,68
266,T256,T256,Victor Dubuisson,68
267,T256,T256,Hiroyuki Fujita,68
268,T256,T256,David Gossett,68
269,T256,T256,Adam Hadwin,68
270,T256,T256,Padraig Harrington,68
271,T256,T256,Dudley Hart,68
272,T256,T256,Yuta Ikeda,68
273,T256,T256,Thongchai Jaidee,68
274,T256,T256,Bill Lunde,68
275,T256,T256,Len Mattiace,68
276,T256,T256,Garrett Osborn,68
277,T256,T256,Rod Pampling,68
278,T256,T256,Taylor Pendrith,68
279,T256,T256,Kenny Perry,68
280,T256,T256,Kyle Reifers,68
281,T256,T256,Scottie Scheffler,68
282,T256,T256,David Skinns,68
283,T256,T256,Richard Sterne,68
284,T256,T256,Ryan Sullivan,68
285,T256,T256,Justin Thomas,68
286,T256,T256,D.J. Trahan,68
287,T256,T256,Marc Turnesa,68
288,T256,T256,Jaco Van Zyl,68
289,T256,T256,Tom Watson,68
290,T256,T256,Bernd Wiesberger,68
291,T256,T256,Lee Williams,68
292,T256,T256,Cameron Wilson,68
293,T256,T256,Fabrizio Zanotti,68
294,T295,T295,Thomas Aiken,69
295,T295,T295,Neal Ajubita,69
296,T295,T295,Byeong Hun An,69
297,T295,T295,Kiradech Aphibarnrat,69
298,T295,T295,Kris Blanks,69
299,T295,T295,Rafael Campos,69
300,T295,T295,George Coetzee,69
301,T295,T295,Jeff Curl,69
302,T295,T295,Jon Curran,69
303,T295,T295,Glen Day,69
304,T295,T295,Derek Fathauer,69
305,T295,T295,Matthew Fitzpatrick,69
306,T295,T295,Steve Flesch,69
307,T295,T295,Harrison Frazar,69
308,T295,T295,Stephen Gallacher,69
309,T295,T295,Bobby Gates,69
310,T295,T295,Paul Goydos,69
311,T295,T295,Cody Gribble,69
312,T295,T295,David Howell,69
313,T295,T295,Wenyi Huang,69
314,T295,T295,Mark Hubbard,69
315,T295,T295,Jin Jeong,69
316,T295,T295,Shiv Kapur,69
317,T295,T295,Troy Kelly,69
318,T295,T295,Ben Kohles,69
319,T295,T295,Alexander Levy,69
320,T295,T295,Yusaku Miyazato,69
321,T295,T295,Toshinori Muto,69
322,T295,T295,Wade Ormsby,69
323,T295,T295,Siddikur Rahman,69
324,T295,T295,Chez Reavie,69
325,T295,T295,Chris Smith,69
326,T295,T295,Chris Thompson,69
327,T295,T295,Yoshinobu Tsukada,69
328,T295,T295,Peter Uihlein,69
329,T295,T295,Harold Varner III,69
330,T295,T295,Armando Villarreal,69
331,T295,T295,Brady Watt,69
332,T295,T295,Cory Whitsett,69
333,T295,T295,Chris Williams,69
334,T335,T335,Benjamín Alvarado,70
335,T335,T335,Arjun Atwal,70
336,T335,T335,Gaganjeet Bhullar,70
337,T335,T335,Lucas Bjerregaard,70
