,Par_4_Performance_RANK THIS WEEK,Par_4_Performance_RANK LAST WEEK,Par_4_Performance_PLAYER NAME,Par_4_Performance_ROUNDS,Par_4_Performance_STATUS,Par_4_Performance_PAR 4 AVG,Par_4_Performance_TOTAL PAR
52,T52,T52,Lee Westwood,57,28,4.05,2392
53,54,54,Kevin Kisner,85,29,4.03,3692
54,T55,T55,Charl Schwartzel,64,30,4.04,2720
55,T55,T55,Camilo Villegas,95,30,4.03,4144
56,57,57,Hunter Mahan,88,31,4.03,3676
57,T58,T58,Stuart Appleby,92,32,4.03,3920
58,T58,T58,Zach Johnson,97,32,4.03,4240
59,T58,T58,Brendon Todd,108,32,4.03,4724
60,T58,T58,Willy Wilcox,51,32,4.06,2156
61,T62,T62,Brian Gay,81,33,4.04,3432
62,T62,T62,Luke Guthrie,85,33,4.04,3712
63,T62,T62,Martin Kaymer,65,33,4.05,2800
64,T62,T62,Ian Poulter,57,33,4.06,2400
65,T66,T66,Ricky Barnes,92,34,4.04,3864
66,T66,T66,Bronson La'Cassie,51,34,4.07,2020
67,68,68,Freddie Jacobson,91,35,4.04,3928
68,T69,T69,Patrick Reed,92,36,4.04,3956
69,T69,T69,Andres Romero,81,36,4.04,3376
70,T69,T69,Michael Thompson,74,36,4.05,3148
71,T72,T72,Erik Compton,88,37,4.04,3800
72,T72,T72,David Hearn,97,37,4.04,4176
73,T74,T74,Sangmoon Bae,76,38,4.05,3260
74,T74,T74,Jonas Blixt,64,38,4.06,2632
75,T74,T74,Jonathan Byrd,76,38,4.05,3120
76,T74,T74,Brian Harman,111,38,4.03,4876
77,T74,T74,Marc Leishman,81,38,4.04,3488
78,T74,T74,Heath Slocum,71,38,4.05,3092
79,T74,T74,Shawn Stefani,60,38,4.06,2640
80,T81,T81,Scott Langley,95,39,4.04,4044
81,T81,T81,Boo Weekley,73,39,4.05,3168
82,T83,T83,Spencer Levin,59,41,4.06,2580
83,T83,T83,Louis Oosthuizen,50,41,4.08,1992
84,85,85,Seung-Yul Noh,92,42,4.04,4012
85,T86,T86,Jason Dufner,57,43,4.07,2328
86,T86,T86,Justin Hicks,103,43,4.04,4276
87,T86,T86,Billy Horschel,92,43,4.04,3864
88,T86,T86,Will MacKenzie,82,43,4.05,3516
89,T86,T86,Bryce Molder,77,43,4.05,3132
90,T91,T91,J.J. Henry,91,44,4.05,3812
91,T91,T91,Martin Laird,66,44,4.07,2664
92,T91,T91,"Ted Potter, Jr.",68,44,4.06,2956
93,T94,T94,Ángel Cabrera,69,45,4.06,3044
94,T94,T94,Jim Herman,62,45,4.07,2504
95,96,96,Robert Garrigus,80,46,4.05,3436
96,97,97,Brandt Snedeker,89,47,4.05,3748
97,T98,T98,Tim Clark,75,48,4.06,3364
98,T98,T98,Billy Hurley III,86,48,4.05,3808
99,T98,T98,Kevin Streelman,79,48,4.06,3344
100,T98,T98,Charlie Wi,72,48,4.06,3060
101,T102,T102,Jason Bohn,81,49,4.06,3508
102,T102,T102,J.B. Holmes,86,49,4.05,3684
103,T102,T102,Bo Van Pelt,83,49,4.05,3564
104,T102,T102,Jhonattan Vegas,77,49,4.06,3280
105,T106,T106,Robert Allenby,83,50,4.06,3560
106,T106,T106,Jamie Lovemark,64,50,4.08,2628
107,T106,T106,Nick Watney,80,50,4.06,3244
108,109,109,Luke Donald,57,51,4.09,2376
109,T110,T110,Martin Flores,85,52,4.06,3632
110,T110,T110,Jeff Maggert,54,52,4.09,2368
111,T110,T110,Tim Wilkinson,86,52,4.06,3624
112,113,113,Greg Chalmers,85,53,4.06,3516
113,T114,T114,Retief Goosen,94,54,4.06,3924
114,T114,T114,Davis Love III,74,54,4.07,3108
115,116,116,Ernie Els,85,55,4.06,3400
116,T117,T117,Charlie Beljan,76,56,4.07,3132
117,T117,T117,John Senden,99,56,4.05,4324
118,119,119,Stewart Cink,91,57,4.06,3900
119,120,120,Scott Brown,100,58,4.05,4320
120,T121,T121,David Lingmerth,80,59,4.07,3280
121,T121,T121,Vijay Singh,83,59,4.06,3644
122,T123,T123,Chad Collins,78,60,4.08,3200
123,T123,T123,Ken Duke,80,60,4.07,3424
124,T123,T123,Kevin Stadler,90,60,4.06,3852
125,126,126,Hudson Swafford,75,61,4.08,3124
126,T127,T127,Aaron Baddeley,74,62,4.08,3116
127,T127,T127,Brice Garnett,92,62,4.06,3868
128,T127,T127,Pat Perez,84,62,4.07,3576
129,T127,T127,John Peterson,62,62,4.09,2612
130,T127,T127,Cameron Tringale,111,62,4.05,4776
131,T132,T132,Briny Baird,50,63,4.12,2160
132,T132,T132,Troy Merritt,62,63,4.09,2756
133,T132,T132,Wes Roach,67,63,4.09,2740
134,T135,T135,Ben Curtis,77,64,4.08,3168
135,T135,T135,Chesson Hadley,84,64,4.07,3632
136,T135,T135,Johnson Wagner,69,64,4.09,2856
137,T135,T135,Mark Wilson,69,64,4.09,2868
138,139,139,K.J. Choi,80,66,4.08,3424
139,T140,T140,Morgan Hoffmann,103,67,4.06,4336
140,T140,T140,John Merrick,87,67,4.08,3528
141,T142,T142,Ryo Ishikawa,75,68,4.09,3184
142,T142,T142,Michael Putnam,106,68,4.06,4428
143,T144,T144,Tommy Gainey,73,69,4.09,3020
144,T144,T144,James Hahn,82,69,4.08,3516
145,T144,T144,Geoff Ogilvy,84,69,4.08,3472
146,147,147,Matt Jones,83,70,4.08,3552
147,148,148,Russell Henley,92,72,4.07,4028
148,149,149,Gonzalo Fernandez-Castaño,83,73,4.08,3600
149,150,150,Trevor Immelman,84,74,4.08,3484
150,T151,T151,Brendon de Jonge,109,75,4.06,4756
151,T151,T151,D.H. Lee,54,75,4.14,2156
152,153,153,James Driscoll,71,76,4.1,3060
153,T154,T154,John Huh,87,77,4.09,3612
154,T154,T154,Justin Leonard,75,77,4.09,3260
155,T156,T156,Sean O'Hair,77,78,4.09,3348
156,T156,T156,Tyrone Van Aswegen,79,78,4.09,3420
157,T158,T158,Matt Every,85,79,4.09,3696
158,T158,T158,Rory Sabbatini,82,79,4.09,3332
159,T160,T160,Woody Austin,63,81,4.13,2572
160,T160,T160,John Rollins,84,81,4.09,3496
161,T162,T162,Brian Davis,93,82,4.08,4016
162,T162,T162,Troy Matteson,62,82,4.13,2548
163,T162,T162,Josh Teater,90,82,4.09,3812
164,T162,T162,Kevin Tway,64,82,4.12,2636
165,166,166,Mike Weir,69,83,4.12,2812
166,T167,T167,Lucas Glover,68,84,4.12,2796
167,T167,T167,Richard Lee,80,84,4.1,3324
168,169,169,Steven Bowditch,93,87,4.09,4056
169,170,170,Jim Renner,61,88,4.14,2584
170,171,171,Y.E. Yang,79,91,4.11,3376
171,T172,T172,Roberto Castro,76,92,4.12,3164
172,T172,T172,D.A. Points,75,92,4.12,3148
173,174,174,Nicholas Thompson,85,94,4.11,3476
174,175,175,Scott Stallings,77,97,4.12,3256
175,176,176,Kyle Stanley,87,112,4.12,3612
176,177,177,Derek Ernst,80,114,4.14,3304
