,Round_1_Scoring_Average_RANK THIS WEEK,Round_1_Scoring_Average_RANK LAST WEEK,Round_1_Scoring_Average_PLAYER NAME,Round_1_Scoring_Average_AVG,Round_1_Scoring_Average_TOTAL STROKES,Round_1_Scoring_Average_TOTAL ROUNDS
166,167,167,Mike Weir,72.13,1731,24
167,168,168,Kevin Streelman,72.17,1660,23
168,169,169,Geoff Ogilvy,72.2,1805,25
169,170,170,Jonas Blixt,72.25,1445,20
170,171,171,D.A. Points,72.27,1879,26
171,172,172,Troy Matteson,72.32,1591,22
172,173,173,Derek Ernst,72.33,1953,27
173,174,174,D.H. Lee,72.42,1376,19
174,175,175,Briny Baird,72.47,1232,17
175,176,176,Lucas Glover,72.6,1815,25
176,177,177,Y.E. Yang,72.63,1961,27
