,First_Tee_Early_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_3_Scoring_Average_AVG,First_Tee_Early_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_3_Scoring_Average_TOTAL ROUNDS
34,T35,T35,Sangmoon Bae,69.33,416,6
35,T35,T35,Russell Knox,69.33,624,9
36,37,37,Cameron Tringale,69.36,763,11
37,38,38,Gary Woodland,69.38,902,13
38,39,39,John Senden,69.4,347,5
39,40,40,Bill Haas,69.42,833,12
40,41,41,Morgan Hoffmann,69.43,486,7
41,T42,T42,Stuart Appleby,69.5,556,8
42,T42,T42,Tyrone Van Aswegen,69.5,278,4
43,44,44,J.B. Holmes,69.57,487,7
44,T45,T45,Bud Cauley,69.6,348,5
45,T45,T45,Graham DeLaet,69.6,348,5
46,T45,T45,Robert Garrigus,69.6,348,5
47,48,48,Ricky Barnes,69.64,766,11
48,T49,T49,Briny Baird,69.67,418,6
49,T49,T49,Brice Garnett,69.67,209,3
50,T49,T49,Trevor Immelman,69.67,627,9
51,T49,T49,Ryo Ishikawa,69.67,418,6
52,T49,T49,Pat Perez,69.67,209,3
53,54,54,Vijay Singh,69.71,488,7
54,T55,T55,Sergio Garcia,69.75,279,4
55,T55,T55,Rory McIlroy,69.75,279,4
56,T57,T57,Aaron Baddeley,69.8,349,5
57,T57,T57,Ben Crane,69.8,349,5
58,T57,T57,Bubba Watson,69.8,349,5
59,60,60,Brooks Koepka,69.86,489,7
60,T61,T61,Bryce Molder,69.88,559,8
61,T61,T61,Jeff Overton,69.88,559,8
62,T63,T63,Paul Casey,70.0,490,7
63,T63,T63,Zach Johnson,70.0,560,8
64,T63,T63,Dustin Johnson,70.0,210,3
65,T63,T63,Graeme McDowell,70.0,420,6
66,T63,T63,Brendan Steele,70.0,560,8
67,T68,T68,Ángel Cabrera,70.17,421,6
68,T68,T68,Geoff Ogilvy,70.17,421,6
69,T68,T68,Wes Roach,70.17,421,6
70,T71,T71,Charles Howell III,70.25,562,8
71,T71,T71,Seung-Yul Noh,70.25,562,8
72,T71,T71,Webb Simpson,70.25,562,8
73,T74,T74,Chad Campbell,70.33,211,3
74,T74,T74,Charlie Wi,70.33,211,3
75,T76,T76,David Lingmerth,70.38,563,8
76,T76,T76,Sean O'Hair,70.38,563,8
77,T78,T78,Jason Dufner,70.4,352,5
78,T78,T78,Jerry Kelly,70.4,704,10
79,T78,T78,John Peterson,70.4,352,5
80,T81,T81,Keegan Bradley,70.5,423,6
81,T81,T81,Ken Duke,70.5,564,8
82,T81,T81,J.J. Henry,70.5,564,8
83,T81,T81,Richard Lee,70.5,282,4
84,T81,T81,Heath Slocum,70.5,423,6
85,T81,T81,Mike Weir,70.5,141,2
86,T81,T81,Willy Wilcox,70.5,141,2
87,T88,T88,Charley Hoffman,70.57,494,7
88,T88,T88,Andrew Svoboda,70.57,494,7
89,T88,T88,Bo Van Pelt,70.57,494,7
90,T91,T91,Woody Austin,70.6,353,5
91,T91,T91,Hunter Mahan,70.6,706,10
92,T91,T91,Nick Watney,70.6,353,5
93,T94,T94,Charlie Beljan,70.67,212,3
94,T94,T94,Scott Brown,70.67,636,9
95,96,96,Justin Hicks,70.7,707,10
96,T97,T97,Billy Hurley III,70.71,495,7
97,T97,T97,John Rollins,70.71,495,7
98,99,99,Tim Clark,70.75,283,4
99,100,100,Chris Kirk,70.83,425,6
100,101,101,Patrick Reed,70.86,496,7
101,T102,T102,Steven Bowditch,71.0,497,7
102,T102,T102,Jonathan Byrd,71.0,142,2
103,T102,T102,Luke Donald,71.0,426,6
104,T102,T102,Scott Langley,71.0,497,7
105,T102,T102,Marc Leishman,71.0,426,6
106,T102,T102,John Merrick,71.0,426,6
107,T102,T102,Ryan Palmer,71.0,355,5
108,T102,T102,Kevin Stadler,71.0,710,10
109,T102,T102,Shawn Stefani,71.0,355,5
110,T102,T102,Lee Westwood,71.0,284,4
111,112,112,Michael Putnam,71.1,711,10
112,113,113,Rickie Fowler,71.11,640,9
113,114,114,Brian Gay,71.13,569,8
114,T115,T115,David Hearn,71.14,498,7
115,T115,T115,Brendon Todd,71.14,498,7
116,117,117,Brian Davis,71.17,427,6
117,T118,T118,Carl Pettersson,71.2,356,5
118,T118,T118,Ian Poulter,71.2,356,5
119,T120,T120,Matt Jones,71.25,285,4
120,T120,T120,Michael Thompson,71.25,285,4
121,T122,T122,K.J. Choi,71.33,642,9
122,T122,T122,John Huh,71.33,642,9
123,T122,T122,Justin Leonard,71.33,428,6
124,T122,T122,Jamie Lovemark,71.33,214,3
125,126,126,Brian Harman,71.36,785,11
126,127,127,Y.E. Yang,71.38,571,8
127,T128,T128,Jonas Blixt,71.4,357,5
128,T128,T128,Mark Wilson,71.4,357,5
129,130,130,Martin Flores,71.43,500,7
130,T131,T131,Ben Curtis,71.5,286,4
131,T131,T131,Ernie Els,71.5,572,8
132,T131,T131,Harris English,71.5,429,6
133,T131,T131,Jim Furyk,71.5,143,2
134,T131,T131,Kevin Kisner,71.5,286,4
135,T131,T131,Louis Oosthuizen,71.5,286,4
136,137,137,Stewart Cink,71.57,501,7
137,138,138,James Driscoll,71.6,358,5
138,139,139,Billy Horschel,71.63,573,8
139,T140,T140,Greg Chalmers,71.67,430,6
140,T140,T140,Scott Stallings,71.67,430,6
141,T142,T142,Phil Mickelson,71.71,502,7
142,T142,T142,Tim Wilkinson,71.71,502,7
143,T144,T144,Roberto Castro,71.75,287,4
144,T144,T144,Chad Collins,71.75,287,4
145,146,146,Martin Laird,71.8,359,5
146,T147,T147,Davis Love III,71.83,862,12
147,T147,T147,Josh Teater,71.83,431,6
148,T149,T149,Brendon de Jonge,71.9,719,10
149,T149,T149,Camilo Villegas,71.9,719,10
150,T151,T151,Erik Compton,72.0,216,3
151,T151,T151,Lucas Glover,72.0,144,2
152,T151,T151,Jason Kokrak,72.0,144,2
153,T151,T151,Bronson La'Cassie,72.0,216,3
154,T151,T151,D.H. Lee,72.0,360,5
155,T151,T151,Chris Stroud,72.0,576,8
156,T151,T151,Johnson Wagner,72.0,144,2
157,158,158,"Ted Potter, Jr.",72.17,433,6
158,159,159,Jim Herman,72.33,434,6
159,160,160,Jason Bohn,72.4,362,5
160,161,161,D.A. Points,72.43,507,7
161,162,162,Kyle Stanley,72.63,581,8
162,T163,T163,Martin Kaymer,72.75,291,4
163,T163,T163,Robert Streb,72.75,291,4
164,165,165,Freddie Jacobson,72.86,510,7
165,166,166,Gonzalo Fernandez-Castaño,72.88,583,8
166,167,167,Jeff Maggert,73.0,146,2
167,T168,T168,Derek Ernst,73.17,439,6
168,T168,T168,Rory Sabbatini,73.17,439,6
169,T168,T168,Nicholas Thompson,73.17,439,6
170,171,171,Jordan Spieth,73.4,367,5
171,172,172,James Hahn,73.5,441,6
172,173,173,Russell Henley,73.6,368,5
173,174,174,Jim Renner,74.0,74,1
174,175,175,Boo Weekley,74.38,595,8
175,176,176,Kevin Tway,78.0,156,2
