,Par_4_Scoring_Average_RANK THIS WEEK,Par_4_Scoring_Average_RANK LAST WEEK,Par_4_Scoring_Average_PLAYER NAME,Par_4_Scoring_Average_ROUNDS,Par_4_Scoring_Average_AVG,Par_4_Scoring_Average_TOTAL STROKES,Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Rory McIlroy,66,3.94,2729,692
1,2,2,Sergio Garcia,61,3.96,2520,636
2,T3,T3,Matt Kuchar,91,3.97,3851,970
3,T3,T3,Adam Scott,68,3.97,2982,752
4,5,5,Jim Furyk,84,3.98,3437,863
5,T6,T6,Charles Howell III,106,3.99,4594,1152
6,T6,T6,Jerry Kelly,80,3.99,3479,871
7,T6,T6,Ryan Palmer,85,3.99,3708,930
8,T6,T6,Robert Streb,75,3.99,3109,779
9,T6,T6,David Toms,64,3.99,2725,683
10,T6,T6,Bubba Watson,76,3.99,3172,794
11,T12,T12,Charley Hoffman,93,4.0,3957,989
12,T12,T12,Jimmy Walker,98,4.0,4176,1045
13,T14,T14,Keegan Bradley,89,4.01,3790,946
14,T14,T14,Graham DeLaet,80,4.01,3436,856
15,T14,T14,Russell Knox,92,4.01,4007,999
16,T14,T14,Graeme McDowell,66,4.01,2721,679
17,T14,T14,Ryan Moore,86,4.01,3641,908
18,T14,T14,Kevin Na,94,4.01,4080,1017
19,T14,T14,Jeff Overton,80,4.01,3338,832
20,T14,T14,Justin Rose,70,4.01,2900,724
21,T14,T14,Chris Stroud,88,4.01,3851,960
22,T14,T14,Gary Woodland,93,4.01,3947,984
23,T24,T24,Chad Campbell,57,4.02,2361,587
24,T24,T24,Kevin Chappell,100,4.02,4132,1029
25,T24,T24,Harris English,95,4.02,4062,1010
26,T24,T24,Bill Haas,107,4.02,4529,1127
27,T24,T24,Dustin Johnson,58,4.02,2494,621
28,T24,T24,Chris Kirk,105,4.02,4577,1139
29,T24,T24,Brooks Koepka,56,4.02,2469,614
30,T24,T24,Jason Kokrak,65,4.02,2783,693
31,T24,T24,Ben Martin,80,4.02,3437,855
32,T24,T24,Hideki Matsuyama,82,4.02,3507,872
33,T24,T24,William McGirt,96,4.02,4254,1057
34,T24,T24,George McNeill,79,4.02,3459,860
35,T24,T24,Phil Mickelson,71,4.02,3036,756
36,T24,T24,Carl Pettersson,91,4.02,4027,1002
37,T24,T24,Webb Simpson,87,4.02,3722,926
38,T24,T24,Jordan Spieth,102,4.02,4254,1057
39,T24,T24,Andrew Svoboda,77,4.02,3380,841
40,T41,T41,Stuart Appleby,92,4.03,3952,980
41,T41,T41,Ben Crane,81,4.03,3576,887
42,T41,T41,Jason Day,54,4.03,2106,523
43,T41,T41,Rickie Fowler,91,4.03,3681,914
44,T41,T41,Brian Harman,111,4.03,4914,1219
45,T41,T41,Zach Johnson,97,4.03,4272,1060
46,T41,T41,Kevin Kisner,85,4.03,3721,923
47,T41,T41,Danny Lee,84,4.03,3527,875
48,T41,T41,Hunter Mahan,88,4.03,3707,919
49,T41,T41,Brendan Steele,89,4.03,3655,907
50,T41,T41,Henrik Stenson,56,4.03,2340,580
51,T41,T41,Brian Stuard,91,4.03,3820,949
52,T41,T41,Daniel Summerhays,98,4.03,4231,1051
53,T41,T41,Brendon Todd,108,4.03,4756,1181
54,T41,T41,Camilo Villegas,95,4.03,4174,1036
55,T56,T56,Ricky Barnes,92,4.04,3898,966
56,T56,T56,Paul Casey,56,4.04,2475,612
57,T56,T56,Bud Cauley,56,4.04,2476,613
58,T56,T56,Erik Compton,88,4.04,3837,950
59,T56,T56,Brian Gay,81,4.04,3465,858
60,T56,T56,Luke Guthrie,85,4.04,3745,928
61,T56,T56,David Hearn,97,4.04,4213,1044
62,T56,T56,Justin Hicks,103,4.04,4319,1069
63,T56,T56,Billy Horschel,92,4.04,3907,966
64,T56,T56,Freddie Jacobson,91,4.04,3963,982
65,T56,T56,Scott Langley,95,4.04,4083,1011
66,T56,T56,Marc Leishman,81,4.04,3526,872
67,T56,T56,Andrew Loupe,65,4.04,2685,665
68,T56,T56,Seung-Yul Noh,92,4.04,4054,1003
69,T56,T56,Patrick Reed,92,4.04,3992,989
70,T56,T56,Andres Romero,81,4.04,3412,844
71,T56,T56,Charl Schwartzel,64,4.04,2750,680
72,T73,T73,Sangmoon Bae,76,4.05,3298,815
73,T73,T73,Scott Brown,100,4.05,4378,1080
74,T73,T73,Jonathan Byrd,76,4.05,3158,780
75,T73,T73,Brad Fritsch,50,4.05,2125,525
76,T73,T73,Robert Garrigus,80,4.05,3482,859
77,T73,T73,J.J. Henry,91,4.05,3856,953
78,T73,T73,J.B. Holmes,86,4.05,3733,921
79,T73,T73,Billy Hurley III,86,4.05,3856,952
80,T73,T73,Martin Kaymer,65,4.05,2833,700
81,T73,T73,Will MacKenzie,82,4.05,3559,879
82,T73,T73,Bryce Molder,77,4.05,3175,783
83,T73,T73,John Senden,99,4.05,4380,1081
84,T73,T73,Heath Slocum,71,4.05,3130,773
85,T73,T73,Brandt Snedeker,89,4.05,3795,937
86,T73,T73,Michael Thompson,74,4.05,3184,787
87,T73,T73,Cameron Tringale,111,4.05,4838,1194
88,T73,T73,Bo Van Pelt,83,4.05,3613,891
89,T73,T73,Boo Weekley,73,4.05,3207,792
90,T73,T73,Lee Westwood,57,4.05,2420,598
91,T92,T92,Robert Allenby,83,4.06,3610,890
92,T92,T92,Jonas Blixt,64,4.06,2670,658
93,T92,T92,Jason Bohn,81,4.06,3557,877
94,T92,T92,Ángel Cabrera,69,4.06,3089,761
95,T92,T92,Greg Chalmers,85,4.06,3569,879
96,T92,T92,Stewart Cink,91,4.06,3957,975
97,T92,T92,Tim Clark,75,4.06,3412,841
98,T92,T92,Brendon de Jonge,109,4.06,4831,1189
99,T92,T92,Ernie Els,85,4.06,3455,850
100,T92,T92,Martin Flores,85,4.06,3684,908
101,T92,T92,Brice Garnett,92,4.06,3930,967
102,T92,T92,Retief Goosen,94,4.06,3978,981
103,T92,T92,Morgan Hoffmann,103,4.06,4403,1084
104,T92,T92,Spencer Levin,59,4.06,2621,645
