,Front_9_Round_1_Scoring_Average_RANK THIS WEEK,Front_9_Round_1_Scoring_Average_RANK LAST WEEK,Front_9_Round_1_Scoring_Average_PLAYER NAME,Front_9_Round_1_Scoring_Average_AVG,Front_9_Round_1_Scoring_Average_TOTAL STROKES,Front_9_Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,Ryan Moore,33.96,781,23
1,2,2,Adam Scott,34.24,582,17
2,3,3,Rory McIlroy,34.25,548,16
3,4,4,Jordan Spieth,34.31,892,26
4,5,5,Chris Kirk,34.33,927,27
5,6,6,Keegan Bradley,34.44,861,25
6,T7,T7,Scott Brown,34.47,1034,30
7,T7,T7,Bud Cauley,34.47,655,19
8,T9,T9,Paul Casey,34.5,552,16
9,T9,T9,Dustin Johnson,34.5,552,16
10,11,11,Charles Howell III,34.52,1001,29
11,12,12,Ryan Palmer,34.57,795,23
12,13,13,Charl Schwartzel,34.59,588,17
13,14,14,Charley Hoffman,34.64,866,25
14,T15,T15,Jim Herman,34.65,693,20
15,T15,T15,Robert Streb,34.65,693,20
16,17,17,Zach Johnson,34.68,867,25
17,18,18,Heath Slocum,34.73,764,22
18,19,19,Kevin Tway,34.77,765,22
19,20,20,Harris English,34.78,939,27
20,21,21,Jason Dufner,34.8,522,15
21,T22,T22,David Hearn,34.82,975,28
22,T22,T22,Scott Langley,34.82,975,28
23,24,24,Michael Putnam,34.83,1010,29
24,25,25,Brian Harman,34.84,1115,32
25,T26,T26,Freddie Jacobson,34.85,941,27
26,T26,T26,Kevin Na,34.85,941,27
27,T28,T28,Ricky Barnes,34.88,907,26
28,T28,T28,Rory Sabbatini,34.88,872,25
29,T30,T30,Seung-Yul Noh,34.89,942,27
30,T30,T30,Justin Rose,34.89,628,18
31,T32,T32,Jonathan Byrd,34.91,803,23
32,T32,T32,Marc Leishman,34.91,803,23
33,T34,T34,Russell Knox,34.92,908,26
34,T34,T34,Andrew Svoboda,34.92,838,24
35,T36,T36,Jason Day,34.93,489,14
36,T36,T36,Sergio Garcia,34.93,524,15
37,T36,T36,Brice Garnett,34.93,943,27
38,T36,T36,Bill Haas,34.93,943,27
39,T40,T40,Graeme McDowell,34.94,559,16
40,T40,T40,Lee Westwood,34.94,594,17
41,T42,T42,J.B. Holmes,34.96,839,24
42,T42,T42,Ben Martin,34.96,909,26
43,T42,T42,Charlie Wi,34.96,839,24
44,T45,T45,K.J. Choi,35.0,805,23
45,T45,T45,Martin Kaymer,35.0,630,18
46,T45,T45,Matt Kuchar,35.0,805,23
47,T45,T45,Brandt Snedeker,35.0,840,24
48,T45,T45,Brendon Todd,35.0,1015,29
49,T45,T45,Bubba Watson,35.0,700,20
50,T45,T45,Tim Wilkinson,35.0,840,24
51,T52,T52,William McGirt,35.03,1016,29
52,T52,T52,Camilo Villegas,35.03,1016,29
53,T54,T54,Aaron Baddeley,35.04,806,23
54,T54,T54,J.J. Henry,35.04,911,26
55,T54,T54,Matt Jones,35.04,876,25
56,T54,T54,Hideki Matsuyama,35.04,806,23
57,T54,T54,Pat Perez,35.04,876,25
58,T54,T54,Tyrone Van Aswegen,35.04,841,24
59,T54,T54,Jimmy Walker,35.04,911,26
60,61,61,Jason Kokrak,35.05,666,19
61,62,62,Jason Bohn,35.12,878,25
62,T63,T63,Henrik Stenson,35.14,492,14
63,T63,T63,Jhonattan Vegas,35.14,773,22
64,T65,T65,Greg Chalmers,35.16,879,25
65,T65,T65,Ben Crane,35.16,879,25
66,T65,T65,Brendan Steele,35.16,879,25
67,T68,T68,Hunter Mahan,35.17,844,24
68,T68,T68,Webb Simpson,35.17,844,24
69,70,70,Kevin Chappell,35.19,950,27
70,T71,T71,Troy Merritt,35.2,704,20
71,T71,T71,Kevin Stadler,35.2,880,25
72,T71,T71,Chris Stroud,35.2,880,25
73,T74,T74,Robert Allenby,35.21,986,28
74,T74,T74,Ryo Ishikawa,35.21,845,24
75,T74,T74,Jeff Maggert,35.21,669,19
76,T74,T74,John Merrick,35.21,845,24
77,T78,T78,Jerry Kelly,35.22,810,23
78,T78,T78,Will MacKenzie,35.22,951,27
79,T80,T80,Stewart Cink,35.24,881,25
80,T80,T80,Hudson Swafford,35.24,881,25
81,T80,T80,Bo Van Pelt,35.24,881,25
82,83,83,Andres Romero,35.25,846,24
83,T84,T84,Patrick Reed,35.26,952,27
84,T84,T84,Daniel Summerhays,35.26,952,27
85,T86,T86,Morgan Hoffmann,35.29,1094,31
86,T86,T86,Gary Woodland,35.29,847,24
87,88,88,Jim Furyk,35.3,706,20
88,T89,T89,Sean O'Hair,35.32,883,25
89,T89,T89,Vijay Singh,35.32,883,25
90,T91,T91,Sangmoon Bae,35.33,848,24
91,T91,T91,Davis Love III,35.33,742,21
92,T91,T91,George McNeill,35.33,848,24
93,T94,T94,Rickie Fowler,35.36,884,25
94,T94,T94,Retief Goosen,35.36,884,25
95,T94,T94,Justin Leonard,35.36,778,22
96,T94,T94,Carl Pettersson,35.36,990,28
97,T98,T98,Russell Henley,35.38,1026,29
98,T98,T98,Brooks Koepka,35.38,566,16
99,T100,T100,Brendon de Jonge,35.39,1097,31
100,T100,T100,Graham DeLaet,35.39,814,23
101,102,102,Willy Wilcox,35.4,531,15
102,T103,T103,Josh Teater,35.41,956,27
103,T103,T103,Michael Thompson,35.41,779,22
104,T103,T103,Boo Weekley,35.41,779,22
105,T106,T106,Kevin Kisner,35.42,921,26
106,T106,T106,Jim Renner,35.42,850,24
107,108,108,Ben Curtis,35.43,815,23
108,109,109,Justin Hicks,35.45,1028,29
109,T110,T110,Ken Duke,35.46,851,24
110,T110,T110,Gonzalo Fernandez-Castaño,35.46,851,24
111,T110,T110,Brian Stuard,35.46,993,28
112,113,113,Jamie Lovemark,35.47,674,19
113,T114,T114,James Driscoll,35.48,887,25
114,T114,T114,Wes Roach,35.48,745,21
115,T116,T116,Billy Hurley III,35.5,923,26
116,T116,T116,Spencer Levin,35.5,710,20
117,T118,T118,Brian Gay,35.52,888,25
118,T118,T118,Phil Mickelson,35.52,746,21
119,120,120,Chad Campbell,35.53,604,17
120,T121,T121,Erik Compton,35.54,995,28
121,T121,T121,Martin Flores,35.54,924,26
122,T121,T121,Bryce Molder,35.54,853,24
123,T121,T121,"Ted Potter, Jr.",35.54,853,24
124,125,125,John Senden,35.56,960,27
125,126,126,Nick Watney,35.57,818,23
126,T127,T127,Matt Every,35.58,925,26
127,T127,T127,David Toms,35.58,676,19
128,T127,T127,Mark Wilson,35.58,854,24
129,T130,T130,Steven Bowditch,35.6,1068,30
130,T130,T130,David Lingmerth,35.6,890,25
131,132,132,Brian Davis,35.61,997,28
132,T133,T133,Tommy Gainey,35.63,855,24
133,T133,T133,Martin Laird,35.63,677,19
134,135,135,Louis Oosthuizen,35.64,499,14
135,136,136,Richard Lee,35.65,927,26
136,T137,T137,Chad Collins,35.67,963,27
137,T137,T137,John Huh,35.67,963,27
138,T139,T139,Charlie Beljan,35.68,892,25
139,T139,T139,Lucas Glover,35.68,892,25
140,T141,T141,Jonas Blixt,35.7,714,20
141,T141,T141,Danny Lee,35.7,964,27
142,T141,T141,John Peterson,35.7,821,23
143,144,144,James Hahn,35.73,929,26
144,145,145,Jeff Overton,35.74,822,23
145,146,146,Troy Matteson,35.77,787,22
146,147,147,Kevin Streelman,35.78,823,23
147,148,148,Cameron Tringale,35.81,1110,31
148,T149,T149,Stuart Appleby,35.82,1003,28
149,T149,T149,Brad Fritsch,35.82,609,17
150,151,151,John Rollins,35.85,968,27
151,152,152,Chesson Hadley,35.86,1040,29
152,T153,T153,Robert Garrigus,35.88,897,25
153,T153,T153,Luke Guthrie,35.88,933,26
154,155,155,Ernie Els,35.91,826,23
155,156,156,Geoff Ogilvy,35.92,898,25
156,157,157,Bronson La'Cassie,35.94,611,17
157,158,158,D.H. Lee,35.95,683,19
158,159,159,Ángel Cabrera,35.96,827,23
159,160,160,Nicholas Thompson,35.97,1043,29
160,161,161,Andrew Loupe,36.0,756,21
161,T162,T162,Roberto Castro,36.04,937,26
162,T162,T162,Johnson Wagner,36.04,829,23
163,T164,T164,Luke Donald,36.06,577,16
164,T164,T164,Ian Poulter,36.06,577,16
165,T164,T164,Shawn Stefani,36.06,613,17
166,167,167,D.A. Points,36.08,938,26
167,168,168,Tim Clark,36.12,939,26
168,169,169,Woody Austin,36.14,759,21
169,170,170,Trevor Immelman,36.15,976,27
170,171,171,Billy Horschel,36.23,942,26
171,172,172,Briny Baird,36.29,617,17
172,173,173,Y.E. Yang,36.3,980,27
173,T174,T174,Derek Ernst,36.33,981,27
174,T174,T174,Scott Stallings,36.33,981,27
175,176,176,Kyle Stanley,36.48,985,27
176,177,177,Mike Weir,36.5,876,24
