,Front_9_Round_4_Scoring_Average_RANK THIS WEEK,Front_9_Round_4_Scoring_Average_RANK LAST WEEK,Front_9_Round_4_Scoring_Average_PLAYER NAME,Front_9_Round_4_Scoring_Average_AVG,Front_9_Round_4_Scoring_Average_TOTAL STROKES,Front_9_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Charl Schwartzel,33.71,472,14
1,T2,T2,Sergio Garcia,34.0,476,14
2,T2,T2,Johnson Wagner,34.0,306,9
3,4,4,Bubba Watson,34.06,579,17
4,5,5,Henrik Stenson,34.08,443,13
5,6,6,Hudson Swafford,34.1,341,10
6,7,7,Roberto Castro,34.18,376,11
7,T8,T8,Erik Compton,34.19,547,16
8,T8,T8,Ernie Els,34.19,547,16
9,T8,T8,George McNeill,34.19,547,16
10,11,11,Brooks Koepka,34.25,411,12
11,12,12,Jason Day,34.3,343,10
12,13,13,Jimmy Walker,34.32,755,22
13,T14,T14,Ángel Cabrera,34.33,412,12
14,T14,T14,Chris Stroud,34.33,618,18
15,16,16,Adam Scott,34.35,584,17
16,17,17,David Toms,34.36,378,11
17,18,18,Graham DeLaet,34.38,550,16
18,T19,T19,Jason Bohn,34.4,516,15
19,T19,T19,Graeme McDowell,34.4,516,15
20,21,21,Ian Poulter,34.42,413,12
21,T22,T22,Luke Guthrie,34.47,517,15
22,T22,T22,Brian Stuard,34.47,517,15
23,24,24,Jonas Blixt,34.5,345,10
24,25,25,Matt Kuchar,34.52,725,21
25,26,26,James Hahn,34.54,449,13
26,27,27,Charlie Beljan,34.55,380,11
27,28,28,Rickie Fowler,34.59,588,17
28,T29,T29,Jim Furyk,34.6,692,20
29,T29,T29,Russell Knox,34.6,692,20
30,T29,T29,Wes Roach,34.6,346,10
31,32,32,William McGirt,34.61,623,18
32,T33,T33,Kevin Chappell,34.62,727,21
33,T33,T33,Dustin Johnson,34.62,450,13
34,T35,T35,Harris English,34.63,658,19
35,T35,T35,Kevin Kisner,34.63,554,16
36,T35,T35,Justin Rose,34.63,554,16
37,38,38,Charley Hoffman,34.67,728,21
38,T39,T39,Ben Curtis,34.69,451,13
39,T39,T39,David Lingmerth,34.69,451,13
40,T39,T39,Rory McIlroy,34.69,555,16
41,42,42,Will MacKenzie,34.71,486,14
42,43,43,Scott Brown,34.72,625,18
43,44,44,Keegan Bradley,34.74,660,19
44,45,45,Danny Lee,34.75,417,12
45,T46,T46,Ben Martin,34.77,452,13
46,T46,T46,Geoff Ogilvy,34.77,452,13
47,T46,T46,Shawn Stefani,34.77,452,13
48,49,49,Andrew Loupe,34.78,313,9
49,50,50,Charles Howell III,34.79,835,24
50,T51,T51,Troy Merritt,34.8,348,10
51,T51,T51,Kevin Na,34.8,696,20
52,T53,T53,Paul Casey,34.83,418,12
53,T53,T53,Webb Simpson,34.83,627,18
54,T53,T53,Camilo Villegas,34.83,627,18
55,56,56,Jason Kokrak,34.85,453,13
56,T57,T57,Zach Johnson,34.87,802,23
57,T57,T57,Jeff Overton,34.87,523,15
58,T57,T57,Jordan Spieth,34.87,802,23
59,60,60,Marc Leishman,34.88,593,17
60,T61,T61,Bud Cauley,34.89,314,9
61,T61,T61,Hunter Mahan,34.89,628,18
62,T61,T61,Louis Oosthuizen,34.89,314,9
63,T64,T64,Tim Clark,34.91,384,11
64,T64,T64,Heath Slocum,34.91,384,11
65,T64,T64,Scott Stallings,34.91,384,11
66,T64,T64,Lee Westwood,34.91,384,11
67,68,68,Ryo Ishikawa,34.92,454,13
68,T69,T69,Stuart Appleby,34.94,594,17
69,T69,T69,Ricky Barnes,34.94,594,17
70,T69,T69,Vijay Singh,34.94,559,16
71,T69,T69,Brendan Steele,34.94,559,16
72,73,73,Daniel Summerhays,34.95,769,22
73,T74,T74,Bill Haas,34.96,909,26
74,T74,T74,Cameron Tringale,34.96,839,24
75,T76,T76,J.J. Henry,35.0,595,17
76,T76,T76,Richard Lee,35.0,455,13
77,T76,T76,Phil Mickelson,35.0,490,14
78,T76,T76,Ryan Moore,35.0,665,19
79,T76,T76,Carl Pettersson,35.0,595,17
80,T76,T76,Patrick Reed,35.0,630,18
81,T76,T76,Brendon Todd,35.0,875,25
82,T76,T76,Tyrone Van Aswegen,35.0,490,14
83,T84,T84,Justin Hicks,35.05,701,20
84,T84,T84,Seung-Yul Noh,35.05,666,19
85,86,86,Brian Davis,35.06,631,18
86,87,87,David Hearn,35.1,702,20
87,88,88,Matt Every,35.13,562,16
88,T89,T89,Jason Dufner,35.17,422,12
89,T89,T89,Brian Harman,35.17,809,23
90,T91,T91,James Driscoll,35.18,387,11
91,T91,T91,Nicholas Thompson,35.18,387,11
92,93,93,Billy Hurley III,35.19,563,16
93,94,94,Robert Streb,35.2,528,15
94,95,95,John Huh,35.23,458,13
95,T96,T96,Steven Bowditch,35.25,564,16
96,T96,T96,Ben Crane,35.25,564,16
97,T96,T96,Luke Donald,35.25,423,12
98,99,99,Billy Horschel,35.26,670,19
99,100,100,Hideki Matsuyama,35.28,635,18
100,T101,T101,Gonzalo Fernandez-Castaño,35.29,600,17
101,T101,T101,Brad Fritsch,35.29,247,7
102,T101,T101,Mark Wilson,35.29,247,7
103,104,104,Charlie Wi,35.3,353,10
104,T105,T105,Sangmoon Bae,35.31,459,13
105,T105,T105,Ken Duke,35.31,459,13
106,107,107,Robert Allenby,35.33,424,12
107,108,108,Andrew Svoboda,35.36,495,14
108,T109,T109,Woody Austin,35.38,283,8
109,T109,T109,K.J. Choi,35.38,566,16
110,111,111,Martin Flores,35.4,531,15
111,112,112,Pat Perez,35.41,602,17
112,113,113,Ryan Palmer,35.42,673,19
113,114,114,Boo Weekley,35.43,496,14
114,T115,T115,Chad Collins,35.44,319,9
115,T115,T115,"Ted Potter, Jr.",35.44,319,9
116,117,117,Gary Woodland,35.45,780,22
117,118,118,Bryce Molder,35.46,461,13
118,119,119,Chris Kirk,35.48,887,25
119,T120,T120,Derek Ernst,35.5,355,10
120,T120,T120,Brian Gay,35.5,497,14
121,T120,T120,John Senden,35.5,781,22
122,123,123,Brice Garnett,35.53,533,15
123,124,124,Kevin Streelman,35.56,569,16
124,125,125,Kevin Tway,35.57,249,7
