,Back_9_Round_4_Scoring_Average_RANK THIS WEEK,Back_9_Round_4_Scoring_Average_RANK LAST WEEK,Back_9_Round_4_Scoring_Average_PLAYER NAME,Back_9_Round_4_Scoring_Average_AVG,Back_9_Round_4_Scoring_Average_TOTAL STROKES,Back_9_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Brad Fritsch,34.29,240,7
1,2,2,Chad Campbell,34.33,309,9
2,3,3,Harris English,34.42,654,19
3,4,4,David Toms,34.45,379,11
4,5,5,Jerry Kelly,34.47,586,17
5,6,6,Will MacKenzie,34.5,483,14
6,7,7,Webb Simpson,34.61,623,18
7,8,8,Rickie Fowler,34.71,590,17
8,T9,T9,Tim Clark,34.73,382,11
9,T9,T9,Heath Slocum,34.73,382,11
10,11,11,Ryo Ishikawa,34.77,452,13
11,T12,T12,Graeme McDowell,34.8,522,15
12,T12,T12,Jeff Overton,34.8,522,15
13,14,14,Robert Allenby,34.83,418,12
14,T15,T15,Kevin Na,34.85,697,20
15,T15,T15,Henrik Stenson,34.85,453,13
16,17,17,Charl Schwartzel,34.86,488,14
17,18,18,John Senden,34.91,768,22
18,T19,T19,Russell Henley,34.94,594,17
19,T19,T19,Rory McIlroy,34.94,559,16
20,T19,T19,Camilo Villegas,34.94,629,18
21,T22,T22,Stuart Appleby,35.0,595,17
22,T22,T22,K.J. Choi,35.0,560,16
23,T22,T22,Dustin Johnson,35.0,455,13
24,T22,T22,Troy Matteson,35.0,210,6
25,T22,T22,Carl Pettersson,35.0,595,17
26,T22,T22,Charlie Wi,35.0,350,10
27,T22,T22,Willy Wilcox,35.0,280,8
28,29,29,William McGirt,35.06,631,18
29,30,30,Sergio Garcia,35.07,491,14
30,31,31,Brendon Todd,35.08,877,25
31,32,32,Michael Putnam,35.09,772,22
32,T33,T33,Jim Furyk,35.1,702,20
33,T33,T33,Matt Kuchar,35.1,737,21
34,35,35,Scott Langley,35.11,632,18
35,T36,T36,Marc Leishman,35.12,597,17
36,T36,T36,Adam Scott,35.12,597,17
37,T38,T38,Billy Hurley III,35.13,562,16
38,T38,T38,Brian Stuard,35.13,527,15
39,40,40,Jimmy Walker,35.14,773,22
40,41,41,Jonathan Byrd,35.15,457,13
41,T42,T42,Billy Horschel,35.16,668,19
42,T42,T42,Chris Kirk,35.16,879,25
43,T44,T44,Morgan Hoffmann,35.17,633,18
44,T44,T44,Martin Laird,35.17,422,12
45,T44,T44,Jeff Maggert,35.17,211,6
46,T47,T47,Robert Garrigus,35.2,528,15
47,T47,T47,Russell Knox,35.2,704,20
48,49,49,Freddie Jacobson,35.22,634,18
49,T50,T50,Sangmoon Bae,35.23,458,13
50,T50,T50,John Huh,35.23,458,13
51,T50,T50,Nick Watney,35.23,458,13
52,T53,T53,Graham DeLaet,35.25,564,16
53,T53,T53,Kevin Kisner,35.25,564,16
54,55,55,Brian Harman,35.26,811,23
55,56,56,Andres Romero,35.29,494,14
56,T57,T57,Bryce Molder,35.31,459,13
57,T57,T57,Brendan Steele,35.31,565,16
58,T59,T59,Chad Collins,35.33,318,9
59,T59,T59,Charles Howell III,35.33,848,24
60,T59,T59,John Peterson,35.33,212,6
61,T59,T59,Johnson Wagner,35.33,318,9
62,T63,T63,Phil Mickelson,35.36,495,14
63,T63,T63,Y.E. Yang,35.36,389,11
64,65,65,Brandt Snedeker,35.37,672,19
65,T66,T66,Steven Bowditch,35.38,566,16
66,T66,T66,Ken Duke,35.38,460,13
67,T68,T68,Hideki Matsuyama,35.44,638,18
68,T68,T68,Bo Van Pelt,35.44,567,16
69,70,70,Charlie Beljan,35.45,390,11
70,71,71,Brice Garnett,35.47,532,15
71,T72,T72,Jason Day,35.5,355,10
72,T72,T72,Ernie Els,35.5,568,16
73,T72,T72,Tommy Gainey,35.5,355,10
74,T72,T72,Brooks Koepka,35.5,426,12
75,T72,T72,Patrick Reed,35.5,639,18
76,T72,T72,Andrew Svoboda,35.5,497,14
77,T72,T72,Boo Weekley,35.5,497,14
78,T79,T79,Charley Hoffman,35.52,746,21
79,T79,T79,Zach Johnson,35.52,817,23
80,T81,T81,Luke Guthrie,35.53,533,15
81,T81,T81,John Merrick,35.53,604,17
82,83,83,James Hahn,35.54,462,13
83,T84,T84,Brian Davis,35.56,640,18
84,T84,T84,Spencer Levin,35.56,320,9
85,T86,T86,Greg Chalmers,35.57,498,14
86,T86,T86,Jordan Spieth,35.57,818,23
87,T86,T86,Tyrone Van Aswegen,35.57,498,14
88,T89,T89,Ángel Cabrera,35.58,427,12
89,T89,T89,Paul Casey,35.58,427,12
90,T89,T89,Luke Donald,35.58,427,12
91,92,92,Bubba Watson,35.59,605,17
92,T93,T93,David Hearn,35.6,712,20
93,T93,T93,Justin Leonard,35.6,534,15
94,T93,T93,Troy Merritt,35.6,356,10
95,96,96,Brendon de Jonge,35.65,820,23
96,T97,T97,Jason Bohn,35.67,535,15
97,T97,T97,Trevor Immelman,35.67,428,12
98,T97,T97,"Ted Potter, Jr.",35.67,321,9
99,T97,T97,Michael Thompson,35.67,535,15
100,101,101,Ryan Moore,35.68,678,19
101,T102,T102,Bill Haas,35.69,928,26
102,T102,T102,Ben Martin,35.69,464,13
103,T102,T102,Sean O'Hair,35.69,464,13
104,T102,T102,Kevin Streelman,35.69,571,16
105,106,106,Mark Wilson,35.71,250,7
106,107,107,Chris Stroud,35.72,643,18
107,T108,T108,Lee Westwood,35.73,393,11
108,T108,T108,Gary Woodland,35.73,786,22
109,110,110,Ryan Palmer,35.74,679,19
110,111,111,Stewart Cink,35.75,715,20
111,112,112,Keegan Bradley,35.79,680,19
112,T113,T113,Derek Ernst,35.8,358,10
113,T113,T113,Kevin Stadler,35.8,716,20
114,115,115,Matt Jones,35.81,573,16
115,116,116,Danny Lee,35.83,430,12
116,117,117,Daniel Summerhays,35.86,789,22
117,T118,T118,Matt Every,35.88,574,16
118,T118,T118,George McNeill,35.88,574,16
119,120,120,Justin Hicks,35.9,718,20
120,121,121,Nicholas Thompson,35.91,395,11
121,122,122,Martin Kaymer,35.93,503,14
122,123,123,Hunter Mahan,35.94,647,18
123,T124,T124,Ricky Barnes,36.0,612,17
124,T124,T124,Jonas Blixt,36.0,360,10
125,T124,T124,Roberto Castro,36.0,396,11
126,T124,T124,Kevin Chappell,36.0,756,21
127,T124,T124,Erik Compton,36.0,576,16
128,T124,T124,Jason Dufner,36.0,432,12
129,T124,T124,Jason Kokrak,36.0,468,13
130,T124,T124,Jim Renner,36.0,216,6
131,T124,T124,Scott Stallings,36.0,396,11
132,T124,T124,Shawn Stefani,36.0,468,13
133,T124,T124,Hudson Swafford,36.0,360,10
134,T124,T124,Josh Teater,36.0,576,16
135,136,136,Justin Rose,36.06,577,16
136,137,137,Retief Goosen,36.11,686,19
137,T138,T138,Brian Gay,36.14,506,14
138,T138,T138,Davis Love III,36.14,506,14
139,T138,T138,Kyle Stanley,36.14,506,14
140,T138,T138,Kevin Tway,36.14,253,7
141,T142,T142,John Rollins,36.17,434,12
142,T142,T142,Cameron Tringale,36.17,868,24
143,T144,T144,Gonzalo Fernandez-Castaño,36.18,615,17
144,T144,T144,J.J. Henry,36.18,615,17
145,T146,T146,Martin Flores,36.2,543,15
146,T146,T146,Wes Roach,36.2,362,10
147,T146,T146,Robert Streb,36.2,543,15
148,T146,T146,Jhonattan Vegas,36.2,543,15
149,150,150,Seung-Yul Noh,36.21,688,19
150,151,151,Scott Brown,36.22,652,18
151,152,152,Chesson Hadley,36.25,435,12
152,153,153,J.B. Holmes,36.26,689,19
153,154,154,Lucas Glover,36.29,254,7
154,T155,T155,Bud Cauley,36.33,327,9
155,T155,T155,Bronson La'Cassie,36.33,218,6
156,157,157,Rory Sabbatini,36.36,509,14
157,T158,T158,Richard Lee,36.38,473,13
158,T158,T158,Mike Weir,36.38,291,8
159,T160,T160,Briny Baird,36.5,292,8
160,T160,T160,Tim Wilkinson,36.5,584,16
161,162,162,Ben Curtis,36.54,475,13
162,163,163,Louis Oosthuizen,36.56,329,9
163,164,164,Pat Perez,36.65,623,17
164,165,165,Aaron Baddeley,36.67,440,12
165,166,166,D.A. Points,36.73,404,11
166,167,167,Geoff Ogilvy,36.77,478,13
167,168,168,Jamie Lovemark,36.78,331,9
168,169,169,James Driscoll,36.82,405,11
169,170,170,D.H. Lee,36.83,221,6
170,171,171,Woody Austin,36.88,295,8
171,172,172,Andrew Loupe,37.0,333,9
172,173,173,Ben Crane,37.06,593,16
173,174,174,David Lingmerth,37.08,482,13
174,175,175,Vijay Singh,37.19,595,16
175,176,176,Ian Poulter,37.33,448,12
176,177,177,Jim Herman,37.67,339,9
