,Par_3_Scoring_Average_RANK THIS WEEK,Par_3_Scoring_Average_RANK LAST WEEK,Par_3_Scoring_Average_PLAYER NAME,Par_3_Scoring_Average_ROUNDS,Par_3_Scoring_Average_AVG,Par_3_Scoring_Average_TOTAL STROKES,Par_3_Scoring_Average_TOTAL HOLES
101,T94,T94,Ryan Palmer,85,3.07,1053,343
102,T94,T94,Pat Perez,84,3.07,1052,343
103,T94,T94,John Peterson,62,3.07,748,244
104,T94,T94,D.A. Points,75,3.07,893,291
105,T94,T94,Webb Simpson,87,3.07,1030,336
106,T94,T94,Brandt Snedeker,89,3.07,1078,351
107,T94,T94,Josh Teater,90,3.07,1101,359
108,T94,T94,Johnson Wagner,69,3.07,811,264
109,T94,T94,Charlie Wi,72,3.07,875,285
110,T94,T94,Tim Wilkinson,86,3.07,1012,330
111,T112,T112,K.J. Choi,80,3.08,1000,325
112,T112,T112,Brendon de Jonge,109,3.08,1353,440
113,T112,T112,Brad Fritsch,50,3.08,600,195
114,T112,T112,Kevin Kisner,85,3.08,1063,345
115,T112,T112,Jamie Lovemark,64,3.08,745,242
116,T112,T112,Brendan Steele,89,3.08,1052,342
117,T112,T112,Andrew Svoboda,77,3.08,957,311
118,T112,T112,Hudson Swafford,75,3.08,883,287
119,T112,T112,Y.E. Yang,79,3.08,976,317
120,T121,T121,Stewart Cink,91,3.09,1136,368
121,T121,T121,Ben Curtis,77,3.09,918,297
122,T121,T121,Jim Herman,62,3.09,725,235
123,T121,T121,J.B. Holmes,86,3.09,1079,349
124,T121,T121,"Ted Potter, Jr.",68,3.09,860,278
125,T121,T121,Patrick Reed,92,3.09,1110,359
126,T121,T121,Scott Stallings,77,3.09,953,308
127,T121,T121,Jhonattan Vegas,77,3.09,934,302
128,T121,T121,Willy Wilcox,51,3.09,612,198
129,T130,T130,Aaron Baddeley,74,3.1,904,292
130,T130,T130,Charlie Beljan,76,3.1,909,293
131,T130,T130,Jonathan Byrd,76,3.1,912,294
132,T130,T130,Bud Cauley,56,3.1,700,226
133,T130,T130,Erik Compton,88,3.1,1110,358
134,T130,T130,Brian Davis,93,3.1,1168,377
135,T130,T130,James Driscoll,71,3.1,902,291
136,T130,T130,Jason Dufner,57,3.1,669,216
137,T130,T130,Brian Gay,81,3.1,982,317
138,T130,T130,James Hahn,82,3.1,1013,327
139,T130,T130,Adam Scott,68,3.1,830,268
140,T141,T141,Ángel Cabrera,69,3.11,864,278
141,T141,T141,Charles Howell III,106,3.11,1338,430
142,T141,T141,Danny Lee,84,3.11,1008,324
143,T141,T141,Carl Pettersson,91,3.11,1148,369
144,T141,T141,Andres Romero,81,3.11,968,311
145,T141,T141,Vijay Singh,83,3.11,1043,335
146,T141,T141,Henrik Stenson,56,3.11,671,216
147,T148,T148,Steven Bowditch,93,3.12,1176,377
148,T148,T148,Derek Ernst,80,3.12,945,303
149,T148,T148,Martin Flores,85,3.12,1078,345
150,T148,T148,Hideki Matsuyama,82,3.12,999,320
151,T148,T148,John Merrick,87,3.12,1043,334
152,T148,T148,Jim Renner,61,3.12,746,239
153,T154,T154,Sangmoon Bae,76,3.13,958,306
154,T154,T154,Jonas Blixt,64,3.13,773,247
155,T154,T154,Chesson Hadley,84,3.13,1070,342
156,T154,T154,Hunter Mahan,88,3.13,1068,341
157,T154,T154,Troy Matteson,62,3.13,733,234
158,T154,T154,Nicholas Thompson,85,3.13,1036,331
159,T160,T160,Roberto Castro,76,3.14,945,301
160,T160,T160,Russell Henley,92,3.14,1147,365
161,T160,T160,Davis Love III,74,3.14,925,295
162,T160,T160,Robert Streb,75,3.14,895,285
163,T160,T160,Lee Westwood,57,3.14,703,224
164,T165,T165,Trevor Immelman,84,3.15,1014,322
165,T165,T165,Bronson La'Cassie,51,3.15,599,190
166,T165,T165,Martin Laird,66,3.15,775,246
167,T165,T165,Andrew Loupe,65,3.15,775,246
168,T165,T165,Geoff Ogilvy,84,3.15,1021,324
169,T165,T165,John Rollins,84,3.15,1018,323
170,T165,T165,Kevin Tway,64,3.15,763,242
171,T165,T165,Mark Wilson,69,3.15,831,264
172,T173,T173,Woody Austin,63,3.16,748,237
173,T173,T173,Ian Poulter,57,3.16,707,224
174,T173,T173,Kevin Streelman,79,3.16,986,312
175,176,176,Lucas Glover,68,3.2,858,268
176,177,177,Boo Weekley,73,3.21,920,287
