,Back_9_Round_2_Scoring_Average_RANK THIS WEEK,Back_9_Round_2_Scoring_Average_RANK LAST WEEK,Back_9_Round_2_Scoring_Average_PLAYER NAME,Back_9_Round_2_Scoring_Average_AVG,Back_9_Round_2_Scoring_Average_TOTAL STROKES,Back_9_Round_2_Scoring_Average_TOTAL ROUNDS
51,T51,T51,Bronson La'Cassie,35.47,603,17
52,T53,T53,Martin Flores,35.5,923,26
53,T53,T53,J.J. Henry,35.5,923,26
54,T53,T53,Heath Slocum,35.5,781,22
55,56,56,Chad Collins,35.52,959,27
56,T57,T57,Jim Herman,35.53,675,19
57,T57,T57,Shawn Stefani,35.53,604,17
58,T59,T59,Stuart Appleby,35.54,924,26
59,T59,T59,Jordan Spieth,35.54,924,26
60,61,61,Justin Leonard,35.55,782,22
61,T62,T62,Erik Compton,35.56,960,27
62,T62,T62,Rickie Fowler,35.56,889,25
63,T62,T62,Geoff Ogilvy,35.56,889,25
64,T62,T62,Bo Van Pelt,35.56,889,25
65,66,66,Ernie Els,35.57,818,23
66,T67,T67,Seung-Yul Noh,35.58,925,26
67,T67,T67,Jimmy Walker,35.58,925,26
68,69,69,John Huh,35.59,961,27
69,70,70,Charley Hoffman,35.6,890,25
70,T71,T71,Aaron Baddeley,35.61,819,23
71,T71,T71,Brian Stuard,35.61,997,28
72,T71,T71,Camilo Villegas,35.61,997,28
73,T74,T74,Kevin Kisner,35.62,926,26
74,T74,T74,Davis Love III,35.62,748,21
75,T76,T76,James Driscoll,35.63,855,24
76,T76,T76,Brad Fritsch,35.63,570,16
77,T76,T76,Tyrone Van Aswegen,35.63,855,24
78,79,79,Scott Langley,35.64,998,28
79,80,80,Marc Leishman,35.65,820,23
80,81,81,Greg Chalmers,35.68,892,25
81,82,82,Patrick Reed,35.69,928,26
82,T83,T83,Danny Lee,35.7,964,27
83,T83,T83,Daniel Summerhays,35.7,964,27
84,T85,T85,Phil Mickelson,35.71,750,21
85,T85,T85,Pat Perez,35.71,857,24
86,T85,T85,Charl Schwartzel,35.71,607,17
87,88,88,Justin Rose,35.72,643,18
88,89,89,Jonathan Byrd,35.74,822,23
89,90,90,Ken Duke,35.75,858,24
90,T91,T91,Matt Jones,35.76,894,25
91,T91,T91,Sean O'Hair,35.76,894,25
92,T91,T91,Michael Putnam,35.76,1037,29
93,T91,T91,Vijay Singh,35.76,894,25
94,95,95,Michael Thompson,35.77,787,22
95,96,96,Chris Kirk,35.78,966,27
96,T97,T97,Andres Romero,35.79,859,24
97,T97,T97,Henrik Stenson,35.79,501,14
98,T99,T99,Jason Bohn,35.8,895,25
99,T99,T99,Troy Merritt,35.8,716,20
100,T99,T99,Hudson Swafford,35.8,895,25
101,T102,T102,Brian Harman,35.81,1146,32
102,T102,T102,Morgan Hoffmann,35.81,1110,31
103,T102,T102,Hideki Matsuyama,35.81,752,21
104,T102,T102,Josh Teater,35.81,967,27
105,T106,T106,D.H. Lee,35.82,609,17
106,T106,T106,Jeff Overton,35.82,788,22
107,T106,T106,Carl Pettersson,35.82,1003,28
108,T109,T109,Ryo Ishikawa,35.83,860,24
109,T109,T109,George McNeill,35.83,824,23
110,T109,T109,Ryan Moore,35.83,824,23
111,T109,T109,Nick Watney,35.83,824,23
112,T109,T109,Tim Wilkinson,35.83,860,24
113,114,114,Martin Laird,35.84,681,19
114,115,115,Kyle Stanley,35.85,968,27
115,T116,T116,Ben Curtis,35.87,825,23
116,T116,T116,Jason Dufner,35.87,538,15
117,T118,T118,Charlie Beljan,35.88,861,24
118,T118,T118,Ben Martin,35.88,933,26
119,120,120,Trevor Immelman,35.89,969,27
120,121,121,Johnson Wagner,35.91,826,23
121,T122,T122,Gonzalo Fernandez-Castaño,35.92,862,24
122,T122,T122,Gary Woodland,35.92,862,24
123,124,124,Luke Donald,35.94,575,16
124,125,125,Boo Weekley,35.95,755,21
125,T126,T126,David Lingmerth,35.96,899,25
126,T126,T126,Webb Simpson,35.96,863,24
127,128,128,Chesson Hadley,35.97,1043,29
128,T129,T129,Brian Gay,36.0,864,24
129,T129,T129,Luke Guthrie,36.0,936,26
130,T129,T129,John Merrick,36.0,828,23
131,T132,T132,Charles Howell III,36.03,1045,29
132,T132,T132,William McGirt,36.03,1045,29
133,T134,T134,Brian Davis,36.04,1009,28
134,T134,T134,Will MacKenzie,36.04,973,27
135,T136,T136,Robert Allenby,36.07,1010,28
136,T136,T136,Steven Bowditch,36.07,1046,29
137,T136,T136,Y.E. Yang,36.07,974,27
138,139,139,Kevin Streelman,36.09,830,23
139,140,140,Wes Roach,36.1,758,21
140,T141,T141,K.J. Choi,36.13,831,23
141,T141,T141,John Peterson,36.13,831,23
142,143,143,Keegan Bradley,36.16,904,25
143,T144,T144,Bud Cauley,36.17,651,18
144,T144,T144,J.B. Holmes,36.17,868,24
145,T144,T144,"Ted Potter, Jr.",36.17,868,24
146,147,147,Kevin Tway,36.18,796,22
147,148,148,Andrew Loupe,36.19,760,21
148,149,149,Lucas Glover,36.2,905,25
149,150,150,Ian Poulter,36.25,580,16
150,151,151,Russell Henley,36.28,1052,29
151,T152,T152,Hunter Mahan,36.29,871,24
152,T152,T152,Rory Sabbatini,36.29,871,24
153,T154,T154,Matt Every,36.32,908,25
154,T154,T154,Richard Lee,36.32,908,25
155,T154,T154,Jeff Maggert,36.32,690,19
156,157,157,James Hahn,36.35,945,26
157,158,158,Ángel Cabrera,36.36,800,22
158,159,159,Jim Renner,36.39,837,23
159,160,160,Derek Ernst,36.41,983,27
160,161,161,Charlie Wi,36.42,874,24
161,162,162,Tommy Gainey,36.43,838,23
162,163,163,Spencer Levin,36.45,729,20
163,T164,T164,Roberto Castro,36.46,948,26
164,T164,T164,D.A. Points,36.46,875,24
165,T164,T164,Mark Wilson,36.46,875,24
166,T167,T167,Bryce Molder,36.48,839,23
167,T167,T167,Mike Weir,36.48,839,23
168,169,169,Sangmoon Bae,36.5,876,24
169,170,170,Louis Oosthuizen,36.57,512,14
170,171,171,John Rollins,36.59,988,27
171,172,172,Jonas Blixt,36.6,732,20
172,173,173,Lee Westwood,36.65,623,17
173,174,174,Troy Matteson,36.73,808,22
174,175,175,Woody Austin,36.81,773,21
175,176,176,Nicholas Thompson,36.9,1070,29
176,177,177,Scott Stallings,36.93,997,27
