,Tenth_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_3_Scoring_Average_AVG,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Harris English,95,2.82,217,77
1,T2,T2,Graham DeLaet,80,2.88,138,48
2,T2,T2,Sergio Garcia,61,2.88,92,32
3,T2,T2,Dustin Johnson,58,2.88,115,40
4,T2,T2,Chris Stroud,88,2.88,173,60
5,T6,T6,Keegan Bradley,89,2.91,198,68
6,T6,T6,Freddie Jacobson,91,2.91,201,69
7,T6,T6,Russell Knox,92,2.91,201,69
8,T9,T9,Gonzalo Fernandez-Castaño,83,2.92,187,64
9,T9,T9,Scott Langley,95,2.92,225,77
10,T9,T9,D.A. Points,75,2.92,175,60
11,T12,T12,Luke Donald,57,2.93,132,45
12,T12,T12,Rory McIlroy,66,2.93,129,44
13,T12,T12,Ryan Moore,86,2.93,129,44
14,T12,T12,Tyrone Van Aswegen,79,2.93,211,72
15,T16,T16,Ryo Ishikawa,75,2.94,235,80
16,T16,T16,Jason Kokrak,65,2.94,106,36
17,T16,T16,Nick Watney,80,2.94,94,32
18,T19,T19,Chad Campbell,57,2.95,189,64
19,T19,T19,Jason Day,54,2.95,121,41
20,T19,T19,Brice Garnett,92,2.95,224,76
21,T19,T19,J.J. Henry,91,2.95,248,84
22,T19,T19,Morgan Hoffmann,103,2.95,286,97
23,T19,T19,Seung-Yul Noh,92,2.95,192,65
24,T19,T19,Louis Oosthuizen,50,2.95,59,20
25,T26,T26,Justin Leonard,75,2.96,237,80
26,T26,T26,Hideki Matsuyama,82,2.96,154,52
27,T26,T26,John Peterson,62,2.96,133,45
28,T26,T26,Michael Putnam,106,2.96,296,100
29,T30,T30,K.J. Choi,80,2.97,202,68
30,T30,T30,Derek Ernst,80,2.97,172,58
31,T30,T30,D.H. Lee,54,2.97,110,37
32,T33,T33,Stuart Appleby,92,2.98,259,87
33,T33,T33,Sangmoon Bae,76,2.98,119,40
34,T33,T33,Will MacKenzie,82,2.98,179,60
35,T33,T33,Ben Martin,80,2.98,185,62
36,T33,T33,Ian Poulter,57,2.98,119,40
37,T33,T33,Wes Roach,67,2.98,134,45
38,T33,T33,Rory Sabbatini,82,2.98,185,62
39,T33,T33,Jhonattan Vegas,77,2.98,167,56
40,T41,T41,Greg Chalmers,85,2.99,203,68
41,T41,T41,Daniel Summerhays,98,2.99,269,90
42,T41,T41,Josh Teater,90,2.99,221,74
43,T44,T44,Tim Clark,75,3.0,144,48
44,T44,T44,Chad Collins,78,3.0,204,68
45,T44,T44,Ernie Els,85,3.0,168,56
46,T44,T44,Jim Furyk,84,3.0,195,65
47,T44,T44,Russell Henley,92,3.0,204,68
48,T44,T44,Billy Horschel,92,3.0,120,40
49,T44,T44,Charles Howell III,106,3.0,171,57
50,T44,T44,Matt Kuchar,91,3.0,255,85
51,T44,T44,Richard Lee,80,3.0,219,73
52,T44,T44,Spencer Levin,59,3.0,183,61
53,T44,T44,Troy Merritt,62,3.0,186,62
54,T44,T44,Justin Rose,70,3.0,159,53
55,T44,T44,Brandt Snedeker,89,3.0,237,79
56,T44,T44,Henrik Stenson,56,3.0,120,40
57,T44,T44,Robert Streb,75,3.0,180,60
