,Early_Par_3_Scoring_Average_RANK THIS WEEK,Early_Par_3_Scoring_Average_RANK LAST WEEK,Early_Par_3_Scoring_Average_PLAYER NAME,Early_Par_3_Scoring_Average_ROUNDS,Early_Par_3_Scoring_Average_AVG,Early_Par_3_Scoring_Average_TOTAL STROKES,Early_Par_3_Scoring_Average_TOTAL HOLES
80,T78,T78,Brad Fritsch,50,3.05,290,95
81,T78,T78,Billy Horschel,92,3.05,515,169
82,T78,T78,Jerry Kelly,80,3.05,564,185
83,T78,T78,Sean O'Hair,77,3.05,574,188
84,T78,T78,Jeff Overton,80,3.05,558,183
85,T78,T78,Justin Rose,70,3.05,332,109
86,T78,T78,Josh Teater,90,3.05,580,190
87,T78,T78,Cameron Tringale,111,3.05,785,257
88,T78,T78,Jhonattan Vegas,77,3.05,464,152
89,T78,T78,Tim Wilkinson,86,3.05,454,149
90,T91,T91,Paul Casey,56,3.06,382,125
91,T91,T91,Bud Cauley,56,3.06,297,97
92,T91,T91,Bill Haas,107,3.06,636,208
93,T91,T91,Charley Hoffman,93,3.06,608,199
94,T91,T91,Zach Johnson,97,3.06,550,180
95,T91,T91,Martin Kaymer,65,3.06,380,124
96,T91,T91,Jamie Lovemark,64,3.06,392,128
97,T91,T91,Ben Martin,80,3.06,459,150
98,T91,T91,Adam Scott,68,3.06,254,83
99,T91,T91,Jordan Spieth,102,3.06,484,158
100,T91,T91,Bo Van Pelt,83,3.06,498,163
101,T91,T91,Nick Watney,80,3.06,416,136
102,T91,T91,Gary Woodland,93,3.06,570,186
103,T104,T104,Erik Compton,88,3.07,544,177
104,T104,T104,Rickie Fowler,91,3.07,531,173
105,T104,T104,Tommy Gainey,73,3.07,411,134
106,T104,T104,Robert Garrigus,80,3.07,535,174
107,T104,T104,J.B. Holmes,86,3.07,464,151
108,T104,T104,Jason Kokrak,65,3.07,338,110
109,T104,T104,Jeff Maggert,54,3.07,347,113
110,T104,T104,Bryce Molder,77,3.07,525,171
111,T104,T104,Kevin Na,94,3.07,538,175
112,T104,T104,D.A. Points,75,3.07,498,162
113,T104,T104,Webb Simpson,87,3.07,571,186
114,T104,T104,Heath Slocum,71,3.07,457,149
115,T104,T104,Brandt Snedeker,89,3.07,504,164
116,T104,T104,Johnson Wagner,69,3.07,423,138
117,T104,T104,Charlie Wi,72,3.07,442,144
118,T104,T104,Y.E. Yang,79,3.07,549,179
119,T120,T120,Charlie Beljan,76,3.08,425,138
120,T120,T120,Ben Crane,81,3.08,521,169
121,T120,T120,Ernie Els,85,3.08,520,169
122,T120,T120,Brian Gay,81,3.08,595,193
123,T120,T120,J.J. Henry,91,3.08,628,204
124,T120,T120,John Merrick,87,3.08,625,203
125,T120,T120,"Ted Potter, Jr.",68,3.08,456,148
126,T120,T120,Kyle Stanley,87,3.08,597,194
127,T120,T120,Robert Streb,75,3.08,406,132
128,T120,T120,Andrew Svoboda,77,3.08,484,157
129,T130,T130,Briny Baird,50,3.09,389,126
130,T130,T130,Jonathan Byrd,76,3.09,451,146
131,T130,T130,James Driscoll,71,3.09,461,149
132,T130,T130,Jim Furyk,84,3.09,349,113
133,T130,T130,Chesson Hadley,84,3.09,470,152
134,T130,T130,Russell Henley,92,3.09,634,205
135,T130,T130,David Lingmerth,80,3.09,535,173
136,T130,T130,Hunter Mahan,88,3.09,498,161
137,T130,T130,Hideki Matsuyama,82,3.09,482,156
138,T130,T130,Phil Mickelson,71,3.09,445,144
139,T130,T130,Brendan Steele,89,3.09,608,197
140,T130,T130,Kevin Streelman,79,3.09,436,141
141,T130,T130,Mike Weir,69,3.09,405,131
142,T143,T143,Steven Bowditch,93,3.1,605,195
143,T143,T143,James Hahn,82,3.1,514,166
144,T143,T143,Jim Herman,62,3.1,388,125
145,T143,T143,Kevin Kisner,85,3.1,503,162
146,T143,T143,John Rollins,84,3.1,564,182
147,T143,T143,Vijay Singh,83,3.1,564,182
148,T149,T149,Derek Ernst,80,3.11,504,162
149,T149,T149,Martin Flores,85,3.11,573,184
150,T149,T149,Justin Hicks,103,3.11,702,226
151,T149,T149,Charles Howell III,106,3.11,694,223
152,T149,T149,Andrew Loupe,65,3.11,379,122
153,T149,T149,Ryan Palmer,85,3.11,491,158
154,T149,T149,Andres Romero,81,3.11,563,181
155,T156,T156,Jonas Blixt,64,3.12,431,138
156,T156,T156,Bronson La'Cassie,51,3.12,315,101
157,T156,T156,Nicholas Thompson,85,3.12,549,176
158,T159,T159,Woody Austin,63,3.13,413,132
159,T159,T159,Brian Davis,93,3.13,610,195
160,T159,T159,Danny Lee,84,3.13,495,158
161,T159,T159,Kevin Tway,64,3.13,391,125
162,T159,T159,Lee Westwood,57,3.13,400,128
163,T159,T159,Willy Wilcox,51,3.13,266,85
164,T165,T165,Ángel Cabrera,69,3.14,481,153
165,T165,T165,Trevor Immelman,84,3.14,647,206
166,T165,T165,Geoff Ogilvy,84,3.14,546,174
167,T165,T165,Mark Wilson,69,3.14,458,146
168,T169,T169,Davis Love III,74,3.15,554,176
169,T169,T169,Ian Poulter,57,3.15,378,120
170,T171,T171,Roberto Castro,76,3.16,502,159
171,T171,T171,Troy Matteson,62,3.16,398,126
172,T171,T171,Carl Pettersson,91,3.16,601,190
173,T171,T171,Jim Renner,61,3.16,370,117
174,175,175,Martin Laird,66,3.2,438,137
175,176,176,Lucas Glover,68,3.23,446,138
176,177,177,Boo Weekley,73,3.26,570,175
