,Back_9_Par_5_Scoring_Average_RANK THIS WEEK,Back_9_Par_5_Scoring_Average_RANK LAST WEEK,Back_9_Par_5_Scoring_Average_PLAYER NAME,Back_9_Par_5_Scoring_Average_ROUNDS,Back_9_Par_5_Scoring_Average_AVG,Back_9_Par_5_Scoring_Average_TOTAL STROKES,Back_9_Par_5_Scoring_Average_TOTAL HOLES
0,T1,T1,Rory McIlroy,66,4.53,507,112
1,T1,T1,Adam Scott,68,4.53,507,112
2,T3,T3,Martin Laird,66,4.55,482,106
3,T3,T3,John Senden,99,4.55,750,165
4,5,5,Hideki Matsuyama,82,4.56,634,139
5,T6,T6,Ian Poulter,57,4.57,448,98
6,T6,T6,Henrik Stenson,56,4.57,448,98
7,T6,T6,Willy Wilcox,51,4.57,361,79
8,T9,T9,Brad Fritsch,50,4.58,362,79
9,T9,T9,Luke Guthrie,85,4.58,651,142
10,T9,T9,Charl Schwartzel,64,4.58,476,104
11,T9,T9,Bubba Watson,76,4.58,596,130
12,13,13,Rickie Fowler,91,4.59,688,150
13,T14,T14,Steven Bowditch,93,4.6,704,153
14,T14,T14,Stewart Cink,91,4.6,709,154
15,T14,T14,Dustin Johnson,58,4.6,446,97
16,T14,T14,Kevin Na,94,4.6,769,167
17,T14,T14,Shawn Stefani,60,4.6,442,96
18,T19,T19,Aaron Baddeley,74,4.61,544,118
19,T19,T19,Robert Garrigus,80,4.61,613,133
20,T19,T19,Jhonattan Vegas,77,4.61,576,125
21,T22,T22,Billy Horschel,92,4.62,711,154
22,T22,T22,Brooks Koepka,56,4.62,425,92
23,T22,T22,Kevin Stadler,90,4.62,712,154
24,T25,T25,Jason Day,54,4.63,375,81
25,T25,T25,Martin Flores,85,4.63,680,147
26,T25,T25,Zach Johnson,97,4.63,722,156
27,T25,T25,Cameron Tringale,111,4.63,894,193
28,T29,T29,Ángel Cabrera,69,4.64,548,118
29,T29,T29,James Driscoll,71,4.64,548,118
30,T29,T29,Charles Howell III,106,4.64,816,176
31,T32,T32,Charlie Beljan,76,4.65,567,122
32,T32,T32,Jonathan Byrd,76,4.65,549,118
33,T32,T32,Danny Lee,84,4.65,595,128
34,T32,T32,Marc Leishman,81,4.65,623,134
35,T32,T32,Troy Matteson,62,4.65,446,96
36,T32,T32,Ryan Palmer,85,4.65,646,139
37,T38,T38,Brian Davis,93,4.66,722,155
38,T38,T38,Jason Dufner,57,4.66,429,92
39,T38,T38,Ken Duke,80,4.66,597,128
40,T38,T38,Trevor Immelman,84,4.66,606,130
41,T38,T38,Jamie Lovemark,64,4.66,452,97
42,T38,T38,Graeme McDowell,66,4.66,489,105
43,T38,T38,Justin Rose,70,4.66,578,124
44,T38,T38,Webb Simpson,87,4.66,652,140
45,T38,T38,Brendan Steele,89,4.66,708,152
46,T38,T38,Tyrone Van Aswegen,79,4.66,573,123
47,T38,T38,Nick Watney,80,4.66,601,129
48,T38,T38,Gary Woodland,93,4.66,773,166
49,T50,T50,Stuart Appleby,92,4.67,682,146
50,T50,T50,Chad Campbell,57,4.67,397,85
51,T50,T50,Paul Casey,56,4.67,420,90
52,T50,T50,Kevin Chappell,100,4.67,799,171
53,T50,T50,Jim Furyk,84,4.67,640,137
54,T50,T50,Bill Haas,107,4.67,873,187
55,T50,T50,Chris Kirk,105,4.67,826,177
56,T50,T50,Jason Kokrak,65,4.67,523,112
57,T50,T50,Will MacKenzie,82,4.67,668,143
58,T50,T50,Phil Mickelson,71,4.67,603,129
59,T50,T50,Pat Perez,84,4.67,691,148
60,T50,T50,Michael Thompson,74,4.67,621,133
61,T50,T50,Brendon Todd,108,4.67,836,179
62,T63,T63,Jason Bohn,81,4.68,651,139
63,T63,T63,Luke Donald,57,4.68,449,96
64,T63,T63,Ernie Els,85,4.68,627,134
65,T63,T63,Harris English,95,4.68,702,150
66,T63,T63,Sergio Garcia,61,4.68,468,100
67,T63,T63,Morgan Hoffmann,103,4.68,744,159
68,T63,T63,Billy Hurley III,86,4.68,622,133
69,T63,T63,Ryo Ishikawa,75,4.68,623,133
70,T63,T63,Justin Leonard,75,4.68,580,124
71,T63,T63,John Merrick,87,4.68,679,145
72,T63,T63,Sean O'Hair,77,4.68,580,124
73,T63,T63,Jordan Spieth,102,4.68,782,167
74,T63,T63,Daniel Summerhays,98,4.68,810,173
75,T63,T63,Andrew Svoboda,77,4.68,576,123
76,T63,T63,Hudson Swafford,75,4.68,529,113
77,T63,T63,Kevin Tway,64,4.68,449,96
78,T63,T63,Jimmy Walker,98,4.68,791,169
79,T80,T80,Woody Austin,63,4.69,446,95
80,T80,T80,Sangmoon Bae,76,4.69,628,134
81,T80,T80,Charley Hoffman,93,4.69,774,165
82,T80,T80,Scott Langley,95,4.69,717,153
83,T80,T80,Michael Putnam,106,4.69,764,163
84,T80,T80,Robert Streb,75,4.69,530,113
85,T80,T80,Bo Van Pelt,83,4.69,633,135
86,T87,T87,Matt Every,85,4.7,648,138
87,T87,T87,Brice Garnett,92,4.7,658,140
88,T87,T87,Chesson Hadley,84,4.7,667,142
89,T87,T87,Brian Harman,111,4.7,860,183
90,T87,T87,Kevin Kisner,85,4.7,635,135
91,T87,T87,Matt Kuchar,91,4.7,649,138
92,T87,T87,Davis Love III,74,4.7,573,122
93,T87,T87,Troy Merritt,62,4.7,461,98
94,T87,T87,Geoff Ogilvy,84,4.7,630,134
95,T87,T87,Jeff Overton,80,4.7,555,118
96,T87,T87,Brian Stuard,91,4.7,667,142
97,T98,T98,"Ted Potter, Jr.",68,4.71,528,112
98,T98,T98,Kevin Streelman,79,4.71,659,140
99,T98,T98,Lee Westwood,57,4.71,480,102
100,T101,T101,Briny Baird,50,4.72,382,81
101,T101,T101,Graham DeLaet,80,4.72,637,135
102,T101,T101,J.B. Holmes,86,4.72,712,151
103,T101,T101,Freddie Jacobson,91,4.72,717,152
104,T101,T101,Jerry Kelly,80,4.72,614,130
105,T101,T101,Richard Lee,80,4.72,637,135
106,T101,T101,George McNeill,79,4.72,642,136
107,T101,T101,Carl Pettersson,91,4.72,675,143
108,T101,T101,Kyle Stanley,87,4.72,642,136
109,T101,T101,David Toms,64,4.72,477,101
110,T111,T111,Jonas Blixt,64,4.73,563,119
111,T111,T111,Roberto Castro,76,4.73,610,129
112,T111,T111,Bud Cauley,56,4.73,440,93
113,T111,T111,Lucas Glover,68,4.73,539,114
114,T111,T111,David Hearn,97,4.73,809,171
115,T111,T111,Matt Jones,83,4.73,709,150
116,T111,T111,Patrick Reed,92,4.73,710,150
117,T111,T111,Wes Roach,67,4.73,473,100
118,T111,T111,Vijay Singh,83,4.73,639,135
119,T111,T111,Heath Slocum,71,4.73,487,103
120,T111,T111,Brandt Snedeker,89,4.73,686,145
121,T111,T111,Charlie Wi,72,4.73,534,113
122,T111,T111,Y.E. Yang,79,4.73,615,130
123,T124,T124,Brendon de Jonge,109,4.74,848,179
124,T124,T124,Justin Hicks,103,4.74,773,163
125,T124,T124,Martin Kaymer,65,4.74,502,106
126,T124,T124,John Rollins,84,4.74,602,127
127,T124,T124,Scott Stallings,77,4.74,626,132
128,T124,T124,Josh Teater,90,4.74,688,145
129,T124,T124,Johnson Wagner,69,4.74,488,103
130,T131,T131,Keegan Bradley,89,4.75,741,156
131,T131,T131,Greg Chalmers,85,4.75,627,132
132,T131,T131,James Hahn,82,4.75,584,123
133,T131,T131,Jim Herman,62,4.75,475,100
134,T131,T131,John Huh,87,4.75,636,134
135,T131,T131,Ben Martin,80,4.75,656,138
136,T131,T131,William McGirt,96,4.75,732,154
137,T131,T131,Ryan Moore,86,4.75,713,150
138,T131,T131,Andres Romero,81,4.75,589,124
139,T131,T131,Rory Sabbatini,82,4.75,622,131
140,T131,T131,Camilo Villegas,95,4.75,737,155
141,T131,T131,Tim Wilkinson,86,4.75,598,126
142,T143,T143,Robert Allenby,83,4.76,604,127
143,T143,T143,Ricky Barnes,92,4.76,666,140
144,T143,T143,K.J. Choi,80,4.76,662,139
145,T143,T143,Chad Collins,78,4.76,576,121
146,T143,T143,Derek Ernst,80,4.76,604,127
147,T143,T143,Russell Knox,92,4.76,700,147
148,T143,T143,David Lingmerth,80,4.76,609,128
149,T143,T143,Seung-Yul Noh,92,4.76,700,147
150,T143,T143,John Peterson,62,4.76,476,100
151,T152,T152,Scott Brown,100,4.77,796,167
152,T152,T152,Bronson La'Cassie,51,4.77,391,82
153,T152,T152,Andrew Loupe,65,4.77,458,96
154,T152,T152,Hunter Mahan,88,4.77,701,147
155,T152,T152,Jim Renner,61,4.77,444,93
156,T152,T152,Chris Stroud,88,4.77,711,149
157,T152,T152,Mike Weir,69,4.77,506,106
158,T159,T159,Tommy Gainey,73,4.78,516,108
159,T159,T159,Retief Goosen,94,4.78,688,144
160,T159,T159,Russell Henley,92,4.78,732,153
161,T159,T159,Spencer Levin,59,4.78,445,93
162,T159,T159,Bryce Molder,77,4.78,626,131
163,T159,T159,Nicholas Thompson,85,4.78,645,135
164,T159,T159,Boo Weekley,73,4.78,535,112
165,166,166,Mark Wilson,69,4.79,479,100
166,T167,T167,Tim Clark,75,4.8,533,111
167,T167,T167,Gonzalo Fernandez-Castaño,83,4.8,643,134
168,T167,T167,J.J. Henry,91,4.8,677,141
169,170,170,D.A. Points,75,4.81,616,128
170,T171,T171,Erik Compton,88,4.82,708,147
171,T171,T171,Ben Curtis,77,4.82,573,119
172,173,173,Brian Gay,81,4.87,613,126
173,174,174,Jeff Maggert,54,4.88,420,86
174,175,175,D.H. Lee,54,4.89,401,82
175,176,176,Louis Oosthuizen,50,4.93,394,80
176,177,177,Ben Crane,81,4.94,662,134
