,Tenth_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_3_Scoring_Average_AVG,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Keegan Bradley,89,2.84,91,32
1,2,2,Ryan Moore,86,2.85,137,48
2,3,3,Brandt Snedeker,89,2.86,80,28
3,T4,T4,Brad Fritsch,50,2.88,92,32
4,T4,T4,Zach Johnson,97,2.88,46,16
5,T4,T4,Rory McIlroy,66,2.88,23,8
6,T4,T4,Bubba Watson,76,2.88,46,16
7,8,8,Brendon Todd,108,2.89,188,65
8,T9,T9,Louis Oosthuizen,50,2.91,96,33
9,T9,T9,Heath Slocum,71,2.91,198,68
10,T11,T11,Ricky Barnes,92,2.93,220,75
11,T11,T11,Billy Horschel,92,2.93,167,57
12,T11,T11,Patrick Reed,92,2.93,85,29
13,T14,T14,Harris English,95,2.94,94,32
14,T14,T14,Bill Haas,107,2.94,141,48
15,T14,T14,Camilo Villegas,95,2.94,212,72
16,T14,T14,Jimmy Walker,98,2.94,47,16
17,T18,T18,Briny Baird,50,2.96,74,25
18,T18,T18,Martin Kaymer,65,2.96,71,24
19,T18,T18,Jason Kokrak,65,2.96,169,57
20,T18,T18,Tyrone Van Aswegen,79,2.96,216,73
21,T18,T18,Bo Van Pelt,83,2.96,213,72
22,T23,T23,Chad Campbell,57,2.97,110,37
23,T23,T23,Ben Crane,81,2.97,196,66
24,T23,T23,Justin Hicks,103,2.97,276,93
25,T23,T23,Josh Teater,90,2.97,229,77
26,T27,T27,Scott Brown,100,2.98,313,105
27,T27,T27,Ernie Els,85,2.98,158,53
28,T27,T27,Billy Hurley III,86,2.98,173,58
29,T27,T27,Troy Merritt,62,2.98,131,44
30,T31,T31,Robert Allenby,83,2.99,206,69
31,T31,T31,John Senden,99,2.99,206,69
32,T33,T33,Jason Day,54,3.0,36,12
33,T33,T33,Matt Jones,83,3.0,228,76
34,T33,T33,Justin Leonard,75,3.0,159,53
35,T33,T33,Bryce Molder,77,3.0,120,40
36,T33,T33,Kevin Na,94,3.0,222,74
37,T33,T33,Ryan Palmer,85,3.0,156,52
38,T33,T33,Justin Rose,70,3.0,36,12
39,T33,T33,Adam Scott,68,3.0,12,4
40,T33,T33,Jordan Spieth,102,3.0,12,4
41,T33,T33,Henrik Stenson,56,3.0,84,28
42,T33,T33,Mike Weir,69,3.0,204,68
43,T44,T44,David Hearn,97,3.01,208,69
44,T44,T44,Seung-Yul Noh,92,3.01,217,72
45,T44,T44,Kevin Stadler,90,3.01,211,70
46,T47,T47,K.J. Choi,80,3.02,148,49
47,T47,T47,James Driscoll,71,3.02,187,62
48,T47,T47,Luke Guthrie,85,3.02,181,60
49,T47,T47,J.J. Henry,91,3.02,169,56
50,T47,T47,Martin Laird,66,3.02,136,45
51,T47,T47,Brendan Steele,89,3.02,148,49
52,T47,T47,Andrew Svoboda,77,3.02,175,58
53,T54,T54,Jason Bohn,81,3.03,185,61
54,T54,T54,Ángel Cabrera,69,3.03,97,32
55,T54,T54,Paul Casey,56,3.03,112,37
56,T54,T54,Tim Clark,75,3.03,221,73
57,T54,T54,Charles Howell III,106,3.03,318,105
58,T54,T54,Carl Pettersson,91,3.03,242,80
59,T54,T54,D.A. Points,75,3.03,200,66
60,T54,T54,Shawn Stefani,60,3.03,121,40
61,T54,T54,Tim Wilkinson,86,3.03,197,65
62,T63,T63,Roberto Castro,76,3.04,234,77
63,T63,T63,Kevin Chappell,100,3.04,170,56
64,T63,T63,Luke Donald,57,3.04,73,24
65,T63,T63,Ken Duke,80,3.04,210,69
66,T63,T63,Jim Herman,62,3.04,140,46
67,T63,T63,Jerry Kelly,80,3.04,149,49
68,T63,T63,Vijay Singh,83,3.04,222,73
69,T63,T63,Kyle Stanley,87,3.04,207,68
70,T63,T63,Gary Woodland,93,3.04,170,56
71,T72,T72,Greg Chalmers,85,3.05,201,66
72,T72,T72,Stewart Cink,91,3.05,201,66
73,T72,T72,James Hahn,82,3.05,189,62
74,T72,T72,Brian Harman,111,3.05,223,73
75,T72,T72,Kevin Kisner,85,3.05,284,93
76,T72,T72,Russell Knox,92,3.05,171,56
77,T72,T72,Scott Langley,95,3.05,201,66
78,T72,T72,Marc Leishman,81,3.05,198,65
79,T72,T72,Ben Martin,80,3.05,186,61
80,T72,T72,Phil Mickelson,71,3.05,64,21
81,T72,T72,Daniel Summerhays,98,3.05,198,65
82,T72,T72,Y.E. Yang,79,3.05,238,78
83,T84,T84,Matt Every,85,3.06,245,80
84,T84,T84,David Lingmerth,80,3.06,196,64
85,T84,T84,Hideki Matsuyama,82,3.06,98,32
86,T84,T84,Webb Simpson,87,3.06,101,33
87,T84,T84,Cameron Tringale,111,3.06,211,69
88,T89,T89,Brian Davis,93,3.07,350,114
89,T89,T89,Brendon de Jonge,109,3.07,249,81
90,T89,T89,Richard Lee,80,3.07,212,69
91,T89,T89,Sean O'Hair,77,3.07,187,61
92,T89,T89,Johnson Wagner,69,3.07,175,57
93,T94,T94,Erik Compton,88,3.08,163,53
94,T94,T94,Gonzalo Fernandez-Castaño,83,3.08,123,40
95,T94,T94,Jim Furyk,84,3.08,37,12
96,T94,T94,Morgan Hoffmann,103,3.08,163,53
97,T94,T94,Freddie Jacobson,91,3.08,188,61
98,T94,T94,Troy Matteson,62,3.08,197,64
99,T94,T94,Charl Schwartzel,64,3.08,111,36
100,T94,T94,Chris Stroud,88,3.08,151,49
101,T94,T94,Nick Watney,80,3.08,237,77
102,T94,T94,Boo Weekley,73,3.08,151,49
103,T104,T104,John Huh,87,3.09,235,76
104,T104,T104,Danny Lee,84,3.09,229,74
105,T104,T104,Will MacKenzie,82,3.09,278,90
106,T104,T104,Jeff Maggert,54,3.09,139,45
107,T104,T104,Pat Perez,84,3.09,229,74
108,T109,T109,Bud Cauley,56,3.1,149,48
109,T109,T109,Brice Garnett,92,3.1,254,82
110,T109,T109,Trevor Immelman,84,3.1,124,40
111,T109,T109,Chris Kirk,105,3.1,223,72
112,T109,T109,Graeme McDowell,66,3.1,65,21
113,T109,T109,John Peterson,62,3.1,189,61
114,T109,T109,Jim Renner,61,3.1,149,48
115,T116,T116,Stuart Appleby,92,3.11,249,80
116,T116,T116,Woody Austin,63,3.11,190,61
117,T116,T116,Jhonattan Vegas,77,3.11,230,74
118,T119,T119,Chad Collins,78,3.12,215,69
119,T119,T119,Jamie Lovemark,64,3.12,128,41
120,T119,T119,George McNeill,79,3.12,153,49
121,T119,T119,Brian Stuard,91,3.12,240,77
122,T119,T119,Charlie Wi,72,3.12,187,60
123,T124,T124,Graham DeLaet,80,3.13,166,53
124,T124,T124,Sergio Garcia,61,3.13,50,16
125,T124,T124,Retief Goosen,94,3.13,216,69
126,T124,T124,Robert Streb,75,3.13,163,52
127,T128,T128,Steven Bowditch,93,3.14,330,105
128,T128,T128,Ben Curtis,77,3.14,229,73
129,T128,T128,Davis Love III,74,3.14,116,37
130,T128,T128,"Ted Potter, Jr.",68,3.14,154,49
131,T128,T128,Ian Poulter,57,3.14,88,28
132,T128,T128,Wes Roach,67,3.14,157,50
133,T128,T128,Rory Sabbatini,82,3.14,176,56
134,T135,T135,Jonathan Byrd,76,3.15,164,52
135,T135,T135,Rickie Fowler,91,3.15,63,20
136,T135,T135,Ryo Ishikawa,75,3.15,104,33
137,T135,T135,Jeff Overton,80,3.15,192,61
138,T135,T135,Andres Romero,81,3.15,167,53
139,T135,T135,David Toms,64,3.15,104,33
140,T141,T141,Aaron Baddeley,74,3.16,202,64
141,T141,T141,Charlie Beljan,76,3.16,196,62
142,T141,T141,Derek Ernst,80,3.16,240,76
143,T141,T141,Martin Flores,85,3.16,281,89
144,T141,T141,Tommy Gainey,73,3.16,193,61
145,T141,T141,Brian Gay,81,3.16,193,61
146,T141,T141,Charley Hoffman,93,3.16,269,85
147,T141,T141,Willy Wilcox,51,3.16,155,49
148,T149,T149,J.B. Holmes,86,3.17,152,48
149,T149,T149,Spencer Levin,59,3.17,130,41
150,T149,T149,William McGirt,96,3.17,190,60
151,T149,T149,Michael Putnam,106,3.17,209,66
152,T149,T149,Scott Stallings,77,3.17,222,70
153,T149,T149,Hudson Swafford,75,3.17,219,69
154,T149,T149,Nicholas Thompson,85,3.17,184,58
155,T149,T149,Michael Thompson,74,3.17,165,52
156,T149,T149,Mark Wilson,69,3.17,165,52
157,T158,T158,Robert Garrigus,80,3.18,181,57
158,T158,T158,D.H. Lee,54,3.18,181,57
159,T158,T158,Geoff Ogilvy,84,3.18,270,85
160,T161,T161,Jason Dufner,57,3.19,51,16
161,T161,T161,Lucas Glover,68,3.19,230,72
162,T161,T161,Hunter Mahan,88,3.19,204,64
163,164,164,Brooks Koepka,56,3.21,93,29
164,165,165,Andrew Loupe,65,3.23,142,44
165,T166,T166,Jonas Blixt,64,3.24,159,49
166,T166,T166,Chesson Hadley,84,3.24,233,72
167,T166,T166,Russell Henley,92,3.24,259,80
168,T169,T169,Matt Kuchar,91,3.25,13,4
169,T169,T169,Kevin Tway,64,3.25,143,44
170,171,171,John Merrick,87,3.26,225,69
171,172,172,Bronson La'Cassie,51,3.27,170,52
172,173,173,John Rollins,84,3.28,292,89
173,T174,T174,Sangmoon Bae,76,3.29,260,79
