,Front_9_Par_3_Scoring_Average_RANK THIS WEEK,Front_9_Par_3_Scoring_Average_RANK LAST WEEK,Front_9_Par_3_Scoring_Average_PLAYER NAME,Front_9_Par_3_Scoring_Average_ROUNDS,Front_9_Par_3_Scoring_Average_AVG,Front_9_Par_3_Scoring_Average_TOTAL STROKES,Front_9_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Ryo Ishikawa,75,2.91,437,150
1,2,2,Scott Brown,100,2.92,586,201
2,3,3,Troy Merritt,62,2.93,366,125
3,4,4,Ryan Moore,86,2.94,494,168
4,T5,T5,Russell Knox,92,2.95,546,185
5,T5,T5,Louis Oosthuizen,50,2.95,271,92
6,T7,T7,Jordan Spieth,102,2.96,583,197
7,T7,T7,Jimmy Walker,98,2.96,572,193
8,T9,T9,Keegan Bradley,89,2.97,523,176
9,T9,T9,John Huh,87,2.97,496,167
10,T9,T9,Brendon Todd,108,2.97,644,217
11,T9,T9,Tyrone Van Aswegen,79,2.97,466,157
12,T13,T13,Harris English,95,2.98,549,184
13,T13,T13,Martin Kaymer,65,2.98,382,128
14,T13,T13,Will MacKenzie,82,2.98,492,165
15,T13,T13,Bryce Molder,77,2.98,438,147
16,T13,T13,Charl Schwartzel,64,2.98,370,124
17,T13,T13,Chris Stroud,88,2.98,524,176
18,T13,T13,Daniel Summerhays,98,2.98,588,197
19,T13,T13,Mike Weir,69,2.98,391,131
20,T21,T21,Jason Day,54,2.99,290,97
21,T21,T21,Sergio Garcia,61,2.99,347,116
22,T21,T21,J.J. Henry,91,2.99,523,175
23,T21,T21,Richard Lee,80,2.99,469,157
24,T21,T21,Wes Roach,67,2.99,380,127
25,T21,T21,Kevin Stadler,90,2.99,536,179
26,T21,T21,Kyle Stanley,87,2.99,500,167
27,T21,T21,Bo Van Pelt,83,2.99,499,167
28,T29,T29,Ricky Barnes,92,3.0,531,177
29,T29,T29,Jason Bohn,81,3.0,489,163
30,T29,T29,Chad Campbell,57,3.0,321,107
31,T29,T29,Brian Harman,111,3.0,668,223
32,T29,T29,Rory Sabbatini,82,3.0,471,157
33,T34,T34,Robert Allenby,83,3.01,488,162
34,T34,T34,Luke Guthrie,85,3.01,511,170
35,T34,T34,David Hearn,97,3.01,584,194
36,T34,T34,Justin Leonard,75,3.01,452,150
37,T34,T34,D.A. Points,75,3.01,443,147
38,T34,T34,Brian Stuard,91,3.01,524,174
39,T40,T40,Paul Casey,56,3.02,338,112
40,T40,T40,Jason Kokrak,65,3.02,396,131
41,T40,T40,Scott Langley,95,3.02,565,187
42,T40,T40,Ben Martin,80,3.02,486,161
43,T40,T40,George McNeill,79,3.02,480,159
44,T40,T40,Kevin Na,94,3.02,570,189
45,T40,T40,Seung-Yul Noh,92,3.02,559,185
46,T40,T40,Sean O'Hair,77,3.02,468,155
47,T40,T40,John Senden,99,3.02,601,199
48,T49,T49,Aaron Baddeley,74,3.03,440,145
49,T49,T49,Greg Chalmers,85,3.03,494,163
50,T49,T49,Tim Clark,75,3.03,455,150
51,T49,T49,Luke Donald,57,3.03,339,112
52,T49,T49,Ernie Els,85,3.03,479,158
53,T49,T49,Retief Goosen,94,3.03,549,181
54,T49,T49,Bill Haas,107,3.03,637,210
55,T49,T49,Dustin Johnson,58,3.03,349,115
56,T49,T49,David Lingmerth,80,3.03,460,152
57,T49,T49,Michael Putnam,106,3.03,622,205
58,T59,T59,Briny Baird,50,3.04,304,100
59,T59,T59,Bud Cauley,56,3.04,344,113
60,T59,T59,Chad Collins,78,3.04,453,149
61,T59,T59,Ben Crane,81,3.04,492,162
62,T59,T59,Graham DeLaet,80,3.04,480,158
63,T59,T59,Spencer Levin,59,3.04,362,119
64,T59,T59,Jeff Overton,80,3.04,462,152
65,T59,T59,Justin Rose,70,3.04,413,136
66,T59,T59,Adam Scott,68,3.04,414,136
67,T59,T59,Andrew Svoboda,77,3.04,471,155
68,T59,T59,David Toms,64,3.04,377,124
69,T59,T59,Tim Wilkinson,86,3.04,502,165
70,T59,T59,Gary Woodland,93,3.04,560,184
71,T59,T59,Y.E. Yang,79,3.04,474,156
72,T73,T73,Kevin Chappell,100,3.05,588,193
73,T73,T73,Ben Curtis,77,3.05,446,146
74,T73,T73,Matt Every,85,3.05,521,171
75,T73,T73,Charley Hoffman,93,3.05,570,187
76,T73,T73,Graeme McDowell,66,3.05,381,125
77,T73,T73,Pat Perez,84,3.05,516,169
78,T73,T73,Patrick Reed,92,3.05,552,181
79,T73,T73,Camilo Villegas,95,3.05,579,190
80,T81,T81,Jason Dufner,57,3.06,331,108
81,T81,T81,Ken Duke,80,3.06,480,157
82,T81,T81,Brad Fritsch,50,3.06,297,97
83,T81,T81,Jim Furyk,84,3.06,492,161
84,T81,T81,James Hahn,82,3.06,492,161
85,T81,T81,Justin Hicks,103,3.06,609,199
86,T81,T81,Morgan Hoffmann,103,3.06,606,198
87,T81,T81,Billy Hurley III,86,3.06,526,172
88,T81,T81,Matt Jones,83,3.06,511,167
89,T81,T81,Jerry Kelly,80,3.06,493,161
90,T81,T81,D.H. Lee,54,3.06,309,101
91,T81,T81,Jeff Maggert,54,3.06,334,109
92,T81,T81,John Peterson,62,3.06,370,121
93,T81,T81,Heath Slocum,71,3.06,426,139
94,T81,T81,Michael Thompson,74,3.06,456,149
95,T81,T81,Cameron Tringale,111,3.06,682,223
96,T81,T81,Charlie Wi,72,3.06,432,141
97,T98,T98,Martin Flores,85,3.07,525,171
98,T98,T98,Robert Garrigus,80,3.07,494,161
99,T98,T98,Jim Herman,62,3.07,359,117
100,T98,T98,J.B. Holmes,86,3.07,531,173
101,T98,T98,Billy Horschel,92,3.07,553,180
102,T98,T98,Brooks Koepka,56,3.07,344,112
103,T98,T98,Marc Leishman,81,3.07,491,160
104,T98,T98,William McGirt,96,3.07,593,193
105,T98,T98,Andres Romero,81,3.07,476,155
106,T98,T98,Nick Watney,80,3.07,464,151
107,T98,T98,Lee Westwood,57,3.07,344,112
108,T109,T109,Jonas Blixt,64,3.08,382,124
109,T109,T109,Stewart Cink,91,3.08,561,182
110,T109,T109,Brian Davis,93,3.08,576,187
111,T109,T109,Chris Kirk,105,3.08,644,209
112,T109,T109,Kevin Kisner,85,3.08,526,171
113,T109,T109,Bronson La'Cassie,51,3.08,293,95
114,T109,T109,Troy Matteson,62,3.08,360,117
115,T109,T109,Rory McIlroy,66,3.08,394,128
116,T109,T109,Phil Mickelson,71,3.08,441,143
117,T109,T109,Geoff Ogilvy,84,3.08,496,161
