,Tenth_Tee_Early_Lowest_Round_RANK THIS WEEK,Tenth_Tee_Early_Lowest_Round_RANK LAST WEEK,Tenth_Tee_Early_Lowest_Round_PLAYER NAME,Tenth_Tee_Early_Lowest_Round_ROUNDS,Tenth_Tee_Early_Lowest_Round_LOW RND
55,T38,T38,Will MacKenzie,82,65
56,T38,T38,Peter Malnati,48,65
57,T38,T38,Ben Martin,80,65
58,T38,T38,Hideki Matsuyama,82,65
59,T38,T38,Graeme McDowell,66,65
60,T38,T38,William McGirt,96,65
61,T38,T38,Ryan Moore,86,65
62,T38,T38,Seung-Yul Noh,92,65
63,T38,T38,Sean O'Hair,77,65
64,T38,T38,Ryan Palmer,85,65
65,T38,T38,Kevin Penner,4,65
66,T38,T38,D.A. Points,75,65
67,T38,T38,"Ted Potter, Jr.",68,65
68,T38,T38,Patrick Rodgers,23,65
69,T38,T38,Justin Rose,70,65
70,T38,T38,Charl Schwartzel,64,65
71,T38,T38,Kyle Stanley,87,65
72,T38,T38,Steve Stricker,41,65
73,T38,T38,Brian Stuard,91,65
74,T38,T38,Kevin Tway,64,65
75,T38,T38,Johnson Wagner,69,65
76,T38,T38,Lee Westwood,57,65
77,T78,T78,Blake Adams,25,66
78,T78,T78,Robert Allenby,83,66
79,T78,T78,Woody Austin,63,66
80,T78,T78,Charlie Beljan,76,66
81,T78,T78,Keegan Bradley,89,66
82,T78,T78,Ángel Cabrera,69,66
83,T78,T78,Chad Campbell,57,66
84,T78,T78,Greg Chalmers,85,66
85,T78,T78,Kevin Chappell,100,66
86,T78,T78,Daniel Chopra,37,66
87,T78,T78,Stewart Cink,91,66
88,T78,T78,Erik Compton,88,66
89,T78,T78,Jason Day,54,66
90,T78,T78,Rickie Fowler,91,66
91,T78,T78,Tommy Gainey,73,66
92,T78,T78,Retief Goosen,94,66
93,T78,T78,Chesson Hadley,84,66
94,T78,T78,Brian Harman,111,66
95,T78,T78,David Hearn,97,66
96,T78,T78,Jim Herman,62,66
97,T78,T78,Tim Herron,48,66
98,T78,T78,Charley Hoffman,93,66
99,T78,T78,Morgan Hoffmann,103,66
100,T78,T78,J.B. Holmes,86,66
101,T78,T78,Billy Horschel,92,66
102,T78,T78,Freddie Jacobson,91,66
103,T78,T78,Dustin Johnson,58,66
104,T78,T78,Matt Jones,83,66
105,T78,T78,Hyung-Sung Kim,18,66
106,T78,T78,Jason Kokrak,65,66
107,T78,T78,Martin Laird,66,66
108,T78,T78,D.H. Lee,54,66
109,T78,T78,Justin Leonard,75,66
110,T78,T78,Jeff Maggert,54,66
111,T78,T78,Hunter Mahan,88,66
112,T78,T78,Rory McIlroy,66,66
113,T78,T78,Troy Merritt,62,66
114,T78,T78,Kevin Na,94,66
115,T78,T78,Jordan Niebrugge,6,66
116,T78,T78,Tim Petrovic,28,66
117,T78,T78,Wes Roach,67,66
118,T78,T78,John Rollins,84,66
119,T78,T78,Heath Slocum,71,66
120,T78,T78,Robert Streb,75,66
121,T78,T78,Andrew Svoboda,77,66
122,T78,T78,Hideto Tanihara,8,66
123,T78,T78,Josh Teater,90,66
124,T78,T78,Michael Thompson,74,66
125,T78,T78,Brendon Todd,108,66
126,T78,T78,Tyrone Van Aswegen,79,66
127,T78,T78,Bo Van Pelt,83,66
128,T78,T78,Camilo Villegas,95,66
129,T78,T78,Jimmy Walker,98,66
130,T78,T78,Nick Watney,80,66
131,T78,T78,Boo Weekley,73,66
132,T78,T78,Mike Weir,69,66
133,T78,T78,Charlie Wi,72,66
134,T78,T78,Willy Wilcox,51,66
135,T78,T78,Y.E. Yang,79,66
136,T137,T137,Aaron Baddeley,74,67
137,T137,T137,Ricky Barnes,92,67
138,T137,T137,Steven Bowditch,93,67
139,T137,T137,Scott Brown,100,67
140,T137,T137,Darren Clarke,39,67
141,T137,T137,Nicolas Colsaerts,32,67
142,T137,T137,Ben Curtis,77,67
143,T137,T137,John Daly,41,67
144,T137,T137,Luke Donald,57,67
145,T137,T137,Jason Dufner,57,67
146,T137,T137,David Duval,33,67
147,T137,T137,Ernie Els,85,67
148,T137,T137,Derek Ernst,80,67
149,T137,T137,Gonzalo Fernandez-Castaño,83,67
150,T137,T137,Kevin Foley,38,67
151,T137,T137,Scott Gardiner,46,67
152,T137,T137,Brice Garnett,92,67
153,T137,T137,Brian Gay,81,67
154,T137,T137,Nathan Green,10,67
155,T137,T137,Bill Haas,107,67
156,T137,T137,Justin Hicks,103,67
157,T137,T137,Mikko Ilonen,15,67
158,T137,T137,Ryo Ishikawa,75,67
159,T137,T137,Lee Janzen,25,67
160,T137,T137,Danny Lee,84,67
161,T137,T137,Frank Lickliter II,8,67
162,T137,T137,David Lingmerth,80,67
163,T137,T137,Andrew Loupe,65,67
164,T137,T137,Davis Love III,74,67
165,T137,T137,John Mallinger,42,67
166,T137,T137,Steve Marino,40,67
167,T137,T137,George McNeill,79,67
168,T137,T137,John Merrick,87,67
169,T137,T137,Phil Mickelson,71,67
170,T137,T137,Bryce Molder,77,67
171,T137,T137,Francesco Molinari,45,67
172,T137,T137,Thorbjørn Olesen,37,67
173,T137,T137,Jeff Overton,80,67
174,T137,T137,Pat Perez,84,67
175,T137,T137,Carl Pettersson,91,67
176,T137,T137,Ian Poulter,57,67
177,T137,T137,Alvaro Quiros,6,67
178,T137,T137,Rory Sabbatini,82,67
179,T137,T137,Mark Silvers,2,67
180,T137,T137,Vijay Singh,83,67
181,T137,T137,Kevin Stadler,90,67
182,T137,T137,Scott Stallings,77,67
183,T137,T137,Shawn Stefani,60,67
184,T137,T137,Kevin Streelman,79,67
185,T137,T137,Nicholas Thompson,85,67
186,T137,T137,Cameron Tringale,111,67
187,T137,T137,Jhonattan Vegas,77,67
188,T137,T137,Gary Woodland,93,67
189,T137,T137,Bobby Wyatt,14,67
190,T191,T191,Jason Allred,28,68
191,T191,T191,Eric Axley,32,68
192,T191,T191,Sangmoon Bae,76,68
193,T191,T191,Thomas Bjørn,30,68
194,T191,T191,Justin Bolli,15,68
195,T191,T191,Grégory Bourdy,8,68
196,T191,T191,Rafa Cabrera Bello,15,68
197,T191,T191,Miguel Angel Carballo,40,68
198,T191,T191,Paul Casey,56,68
199,T191,T191,Roberto Castro,76,68
200,T191,T191,Alex Cejka,19,68
201,T191,T191,Chad Collins,78,68
202,T191,T191,Will Collins,2,68
203,T191,T191,Ben Crane,81,68
204,T191,T191,Chris DiMarco,16,68
205,T191,T191,Jamie Donaldson,39,68
206,T191,T191,Ken Duke,80,68
207,T191,T191,Martin Flores,85,68
208,T191,T191,Hiroyuki Fujita,4,68
209,T191,T191,Lucas Glover,68,68
210,T191,T191,David Gossett,6,68
211,T191,T191,Padraig Harrington,46,68
212,T191,T191,Trevor Immelman,84,68
213,T191,T191,Thongchai Jaidee,27,68
214,T191,T191,Chris Kirk,105,68
215,T191,T191,Kevin Kisner,85,68
216,T191,T191,Doug LaBelle II,34,68
217,T191,T191,Richard Lee,80,68
218,T191,T191,Jamie Lovemark,64,68
219,T191,T191,Bill Lunde,2,68
220,T191,T191,David Lynn,33,68
221,T191,T191,Geoff Ogilvy,84,68
222,T191,T191,John Peterson,62,68
223,T191,T191,Alex Prugh,40,68
224,T191,T191,Kyle Reifers,6,68
225,T191,T191,Andres Romero,81,68
226,T191,T191,Richard Sterne,24,68
227,T191,T191,Justin Thomas,21,68
228,T191,T191,D.J. Trahan,13,68
229,T191,T191,Jaco Van Zyl,4,68
230,T191,T191,Scott Verplank,24,68
231,T191,T191,Tom Watson,14,68
232,T191,T191,Bernd Wiesberger,9,68
233,T191,T191,Lee Williams,37,68
234,T191,T191,Mark Wilson,69,68
235,T236,T236,Neal Ajubita,2,69
236,T236,T236,Briny Baird,50,69
237,T236,T236,Cameron Beckman,33,69
238,T236,T236,Kris Blanks,17,69
239,T236,T236,Mark Calcavecchia,24,69
240,T236,T236,Tim Clark,75,69
241,T236,T236,Jeff Curl,6,69
242,T236,T236,Victor Dubuisson,40,69
243,T236,T236,Harrison Frazar,38,69
244,T236,T236,Stephen Gallacher,33,69
245,T236,T236,Bobby Gates,31,69
246,T236,T236,Jason Gore,24,69
247,T236,T236,Paul Goydos,47,69
248,T236,T236,Branden Grace,32,69
249,T236,T236,Adam Hadwin,4,69
250,T236,T236,David Howell,12,69
251,T236,T236,Wenyi Huang,4,69
252,T236,T236,Mark Hubbard,4,69
253,T236,T236,John Huh,87,69
254,T236,T236,Jin Jeong,10,69
255,T236,T236,Shiv Kapur,8,69
256,T236,T236,Ben Kohles,8,69
257,T236,T236,Bronson La'Cassie,51,69
258,T236,T236,Matteo Manassero,30,69
259,T236,T236,Troy Matteson,62,69
260,T236,T236,Scott McCarron,27,69
261,T236,T236,Yusaku Miyazato,4,69
262,T236,T236,Toshinori Muto,3,69
263,T236,T236,Joe Ogilvie,35,69
264,T236,T236,Taylor Pendrith,4,69
265,T236,T236,Kenny Perry,14,69
266,T236,T236,Dicky Pride,32,69
267,T236,T236,Siddikur Rahman,4,69
268,T236,T236,Chez Reavie,6,69
269,T236,T236,Scottie Scheffler,6,69
270,T236,T236,Chris Smith,19,69
271,T236,T236,Marc Turnesa,18,69
272,T236,T236,Peter Uihlein,18,69
273,T236,T236,Harold Varner III,6,69
274,T236,T236,Armando Villarreal,4,69
275,T236,T236,Brady Watt,12,69
276,T236,T236,Cory Whitsett,2,69
277,T236,T236,Chris Wood,12,69
278,T279,T279,Alex Aragon,41,70
279,T279,T279,Arjun Atwal,10,70
280,T279,T279,Matt Bettencourt,37,70
281,T279,T279,Lucas Bjerregaard,4,70
282,T279,T279,Patrick Cantlay,14,70
283,T279,T279,Will Claxton,25,70
284,T279,T279,Case Cochran,2,70
285,T279,T279,Tommy Fleetwood,8,70
286,T279,T279,Steve Flesch,14,70
287,T279,T279,Fred Funk,21,70
288,T279,T279,Oliver Goss,22,70
289,T279,T279,Raphael Jacquelin,4,70
290,T279,T279,Masahiro Kawamura,6,70
291,T279,T279,Billy Mayfair,12,70
292,T279,T279,Colin Montgomerie,4,70
293,T279,T279,Alan Morin,2,70
294,T279,T279,Henrik Norlander,2,70
295,T279,T279,Louis Oosthuizen,50,70
296,T279,T279,Greg Owen,28,70
297,T279,T279,Jim Renner,61,70
298,T279,T279,Tag Ridings,32,70
299,T279,T279,Andrew Ruthkoski,2,70
300,T279,T279,Ryan Sullivan,4,70
301,T279,T279,Adam Svensson,2,70
302,T303,T303,Kiradech Aphibarnrat,27,71
303,T303,T303,Matthew Fitzpatrick,12,71
304,T303,T303,Emiliano Grillo,4,71
305,T303,T303,Dudley Hart,12,71
306,T303,T303,Scott Hend,12,71
307,T303,T303,Berry Henson,4,71
308,T303,T303,Derek Lamely,4,71
309,T303,T303,Pablo Larrazabal,11,71
310,T303,T303,HaoTong Li,4,71
311,T303,T303,Sam Love,4,71
312,T303,T303,Prayad Marksaeng,4,71
313,T303,T303,Jason Millard,2,71
314,T303,T303,Jesper Parnevik,9,71
315,T303,T303,David Skinns,4,71
316,T303,T303,Vaughn Taylor,10,71
317,T303,T303,Marc Warren,8,71
318,T303,T303,Danny Willett,10,71
319,T303,T303,Chris Williams,11,71
320,T303,T303,Tiger Woods,21,71
321,T303,T303,Fabrizio Zanotti,8,71
322,T323,T323,Rich Beem,6,72
323,T323,T323,Josh Broadaway,4,72
324,T323,T323,Hunter Brown,2,72
325,T323,T323,José Coceres,17,72
326,T323,T323,Fred Couples,8,72
327,T323,T323,Joel Dahmen,4,72
328,T323,T323,Glen Day,12,72
329,T323,T323,Stuart Deane,4,72
330,T323,T323,Steven Fox,3,72
331,T323,T323,Cody Gribble,4,72
332,T323,T323,Ryuji Imada,28,72
333,T323,T323,Miguel Angel Jiménez,23,72
334,T323,T323,Michael Kim,4,72
335,T323,T323,Nicholas Lindheim,4,72
336,T323,T323,Shaun Micheel,2,72
337,T323,T323,Garth Mulroy,4,72
338,T323,T323,Rod Pampling,22,72
339,T323,T323,Corey Pavin,2,72
340,T323,T323,Rod Perry,15,72
341,T323,T323,Andrew Putnam,2,72
342,T323,T323,Jared Sawada,2,72
343,T344,T344,Billy Andrade,2,73
344,T344,T344,Mark Brooks,5,73
345,T344,T344,Chris Doak,2,73
346,T344,T344,Eric Dugas,3,73
347,T344,T344,Michael Gligic,2,73
348,T344,T344,Mike Hendry,4,73
349,T344,T344,Kent Jones,6,73
350,T344,T344,Smylie Kaufman,2,73
351,T344,T344,Neal Lancaster,2,73
352,T344,T344,Joost Luiten,26,73
353,T344,T344,Rocco Mediate,5,73
354,T344,T344,Brett Quigley,4,73
355,T344,T344,Chris Rodgers,4,73
356,T344,T344,Nathan Smith,1,73
357,T344,T344,Hunter Stewart,4,73
358,T344,T344,Guan Tian Liang,2,73
359,T344,T344,Eric Williamson,2,73
360,T344,T344,Eugene Wong,2,73
361,T362,T362,Max Alverio,2,74
362,T362,T362,Mark Anderson,22,74
363,T362,T362,Gaganjeet Bhullar,8,74
364,T362,T362,Michael Block,5,74
365,T362,T362,Fielding Brewbaker,2,74
366,T362,T362,Alex Carpenter,2,74
367,T362,T362,Corey Conners,2,74
368,T362,T362,Niclas Fasth,2,74
369,T362,T362,Darren Fichardt,8,74
370,T362,T362,Fabián Gómez,11,74
371,T362,T362,Anirban Lahiri,8,74
372,T362,T362,Kyoung-Hoon Lee,2,74
373,T362,T362,Ryan Lenahan,2,74
374,T362,T362,WC Liang,6,74
375,T362,T362,Maverick McNealy,2,74
376,T362,T362,Koumei Oda,8,74
377,T362,T362,Zachary Olsen,6,74
378,T362,T362,Josh Persons,2,74
379,T362,T362,Marcel Siem,8,74
380,T362,T362,Chris Thompson,6,74
381,T362,T362,Paul Trittler,2,74
382,T362,T362,Billy Walsh,2,74
383,T384,T384,Ashun Wu,6,75
384,T384,T384,Shane Bertsch,2,75
385,T384,T384,Steve Holmes,2,75
386,T384,T384,Kelly Mitchum,4,75
387,T384,T384,Rob Oppenheim,2,75
388,T384,T384,Carlos Ortiz,4,75
389,T384,T384,Jordi Garcia Pinto,2,75
390,T384,T384,Brett Rumford,10,75
391,T384,T384,Sebastián Saavedra,4,75
392,T384,T384,Kevin Sutherland,2,75
393,T384,T384,Cameron Wilson,6,75
394,T395,T395,Brian Agee,2,76
395,T395,T395,Steven Alker,2,76
396,T395,T395,Hunter Green,2,76
397,T395,T395,Michael Hebert,2,76
398,T395,T395,Max Homa,25,76
399,T395,T395,Rashid Ismail,4,76
400,T395,T395,Maximilian Kieffer,2,76
401,T395,T395,Rick Lewallen,2,76
402,T395,T395,Paul McGinley,3,76
403,T395,T395,Derek Tolan,4,76
404,T395,T395,Austen Truslow,2,76
405,T395,T395,James Vargas,2,76
406,T407,T407,Brian Anania,2,77
407,T407,T407,Julien Brun,2,77
408,T407,T407,Nick Faldo,6,77
409,T407,T407,Will Grimmer,2,77
410,T407,T407,David Hronek,2,77
411,T407,T407,Alexander Levy,8,77
412,T407,T407,Don Littrell,2,77
413,T407,T407,David McNabb,2,77
414,T407,T407,Mikey Moyers,2,77
415,T407,T407,Will Strickler,4,77
416,T407,T407,Miguel Suarez,2,77
417,T407,T407,David von Hoffmann,2,77
418,T419,T419,Mark Blakefield,2,78
419,T419,T419,Anthony Broussard,2,78
420,T419,T419,Keith Clearwater,2,78
421,T419,T419,Jay McLuen,6,78
422,T419,T419,Paul Stankowski,7,78
423,424,424,Alan Scheer,3,79
424,T425,T425,Andrew Dorn,2,80
425,T425,T425,Jerry Smith,2,80
426,T427,T427,Brad Lardon,2,81
427,T427,T427,Kiyoshi Miyazato,2,81
428,429,429,Brandon McIver,2,82
429,430,430,Frank Esposito,2,83
430,431,431,Matt Pesta,2,89
