,First_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_4_Scoring_Average_AVG,First_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Rory McIlroy,65.0,65,1
1,2,2,Bud Cauley,66.0,132,2
2,3,3,Phil Mickelson,66.75,267,4
3,4,4,Hudson Swafford,67.33,202,3
4,T5,T5,Will MacKenzie,67.5,135,2
5,T5,T5,John Peterson,67.5,135,2
6,7,7,Henrik Stenson,67.8,339,5
7,8,8,Brad Fritsch,68.0,204,3
8,9,9,Stuart Appleby,68.2,341,5
9,10,10,Matt Kuchar,68.33,205,3
10,T11,T11,Charlie Beljan,68.5,137,2
11,T11,T11,Kevin Kisner,68.5,548,8
12,13,13,Charl Schwartzel,68.8,344,5
13,T14,T14,Luke Guthrie,68.83,413,6
14,T14,T14,Jordan Spieth,68.83,413,6
15,16,16,Patrick Reed,68.86,482,7
16,T17,T17,Charley Hoffman,69.0,552,8
17,T17,T17,Brooks Koepka,69.0,414,6
18,T17,T17,Danny Lee,69.0,414,6
19,T17,T17,Andres Romero,69.0,345,5
20,T17,T17,Adam Scott,69.0,69,1
21,T17,T17,David Toms,69.0,207,3
22,23,23,Harris English,69.18,761,11
23,24,24,David Hearn,69.2,692,10
24,T25,T25,Graham DeLaet,69.25,277,4
25,T25,T25,Derek Ernst,69.25,277,4
26,27,27,Rickie Fowler,69.33,208,3
27,28,28,Ben Curtis,69.4,347,5
28,T29,T29,Ángel Cabrera,69.5,278,4
29,T29,T29,Dustin Johnson,69.5,139,2
30,T29,T29,Scott Langley,69.5,556,8
31,T29,T29,Bryce Molder,69.5,417,6
32,T29,T29,"Ted Potter, Jr.",69.5,278,4
33,34,34,Webb Simpson,69.56,626,9
34,T35,T35,K.J. Choi,69.63,557,8
35,T35,T35,Ernie Els,69.63,557,8
36,T35,T35,Chris Kirk,69.63,557,8
37,T35,T35,John Senden,69.63,557,8
38,T39,T39,Jonas Blixt,69.67,209,3
39,T39,T39,George McNeill,69.67,418,6
40,T39,T39,Lee Westwood,69.67,418,6
41,42,42,Kevin Na,69.75,558,8
42,T43,T43,Kevin Chappell,69.8,698,10
43,T43,T43,Charlie Wi,69.8,349,5
44,45,45,Greg Chalmers,69.83,419,6
45,46,46,Charles Howell III,69.9,699,10
46,T47,T47,Robert Allenby,70.0,280,4
47,T47,T47,Steven Bowditch,70.0,420,6
48,T47,T47,Jonathan Byrd,70.0,420,6
49,T47,T47,Martin Flores,70.0,490,7
50,T47,T47,Russell Henley,70.0,490,7
51,T47,T47,Jerry Kelly,70.0,560,8
52,T47,T47,Ben Martin,70.0,280,4
53,T47,T47,Scott Stallings,70.0,350,5
54,T47,T47,Bubba Watson,70.0,280,4
55,56,56,Billy Horschel,70.1,701,10
56,57,57,Jeff Overton,70.14,491,7
57,58,58,Billy Hurley III,70.17,421,6
58,T59,T59,Ryo Ishikawa,70.2,351,5
59,T59,T59,Hunter Mahan,70.2,351,5
60,T59,T59,Pat Perez,70.2,351,5
61,T62,T62,Jason Kokrak,70.25,281,4
62,T62,T62,Richard Lee,70.25,281,4
63,T62,T62,Louis Oosthuizen,70.25,281,4
64,65,65,Camilo Villegas,70.27,773,11
65,66,66,Paul Casey,70.29,492,7
66,67,67,Brendon Todd,70.3,703,10
67,68,68,Matt Every,70.33,422,6
68,69,69,Russell Knox,70.36,774,11
69,T70,T70,James Driscoll,70.4,352,5
70,T70,T70,Graeme McDowell,70.4,352,5
71,T72,T72,Keegan Bradley,70.5,282,4
72,T72,T72,Chad Collins,70.5,282,4
73,T72,T72,Sergio Garcia,70.5,282,4
74,T72,T72,John Huh,70.5,564,8
75,T72,T72,Jeff Maggert,70.5,141,2
76,T72,T72,Chris Stroud,70.5,564,8
77,T78,T78,Heath Slocum,70.6,353,5
78,T78,T78,Y.E. Yang,70.6,353,5
79,T80,T80,Seung-Yul Noh,70.64,777,11
80,T80,T80,Cameron Tringale,70.64,777,11
81,T82,T82,Robert Garrigus,70.67,424,6
82,T82,T82,Marc Leishman,70.67,424,6
83,T84,T84,Stewart Cink,70.7,707,10
84,T84,T84,Bill Haas,70.7,707,10
85,86,86,Andrew Svoboda,70.71,495,7
86,T87,T87,Nicholas Thompson,70.75,283,4
87,T87,T87,Jimmy Walker,70.75,283,4
88,T87,T87,Mark Wilson,70.75,283,4
89,90,90,Brian Davis,70.78,637,9
90,91,91,Erik Compton,70.83,425,6
91,T92,T92,Michael Thompson,70.86,496,7
92,T92,T92,Tyrone Van Aswegen,70.86,496,7
93,94,94,Ken Duke,70.88,567,8
94,95,95,Hideki Matsuyama,70.89,638,9
95,96,96,Trevor Immelman,70.9,709,10
96,T97,T97,Jason Day,71.0,71,1
97,T97,T97,Luke Donald,71.0,639,9
98,T97,T97,Brian Harman,71.0,710,10
99,T97,T97,J.J. Henry,71.0,710,10
100,T97,T97,Justin Leonard,71.0,426,6
101,T97,T97,William McGirt,71.0,355,5
102,T97,T97,Wes Roach,71.0,568,8
103,T97,T97,Brendan Steele,71.0,568,8
104,T97,T97,Brian Stuard,71.0,142,2
105,T97,T97,Johnson Wagner,71.0,213,3
106,T97,T97,Nick Watney,71.0,355,5
