,Late_Round_2_Scoring_Average_RANK THIS WEEK,Late_Round_2_Scoring_Average_RANK LAST WEEK,Late_Round_2_Scoring_Average_PLAYER NAME,Late_Round_2_Scoring_Average_AVG,Late_Round_2_Scoring_Average_TOTAL STROKES,Late_Round_2_Scoring_Average_TOTAL ROUNDS
62,63,63,Carl Pettersson,70.76,1203,17
63,T64,T64,Trevor Immelman,70.8,708,10
64,T64,T64,Andres Romero,70.8,1062,15
65,66,66,Charley Hoffman,70.83,425,6
66,67,67,D.H. Lee,70.88,567,8
67,T68,T68,Tim Clark,70.9,709,10
68,T68,T68,Ryo Ishikawa,70.9,709,10
69,T68,T68,Jason Kokrak,70.9,709,10
70,T68,T68,Marc Leishman,70.9,709,10
71,72,72,Jason Bohn,70.92,851,12
72,73,73,Martin Flores,70.93,993,14
73,74,74,Jordan Spieth,70.94,1135,16
74,T75,T75,Briny Baird,71.0,639,9
75,T75,T75,John Peterson,71.0,781,11
76,T75,T75,Bubba Watson,71.0,426,6
77,T78,T78,J.J. Henry,71.06,1137,16
78,T78,T78,Scott Langley,71.06,1208,17
79,T80,T80,"Ted Potter, Jr.",71.08,853,12
80,T80,T80,Cameron Tringale,71.08,924,13
81,82,82,Troy Merritt,71.09,782,11
82,T83,T83,Justin Leonard,71.11,640,9
83,T83,T83,Tyrone Van Aswegen,71.11,640,9
84,T85,T85,Kevin Kisner,71.13,1138,16
85,T85,T85,Patrick Reed,71.13,1067,15
86,T87,T87,Keegan Bradley,71.15,925,13
87,T87,T87,Jonathan Byrd,71.15,925,13
88,T87,T87,Matt Every,71.15,925,13
89,90,90,George McNeill,71.18,783,11
90,T91,T91,Danny Lee,71.2,712,10
91,T91,T91,Jeff Overton,71.2,712,10
92,93,93,Y.E. Yang,71.21,997,14
93,94,94,Graeme McDowell,71.22,641,9
94,95,95,Harris English,71.23,926,13
95,96,96,Richard Lee,71.27,784,11
96,97,97,Ernie Els,71.3,713,10
97,T98,T98,Tommy Gainey,71.33,856,12
98,T98,T98,Ben Martin,71.33,856,12
99,100,100,Robert Allenby,71.35,1213,17
100,T101,T101,Brian Davis,71.36,999,14
101,T101,T101,Rickie Fowler,71.36,785,11
102,103,103,Josh Teater,71.42,857,12
103,104,104,Kevin Chappell,71.43,1000,14
104,105,105,Brendan Steele,71.44,643,9
105,106,106,Phil Mickelson,71.45,786,11
106,107,107,Wes Roach,71.46,929,13
107,T108,T108,Hunter Mahan,71.47,1072,15
108,T108,T108,Johnson Wagner,71.47,1072,15
109,T110,T110,Ángel Cabrera,71.5,858,12
110,T110,T110,Ken Duke,71.5,858,12
111,T110,T110,Webb Simpson,71.5,715,10
112,113,113,John Huh,71.53,1216,17
113,T114,T114,Will MacKenzie,71.54,930,13
114,T114,T114,Sean O'Hair,71.54,930,13
115,116,116,Bud Cauley,71.56,644,9
116,117,117,Martin Kaymer,71.6,716,10
117,T118,T118,John Merrick,71.63,573,8
118,T118,T118,Louis Oosthuizen,71.63,573,8
119,T120,T120,Erik Compton,71.64,1003,14
120,T120,T120,Brian Stuard,71.64,1003,14
121,122,122,David Toms,71.67,645,9
122,123,123,Rory Sabbatini,71.71,1004,14
123,T124,T124,Heath Slocum,71.75,574,8
124,T124,T124,Lee Westwood,71.75,574,8
125,126,126,Michael Putnam,71.76,1220,17
126,127,127,Aaron Baddeley,71.82,790,11
127,128,128,Sangmoon Bae,71.83,862,12
128,129,129,Morgan Hoffmann,71.86,1006,14
129,130,130,Russell Henley,71.88,1150,16
130,131,131,Bronson La'Cassie,71.89,647,9
131,T132,T132,Woody Austin,71.9,719,10
132,T132,T132,David Lingmerth,71.9,719,10
133,134,134,Boo Weekley,71.91,791,11
134,135,135,Chesson Hadley,71.92,935,13
135,T136,T136,Charlie Beljan,72.0,936,13
136,T136,T136,Chad Collins,72.0,1008,14
137,T136,T136,Jason Dufner,72.0,504,7
138,T136,T136,Lucas Glover,72.0,1008,14
139,T136,T136,David Hearn,72.0,792,11
140,T136,T136,Camilo Villegas,72.0,648,9
141,T136,T136,Mark Wilson,72.0,1080,15
142,143,143,Gary Woodland,72.08,865,12
143,144,144,J.B. Holmes,72.1,721,10
144,145,145,Brian Gay,72.11,649,9
145,T146,T146,Luke Donald,72.13,577,8
146,T146,T146,Scott Stallings,72.13,1154,16
147,148,148,William McGirt,72.14,1010,14
148,149,149,Bo Van Pelt,72.2,722,10
149,T150,T150,Jeff Maggert,72.22,650,9
150,T150,T150,Ian Poulter,72.22,650,9
151,152,152,Brooks Koepka,72.25,578,8
152,T153,T153,James Hahn,72.27,1084,15
153,T153,T153,Mike Weir,72.27,795,11
154,T153,T153,Charlie Wi,72.27,795,11
155,156,156,Justin Rose,72.29,506,7
156,157,157,Spencer Levin,72.4,724,10
157,158,158,Vijay Singh,72.42,869,12
158,T159,T159,Gonzalo Fernandez-Castaño,72.44,652,9
159,T159,T159,Kevin Streelman,72.44,652,9
160,161,161,Matt Jones,72.46,942,13
161,162,162,Ben Curtis,72.5,870,12
162,163,163,Nicholas Thompson,72.57,1016,14
163,164,164,Steven Bowditch,72.6,1089,15
164,165,165,Henrik Stenson,72.67,436,6
165,166,166,Troy Matteson,72.7,727,10
166,167,167,Michael Thompson,72.78,655,9
167,T168,T168,Jonas Blixt,73.0,584,8
168,T168,T168,Hudson Swafford,73.0,803,11
169,T168,T168,Kevin Tway,73.0,657,9
170,171,171,Andrew Loupe,73.1,731,10
171,172,172,Derek Ernst,73.21,1025,14
172,173,173,Jim Renner,73.45,808,11
173,174,174,Roberto Castro,73.54,956,13
174,175,175,K.J. Choi,73.67,884,12
175,176,176,D.A. Points,73.9,739,10
176,177,177,John Rollins,74.33,892,12
