,Rounds_in_the_60s_RANK THIS WEEK,Rounds_in_the_60s_RANK LAST WEEK,Rounds_in_the_60s_PLAYER NAME,Rounds_in_the_60s_EVENTS,Rounds_in_the_60s_TOTAL RNDS
152,T153,T153,Jason Dufner,17,18
153,T153,T153,Joe Durant,15,18
154,T153,T153,Brad Fritsch,18,18
155,T153,T153,Peter Malnati,18,18
156,T157,T157,Brian Gay,26,17
157,T157,T157,Steve Marino,13,17
158,T157,T157,John Peterson,25,17
159,T157,T157,Wes Roach,22,17
160,T157,T157,Mark Wilson,25,17
161,T162,T162,Roberto Castro,27,16
162,T162,T162,Jim Herman,21,16
163,T162,T162,Andrew Loupe,22,16
164,T165,T165,Luke Donald,17,15
165,T165,T165,Francesco Molinari,12,15
166,T165,T165,D.A. Points,27,15
167,T168,T168,Lucas Glover,26,14
168,T168,T168,Tim Herron,15,14
169,T168,T168,Robert Karlsson,7,14
170,T168,T168,Troy Matteson,23,14
171,T168,T168,Scott Piercy,12,14
172,T168,T168,Ian Poulter,17,14
173,T168,T168,Steve Stricker,11,14
174,T175,T175,Scott Gardiner,18,13
175,T175,T175,Lee Westwood,18,13
176,T177,T177,Jonas Blixt,21,12
177,T177,T177,Jeff Maggert,19,12
178,T177,T177,Louis Oosthuizen,16,12
179,T180,T180,Eric Axley,10,11
180,T180,T180,Victor Dubuisson,10,11
181,T180,T180,Alex Prugh,16,11
182,T180,T180,Kevin Tway,23,11
183,T180,T180,Lee Williams,13,11
184,T185,T185,Jason Allred,9,10
185,T185,T185,Woody Austin,22,10
186,T185,T185,Briny Baird,17,10
187,T185,T185,Jamie Donaldson,12,10
188,T185,T185,Ryuji Imada,9,10
189,T185,T185,D.H. Lee,20,10
190,T185,T185,Jim Renner,25,10
191,T192,T192,Stephen Ames,18,9
192,T192,T192,Cameron Beckman,12,9
193,T192,T192,Thomas Bjørn,9,9
194,T192,T192,John Daly,15,9
195,T192,T192,Jason Gore,7,9
196,T192,T192,Padraig Harrington,16,9
197,T192,T192,Bronson La'Cassie,18,9
198,T192,T192,Mike Weir,25,9
199,T200,T200,Blake Adams,8,8
200,T200,T200,Miguel Angel Carballo,15,8
201,T200,T200,Nicolas Colsaerts,12,8
202,T200,T200,David Duval,15,8
203,T200,T200,Branden Grace,11,8
204,T200,T200,Peter Hanson,13,8
205,T200,T200,Edward Loar,19,8
206,T200,T200,Tim Petrovic,10,8
207,T208,T208,Kiradech Aphibarnrat,9,7
208,T208,T208,Kevin Foley,15,7
209,T208,T208,Paul Goydos,19,7
210,T208,T208,Max Homa,8,7
211,T208,T208,Matteo Manassero,10,7
212,T208,T208,Greg Owen,8,7
213,T208,T208,Dicky Pride,13,7
214,T208,T208,Patrick Rodgers,7,7
215,T216,T216,Matt Bettencourt,14,6
216,T216,T216,Patrick Cantlay,5,6
217,T216,T216,Daniel Chopra,16,6
218,T216,T216,Mikko Ilonen,5,6
219,T216,T216,Joe Ogilvie,13,6
220,T221,T221,Rafa Cabrera Bello,5,5
221,T221,T221,Alex Cejka,6,5
222,T221,T221,Will Claxton,8,5
223,T221,T221,José Coceres,6,5
224,T221,T221,Harrison Frazar,15,5
225,T221,T221,Doug LaBelle II,12,5
226,T221,T221,Joost Luiten,9,5
227,T221,T221,John Mallinger,14,5
228,T221,T221,Thorbjørn Olesen,14,5
229,T221,T221,Kenny Perry,5,5
230,T221,T221,Marc Turnesa,6,5
231,T221,T221,Tiger Woods,7,5
232,T221,T221,Bobby Wyatt,5,5
233,T234,T234,Justin Bolli,6,4
234,T234,T234,Darren Clarke,15,4
235,T234,T234,Glen Day,5,4
236,T234,T234,Bob Estes,2,4
237,T234,T234,Andres Gonzales,2,4
238,T234,T234,Nathan Green,4,4
239,T234,T234,Lee Janzen,8,4
240,T234,T234,Miguel Angel Jiménez,8,4
241,T234,T234,Shane Lowry,3,4
242,T234,T234,David Lynn,11,4
243,T234,T234,Len Mattiace,4,4
244,T234,T234,Scott McCarron,12,4
245,T234,T234,Jay McLuen,2,4
246,T234,T234,Edoardo Molinari,2,4
247,T234,T234,Koumei Oda,2,4
248,T234,T234,Chez Reavie,2,4
249,T234,T234,Richard Sterne,7,4
250,T234,T234,Justin Thomas,7,4
251,T234,T234,Scott Verplank,12,4
252,T234,T234,Tom Watson,5,4
253,T254,T254,Mark Anderson,8,3
254,T254,T254,Alex Aragon,18,3
255,T254,T254,Kris Blanks,8,3
256,T254,T254,Grégory Bourdy,2,3
257,T254,T254,Mark Calcavecchia,8,3
258,T254,T254,Rafael Campos,1,3
259,T254,T254,Stephen Gallacher,12,3
260,T254,T254,Oliver Goss,7,3
261,T254,T254,Todd Hamilton,4,3
262,T254,T254,Dudley Hart,4,3
263,T254,T254,Steven Ihm,1,3
264,T254,T254,Thongchai Jaidee,9,3
265,T254,T254,Alexander Levy,2,3
266,T254,T254,Jordan Niebrugge,2,3
267,T254,T254,Taylor Pendrith,1,3
268,T254,T254,Alvaro Quiros,2,3
269,T254,T254,Scottie Scheffler,2,3
270,T254,T254,Hideto Tanihara,3,3
271,T254,T254,Marc Warren,2,3
272,T254,T254,Bernd Wiesberger,4,3
273,T254,T254,Chris Wood,3,3
274,T275,T275,Thomas Aiken,3,2
275,T275,T275,Seuk-hyun Baek,2,2
276,T275,T275,Josh Broadaway,1,2
277,T275,T275,George Coetzee,6,2
278,T275,T275,Austin Cook,1,2
279,T275,T275,Jon Curran,1,2
280,T275,T275,Joel Dahmen,1,2
281,T275,T275,Chris DiMarco,7,2
282,T275,T275,Derek Fathauer,1,2
283,T275,T275,Matthew Fitzpatrick,4,2
284,T275,T275,Tommy Fleetwood,3,2
285,T275,T275,Oscar Fraustro,1,2
286,T275,T275,Fabián Gómez,4,2
287,T275,T275,Adam Hadwin,1,2
288,T275,T275,Scott Hend,3,2
289,T275,T275,David Howell,3,2
290,T275,T275,Jin Jeong,3,2
291,T275,T275,Hyung-Sung Kim,6,2
292,T275,T275,WC Liang,2,2
293,T275,T275,Jesper Parnevik,3,2
294,T275,T275,Kevin Penner,1,2
295,T275,T275,Brett Quigley,1,2
296,T275,T275,Kyle Reifers,2,2
297,T275,T275,Tag Ridings,12,2
298,T275,T275,David Skinns,1,2
299,T275,T275,Chris Smith,7,2
300,T275,T275,Ryan Sullivan,1,2
301,T275,T275,Chris Thompson,2,2
302,T275,T275,D.J. Trahan,5,2
303,T275,T275,Jaco Van Zyl,1,2
304,T275,T275,Armando Villarreal,2,2
305,T275,T275,Danny Willett,3,2
306,T275,T275,Fabrizio Zanotti,2,2
307,T308,T308,Neal Ajubita,1,1
308,T308,T308,Benjamín Alvarado,6,1
309,T308,T308,Byeong Hun An,1,1
310,T308,T308,Daniel Berger,1,1
311,T308,T308,Shane Bertsch,1,1
312,T308,T308,Gaganjeet Bhullar,2,1
313,T308,T308,Michael Block,2,1
314,T308,T308,Mark Brown,1,1
315,T308,T308,Gary Christian,3,1
316,T308,T308,Will Collins,1,1
317,T308,T308,Fred Couples,3,1
318,T308,T308,Jeff Curl,2,1
319,T308,T308,Eric Dugas,1,1
320,T308,T308,Darren Fichardt,2,1
321,T308,T308,Steve Flesch,5,1
322,T308,T308,Hiroyuki Fujita,1,1
323,T308,T308,Fred Funk,8,1
324,T308,T308,Bobby Gates,14,1
325,T308,T308,David Gossett,3,1
326,T308,T308,Cody Gribble,1,1
327,T308,T308,Emiliano Grillo,1,1
328,T308,T308,Mike Hendry,1,1
329,T308,T308,Wenyi Huang,1,1
330,T308,T308,Mark Hubbard,1,1
331,T308,T308,Yuta Ikeda,1,1
332,T308,T308,Kent Jones,2,1
333,T308,T308,Shiv Kapur,2,1
334,T308,T308,Masahiro Kawamura,2,1
335,T308,T308,Troy Kelly,2,1
336,T308,T308,Ben Kohles,3,1
337,T308,T308,Johan Kok,1,1
338,T308,T308,Anirban Lahiri,3,1
339,T308,T308,Bernhard Langer,1,1
340,T308,T308,Pablo Larrazabal,5,1
341,T308,T308,HaoTong Li,1,1
342,T308,T308,Frank Lickliter II,4,1
343,T308,T308,Bill Lunde,1,1
344,T308,T308,Billy Mayfair,4,1
345,T308,T308,Paul McGinley,1,1
346,T308,T308,Yusaku Miyazato,2,1
347,T308,T308,Toshinori Muto,1,1
348,T308,T308,Wade Ormsby,1,1
349,T308,T308,Carlos Ortiz,1,1
350,T308,T308,Garrett Osborn,1,1
351,T308,T308,Rod Pampling,7,1
352,T308,T308,Rod Perry,7,1
353,T308,T308,Daniel Popovic,1,1
354,T308,T308,Fran Quinn,1,1
355,T308,T308,Siddikur Rahman,1,1
356,T308,T308,Sam Saunders,1,1
357,T308,T308,Mark Silvers,1,1
358,T308,T308,Vaughn Taylor,3,1
359,T308,T308,Derek Tolan,1,1
360,T308,T308,Martin Trainer,1,1
361,T308,T308,Austen Truslow,1,1
362,T308,T308,Yoshinobu Tsukada,1,1
363,T308,T308,Peter Uihlein,7,1
364,T308,T308,James Vargas,1,1
365,T308,T308,Harold Varner III,2,1
366,T308,T308,Brady Watt,4,1
367,T308,T308,Cory Whitsett,1,1
368,T308,T308,Chris Williams,4,1
369,T308,T308,Cameron Wilson,3,1
370,T308,T308,Eugene Wong,1,1
