,First_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_4_Scoring_Average_ROUNDS,First_Tee_Late_Par_4_Scoring_Average_AVG,First_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
0,T1,T1,Rory McIlroy,66,3.92,1751,447
1,T1,T1,David Toms,64,3.92,906,231
2,3,3,Robert Streb,75,3.93,1054,268
3,4,4,Sergio Garcia,61,3.95,1384,350
4,5,5,Carl Pettersson,91,3.96,1038,262
5,T6,T6,Stuart Appleby,92,3.97,813,205
6,T6,T6,Matt Kuchar,91,3.97,2455,619
7,T6,T6,Willy Wilcox,51,3.97,722,182
8,T9,T9,Jerry Kelly,80,3.98,1003,252
9,T9,T9,Will MacKenzie,82,3.98,843,212
10,T9,T9,Shawn Stefani,60,3.98,649,163
11,T12,T12,Jim Furyk,84,3.99,2121,531
12,T12,T12,Jim Herman,62,3.99,699,175
13,T12,T12,Charles Howell III,106,3.99,1078,270
14,T12,T12,Zach Johnson,97,3.99,2041,511
15,T12,T12,Jason Kokrak,65,3.99,1030,258
16,T12,T12,Graeme McDowell,66,3.99,1164,292
17,T12,T12,Ryan Palmer,85,3.99,1465,367
18,T12,T12,Adam Scott,68,3.99,2021,506
19,T12,T12,Chris Stroud,88,3.99,1507,378
20,T12,T12,Jhonattan Vegas,77,3.99,842,211
21,T12,T12,Bubba Watson,76,3.99,1654,415
22,T12,T12,Boo Weekley,73,3.99,702,176
23,T24,T24,Tim Clark,75,4.0,872,218
24,T24,T24,Graham DeLaet,80,4.0,1347,337
25,T24,T24,Brian Gay,81,4.0,700,175
26,T24,T24,Freddie Jacobson,91,4.0,1280,320
27,T24,T24,Marc Leishman,81,4.0,1133,283
28,T24,T24,Brian Stuard,91,4.0,1125,281
29,T30,T30,Sangmoon Bae,76,4.01,761,190
30,T30,T30,Chad Campbell,57,4.01,774,193
31,T30,T30,Harris English,95,4.01,1622,404
32,T30,T30,Gonzalo Fernandez-Castaño,83,4.01,1180,294
33,T30,T30,Bill Haas,107,4.01,1778,443
34,T30,T30,David Hearn,97,4.01,1074,268
35,T30,T30,Justin Hicks,103,4.01,915,228
36,T30,T30,Ben Martin,80,4.01,1194,298
37,T30,T30,William McGirt,96,4.01,1420,354
38,T30,T30,Jeff Overton,80,4.01,697,174
