,First_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_4_Scoring_Average_AVG,First_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Tim Clark,66.8,334,5
1,2,2,Mike Weir,67.0,67,1
2,T3,T3,D.H. Lee,68.0,68,1
3,T3,T3,Troy Matteson,68.0,204,3
4,T3,T3,D.A. Points,68.0,68,1
5,T3,T3,Shawn Stefani,68.0,272,4
6,T3,T3,Kevin Tway,68.0,68,1
7,8,8,David Lingmerth,68.33,205,3
8,9,9,Charl Schwartzel,68.38,547,8
9,T10,T10,Sangmoon Bae,68.5,274,4
10,T10,T10,Sergio Garcia,68.5,685,10
11,T10,T10,Jeff Maggert,68.5,137,2
12,T10,T10,Jim Renner,68.5,137,2
13,T10,T10,Boo Weekley,68.5,137,2
14,15,15,Carl Pettersson,68.63,549,8
15,16,16,Troy Merritt,68.67,206,3
16,17,17,David Toms,68.83,413,6
17,18,18,Jim Furyk,68.86,964,14
18,19,19,Brian Stuard,68.9,689,10
19,T20,T20,Jason Bohn,69.0,414,6
20,T20,T20,Roberto Castro,69.0,138,2
21,T20,T20,Brian Davis,69.0,276,4
22,T20,T20,Ernie Els,69.0,414,6
23,T20,T20,Lucas Glover,69.0,69,1
24,T20,T20,Spencer Levin,69.0,69,1
25,T20,T20,Graeme McDowell,69.0,552,8
26,T20,T20,Jeff Overton,69.0,276,4
27,T20,T20,Heath Slocum,69.0,276,4
28,T20,T20,Tyrone Van Aswegen,69.0,207,3
29,T20,T20,Johnson Wagner,69.0,138,2
30,31,31,Zach Johnson,69.08,829,12
31,32,32,Marc Leishman,69.11,622,9
32,33,33,Jimmy Walker,69.13,1106,16
33,34,34,Harris English,69.14,484,7
34,T35,T35,Scott Brown,69.17,415,6
35,T35,T35,Webb Simpson,69.17,415,6
36,T37,T37,Ángel Cabrera,69.33,416,6
37,T37,T37,Justin Hicks,69.33,416,6
38,T39,T39,Ryo Ishikawa,69.43,486,7
39,T39,T39,Jerry Kelly,69.43,486,7
40,41,41,Graham DeLaet,69.45,764,11
41,42,42,Rickie Fowler,69.5,695,10
42,T43,T43,William McGirt,69.56,626,9
43,T43,T43,Chris Stroud,69.56,626,9
44,45,45,Bubba Watson,69.58,835,12
45,46,46,Dustin Johnson,69.64,766,11
46,T47,T47,Stuart Appleby,69.67,418,6
47,T47,T47,Jason Day,69.67,627,9
48,49,49,Adam Scott,69.73,1046,15
49,50,50,Will MacKenzie,69.75,558,8
50,51,51,George McNeill,69.78,628,9
51,52,52,Charlie Beljan,69.8,349,5
52,53,53,Brendan Steele,69.83,419,6
53,54,54,Matt Kuchar,69.88,1188,17
54,55,55,Kevin Na,69.9,699,10
55,56,56,Rory McIlroy,69.93,1049,15
56,T57,T57,Briny Baird,70.0,210,3
57,T57,T57,Chad Campbell,70.0,210,3
58,T57,T57,Erik Compton,70.0,350,5
59,T57,T57,Brian Harman,70.0,630,9
60,T57,T57,John Huh,70.0,210,3
61,T57,T57,Sean O'Hair,70.0,70,1
62,T57,T57,Wes Roach,70.0,140,2
63,T64,T64,Brendon Todd,70.17,842,12
64,T64,T64,Jhonattan Vegas,70.17,421,6
65,T66,T66,Brooks Koepka,70.2,351,5
66,T66,T66,Camilo Villegas,70.2,351,5
67,68,68,Chris Kirk,70.23,913,13
68,T69,T69,Brandt Snedeker,70.25,562,8
69,T69,T69,Nicholas Thompson,70.25,281,4
70,T71,T71,Luke Donald,70.33,211,3
71,T71,T71,J.J. Henry,70.33,211,3
72,T71,T71,Henrik Stenson,70.33,422,6
73,74,74,Bill Haas,70.36,985,14
74,75,75,Freddie Jacobson,70.38,563,8
75,76,76,Luke Guthrie,70.4,352,5
76,77,77,Keegan Bradley,70.43,986,14
77,T78,T78,Jason Dufner,70.5,423,6
78,T78,T78,Brice Garnett,70.5,282,4
79,T78,T78,Charlie Wi,70.5,141,2
80,81,81,Hideki Matsuyama,70.56,635,9
81,T82,T82,Billy Hurley III,70.57,494,7
82,T82,T82,Justin Rose,70.57,988,14
83,84,84,Paul Casey,70.6,353,5
84,85,85,Martin Kaymer,70.63,565,8
85,86,86,Matt Jones,70.71,495,7
86,87,87,Charles Howell III,70.73,778,11
87,T88,T88,Brad Fritsch,70.75,283,4
88,T88,T88,Geoff Ogilvy,70.75,283,4
89,90,90,Ryan Palmer,70.77,920,13
90,91,91,Tommy Gainey,70.8,354,5
91,92,92,Russell Knox,70.83,425,6
92,T93,T93,Ryan Moore,70.86,992,14
93,T93,T93,Robert Streb,70.86,496,7
94,T95,T95,Charley Hoffman,70.88,567,8
95,T95,T95,Ben Martin,70.88,567,8
96,T97,T97,Robert Garrigus,71.0,497,7
97,T97,T97,Bronson La'Cassie,71.0,71,1
98,T97,T97,Martin Laird,71.0,142,2
99,T97,T97,Bryce Molder,71.0,355,5
100,T97,T97,Michael Putnam,71.0,355,5
101,T97,T97,Jordan Spieth,71.0,1207,17
