,Tenth_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_3_Scoring_Average_AVG,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Shawn Stefani,64.0,64,1
1,2,2,Morgan Hoffmann,64.5,129,2
2,3,3,Bubba Watson,65.0,65,1
3,T4,T4,James Driscoll,66.0,66,1
4,T4,T4,Freddie Jacobson,66.0,66,1
5,T4,T4,Troy Merritt,66.0,66,1
6,T4,T4,Seung-Yul Noh,66.0,66,1
7,T8,T8,Tim Clark,66.5,133,2
8,T8,T8,Jerry Kelly,66.5,133,2
9,T10,T10,Gonzalo Fernandez-Castaño,67.0,67,1
10,T10,T10,Brian Gay,67.0,134,2
11,T10,T10,Louis Oosthuizen,67.0,67,1
12,T10,T10,Andres Romero,67.0,67,1
13,T10,T10,Jordan Spieth,67.0,67,1
14,15,15,Brendon de Jonge,67.8,339,5
15,T16,T16,Charles Howell III,68.0,136,2
16,T16,T16,Scott Langley,68.0,136,2
17,T16,T16,William McGirt,68.0,68,1
18,T16,T16,Pat Perez,68.0,136,2
19,T16,T16,Justin Rose,68.0,68,1
20,T16,T16,Scott Stallings,68.0,136,2
21,T16,T16,Camilo Villegas,68.0,68,1
22,T23,T23,Will MacKenzie,68.33,205,3
23,T23,T23,Kevin Na,68.33,205,3
24,T23,T23,Y.E. Yang,68.33,205,3
25,T26,T26,Jonathan Byrd,68.5,137,2
26,T26,T26,James Hahn,68.5,274,4
27,T26,T26,Justin Hicks,68.5,137,2
28,T26,T26,Chris Stroud,68.5,137,2
29,T26,T26,Cameron Tringale,68.5,137,2
30,T31,T31,Chad Campbell,68.67,206,3
31,T31,T31,Chad Collins,68.67,206,3
32,T31,T31,John Senden,68.67,206,3
33,34,34,Stuart Appleby,68.75,275,4
34,T35,T35,Woody Austin,69.0,207,3
35,T35,T35,Ricky Barnes,69.0,207,3
36,T35,T35,Jonas Blixt,69.0,69,1
37,T35,T35,Roberto Castro,69.0,207,3
38,T35,T35,David Hearn,69.0,138,2
39,T35,T35,Russell Knox,69.0,69,1
40,T35,T35,Graeme McDowell,69.0,69,1
41,T35,T35,Ryan Moore,69.0,69,1
42,T35,T35,Webb Simpson,69.0,69,1
43,T35,T35,Brendan Steele,69.0,69,1
44,T35,T35,Kevin Tway,69.0,69,1
45,T35,T35,Bo Van Pelt,69.0,69,1
46,47,47,Kevin Kisner,69.2,346,5
47,48,48,John Rollins,69.33,416,6
48,T49,T49,K.J. Choi,69.5,139,2
49,T49,T49,Brian Harman,69.5,139,2
50,T49,T49,Ryan Palmer,69.5,139,2
51,T49,T49,Heath Slocum,69.5,139,2
52,T49,T49,Robert Streb,69.5,139,2
53,T49,T49,Brian Stuard,69.5,139,2
54,T49,T49,Charlie Wi,69.5,278,4
55,T56,T56,Robert Allenby,70.0,70,1
56,T56,T56,Ben Crane,70.0,210,3
57,T56,T56,Matt Every,70.0,210,3
58,T56,T56,Robert Garrigus,70.0,210,3
59,T56,T56,Chesson Hadley,70.0,70,1
60,T56,T56,Matt Jones,70.0,140,2
61,T56,T56,Bronson La'Cassie,70.0,70,1
62,T56,T56,Martin Laird,70.0,70,1
63,T56,T56,Spencer Levin,70.0,70,1
64,T56,T56,Hideki Matsuyama,70.0,70,1
65,T56,T56,Sean O'Hair,70.0,210,3
66,T56,T56,D.A. Points,70.0,210,3
67,T56,T56,Daniel Summerhays,70.0,140,2
68,T56,T56,Mark Wilson,70.0,210,3
69,70,70,Mike Weir,70.2,351,5
70,T71,T71,Justin Leonard,70.25,281,4
71,T71,T71,Josh Teater,70.25,281,4
72,T73,T73,Derek Ernst,70.33,211,3
73,T73,T73,Ryo Ishikawa,70.33,211,3
74,T73,T73,Danny Lee,70.33,211,3
75,T76,T76,Ian Poulter,70.5,141,2
76,T76,T76,Kyle Stanley,70.5,141,2
77,78,78,Luke Guthrie,70.67,212,3
78,T79,T79,Charlie Beljan,71.0,142,2
79,T79,T79,Luke Donald,71.0,71,1
80,T79,T79,Brad Fritsch,71.0,71,1
81,T79,T79,Bill Haas,71.0,71,1
82,T79,T79,Charley Hoffman,71.0,213,3
83,T79,T79,J.B. Holmes,71.0,142,2
84,T79,T79,Billy Hurley III,71.0,142,2
85,T79,T79,Zach Johnson,71.0,71,1
86,T79,T79,Richard Lee,71.0,142,2
87,T79,T79,Marc Leishman,71.0,71,1
88,T79,T79,Jamie Lovemark,71.0,71,1
89,T79,T79,Troy Matteson,71.0,71,1
90,T79,T79,Bryce Molder,71.0,71,1
91,T79,T79,Patrick Reed,71.0,71,1
92,T79,T79,Jim Renner,71.0,71,1
93,T79,T79,Brendon Todd,71.0,213,3
94,T79,T79,Jimmy Walker,71.0,71,1
95,T79,T79,Nick Watney,71.0,213,3
96,T97,T97,Scott Brown,71.5,286,4
97,T97,T97,Brice Garnett,71.5,143,2
98,T97,T97,Lucas Glover,71.5,286,4
99,T97,T97,Henrik Stenson,71.5,143,2
100,101,101,Brian Davis,71.6,358,5
101,T102,T102,Hunter Mahan,71.67,215,3
102,T102,T102,Brandt Snedeker,71.67,215,3
103,104,104,Martin Flores,71.75,287,4
104,T105,T105,Graham DeLaet,72.0,72,1
105,T105,T105,Ken Duke,72.0,144,2
106,T105,T105,Ernie Els,72.0,216,3
107,T105,T105,Russell Henley,72.0,72,1
108,T105,T105,Martin Kaymer,72.0,72,1
109,T105,T105,David Lingmerth,72.0,144,2
110,T105,T105,Andrew Loupe,72.0,72,1
111,T105,T105,Nicholas Thompson,72.0,72,1
112,T105,T105,David Toms,72.0,72,1
113,T114,T114,Jason Bohn,72.5,145,2
114,T114,T114,Steven Bowditch,72.5,290,4
115,T114,T114,Tommy Gainey,72.5,145,2
116,T114,T114,Geoff Ogilvy,72.5,435,6
117,T114,T114,Willy Wilcox,72.5,145,2
118,119,119,John Merrick,72.67,218,3
119,T120,T120,Keegan Bradley,73.0,73,1
120,T120,T120,Stewart Cink,73.0,73,1
121,T120,T120,Retief Goosen,73.0,73,1
122,T120,T120,J.J. Henry,73.0,146,2
123,T120,T120,Davis Love III,73.0,73,1
124,T120,T120,George McNeill,73.0,73,1
125,T120,T120,Jhonattan Vegas,73.0,73,1
126,T120,T120,Boo Weekley,73.0,73,1
127,T120,T120,Tim Wilkinson,73.0,73,1
128,T129,T129,Sangmoon Bae,73.33,220,3
129,T129,T129,Greg Chalmers,73.33,220,3
130,T129,T129,Ben Curtis,73.33,220,3
131,T129,T129,Jeff Maggert,73.33,220,3
132,T133,T133,Jim Herman,73.5,147,2
133,T133,T133,Tyrone Van Aswegen,73.5,294,4
134,135,135,Hudson Swafford,73.67,221,3
