,Tenth_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_4_Scoring_Average_AVG,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
110,T105,T105,John Peterson,62,4.07,488,120
111,T105,T105,Y.E. Yang,79,4.07,773,190
112,T113,T113,Steven Bowditch,93,4.08,648,159
113,T113,T113,Scott Brown,100,4.08,542,133
114,T113,T113,Brendon de Jonge,109,4.08,787,193
115,T113,T113,Ken Duke,80,4.08,534,131
116,T113,T113,Martin Flores,85,4.08,697,171
117,T113,T113,James Hahn,82,4.08,1041,255
118,T113,T113,Brian Harman,111,4.08,935,229
119,T113,T113,Kevin Na,94,4.08,731,179
120,T113,T113,Geoff Ogilvy,84,4.08,538,132
121,T113,T113,D.A. Points,75,4.08,686,168
122,T113,T113,Andres Romero,81,4.08,844,207
123,T113,T113,Shawn Stefani,60,4.08,449,110
124,T113,T113,Henrik Stenson,56,4.08,432,106
125,T113,T113,Johnson Wagner,69,4.08,746,183
126,T127,T127,Roberto Castro,76,4.09,597,146
127,T127,T127,K.J. Choi,80,4.09,764,187
128,T127,T127,James Driscoll,71,4.09,621,152
129,T127,T127,Ernie Els,85,4.09,614,150
130,T127,T127,Tommy Gainey,73,4.09,703,172
131,T127,T127,Robert Garrigus,80,4.09,790,193
132,T127,T127,Jim Herman,62,4.09,544,133
133,T127,T127,Ryo Ishikawa,75,4.09,899,220
134,T127,T127,Brooks Koepka,56,4.09,527,129
135,T127,T127,Jamie Lovemark,64,4.09,756,185
136,T127,T127,Sean O'Hair,77,4.09,801,196
137,T127,T127,Rory Sabbatini,82,4.09,642,157
138,T127,T127,Kyle Stanley,87,4.09,797,195
139,T127,T127,Josh Teater,90,4.09,778,190
140,T127,T127,Nicholas Thompson,85,4.09,917,224
141,T127,T127,Kevin Tway,64,4.09,556,136
142,T127,T127,Mark Wilson,69,4.09,749,183
143,T144,T144,Stuart Appleby,92,4.1,926,226
144,T144,T144,Luke Donald,57,4.1,484,118
145,T144,T144,Jason Dufner,57,4.1,549,134
146,T144,T144,Billy Horschel,92,4.1,443,108
147,T144,T144,Trevor Immelman,84,4.1,796,194
148,T144,T144,Bronson La'Cassie,51,4.1,336,82
149,T144,T144,Will MacKenzie,82,4.1,668,163
150,T151,T151,Russell Henley,92,4.11,780,190
151,T151,T151,John Huh,87,4.11,567,138
152,T151,T151,Davis Love III,74,4.11,794,193
153,T151,T151,Scott Stallings,77,4.11,661,161
154,T151,T151,Charlie Wi,72,4.11,805,196
155,T156,T156,J.B. Holmes,86,4.12,737,179
156,T156,T156,Kevin Kisner,85,4.12,700,170
157,T156,T156,Justin Leonard,75,4.12,915,222
158,T156,T156,John Merrick,87,4.12,914,222
159,T156,T156,Jim Renner,61,4.12,593,144
160,T161,T161,Paul Casey,56,4.13,322,78
161,T161,T161,Seung-Yul Noh,92,4.13,702,170
162,T161,T161,Wes Roach,67,4.13,483,117
163,T164,T164,Matt Every,85,4.14,447,108
164,T164,T164,Troy Matteson,62,4.14,579,140
165,T164,T164,Bryce Molder,77,4.14,833,201
166,T164,T164,Jhonattan Vegas,77,4.14,621,150
167,168,168,Richard Lee,80,4.15,796,192
168,T169,T169,D.H. Lee,54,4.16,391,94
169,T169,T169,Mike Weir,69,4.16,749,180
170,T171,T171,Sangmoon Bae,76,4.17,450,108
171,T171,T171,Briny Baird,50,4.17,534,128
172,T171,T171,Lucas Glover,68,4.17,679,163
173,T171,T171,Chesson Hadley,84,4.17,538,129
174,T171,T171,Jeff Maggert,54,4.17,679,163
175,176,176,Woody Austin,63,4.18,498,119
176,177,177,Louis Oosthuizen,50,4.21,236,56
