,First_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_1_Scoring_Average_AVG,First_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,Chris Kirk,67.33,606,9
1,2,2,Keegan Bradley,67.6,338,5
2,3,3,Danny Lee,68.0,204,3
3,4,4,Ryan Moore,68.33,410,6
4,5,5,Tim Wilkinson,68.4,342,5
5,6,6,Michael Putnam,68.6,343,5
6,7,7,Charles Howell III,68.69,893,13
7,8,8,Brice Garnett,68.78,619,9
8,T9,T9,James Hahn,68.8,344,5
9,T9,T9,Kevin Kisner,68.8,344,5
10,T9,T9,Martin Laird,68.8,344,5
11,12,12,Michael Thompson,68.88,551,8
12,T13,T13,Jonathan Byrd,69.0,414,6
13,T13,T13,Jim Herman,69.0,207,3
14,T13,T13,Russell Knox,69.0,414,6
15,T13,T13,Brooks Koepka,69.0,345,5
16,T13,T13,Charlie Wi,69.0,345,5
17,18,18,Rory Sabbatini,69.2,692,10
18,19,19,Brendon Todd,69.25,277,4
19,T20,T20,Scott Langley,69.29,485,7
20,T20,T20,Jeff Overton,69.29,485,7
21,22,22,Rory McIlroy,69.33,208,3
22,23,23,Ryan Palmer,69.4,347,5
23,24,24,Retief Goosen,69.43,486,7
24,T25,T25,Dustin Johnson,69.5,139,2
25,T25,T25,Hunter Mahan,69.5,417,6
26,T25,T25,Tyrone Van Aswegen,69.5,278,4
27,T28,T28,Rickie Fowler,69.6,348,5
28,T28,T28,Andrew Svoboda,69.6,696,10
29,T30,T30,Ricky Barnes,69.67,418,6
30,T30,T30,Kevin Na,69.67,627,9
31,32,32,Sangmoon Bae,69.78,628,9
32,33,33,Robert Streb,69.83,419,6
33,34,34,Vijay Singh,69.86,489,7
34,35,35,J.J. Henry,69.88,559,8
35,36,36,Pat Perez,69.89,629,9
36,T37,T37,Gonzalo Fernandez-Castaño,70.0,280,4
37,T37,T37,Brian Harman,70.0,770,11
38,T37,T37,Davis Love III,70.0,210,3
39,T37,T37,"Ted Potter, Jr.",70.0,420,6
40,T37,T37,Adam Scott,70.0,140,2
41,T37,T37,Josh Teater,70.0,420,6
42,T37,T37,Johnson Wagner,70.0,490,7
43,T44,T44,Kevin Chappell,70.13,561,8
44,T44,T44,Seung-Yul Noh,70.13,561,8
45,46,46,Jimmy Walker,70.17,421,6
46,T47,T47,Scott Brown,70.2,702,10
47,T47,T47,Brendan Steele,70.2,351,5
48,49,49,Stewart Cink,70.22,632,9
49,T50,T50,Charley Hoffman,70.25,562,8
50,T50,T50,Camilo Villegas,70.25,281,4
51,52,52,John Senden,70.27,773,11
52,53,53,Paul Casey,70.29,492,7
53,T54,T54,Zach Johnson,70.33,211,3
54,T54,T54,Henrik Stenson,70.33,211,3
55,56,56,Bryce Molder,70.4,352,5
56,57,57,Kevin Stadler,70.44,634,9
57,58,58,Carl Pettersson,70.46,916,13
58,T59,T59,Sergio Garcia,70.5,141,2
59,T59,T59,Phil Mickelson,70.5,141,2
60,T59,T59,Justin Rose,70.5,141,2
61,T59,T59,Heath Slocum,70.5,423,6
62,63,63,Gary Woodland,70.56,635,9
63,64,64,Martin Flores,70.57,494,7
64,T65,T65,Justin Leonard,70.6,353,5
65,T65,T65,Jeff Maggert,70.6,353,5
66,T65,T65,Brandt Snedeker,70.6,353,5
67,68,68,Justin Hicks,70.62,918,13
68,69,69,Jhonattan Vegas,70.63,565,8
69,70,70,Brian Gay,70.67,636,9
70,71,71,Aaron Baddeley,70.71,495,7
71,T72,T72,J.B. Holmes,70.75,283,4
72,T72,T72,Louis Oosthuizen,70.75,283,4
73,T72,T72,David Toms,70.75,283,4
74,T75,T75,Harris English,70.8,354,5
75,T75,T75,Billy Hurley III,70.8,354,5
76,T75,T75,Matt Jones,70.8,708,10
77,78,78,Bill Haas,70.83,425,6
78,T79,T79,Woody Austin,70.88,567,8
79,T79,T79,Sean O'Hair,70.88,567,8
80,T81,T81,Ken Duke,70.89,638,9
81,T81,T81,Freddie Jacobson,70.89,638,9
82,83,83,John Huh,70.91,780,11
83,T84,T84,Tim Clark,71.0,710,10
84,T84,T84,Erik Compton,71.0,426,6
85,T84,T84,Ben Curtis,71.0,568,8
86,T84,T84,Jim Furyk,71.0,213,3
87,T84,T84,Russell Henley,71.0,852,12
88,T84,T84,Ryo Ishikawa,71.0,71,1
89,T84,T84,Martin Kaymer,71.0,355,5
90,T84,T84,Matt Kuchar,71.0,142,2
91,T84,T84,Marc Leishman,71.0,639,9
92,T84,T84,John Merrick,71.0,497,7
93,T84,T84,Jordan Spieth,71.0,142,2
94,T84,T84,Shawn Stefani,71.0,355,5
95,T84,T84,Cameron Tringale,71.0,710,10
96,T84,T84,Nick Watney,71.0,355,5
97,98,98,Brendon de Jonge,71.09,782,11
98,99,99,Brian Stuard,71.11,640,9
99,T100,T100,Robert Garrigus,71.17,427,6
100,T100,T100,Patrick Reed,71.17,427,6
101,102,102,Steven Bowditch,71.18,783,11
102,T103,T103,James Driscoll,71.2,712,10
103,T103,T103,Richard Lee,71.2,356,5
104,T103,T103,Graeme McDowell,71.2,356,5
105,106,106,Brad Fritsch,71.25,285,4
