,Round_3_Scoring_Average_RANK THIS WEEK,Round_3_Scoring_Average_RANK LAST WEEK,Round_3_Scoring_Average_PLAYER NAME,Round_3_Scoring_Average_AVG,Round_3_Scoring_Average_TOTAL STROKES,Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Will MacKenzie,68.64,961,14
1,2,2,Brad Fritsch,68.75,550,8
2,3,3,Jimmy Walker,68.86,1515,22
3,T4,T4,Jerry Kelly,69.06,1243,18
4,T4,T4,Justin Rose,69.06,1105,16
5,T6,T6,Charles Howell III,69.08,1658,24
6,T6,T6,Bryce Molder,69.08,898,13
7,8,8,David Toms,69.15,899,13
8,9,9,Rory McIlroy,69.19,1107,16
9,10,10,Spencer Levin,69.2,692,10
10,T11,T11,George McNeill,69.31,1109,16
11,T11,T11,Brian Stuard,69.31,1109,16
12,13,13,Bubba Watson,69.35,1179,17
13,14,14,Gary Woodland,69.36,1526,22
14,15,15,Rickie Fowler,69.39,1249,18
15,16,16,Chad Campbell,69.4,694,10
16,17,17,Graham DeLaet,69.41,1180,17
17,18,18,Ángel Cabrera,69.42,833,12
18,19,19,Tim Clark,69.43,972,14
19,20,20,Webb Simpson,69.44,1250,18
20,21,21,Ben Martin,69.47,1042,15
21,22,22,Adam Scott,69.53,1182,17
22,23,23,Robert Allenby,69.54,904,13
23,T24,T24,Sergio Garcia,69.64,975,14
24,T24,T24,Willy Wilcox,69.64,766,11
25,26,26,Andres Romero,69.73,1046,15
26,T27,T27,Keegan Bradley,69.79,1326,19
27,T27,T27,Chesson Hadley,69.79,977,14
28,T27,T27,Morgan Hoffmann,69.79,1326,19
29,T27,T27,Danny Lee,69.79,977,14
30,31,31,Kevin Na,69.8,1396,20
31,32,32,Daniel Summerhays,69.82,1536,22
32,33,33,Troy Merritt,69.83,838,12
33,34,34,Sean O'Hair,69.86,978,14
34,35,35,Ben Crane,69.88,1118,16
35,36,36,Briny Baird,69.89,629,9
36,37,37,Bud Cauley,69.9,699,10
37,T38,T38,James Driscoll,69.91,769,11
38,T38,T38,John Senden,69.91,1608,23
39,40,40,Ryo Ishikawa,69.93,979,14
40,T41,T41,Hideki Matsuyama,69.94,1259,18
41,T41,T41,Vijay Singh,69.94,1189,17
42,T43,T43,Robert Garrigus,70.0,1120,16
43,T43,T43,Jason Kokrak,70.0,980,14
44,T43,T43,Matt Kuchar,70.0,1470,21
45,T43,T43,Andrew Loupe,70.0,700,10
46,T43,T43,Nick Watney,70.0,1120,16
47,48,48,Ryan Moore,70.05,1331,19
48,49,49,Bill Haas,70.08,1822,26
49,T50,T50,Ricky Barnes,70.1,1402,20
50,T50,T50,Kevin Chappell,70.1,1472,21
51,52,52,Phil Mickelson,70.13,1052,15
52,53,53,John Rollins,70.14,982,14
53,54,54,David Lingmerth,70.15,912,13
54,55,55,Carl Pettersson,70.17,1263,18
55,56,56,Jhonattan Vegas,70.19,1123,16
56,57,57,Brendon Todd,70.2,1755,25
57,T58,T58,William McGirt,70.25,1405,20
58,T58,T58,Robert Streb,70.25,1124,16
59,60,60,Jason Day,70.27,773,11
60,T61,T61,Matt Every,70.28,1265,18
61,T61,T61,Luke Guthrie,70.28,1265,18
62,63,63,David Hearn,70.29,1476,21
63,64,64,Zach Johnson,70.3,1617,23
64,T65,T65,Stuart Appleby,70.32,1336,19
65,T65,T65,Cameron Tringale,70.32,1758,25
66,67,67,Brooks Koepka,70.33,844,12
67,T68,T68,Jim Furyk,70.35,1407,20
68,T68,T68,Ryan Palmer,70.35,1407,20
69,70,70,Hudson Swafford,70.36,774,11
70,71,71,Scott Langley,70.37,1337,19
71,72,72,Russell Knox,70.4,1408,20
72,73,73,Charl Schwartzel,70.43,986,14
73,74,74,Woody Austin,70.44,634,9
74,T75,T75,Jonathan Byrd,70.46,916,13
75,T75,T75,Shawn Stefani,70.46,916,13
76,T77,T77,Graeme McDowell,70.47,1057,15
77,T77,T77,Bo Van Pelt,70.47,1198,17
78,79,79,Martin Kaymer,70.5,987,14
79,T80,T80,Seung-Yul Noh,70.55,1411,20
80,T80,T80,Wes Roach,70.55,776,11
81,T80,T80,Kevin Stadler,70.55,1411,20
82,T80,T80,Chris Stroud,70.55,1411,20
83,T80,T80,Lee Westwood,70.55,776,11
84,T85,T85,Louis Oosthuizen,70.56,635,9
85,T85,T85,Jeff Overton,70.56,1129,16
86,T87,T87,Luke Donald,70.58,847,12
87,T87,T87,Jason Dufner,70.58,847,12
88,T87,T87,Brian Harman,70.58,1694,24
89,T87,T87,Ian Poulter,70.58,847,12
90,T87,T87,Charlie Wi,70.58,847,12
91,92,92,Justin Hicks,70.62,1483,21
92,93,93,Troy Matteson,70.63,565,8
93,T94,T94,Charley Hoffman,70.64,1554,22
94,T94,T94,Heath Slocum,70.64,989,14
95,T96,T96,Freddie Jacobson,70.65,1413,20
96,T96,T96,Kevin Kisner,70.65,1201,17
97,T98,T98,Charlie Beljan,70.67,848,12
98,T98,T98,Retief Goosen,70.67,1484,21
99,T98,T98,Andrew Svoboda,70.67,1060,15
100,T98,T98,Tim Wilkinson,70.67,1272,18
101,102,102,J.B. Holmes,70.68,1343,19
102,103,103,Billy Hurley III,70.72,1273,18
103,T104,T104,"Ted Potter, Jr.",70.73,778,11
104,T104,T104,Michael Thompson,70.73,1061,15
105,106,106,Billy Horschel,70.74,1344,19
106,T107,T107,Brian Gay,70.75,1132,16
107,T107,T107,Nicholas Thompson,70.75,849,12
108,109,109,Dustin Johnson,70.77,920,13
109,110,110,Jason Bohn,70.81,1133,16
110,111,111,Ernie Els,70.82,1204,17
111,112,112,Jordan Spieth,70.83,1629,23
112,T113,T113,Brian Davis,70.84,1346,19
113,T113,T113,Hunter Mahan,70.84,1346,19
114,T115,T115,Matt Jones,70.88,1205,17
115,T115,T115,Marc Leishman,70.88,1205,17
116,T117,T117,J.J. Henry,70.89,1276,18
117,T117,T117,Brendan Steele,70.89,1347,19
118,119,119,Scott Brown,70.91,1560,22
119,T120,T120,Paul Casey,70.92,851,12
120,T120,T120,Brendon de Jonge,70.92,1702,24
121,T120,T120,Tommy Gainey,70.92,851,12
122,T123,T123,Richard Lee,70.93,993,14
123,T123,T123,Rory Sabbatini,70.93,1064,15
124,125,125,Patrick Reed,71.05,1350,19
125,T126,T126,Gonzalo Fernandez-Castaño,71.06,1208,17
126,T126,T126,Justin Leonard,71.06,1137,16
127,128,128,Sangmoon Bae,71.07,1066,15
128,129,129,Steven Bowditch,71.11,1280,18
129,T130,T130,Brice Garnett,71.16,1352,19
130,T130,T130,Chris Kirk,71.16,1779,25
131,132,132,Jonas Blixt,71.17,854,12
132,133,133,Ken Duke,71.18,1210,17
133,134,134,Kevin Streelman,71.19,1139,16
134,135,135,Johnson Wagner,71.2,712,10
135,136,136,Harris English,71.21,1353,19
136,137,137,Y.E. Yang,71.23,926,13
137,138,138,K.J. Choi,71.28,1283,18
138,139,139,Aaron Baddeley,71.29,998,14
139,T140,T140,James Hahn,71.33,1070,15
140,T140,T140,D.A. Points,71.33,856,12
141,T142,T142,Chad Collins,71.36,785,11
142,T142,T142,Trevor Immelman,71.36,999,14
143,T142,T142,Scott Stallings,71.36,785,11
144,T145,T145,John Peterson,71.38,571,8
145,T145,T145,Tyrone Van Aswegen,71.38,1142,16
146,147,147,Pat Perez,71.39,1285,18
