,Tenth_Tee_Early_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_5_Scoring_Average_AVG,Tenth_Tee_Early_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_5_Scoring_Average_TOTAL HOLES
70,T70,T70,Retief Goosen,94,4.65,223,48
71,T70,T70,Jason Kokrak,65,4.65,144,31
72,T70,T70,David Lingmerth,80,4.65,237,51
73,T70,T70,Davis Love III,74,4.65,265,57
74,T70,T70,Phil Mickelson,71,4.65,251,54
75,T70,T70,Chris Stroud,88,4.65,200,43
76,T77,T77,Chad Collins,78,4.66,219,47
77,T77,T77,Chesson Hadley,84,4.66,177,38
78,T77,T77,Trevor Immelman,84,4.66,261,56
79,T77,T77,Freddie Jacobson,91,4.66,247,53
80,T77,T77,Kevin Kisner,85,4.66,247,53
81,T77,T77,Bronson La'Cassie,51,4.66,135,29
82,T77,T77,Jimmy Walker,98,4.66,331,71
83,T77,T77,Lee Westwood,57,4.66,219,47
84,T85,T85,Stewart Cink,91,4.67,210,45
85,T85,T85,Ken Duke,80,4.67,168,36
86,T85,T85,John Huh,87,4.67,201,43
87,T85,T85,Danny Lee,84,4.67,201,43
88,T85,T85,Marc Leishman,81,4.67,126,27
89,T85,T85,Charl Schwartzel,64,4.67,112,24
90,T85,T85,Brandt Snedeker,89,4.67,294,63
91,T85,T85,Robert Streb,75,4.67,215,46
92,T85,T85,Daniel Summerhays,98,4.67,322,69
93,T85,T85,Andrew Svoboda,77,4.67,154,33
94,T85,T85,Tim Wilkinson,86,4.67,229,49
95,T96,T96,Billy Hurley III,86,4.68,267,57
96,T96,T96,Jamie Lovemark,64,4.68,248,53
97,T96,T96,Justin Rose,70,4.68,206,44
98,T96,T96,Henrik Stenson,56,4.68,159,34
99,T96,T96,Gary Woodland,93,4.68,131,28
100,T101,T101,Jonas Blixt,64,4.69,211,45
101,T101,T101,Jason Bohn,81,4.69,244,52
102,T101,T101,Greg Chalmers,85,4.69,244,52
103,T101,T101,Brendon de Jonge,109,4.69,272,58
104,T101,T101,Gonzalo Fernandez-Castaño,83,4.69,225,48
105,T101,T101,Richard Lee,80,4.69,277,59
106,T101,T101,Rory Sabbatini,82,4.69,239,51
107,T101,T101,Boo Weekley,73,4.69,169,36
108,T101,T101,Y.E. Yang,79,4.69,225,48
109,T110,T110,Ben Crane,81,4.7,268,57
110,T110,T110,Ernie Els,85,4.7,216,46
111,T110,T110,Seung-Yul Noh,92,4.7,249,53
112,T113,T113,Hunter Mahan,88,4.71,160,34
113,T113,T113,Ryan Palmer,85,4.71,273,58
114,T113,T113,Carl Pettersson,91,4.71,231,49
115,T116,T116,Stuart Appleby,92,4.72,307,65
116,T116,T116,Aaron Baddeley,74,4.72,170,36
117,T116,T116,Scott Brown,100,4.72,217,46
118,T116,T116,Pat Perez,84,4.72,222,47
119,T116,T116,Kevin Tway,64,4.72,151,32
120,T116,T116,Mark Wilson,69,4.72,255,54
121,T122,T122,Jonathan Byrd,76,4.73,241,51
122,T122,T122,Bud Cauley,56,4.73,123,26
123,T122,T122,Jim Furyk,84,4.73,246,52
124,T122,T122,James Hahn,82,4.73,317,67
125,T122,T122,Charley Hoffman,93,4.73,232,49
126,T122,T122,John Senden,99,4.73,260,55
127,T122,T122,Brendon Todd,108,4.73,331,70
128,T129,T129,Woody Austin,63,4.74,166,35
129,T129,T129,Justin Leonard,75,4.74,275,58
130,T129,T129,Jhonattan Vegas,77,4.74,218,46
131,T132,T132,David Hearn,97,4.75,280,59
132,T132,T132,Jerry Kelly,80,4.75,209,44
133,T132,T132,Scott Langley,95,4.75,290,61
134,T132,T132,Mike Weir,69,4.75,261,55
135,T136,T136,Tommy Gainey,73,4.76,238,50
136,T136,T136,Brice Garnett,92,4.76,281,59
137,T136,T136,Bill Haas,107,4.76,238,50
138,T136,T136,Martin Kaymer,65,4.76,214,45
139,T136,T136,Spencer Levin,59,4.76,200,42
140,T136,T136,Ryan Moore,86,4.76,157,33
141,T136,T136,John Rollins,84,4.76,233,49
142,T136,T136,Andres Romero,81,4.76,281,59
143,T136,T136,Kyle Stanley,87,4.76,262,55
144,T136,T136,David Toms,64,4.76,257,54
145,T146,T146,Ángel Cabrera,69,4.77,248,52
146,T146,T146,D.H. Lee,54,4.77,148,31
147,T146,T146,Bryce Molder,77,4.77,305,64
148,T146,T146,Michael Putnam,106,4.77,353,74
149,T146,T146,Josh Teater,90,4.77,286,60
150,151,151,Heath Slocum,71,4.78,153,32
151,T152,T152,Sergio Garcia,61,4.79,115,24
152,T152,T152,Andrew Loupe,65,4.79,206,43
153,T152,T152,Bo Van Pelt,83,4.79,182,38
154,T155,T155,John Merrick,87,4.8,336,70
155,T155,T155,Michael Thompson,74,4.8,264,55
156,T155,T155,Camilo Villegas,95,4.8,235,49
157,T158,T158,Derek Ernst,80,4.81,226,47
158,T158,T158,Jeff Maggert,54,4.81,226,47
159,T158,T158,Johnson Wagner,69,4.81,255,53
160,T161,T161,J.J. Henry,91,4.82,299,62
161,T161,T161,John Peterson,62,4.82,159,33
162,T161,T161,Tyrone Van Aswegen,79,4.82,275,57
163,T161,T161,Charlie Wi,72,4.82,265,55
164,T165,T165,Roberto Castro,76,4.83,232,48
165,T165,T165,Troy Matteson,62,4.83,193,40
166,167,167,Brian Gay,81,4.84,310,64
167,T168,T168,Troy Merritt,62,4.85,223,46
168,T168,T168,Scott Stallings,77,4.85,233,48
169,170,170,Louis Oosthuizen,50,4.86,68,14
170,171,171,Luke Guthrie,85,4.87,307,63
171,172,172,Chris Kirk,105,4.88,210,43
172,173,173,Jim Herman,62,4.91,172,35
173,174,174,Russell Henley,92,4.92,236,48
174,175,175,Tim Clark,75,5.0,185,37
175,176,176,D.A. Points,75,5.02,211,42
176,177,177,Jim Renner,61,5.03,186,37
