,First_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_3_Scoring_Average_AVG,First_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
36,T32,T32,Troy Merritt,69.5,139,2
37,38,38,Graham DeLaet,69.56,626,9
38,T39,T39,Ernie Els,69.6,348,5
39,T39,T39,Sergio Garcia,69.6,696,10
40,41,41,Carl Pettersson,69.63,557,8
41,T42,T42,Jason Kokrak,69.67,627,9
42,T42,T42,Vijay Singh,69.67,418,6
43,T42,T42,Charlie Wi,69.67,209,3
44,T45,T45,William McGirt,69.71,488,7
45,T45,T45,Daniel Summerhays,69.71,488,7
46,T47,T47,Chesson Hadley,69.78,628,9
47,T47,T47,Bubba Watson,69.78,628,9
48,T49,T49,Chris Stroud,69.8,698,10
49,T49,T49,Jhonattan Vegas,69.8,349,5
50,T51,T51,Martin Kaymer,69.83,419,6
51,T51,T51,Ben Martin,69.83,419,6
52,53,53,George McNeill,69.86,489,7
53,54,54,Billy Horschel,69.9,699,10
54,T55,T55,Robert Allenby,70.0,280,4
55,T55,T55,Gonzalo Fernandez-Castaño,70.0,420,6
56,T55,T55,Brian Gay,70.0,210,3
57,T55,T55,J.J. Henry,70.0,420,6
58,T55,T55,Kevin Kisner,70.0,280,4
59,T55,T55,Justin Leonard,70.0,210,3
60,T55,T55,Sean O'Hair,70.0,70,1
61,T55,T55,D.A. Points,70.0,70,1
62,T55,T55,"Ted Potter, Jr.",70.0,280,4
63,T55,T55,Ian Poulter,70.0,350,5
64,T55,T55,Robert Streb,70.0,560,8
65,T55,T55,Brian Stuard,70.0,350,5
66,T55,T55,Jimmy Walker,70.0,770,11
67,T55,T55,Boo Weekley,70.0,280,4
68,69,69,Jim Furyk,70.06,1191,17
69,70,70,Matt Kuchar,70.07,1051,15
70,71,71,Freddie Jacobson,70.11,631,9
71,T72,T72,Jason Bohn,70.14,491,7
72,T72,T72,Jason Day,70.14,491,7
73,T72,T72,Adam Scott,70.14,982,14
74,75,75,Zach Johnson,70.17,842,12
75,T76,T76,Bud Cauley,70.2,351,5
76,T76,T76,Tommy Gainey,70.2,351,5
77,T78,T78,Steven Bowditch,70.25,281,4
78,T78,T78,David Hearn,70.25,562,8
79,80,80,John Senden,70.27,773,11
80,81,81,Jordan Spieth,70.29,984,14
81,82,82,Danny Lee,70.33,422,6
82,83,83,Kevin Chappell,70.4,704,10
83,T84,T84,Charlie Beljan,70.5,282,4
84,T84,T84,Derek Ernst,70.5,141,2
85,T84,T84,Brad Fritsch,70.5,282,4
86,T84,T84,James Hahn,70.5,282,4
87,T84,T84,Louis Oosthuizen,70.5,282,4
88,T84,T84,Scott Stallings,70.5,141,2
89,T84,T84,Kevin Streelman,70.5,423,6
90,T91,T91,Ben Crane,70.6,353,5
91,T91,T91,Hunter Mahan,70.6,353,5
92,T93,T93,Wes Roach,70.67,212,3
93,T93,T93,Kyle Stanley,70.67,212,3
94,95,95,Tim Wilkinson,70.71,495,7
95,T96,T96,Ben Curtis,70.75,283,4
96,T96,T96,Bill Haas,70.75,849,12
97,T96,T96,Ryo Ishikawa,70.75,283,4
98,T96,T96,Richard Lee,70.75,283,4
99,T96,T96,Andrew Loupe,70.75,283,4
100,T96,T96,Lee Westwood,70.75,283,4
101,102,102,Robert Garrigus,70.8,354,5
102,T103,T103,Justin Hicks,70.86,496,7
103,T103,T103,Chris Kirk,70.86,992,14
104,105,105,Hideki Matsuyama,70.9,709,10
105,T106,T106,Scott Brown,71.0,568,8
106,T106,T106,Russell Henley,71.0,355,5
107,T106,T106,Charley Hoffman,71.0,568,8
108,T106,T106,Morgan Hoffmann,71.0,639,9
109,T106,T106,Dustin Johnson,71.0,710,10
110,T106,T106,Bronson La'Cassie,71.0,142,2
111,T106,T106,Scott Langley,71.0,497,7
112,T106,T106,Marc Leishman,71.0,639,9
113,T106,T106,John Rollins,71.0,71,1
114,T106,T106,Hudson Swafford,71.0,142,2
115,T106,T106,Johnson Wagner,71.0,284,4
116,117,117,Ryan Moore,71.09,782,11
117,118,118,Charl Schwartzel,71.1,711,10
118,119,119,Bo Van Pelt,71.13,569,8
119,120,120,Camilo Villegas,71.17,427,6
120,T121,T121,Harris English,71.18,783,11
121,T121,T121,Kevin Na,71.18,783,11
122,123,123,Seung-Yul Noh,71.25,570,8
123,124,124,Andrew Svoboda,71.29,499,7
124,T125,T125,James Driscoll,71.33,214,3
125,T125,T125,Jim Renner,71.33,214,3
126,T127,T127,J.B. Holmes,71.4,714,10
127,T127,T127,Henrik Stenson,71.4,714,10
128,T129,T129,Aaron Baddeley,71.43,500,7
129,T129,T129,Michael Putnam,71.43,500,7
130,131,131,Russell Knox,71.44,643,9
131,132,132,Cameron Tringale,71.5,572,8
132,T133,T133,Brendon de Jonge,71.63,573,8
133,T133,T133,Matt Every,71.63,573,8
134,135,135,Kevin Tway,71.67,430,6
135,136,136,Graeme McDowell,71.71,502,7
136,T137,T137,Ricky Barnes,71.75,287,4
137,T137,T137,Jeff Overton,71.75,287,4
138,T137,T137,Shawn Stefani,71.75,287,4
139,140,140,Erik Compton,71.78,646,9
140,141,141,Heath Slocum,71.8,359,5
141,142,142,Michael Thompson,71.83,431,6
142,143,143,Matt Jones,71.86,503,7
143,T144,T144,Stuart Appleby,72.0,144,2
144,T144,T144,Sangmoon Bae,72.0,288,4
145,T144,T144,Paul Casey,72.0,288,4
146,T144,T144,Jamie Lovemark,72.0,360,5
147,T144,T144,Geoff Ogilvy,72.0,360,5
148,T144,T144,Andres Romero,72.0,72,1
149,150,150,Pat Perez,72.09,793,11
150,151,151,Martin Laird,72.17,433,6
151,T152,T152,Brian Davis,72.2,361,5
152,T152,T152,Ken Duke,72.2,361,5
153,T154,T154,Retief Goosen,72.25,578,8
154,T154,T154,Patrick Reed,72.25,578,8
155,T154,T154,Tyrone Van Aswegen,72.25,289,4
156,T157,T157,Greg Chalmers,72.29,506,7
157,T157,T157,Josh Teater,72.29,506,7
158,159,159,Brandt Snedeker,72.46,942,13
159,T160,T160,Davis Love III,72.5,145,2
160,T160,T160,John Peterson,72.5,145,2
161,T162,T162,Stewart Cink,72.67,654,9
162,T162,T162,John Merrick,72.67,218,3
163,164,164,Martin Flores,72.75,291,4
164,165,165,Brendan Steele,72.86,510,7
165,T166,T166,Mike Weir,73.0,146,2
166,T166,T166,Mark Wilson,73.0,73,1
167,168,168,Brice Garnett,73.17,439,6
168,169,169,K.J. Choi,73.2,366,5
169,170,170,Luke Guthrie,73.25,293,4
170,171,171,John Huh,73.33,220,3
171,T172,T172,Woody Austin,74.0,74,1
172,T172,T172,Trevor Immelman,74.0,222,3
173,174,174,Chad Collins,74.5,149,2
174,175,175,Lucas Glover,77.0,77,1
