,Late_Round_3_Scoring_Average_RANK THIS WEEK,Late_Round_3_Scoring_Average_RANK LAST WEEK,Late_Round_3_Scoring_Average_PLAYER NAME,Late_Round_3_Scoring_Average_AVG,Late_Round_3_Scoring_Average_TOTAL STROKES,Late_Round_3_Scoring_Average_TOTAL ROUNDS
96,T95,T95,Boo Weekley,70.6,353,5
97,98,98,Jason Day,70.63,565,8
98,T99,T99,Charlie Beljan,70.67,424,6
99,T99,T99,Jason Bohn,70.67,636,9
100,T99,T99,Bronson La'Cassie,70.67,212,3
101,T99,T99,Seung-Yul Noh,70.67,636,9
102,T99,T99,Wes Roach,70.67,212,3
103,104,104,Camilo Villegas,70.71,495,7
104,T105,T105,J.J. Henry,70.75,566,8
105,T105,T105,Lee Westwood,70.75,283,4
106,T105,T105,Mark Wilson,70.75,283,4
107,108,108,Bill Haas,70.77,920,13
108,109,109,Hideki Matsuyama,70.82,779,11
109,110,110,Richard Lee,70.83,425,6
110,111,111,Tommy Gainey,70.86,496,7
111,112,112,Bo Van Pelt,70.89,638,9
112,113,113,Cameron Tringale,70.9,709,10
113,114,114,Kevin Chappell,70.91,780,11
114,115,115,Ryan Moore,70.92,851,12
115,T116,T116,Chad Collins,71.0,355,5
116,T116,T116,Charley Hoffman,71.0,781,11
117,T116,T116,Dustin Johnson,71.0,710,10
118,T116,T116,Marc Leishman,71.0,710,10
119,T116,T116,Andrew Loupe,71.0,355,5
120,T116,T116,Hunter Mahan,71.0,568,8
121,T116,T116,Mike Weir,71.0,497,7
122,T116,T116,Tim Wilkinson,71.0,568,8
123,124,124,Charl Schwartzel,71.1,711,10
124,125,125,Heath Slocum,71.14,498,7
125,T126,T126,Scott Brown,71.17,854,12
126,T126,T126,Russell Henley,71.17,427,6
127,T126,T126,Jeff Maggert,71.17,427,6
128,129,129,Matt Every,71.18,783,11
129,T130,T130,Chris Kirk,71.2,1068,15
130,T130,T130,Russell Knox,71.2,712,10
131,T132,T132,Jim Herman,71.25,285,4
132,T132,T132,Jim Renner,71.25,285,4
133,T134,T134,Andrew Svoboda,71.29,499,7
134,T134,T134,Kevin Tway,71.29,499,7
135,136,136,J.B. Holmes,71.33,856,12
136,T137,T137,Steven Bowditch,71.38,571,8
137,T137,T137,Graeme McDowell,71.38,571,8
138,T139,T139,Harris English,71.42,857,12
139,T139,T139,Henrik Stenson,71.42,857,12
140,141,141,Matt Jones,71.44,643,9
141,142,142,Pat Perez,71.46,929,13
142,143,143,Josh Teater,71.55,787,11
143,144,144,Johnson Wagner,71.6,358,5
144,145,145,Jeff Overton,71.75,287,4
145,146,146,Kevin Streelman,71.78,646,9
146,T147,T147,Jamie Lovemark,71.83,431,6
147,T147,T147,Michael Thompson,71.83,431,6
148,T149,T149,Ben Curtis,71.86,503,7
149,T149,T149,Martin Laird,71.86,503,7
150,151,151,Brian Davis,71.9,719,10
151,152,152,Paul Casey,72.0,288,4
152,T153,T153,Aaron Baddeley,72.11,649,9
153,T153,T153,Patrick Reed,72.11,649,9
154,T155,T155,K.J. Choi,72.14,505,7
155,T155,T155,Ken Duke,72.14,505,7
156,T155,T155,Luke Guthrie,72.14,505,7
157,158,158,Michael Putnam,72.2,722,10
158,159,159,Martin Flores,72.25,578,8
159,T160,T160,Erik Compton,72.27,795,11
160,T160,T160,Geoff Ogilvy,72.27,795,11
161,162,162,Brandt Snedeker,72.31,1157,16
162,163,163,Retief Goosen,72.33,651,9
163,164,164,Brendan Steele,72.38,579,8
164,165,165,Sangmoon Bae,72.57,508,7
165,T166,T166,Greg Chalmers,72.6,726,10
166,T166,T166,Lucas Glover,72.6,363,5
167,T166,T166,Hudson Swafford,72.6,363,5
168,T169,T169,Davis Love III,72.67,218,3
169,T169,T169,John Merrick,72.67,436,6
170,171,171,Stewart Cink,72.7,727,10
171,172,172,Brice Garnett,72.75,582,8
172,173,173,Tyrone Van Aswegen,72.88,583,8
173,174,174,John Peterson,73.0,219,3
174,175,175,John Huh,73.33,220,3
175,176,176,Trevor Immelman,74.0,222,3
176,177,177,D.H. Lee,75.0,150,2
