,Tenth_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_2_Scoring_Average_AVG,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
0,1,1,Willy Wilcox,67.33,202,3
1,2,2,Nick Watney,67.5,135,2
2,3,3,Ryan Palmer,67.6,338,5
3,4,4,Graham DeLaet,67.8,339,5
4,5,5,Chris Stroud,68.0,476,7
5,6,6,Dustin Johnson,68.33,205,3
6,7,7,Brooks Koepka,68.4,342,5
7,8,8,Jim Furyk,68.57,480,7
8,T9,T9,Justin Rose,68.71,481,7
9,T9,T9,Robert Streb,68.71,481,7
10,T11,T11,Briny Baird,69.0,207,3
11,T11,T11,Harris English,69.0,552,8
12,T11,T11,Robert Garrigus,69.0,276,4
13,T11,T11,Matt Kuchar,69.0,690,10
14,T11,T11,Adam Scott,69.0,414,6
15,T11,T11,Jordan Spieth,69.0,621,9
16,T11,T11,Daniel Summerhays,69.0,483,7
17,T11,T11,David Toms,69.0,414,6
18,19,19,John Senden,69.25,554,8
19,T20,T20,Graeme McDowell,69.33,416,6
20,T20,T20,Vijay Singh,69.33,208,3
21,T20,T20,Brian Stuard,69.33,416,6
22,23,23,Rickie Fowler,69.4,694,10
23,T24,T24,Bronson La'Cassie,69.5,139,2
24,T24,T24,Jeff Overton,69.5,278,4
25,T24,T24,Ian Poulter,69.5,278,4
26,T24,T24,Kevin Stadler,69.5,139,2
27,T24,T24,Jhonattan Vegas,69.5,278,4
28,29,29,Bubba Watson,69.56,626,9
29,30,30,Morgan Hoffmann,69.64,766,11
30,T31,T31,David Hearn,69.67,418,6
31,T31,T31,Kevin Kisner,69.67,209,3
32,T31,T31,George McNeill,69.67,209,3
33,T34,T34,Freddie Jacobson,69.71,488,7
34,T34,T34,Russell Knox,69.71,488,7
35,T36,T36,Martin Flores,69.75,279,4
36,T36,T36,Jerry Kelly,69.75,558,8
37,T36,T36,Hideki Matsuyama,69.75,279,4
38,T39,T39,Martin Kaymer,69.8,349,5
39,T39,T39,Spencer Levin,69.8,349,5
40,T41,T41,J.J. Henry,69.83,419,6
41,T41,T41,Camilo Villegas,69.83,419,6
42,43,43,Chad Campbell,69.86,489,7
43,44,44,James Hahn,69.88,559,8
44,T45,T45,Kevin Chappell,70.0,560,8
45,T45,T45,Jason Day,70.0,140,2
46,T45,T45,Sergio Garcia,70.0,350,5
47,T45,T45,Russell Henley,70.0,140,2
48,T45,T45,Billy Horschel,70.0,420,6
49,T45,T45,Shawn Stefani,70.0,280,4
50,T45,T45,Henrik Stenson,70.0,420,6
51,T45,T45,Cameron Tringale,70.0,770,11
52,T45,T45,Boo Weekley,70.0,210,3
53,T45,T45,Tim Wilkinson,70.0,420,6
54,55,55,John Rollins,70.13,561,8
55,T56,T56,Chad Collins,70.17,421,6
56,T56,T56,Scott Langley,70.17,421,6
57,T58,T58,Ben Crane,70.2,351,5
58,T58,T58,Ben Curtis,70.2,351,5
59,T60,T60,Brendon de Jonge,70.25,562,8
60,T60,T60,Justin Hicks,70.25,562,8
61,T60,T60,William McGirt,70.25,843,12
62,T60,T60,Michael Putnam,70.25,562,8
63,T60,T60,Kevin Streelman,70.25,281,4
64,65,65,Patrick Reed,70.29,492,7
65,T66,T66,Charles Howell III,70.33,211,3
66,T66,T66,Jason Kokrak,70.33,211,3
67,T66,T66,Jamie Lovemark,70.33,422,6
68,T66,T66,Gary Woodland,70.33,211,3
69,70,70,Keegan Bradley,70.38,563,8
70,T71,T71,Jonathan Byrd,70.4,352,5
71,T71,T71,Paul Casey,70.4,352,5
72,T71,T71,"Ted Potter, Jr.",70.4,352,5
73,T71,T71,Brandt Snedeker,70.4,704,10
74,75,75,Brendon Todd,70.43,493,7
75,76,76,Jimmy Walker,70.44,634,9
76,T77,T77,Charley Hoffman,70.5,564,8
77,T77,T77,Rory McIlroy,70.5,282,4
78,T77,T77,Kyle Stanley,70.5,564,8
79,T77,T77,Brendan Steele,70.5,423,6
80,T77,T77,Y.E. Yang,70.5,705,10
81,82,82,Billy Hurley III,70.57,494,7
82,T83,T83,Steven Bowditch,70.6,353,5
83,T83,T83,Ryo Ishikawa,70.6,706,10
84,85,85,Gonzalo Fernandez-Castaño,70.63,565,8
85,T86,T86,Roberto Castro,70.67,212,3
86,T86,T86,Chris Kirk,70.67,212,3
87,T86,T86,Michael Thompson,70.67,424,6
88,T86,T86,Johnson Wagner,70.67,212,3
89,T90,T90,Justin Leonard,70.75,566,8
90,T90,T90,Pat Perez,70.75,283,4
91,92,92,J.B. Holmes,70.78,637,9
92,T93,T93,Stuart Appleby,70.8,354,5
93,T93,T93,Marc Leishman,70.8,354,5
94,T93,T93,Andrew Loupe,70.8,354,5
95,T96,T96,Danny Lee,70.83,425,6
96,T96,T96,Ben Martin,70.83,425,6
97,98,98,Bo Van Pelt,70.86,496,7
98,99,99,Erik Compton,70.88,567,8
99,100,100,Luke Guthrie,70.89,638,9
100,T101,T101,Jonas Blixt,71.0,213,3
101,T101,T101,Stewart Cink,71.0,213,3
102,T101,T101,Bill Haas,71.0,426,6
103,T101,T101,Brian Harman,71.0,852,12
104,T101,T101,John Huh,71.0,213,3
105,T101,T101,Matt Jones,71.0,142,2
106,T101,T101,D.A. Points,71.0,426,6
107,T101,T101,Rory Sabbatini,71.0,426,6
108,T101,T101,Charl Schwartzel,71.0,142,2
109,T101,T101,Nicholas Thompson,71.0,497,7
110,111,111,Hudson Swafford,71.13,569,8
111,112,112,John Peterson,71.14,498,7
112,113,113,Robert Allenby,71.17,427,6
