,First_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_1_Scoring_Average_AVG,First_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
159,160,160,Ryan Moore,72.8,364,5
160,161,161,Y.E. Yang,72.83,874,12
161,162,162,Ryo Ishikawa,72.91,802,11
162,T163,T163,Roberto Castro,73.0,292,4
163,T163,T163,Robert Garrigus,73.0,219,3
164,T163,T163,Troy Merritt,73.0,292,4
165,T163,T163,Heath Slocum,73.0,146,2
166,167,167,Michael Thompson,73.2,366,5
167,168,168,Scott Stallings,73.25,293,4
168,169,169,Rory Sabbatini,73.33,440,6
169,170,170,Nicholas Thompson,73.57,515,7
170,171,171,James Driscoll,73.86,517,7
171,172,172,Ernie Els,73.88,591,8
172,T173,T173,Woody Austin,74.0,370,5
173,T173,T173,Ben Curtis,74.0,370,5
174,T173,T173,Trevor Immelman,74.0,444,6
175,T173,T173,George McNeill,74.0,296,4
176,177,177,Brad Fritsch,75.4,377,5
