,Late_Round_1_Scoring_Average_RANK THIS WEEK,Late_Round_1_Scoring_Average_RANK LAST WEEK,Late_Round_1_Scoring_Average_PLAYER NAME,Late_Round_1_Scoring_Average_AVG,Late_Round_1_Scoring_Average_TOTAL STROKES,Late_Round_1_Scoring_Average_TOTAL ROUNDS
147,T145,T145,Trevor Immelman,72.0,1008,14
148,T145,T145,Kevin Stadler,72.0,864,12
149,150,150,Kyle Stanley,72.08,937,13
150,151,151,Stuart Appleby,72.09,793,11
151,152,152,Jimmy Walker,72.1,721,10
152,153,153,Louis Oosthuizen,72.17,433,6
153,T154,T154,Jonas Blixt,72.2,722,10
154,T154,T154,Jason Day,72.2,361,5
155,T154,T154,Troy Matteson,72.2,722,10
156,T157,T157,Erik Compton,72.23,939,13
157,T157,T157,Brian Gay,72.23,939,13
158,T159,T159,Charlie Beljan,72.27,795,11
159,T159,T159,Gonzalo Fernandez-Castaño,72.27,1084,15
160,161,161,Nicholas Thompson,72.29,1012,14
161,162,162,Luke Donald,72.38,579,8
162,T163,T163,James Driscoll,72.42,869,12
163,T163,T163,Michael Thompson,72.42,869,12
164,165,165,Russell Henley,72.5,725,10
165,166,166,Woody Austin,72.56,653,9
166,167,167,Kevin Streelman,72.57,1016,14
167,168,168,D.H. Lee,72.67,654,9
168,169,169,Y.E. Yang,72.71,1018,14
169,170,170,Ryo Ishikawa,72.79,1019,14
170,171,171,Ben Curtis,72.8,728,10
171,172,172,Ernie Els,72.83,874,12
172,173,173,Brad Fritsch,72.89,656,9
173,174,174,Rory Sabbatini,72.9,729,10
174,175,175,Derek Ernst,72.92,875,12
175,176,176,Scott Stallings,73.1,731,10
176,177,177,Lucas Glover,73.45,808,11
