,Back_9_Par_3_Scoring_Average_RANK THIS WEEK,Back_9_Par_3_Scoring_Average_RANK LAST WEEK,Back_9_Par_3_Scoring_Average_PLAYER NAME,Back_9_Par_3_Scoring_Average_ROUNDS,Back_9_Par_3_Scoring_Average_AVG,Back_9_Par_3_Scoring_Average_TOTAL STROKES,Back_9_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Sergio Garcia,61,2.91,338,116
1,T2,T2,Dustin Johnson,58,2.95,324,110
2,T2,T2,Tyrone Van Aswegen,79,2.95,466,158
3,T4,T4,Jim Furyk,84,2.96,486,164
4,T4,T4,Zach Johnson,97,2.96,562,190
5,T6,T6,Tim Clark,75,2.97,454,153
6,T6,T6,Troy Merritt,62,2.97,371,125
7,T8,T8,Freddie Jacobson,91,2.98,561,188
8,T8,T8,Matt Kuchar,91,2.98,524,176
9,T8,T8,Rory McIlroy,66,2.98,381,128
10,T11,T11,Stuart Appleby,92,2.99,557,186
11,T11,T11,Brice Garnett,92,2.99,533,178
12,T11,T11,Billy Hurley III,86,2.99,523,175
13,T11,T11,Scott Langley,95,2.99,575,192
14,T11,T11,D.H. Lee,54,2.99,311,104
15,T11,T11,Justin Leonard,75,2.99,467,156
16,T17,T17,Bill Haas,107,3.0,637,212
17,T17,T17,Morgan Hoffmann,103,3.0,610,203
18,T17,T17,Billy Horschel,92,3.0,534,178
19,T17,T17,Jerry Kelly,80,3.0,498,166
20,T17,T17,Russell Knox,92,3.0,570,190
21,T17,T17,Will MacKenzie,82,3.0,510,170
22,T17,T17,David Toms,64,3.0,381,127
23,T24,T24,Keegan Bradley,89,3.01,536,178
24,T24,T24,Scott Brown,100,3.01,602,200
25,T24,T24,Ben Crane,81,3.01,505,168
26,T24,T24,Graham DeLaet,80,3.01,488,162
27,T24,T24,Tommy Gainey,73,3.01,431,143
28,T24,T24,Marc Leishman,81,3.01,493,164
29,T24,T24,John Senden,99,3.01,614,204
30,T24,T24,Heath Slocum,71,3.01,419,139
31,T24,T24,Camilo Villegas,95,3.01,583,194
32,T33,T33,Robert Allenby,83,3.02,504,167
33,T33,T33,Rickie Fowler,91,3.02,519,172
34,T33,T33,Brian Harman,111,3.02,689,228
35,T33,T33,Matt Jones,83,3.02,508,168
36,T33,T33,Charl Schwartzel,64,3.02,374,124
37,T33,T33,Shawn Stefani,60,3.02,362,120
38,T33,T33,Bubba Watson,76,3.02,441,146
39,T40,T40,Ken Duke,80,3.03,475,157
40,T40,T40,Matt Every,85,3.03,534,176
