,Tenth_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_4_Scoring_Average_AVG,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
71,T69,T69,Lucas Glover,71.0,142,2
72,T69,T69,Spencer Levin,71.0,71,1
73,T69,T69,Phil Mickelson,71.0,71,1
74,T69,T69,Kevin Na,71.0,71,1
75,T69,T69,Kyle Stanley,71.0,142,2
76,T69,T69,Chris Stroud,71.0,71,1
77,T69,T69,Michael Thompson,71.0,213,3
78,T69,T69,Mark Wilson,71.0,71,1
79,T80,T80,Scott Brown,71.33,214,3
80,T80,T80,Ben Curtis,71.33,214,3
81,T80,T80,J.J. Henry,71.33,214,3
82,T80,T80,Matt Jones,71.33,214,3
83,T84,T84,Davis Love III,71.5,143,2
84,T84,T84,Brian Stuard,71.5,143,2
85,86,86,Erik Compton,71.67,215,3
86,87,87,Brian Gay,71.75,287,4
87,T88,T88,Keegan Bradley,72.0,72,1
88,T88,T88,Chad Campbell,72.0,72,1
89,T88,T88,Derek Ernst,72.0,144,2
90,T88,T88,Matt Every,72.0,72,1
91,T88,T88,Martin Flores,72.0,216,3
92,T88,T88,Martin Kaymer,72.0,72,1
93,T88,T88,Chris Kirk,72.0,144,2
94,T88,T88,Brooks Koepka,72.0,72,1
95,T88,T88,Scott Langley,72.0,72,1
96,T88,T88,David Lingmerth,72.0,144,2
97,T88,T88,Jamie Lovemark,72.0,144,2
98,T88,T88,Ryan Palmer,72.0,216,3
99,T88,T88,Ian Poulter,72.0,72,1
100,T88,T88,Nicholas Thompson,72.0,72,1
101,T88,T88,Mike Weir,72.0,72,1
102,103,103,Stuart Appleby,72.2,361,5
103,T104,T104,Justin Leonard,72.33,217,3
104,T104,T104,Robert Streb,72.33,217,3
105,T106,T106,Ángel Cabrera,72.5,145,2
106,T106,T106,James Driscoll,72.5,145,2
107,T106,T106,Bill Haas,72.5,145,2
108,T106,T106,Richard Lee,72.5,145,2
109,T106,T106,D.A. Points,72.5,290,4
110,T111,T111,Brendon de Jonge,73.0,146,2
111,T111,T111,David Hearn,73.0,292,4
112,T111,T111,Jerry Kelly,73.0,73,1
113,T111,T111,Martin Laird,73.0,73,1
114,T111,T111,Danny Lee,73.0,73,1
115,T111,T111,Marc Leishman,73.0,73,1
116,T111,T111,John Senden,73.0,73,1
117,T111,T111,Lee Westwood,73.0,73,1
118,T111,T111,Tim Wilkinson,73.0,146,2
119,T120,T120,Jeff Maggert,73.5,147,2
120,T120,T120,Sean O'Hair,73.5,147,2
121,T120,T120,John Rollins,73.5,147,2
122,T123,T123,Bud Cauley,74.0,74,1
123,T123,T123,Ernie Els,74.0,74,1
124,T123,T123,Jim Furyk,74.0,74,1
125,T123,T123,Robert Garrigus,74.0,148,2
126,T123,T123,Russell Henley,74.0,148,2
127,T123,T123,Bronson La'Cassie,74.0,148,2
128,T123,T123,Andres Romero,74.0,222,3
129,T123,T123,Jhonattan Vegas,74.0,222,3
130,131,131,Ben Crane,74.33,223,3
131,132,132,J.B. Holmes,74.5,149,2
132,T133,T133,Jonathan Byrd,75.0,75,1
133,T133,T133,Greg Chalmers,75.0,75,1
134,T133,T133,Retief Goosen,75.0,75,1
135,T133,T133,George McNeill,75.0,75,1
136,T133,T133,Rory Sabbatini,75.0,75,1
137,138,138,Charley Hoffman,75.5,151,2
