,Back_9_Round_1_Scoring_Average_RANK THIS WEEK,Back_9_Round_1_Scoring_Average_RANK LAST WEEK,Back_9_Round_1_Scoring_Average_PLAYER NAME,Back_9_Round_1_Scoring_Average_AVG,Back_9_Round_1_Scoring_Average_TOTAL STROKES,Back_9_Round_1_Scoring_Average_TOTAL ROUNDS
93,T94,T94,Tommy Gainey,35.67,856,24
94,T94,T94,Martin Kaymer,35.67,642,18
95,96,96,Brendan Steele,35.68,892,25
96,97,97,Matt Every,35.69,928,26
97,T98,T98,John Huh,35.7,964,27
98,T98,T98,Robert Streb,35.7,714,20
99,100,100,Henrik Stenson,35.71,500,14
100,101,101,Jason Bohn,35.72,893,25
101,T102,T102,J.J. Henry,35.73,929,26
102,T102,T102,Billy Hurley III,35.73,929,26
103,104,104,Freddie Jacobson,35.74,965,27
104,T105,T105,Paul Casey,35.75,572,16
105,T105,T105,David Hearn,35.75,1001,28
106,T105,T105,"Ted Potter, Jr.",35.75,858,24
107,T108,T108,Bo Van Pelt,35.76,894,25
108,T108,T108,Lee Westwood,35.76,608,17
109,T110,T110,Chad Collins,35.78,966,27
110,T110,T110,Jerry Kelly,35.78,823,23
111,T110,T110,John Peterson,35.78,823,23
112,T110,T110,Justin Rose,35.78,644,18
113,T110,T110,Josh Teater,35.78,966,27
114,115,115,Charlie Beljan,35.8,895,25
115,T116,T116,Charl Schwartzel,35.82,609,17
116,T116,T116,Adam Scott,35.82,609,17
117,T116,T116,Boo Weekley,35.82,788,22
118,T119,T119,Ben Curtis,35.83,824,23
119,T119,T119,Graham DeLaet,35.83,824,23
120,T119,T119,Brandt Snedeker,35.83,860,24
121,T119,T119,Nick Watney,35.83,824,23
122,T123,T123,Ben Martin,35.85,932,26
123,T123,T123,Kevin Na,35.85,968,27
124,T123,T123,Daniel Summerhays,35.85,968,27
125,T126,T126,Brian Davis,35.86,1004,28
126,T126,T126,Justin Leonard,35.86,789,22
127,128,128,Johnson Wagner,35.87,825,23
128,T129,T129,Brian Gay,35.88,897,25
129,T129,T129,Richard Lee,35.88,933,26
130,T129,T129,Sean O'Hair,35.88,897,25
131,T129,T129,Jimmy Walker,35.88,933,26
132,T133,T133,Robert Allenby,35.89,1005,28
133,T133,T133,Bud Cauley,35.89,682,19
134,T135,T135,Woody Austin,35.9,754,21
135,T135,T135,Troy Merritt,35.9,718,20
136,137,137,Jason Dufner,35.93,539,15
137,138,138,Bronson La'Cassie,35.94,611,17
138,139,139,Jeff Maggert,35.95,683,19
139,T140,T140,Ángel Cabrera,35.96,827,23
140,T140,T140,K.J. Choi,35.96,827,23
141,T140,T140,Ernie Els,35.96,827,23
142,143,143,Brendon de Jonge,35.97,1115,31
143,T144,T144,Roberto Castro,36.0,936,26
144,T144,T144,Derek Ernst,36.0,972,27
145,T144,T144,Kevin Stadler,36.0,900,25
146,T147,T147,James Driscoll,36.04,901,25
147,T147,T147,David Lingmerth,36.04,901,25
148,T147,T147,John Rollins,36.04,973,27
149,150,150,Chesson Hadley,36.07,1046,29
150,T151,T151,Ben Crane,36.08,902,25
151,T151,T151,Rickie Fowler,36.08,902,25
152,T153,T153,Scott Brown,36.1,1083,30
153,T153,T153,Nicholas Thompson,36.1,1047,29
154,155,155,Will MacKenzie,36.11,975,27
155,T156,T156,Brad Fritsch,36.12,614,17
156,T156,T156,Rory Sabbatini,36.12,903,25
157,T158,T158,Gonzalo Fernandez-Castaño,36.13,867,24
158,T158,T158,Jim Renner,36.13,867,24
159,160,160,Briny Baird,36.18,615,17
160,161,161,D.A. Points,36.19,941,26
161,T162,T162,Jamie Lovemark,36.21,688,19
162,T162,T162,John Merrick,36.21,869,24
163,T162,T162,Louis Oosthuizen,36.21,507,14
164,T165,T165,Russell Henley,36.28,1052,29
165,T165,T165,Geoff Ogilvy,36.28,907,25
166,167,167,Bryce Molder,36.29,871,24
167,T168,T168,Andres Romero,36.33,872,24
168,T168,T168,Y.E. Yang,36.33,981,27
169,170,170,Kevin Streelman,36.39,837,23
170,171,171,D.H. Lee,36.47,693,19
171,172,172,Mark Wilson,36.5,876,24
172,T173,T173,Jonas Blixt,36.55,731,20
173,T173,T173,Troy Matteson,36.55,804,22
174,175,175,Kevin Tway,36.68,807,22
175,176,176,Ryo Ishikawa,36.71,881,24
176,177,177,Lucas Glover,36.92,923,25
