,First_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_5_Scoring_Average_ROUNDS,First_Tee_Late_Par_5_Scoring_Average_AVG,First_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
128,T129,T129,Greg Chalmers,85,4.72,368,78
129,T129,T129,Erik Compton,88,4.72,477,101
130,T131,T131,Ernie Els,85,4.73,364,77
131,T131,T131,J.J. Henry,91,4.73,317,67
132,T131,T131,Justin Hicks,103,4.73,312,66
133,T131,T131,J.B. Holmes,86,4.73,582,123
134,T131,T131,Ryo Ishikawa,75,4.73,464,98
135,T131,T131,Phil Mickelson,71,4.73,487,103
136,T137,T137,Robert Allenby,83,4.74,275,58
137,T137,T137,Briny Baird,50,4.74,180,38
138,T137,T137,Lucas Glover,68,4.74,218,46
139,T137,T137,Morgan Hoffmann,103,4.74,573,121
140,T137,T137,Michael Thompson,74,4.74,308,65
141,T142,T142,K.J. Choi,80,4.75,361,76
142,T142,T142,Brad Fritsch,50,4.75,252,53
143,T142,T142,David Hearn,97,4.75,375,79
144,T142,T142,Jason Kokrak,65,4.75,356,75
145,T142,T142,Justin Leonard,75,4.75,299,63
146,T142,T142,Seung-Yul Noh,92,4.75,356,75
147,T142,T142,Sean O'Hair,77,4.75,242,51
148,T142,T142,Patrick Reed,92,4.75,551,116
149,T150,T150,Scott Langley,95,4.76,452,95
150,T150,T150,David Toms,64,4.76,300,63
151,T150,T150,Camilo Villegas,95,4.76,314,66
152,T153,T153,John Huh,87,4.77,248,52
153,T153,T153,Trevor Immelman,84,4.77,291,61
154,T153,T153,Martin Kaymer,65,4.77,391,82
155,T153,T153,Tyrone Van Aswegen,79,4.77,229,48
156,T157,T157,David Lingmerth,80,4.78,234,49
157,T157,T157,"Ted Potter, Jr.",68,4.78,263,55
158,T157,T157,Charlie Wi,72,4.78,287,60
159,160,160,Bronson La'Cassie,51,4.79,134,28
160,161,161,Boo Weekley,73,4.8,235,49
161,162,162,Stuart Appleby,92,4.81,284,59
162,T163,T163,Kevin Chappell,100,4.82,496,103
163,T163,T163,Brendon de Jonge,109,4.82,410,85
164,T163,T163,Will MacKenzie,82,4.82,313,65
165,T166,T166,Chad Collins,78,4.84,295,61
166,T166,T166,Y.E. Yang,79,4.84,218,45
167,T168,T168,Ben Crane,81,4.85,325,67
168,T168,T168,Russell Henley,92,4.85,286,59
169,T170,T170,Andrew Loupe,65,4.86,287,59
170,T170,T170,Jeff Overton,80,4.86,243,50
171,T172,T172,Ben Curtis,77,4.88,244,50
172,T172,T172,Jeff Maggert,54,4.88,195,40
173,174,174,Russell Knox,92,4.89,411,84
174,175,175,Mark Wilson,69,4.9,245,50
175,176,176,Gonzalo Fernandez-Castaño,83,4.92,413,84
176,177,177,Brian Gay,81,4.96,248,50
