,First_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_2_Scoring_Average_AVG,First_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
54,T55,T55,Sangmoon Bae,70.5,282,4
55,T55,T55,Martin Flores,70.5,423,6
56,T55,T55,Geoff Ogilvy,70.5,423,6
57,58,58,Andres Romero,70.57,494,7
58,T59,T59,Brian Harman,70.67,424,6
59,T59,T59,Jimmy Walker,70.67,848,12
60,T61,T61,Bill Haas,70.71,495,7
61,T61,T61,Tim Wilkinson,70.71,495,7
62,T63,T63,Jerry Kelly,70.75,283,4
63,T63,T63,Russell Knox,70.75,566,8
64,T63,T63,Lee Westwood,70.75,283,4
65,T66,T66,Chad Campbell,70.8,354,5
66,T66,T66,Ken Duke,70.8,354,5
67,68,68,Daniel Summerhays,70.83,425,6
68,69,69,Danny Lee,70.86,496,7
69,70,70,Phil Mickelson,70.89,638,9
70,71,71,Jordan Spieth,70.94,1135,16
71,T72,T72,Will MacKenzie,71.0,355,5
72,T72,T72,Graeme McDowell,71.0,426,6
73,T72,T72,George McNeill,71.0,426,6
74,T72,T72,Brandt Snedeker,71.0,639,9
75,T72,T72,Kevin Stadler,71.0,284,4
76,T72,T72,Brendan Steele,71.0,355,5
77,T72,T72,Cameron Tringale,71.0,497,7
78,79,79,Richard Lee,71.13,569,8
79,T80,T80,Briny Baird,71.17,427,6
80,T80,T80,Russell Henley,71.17,427,6
81,82,82,David Hearn,71.2,356,5
82,83,83,Kevin Kisner,71.22,641,9
83,T84,T84,D.H. Lee,71.25,285,4
84,T84,T84,Kevin Tway,71.25,285,4
85,T86,T86,Martin Laird,71.33,214,3
86,T86,T86,Jeff Overton,71.33,214,3
87,T86,T86,Charl Schwartzel,71.33,428,6
88,T86,T86,Jhonattan Vegas,71.33,214,3
89,T90,T90,Jim Herman,71.4,357,5
90,T90,T90,Hideki Matsuyama,71.4,714,10
91,T90,T90,Bubba Watson,71.4,357,5
92,T93,T93,Rickie Fowler,71.5,715,10
93,T93,T93,Marc Leishman,71.5,143,2
94,T93,T93,Troy Merritt,71.5,572,8
95,T93,T93,Wes Roach,71.5,572,8
96,T97,T97,Robert Allenby,71.57,501,7
97,T97,T97,Chad Collins,71.57,501,7
98,T99,T99,Erik Compton,71.6,716,10
99,T99,T99,Louis Oosthuizen,71.6,358,5
100,T101,T101,Lucas Glover,71.63,573,8
101,T101,T101,Trevor Immelman,71.63,573,8
102,103,103,J.B. Holmes,71.67,430,6
103,104,104,Patrick Reed,71.69,932,13
104,105,105,Jonathan Byrd,71.71,502,7
105,T106,T106,Aaron Baddeley,71.75,287,4
106,T106,T106,Brad Fritsch,71.75,287,4
107,T106,T106,Matt Jones,71.75,287,4
108,T109,T109,J.J. Henry,71.78,646,9
109,T109,T109,Scott Stallings,71.78,646,9
110,T111,T111,Rory Sabbatini,71.8,359,5
111,T111,T111,Mark Wilson,71.8,718,10
112,T113,T113,Justin Leonard,71.83,431,6
113,T113,T113,Brian Stuard,71.83,431,6
114,115,115,Ben Martin,71.88,575,8
115,116,116,Harris English,71.9,719,10
116,T117,T117,Steven Bowditch,72.0,360,5
117,T117,T117,Bud Cauley,72.0,216,3
118,T117,T117,Brian Gay,72.0,216,3
119,T117,T117,Charley Hoffman,72.0,72,1
120,T117,T117,David Lingmerth,72.0,144,2
121,T117,T117,Sean O'Hair,72.0,360,5
122,T117,T117,John Rollins,72.0,360,5
123,T117,T117,Webb Simpson,72.0,432,6
124,T117,T117,Mike Weir,72.0,360,5
125,126,126,Hunter Mahan,72.1,721,10
126,127,127,Morgan Hoffmann,72.11,649,9
127,T128,T128,"Ted Potter, Jr.",72.17,433,6
128,T128,T128,Michael Putnam,72.17,866,12
129,130,130,Tyrone Van Aswegen,72.2,361,5
130,131,131,Ángel Cabrera,72.25,578,8
131,132,132,Scott Langley,72.3,723,10
132,T133,T133,Kevin Chappell,72.33,434,6
133,T133,T133,Spencer Levin,72.33,434,6
134,T135,T135,Derek Ernst,72.4,362,5
135,T135,T135,Gonzalo Fernandez-Castaño,72.4,362,5
136,T135,T135,Jeff Maggert,72.4,362,5
137,T135,T135,William McGirt,72.4,362,5
138,T135,T135,Nicholas Thompson,72.4,724,10
139,T135,T135,David Toms,72.4,362,5
140,T141,T141,Brendon de Jonge,72.43,507,7
141,T141,T141,Ian Poulter,72.43,507,7
142,T141,T141,Josh Teater,72.43,507,7
143,T144,T144,Jason Dufner,72.5,435,6
144,T144,T144,Brooks Koepka,72.5,290,4
145,T144,T144,Jason Kokrak,72.5,290,4
146,T144,T144,Bronson La'Cassie,72.5,290,4
147,T144,T144,Justin Rose,72.5,435,6
148,T144,T144,Bo Van Pelt,72.5,145,2
149,T144,T144,Camilo Villegas,72.5,435,6
150,151,151,John Huh,72.57,508,7
151,T152,T152,Jonas Blixt,72.6,363,5
152,T152,T152,Ben Curtis,72.6,363,5
153,154,154,James Hahn,72.67,654,9
154,155,155,Keegan Bradley,72.88,583,8
155,T156,T156,K.J. Choi,73.0,584,8
156,T156,T156,Luke Donald,73.0,438,6
157,T156,T156,Shawn Stefani,73.0,146,2
158,159,159,Martin Kaymer,73.17,439,6
159,160,160,Vijay Singh,73.2,366,5
160,T161,T161,Woody Austin,73.33,220,3
161,T161,T161,Charlie Wi,73.33,440,6
162,T163,T163,Heath Slocum,73.5,294,4
163,T163,T163,Johnson Wagner,73.5,588,8
164,165,165,Roberto Castro,73.88,591,8
165,T166,T166,John Merrick,74.0,148,2
166,T166,T166,Gary Woodland,74.0,296,4
167,T166,T166,Y.E. Yang,74.0,222,3
168,169,169,Boo Weekley,74.2,371,5
169,T170,T170,Matt Every,74.25,297,4
170,T170,T170,Henrik Stenson,74.25,297,4
171,172,172,Andrew Loupe,74.33,446,6
172,173,173,D.A. Points,74.5,298,4
173,174,174,Jim Renner,75.75,303,4
174,175,175,Troy Matteson,76.5,153,2
175,176,176,Tim Clark,79.0,79,1
