,Back_9_Round_3_Scoring_Average_RANK THIS WEEK,Back_9_Round_3_Scoring_Average_RANK LAST WEEK,Back_9_Round_3_Scoring_Average_PLAYER NAME,Back_9_Round_3_Scoring_Average_AVG,Back_9_Round_3_Scoring_Average_TOTAL STROKES,Back_9_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Brad Fritsch,34.0,272,8
1,2,2,Rory McIlroy,34.13,546,16
2,3,3,Will MacKenzie,34.14,478,14
3,4,4,Jerry Kelly,34.22,616,18
4,5,5,Adam Scott,34.29,583,17
5,T6,T6,Justin Rose,34.44,551,16
6,T6,T6,Webb Simpson,34.44,620,18
7,8,8,Bubba Watson,34.47,586,17
8,T9,T9,Bill Haas,34.5,897,26
9,T9,T9,Danny Lee,34.5,483,14
10,11,11,Jimmy Walker,34.59,761,22
11,12,12,Graham DeLaet,34.65,589,17
12,T13,T13,Brian Stuard,34.69,555,16
13,T13,T13,David Toms,34.69,451,13
14,15,15,Andrew Loupe,34.7,347,10
15,16,16,Ryo Ishikawa,34.71,486,14
16,17,17,Ben Martin,34.73,521,15
17,18,18,Ángel Cabrera,34.75,417,12
18,19,19,Bryce Molder,34.77,452,13
19,20,20,Briny Baird,34.78,313,9
20,21,21,Nick Watney,34.81,557,16
21,T22,T22,"Ted Potter, Jr.",34.82,383,11
22,T22,T22,Hudson Swafford,34.82,383,11
23,24,24,Luke Guthrie,34.83,627,18
24,T25,T25,Robert Allenby,34.85,453,13
25,T25,T25,Dustin Johnson,34.85,453,13
26,27,27,Tim Clark,34.86,488,14
27,28,28,Zach Johnson,34.87,802,23
28,29,29,Charles Howell III,34.88,837,24
29,30,30,Keegan Bradley,34.89,663,19
30,T31,T31,Jonathan Byrd,34.92,454,13
31,T31,T31,Shawn Stefani,34.92,454,13
32,33,33,Michael Thompson,34.93,524,15
33,T34,T34,Rickie Fowler,34.94,629,18
34,T34,T34,Robert Streb,34.94,559,16
35,T34,T34,Josh Teater,34.94,629,18
36,37,37,Freddie Jacobson,34.95,699,20
37,38,38,John Senden,34.96,804,23
38,T39,T39,Stuart Appleby,35.0,665,19
39,T39,T39,Chad Campbell,35.0,350,10
40,T39,T39,Morgan Hoffmann,35.0,665,19
41,T39,T39,Matt Kuchar,35.0,735,21
42,T39,T39,Hideki Matsuyama,35.0,630,18
43,T39,T39,Heath Slocum,35.0,490,14
44,T45,T45,Kevin Chappell,35.05,736,21
45,T45,T45,Billy Horschel,35.05,666,19
46,T45,T45,Ryan Moore,35.05,666,19
47,48,48,Luke Donald,35.08,421,12
48,49,49,Scott Brown,35.09,772,22
49,T50,T50,Matt Every,35.11,632,18
50,T50,T50,Scott Langley,35.11,667,19
51,T50,T50,Brendan Steele,35.11,667,19
52,T50,T50,Kevin Tway,35.11,316,9
53,T54,T54,Troy Matteson,35.13,281,8
54,T54,T54,Graeme McDowell,35.13,527,15
55,T54,T54,George McNeill,35.13,562,16
56,T54,T54,Phil Mickelson,35.13,527,15
57,T58,T58,Justin Hicks,35.14,738,21
58,T58,T58,Martin Kaymer,35.14,492,14
59,T58,T58,Gary Woodland,35.14,773,22
60,61,61,Brooks Koepka,35.17,422,12
61,T62,T62,Charley Hoffman,35.18,774,22
62,T62,T62,Daniel Summerhays,35.18,774,22
63,T64,T64,Ben Crane,35.19,563,16
64,T64,T64,Kevin Streelman,35.19,563,16
65,T64,T64,Jhonattan Vegas,35.19,563,16
66,T67,T67,Bud Cauley,35.2,352,10
67,T67,T67,Chris Kirk,35.2,880,25
68,T67,T67,Seung-Yul Noh,35.2,704,20
69,70,70,Brian Harman,35.21,845,24
70,71,71,Billy Hurley III,35.22,634,18
71,72,72,Cameron Tringale,35.24,881,25
72,T73,T73,Robert Garrigus,35.25,564,16
73,T73,T73,Kevin Na,35.25,705,20
74,T75,T75,James Driscoll,35.27,388,11
75,T75,T75,Rory Sabbatini,35.27,529,15
76,77,77,Carl Pettersson,35.28,635,18
77,78,78,Chesson Hadley,35.29,494,14
78,T79,T79,Ricky Barnes,35.3,706,20
79,T79,T79,Jim Herman,35.3,353,10
80,T79,T79,Russell Knox,35.3,706,20
81,T79,T79,William McGirt,35.3,706,20
82,T83,T83,Brendon de Jonge,35.33,848,24
83,T83,T83,Jason Dufner,35.33,424,12
84,T83,T83,Tommy Gainey,35.33,424,12
85,T83,T83,Louis Oosthuizen,35.33,318,9
86,T83,T83,Andres Romero,35.33,530,15
87,T88,T88,Aaron Baddeley,35.36,495,14
88,T88,T88,Richard Lee,35.36,495,14
89,90,90,Brice Garnett,35.37,672,19
90,T91,T91,Brian Gay,35.38,566,16
91,T91,T91,David Hearn,35.38,743,21
92,T91,T91,John Peterson,35.38,283,8
93,94,94,Jordan Spieth,35.39,814,23
94,T95,T95,Jim Furyk,35.4,708,20
95,T95,T95,Spencer Levin,35.4,354,10
96,T95,T95,Ryan Palmer,35.4,708,20
97,T95,T95,Brendon Todd,35.4,885,25
98,99,99,Marc Leishman,35.41,602,17
99,T100,T100,Sergio Garcia,35.43,496,14
100,T100,T100,John Rollins,35.43,496,14
101,102,102,Tim Wilkinson,35.44,638,18
102,T103,T103,Jason Day,35.45,390,11
103,T103,T103,Scott Stallings,35.45,390,11
104,T103,T103,Willy Wilcox,35.45,390,11
105,T106,T106,Ken Duke,35.47,603,17
106,T106,T106,Vijay Singh,35.47,603,17
107,T108,T108,Jason Bohn,35.5,568,16
108,T108,T108,Troy Merritt,35.5,426,12
109,T108,T108,Sean O'Hair,35.5,497,14
110,T108,T108,Jeff Overton,35.5,568,16
111,T108,T108,Ian Poulter,35.5,426,12
112,T108,T108,Tyrone Van Aswegen,35.5,568,16
113,T108,T108,Johnson Wagner,35.5,355,10
114,115,115,Henrik Stenson,35.54,462,13
115,T116,T116,Kevin Stadler,35.55,711,20
116,T116,T116,Lee Westwood,35.55,391,11
117,118,118,Retief Goosen,35.57,747,21
118,T119,T119,Brian Davis,35.58,676,19
119,T119,T119,J.B. Holmes,35.58,676,19
