,Par_5_Scoring_Average_RANK THIS WEEK,Par_5_Scoring_Average_RANK LAST WEEK,Par_5_Scoring_Average_PLAYER NAME,Par_5_Scoring_Average_ROUNDS,Par_5_Scoring_Average_AVG,Par_5_Scoring_Average_TOTAL STROKES,Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Adam Scott,68,4.48,913,204
1,T2,T2,Charl Schwartzel,64,4.52,850,188
2,T2,T2,Willy Wilcox,51,4.52,656,145
3,4,4,Dustin Johnson,58,4.53,816,180
4,T5,T5,Hideki Matsuyama,82,4.55,1129,248
5,T5,T5,Rory McIlroy,66,4.55,929,204
6,T7,T7,Charles Howell III,106,4.57,1491,326
7,T7,T7,Kevin Na,94,4.57,1335,292
8,T7,T7,Henrik Stenson,56,4.57,804,176
9,T10,T10,Zach Johnson,97,4.58,1311,286
10,T10,T10,Martin Laird,66,4.58,934,204
11,T10,T10,John Senden,99,4.58,1365,298
12,T10,T10,Jhonattan Vegas,77,4.58,1045,228
13,T10,T10,Bubba Watson,76,4.58,1045,228
14,T15,T15,Jason Day,54,4.59,680,148
15,T15,T15,Rickie Fowler,91,4.59,1259,274
16,T15,T15,Justin Rose,70,4.59,1028,224
17,T18,T18,Steven Bowditch,93,4.6,1303,283
18,T18,T18,Paul Casey,56,4.6,782,170
19,T18,T18,Brad Fritsch,50,4.6,663,144
20,T18,T18,Brooks Koepka,56,4.6,772,168
21,T22,T22,Brian Davis,93,4.61,1352,293
22,T22,T22,Jason Dufner,57,4.61,803,174
23,T22,T22,Robert Garrigus,80,4.61,1175,255
24,T22,T22,Ryo Ishikawa,75,4.61,1143,248
25,T22,T22,Chris Kirk,105,4.61,1476,320
26,T22,T22,Marc Leishman,81,4.61,1125,244
27,T28,T28,Aaron Baddeley,74,4.62,1040,225
28,T28,T28,Harris English,95,4.62,1274,276
29,T28,T28,Bill Haas,107,4.62,1577,341
30,T28,T28,Jimmy Walker,98,4.62,1396,302
31,T32,T32,Woody Austin,63,4.63,843,182
32,T32,T32,Jim Furyk,84,4.63,1168,252
33,T32,T32,Billy Horschel,92,4.63,1370,296
34,T32,T32,Matt Jones,83,4.63,1255,271
35,T32,T32,Graeme McDowell,66,4.63,870,188
36,T32,T32,Jordan Spieth,102,4.63,1454,314
37,T32,T32,Shawn Stefani,60,4.63,834,180
38,T32,T32,Cameron Tringale,111,4.63,1635,353
39,T40,T40,Sangmoon Bae,76,4.64,1146,247
40,T40,T40,Bud Cauley,56,4.64,784,169
41,T40,T40,Graham DeLaet,80,4.64,1141,246
42,T40,T40,James Driscoll,71,4.64,1029,222
43,T40,T40,Matt Every,85,4.64,1201,259
44,T40,T40,Martin Flores,85,4.64,1284,277
45,T40,T40,Jason Kokrak,65,4.64,980,211
46,T40,T40,Danny Lee,84,4.64,1119,241
47,T40,T40,Jamie Lovemark,64,4.64,839,181
48,T40,T40,Ian Poulter,57,4.64,853,184
49,T40,T40,Kevin Stadler,90,4.64,1300,280
50,T40,T40,Brian Stuard,91,4.64,1230,265
51,T52,T52,Sergio Garcia,61,4.65,819,176
52,T52,T52,Brice Garnett,92,4.65,1218,262
53,T52,T52,Matt Kuchar,91,4.65,1218,262
54,T52,T52,Ryan Palmer,85,4.65,1194,257
55,T52,T52,Wes Roach,67,4.65,897,193
56,T52,T52,Webb Simpson,87,4.65,1162,250
57,T52,T52,Vijay Singh,83,4.65,1153,248
58,T52,T52,Brendan Steele,89,4.65,1308,281
59,T52,T52,Tim Wilkinson,86,4.65,1115,240
60,T61,T61,Luke Donald,57,4.66,866,186
61,T61,T61,Trevor Immelman,84,4.66,1151,247
62,T61,T61,Kevin Kisner,85,4.66,1221,262
63,T61,T61,George McNeill,79,4.66,1124,241
64,T61,T61,Sean O'Hair,77,4.66,1096,235
65,T61,T61,Carl Pettersson,91,4.66,1245,267
66,T61,T61,Brandt Snedeker,89,4.66,1296,278
67,T61,T61,Robert Streb,75,4.66,998,214
68,T61,T61,Daniel Summerhays,98,4.66,1463,314
69,T61,T61,Brendon Todd,108,4.66,1509,324
70,T71,T71,Jonathan Byrd,76,4.67,1037,222
71,T71,T71,Ángel Cabrera,69,4.67,949,203
72,T71,T71,Kevin Chappell,100,4.67,1447,310
73,T71,T71,Stewart Cink,91,4.67,1378,295
74,T71,T71,Ken Duke,80,4.67,1093,234
75,T71,T71,Luke Guthrie,85,4.67,1201,257
76,T71,T71,Seung-Yul Noh,92,4.67,1318,282
77,T71,T71,Pat Perez,84,4.67,1283,275
78,T71,T71,Michael Putnam,106,4.67,1467,314
79,T71,T71,Patrick Reed,92,4.67,1269,272
80,T71,T71,Hudson Swafford,75,4.67,981,210
81,T71,T71,Nicholas Thompson,85,4.67,1205,258
82,T71,T71,Kevin Tway,64,4.67,836,179
83,T71,T71,Lee Westwood,57,4.67,869,186
