,First_Tee_Late_Lowest_Round_RANK THIS WEEK,First_Tee_Late_Lowest_Round_RANK LAST WEEK,First_Tee_Late_Lowest_Round_PLAYER NAME,First_Tee_Late_Lowest_Round_ROUNDS,First_Tee_Late_Lowest_Round_LOW RND
97,T54,T54,Jim Renner,61,65
98,T54,T54,John Rollins,84,65
99,T54,T54,Justin Rose,70,65
100,T54,T54,Rory Sabbatini,82,65
101,T54,T54,Adam Scott,68,65
102,T54,T54,Vijay Singh,83,65
103,T54,T54,Robert Streb,75,65
104,T54,T54,Chris Stroud,88,65
105,T54,T54,Brian Stuard,91,65
106,T54,T54,Hideto Tanihara,8,65
107,T54,T54,David Toms,64,65
108,T54,T54,Bo Van Pelt,83,65
109,T54,T54,Jhonattan Vegas,77,65
110,T54,T54,Bernd Wiesberger,9,65
111,T112,T112,Kiradech Aphibarnrat,27,66
112,T112,T112,Sangmoon Bae,76,66
113,T112,T112,Ricky Barnes,92,66
114,T112,T112,Scott Brown,100,66
115,T112,T112,Daniel Chopra,37,66
116,T112,T112,Erik Compton,88,66
117,T112,T112,Joel Dahmen,4,66
118,T112,T112,Brian Davis,93,66
119,T112,T112,Brendon de Jonge,109,66
120,T112,T112,Luke Donald,57,66
121,T112,T112,Jamie Donaldson,39,66
122,T112,T112,Victor Dubuisson,40,66
123,T112,T112,Jason Dufner,57,66
124,T112,T112,Joe Durant,47,66
125,T112,T112,Matt Every,85,66
126,T112,T112,Gonzalo Fernandez-Castaño,83,66
127,T112,T112,Rickie Fowler,91,66
128,T112,T112,Tommy Gainey,73,66
129,T112,T112,Robert Garrigus,80,66
130,T112,T112,Brian Gay,81,66
131,T112,T112,Jason Gore,24,66
132,T112,T112,Padraig Harrington,46,66
133,T112,T112,David Hearn,97,66
134,T112,T112,Jim Herman,62,66
135,T112,T112,J.B. Holmes,86,66
136,T112,T112,Max Homa,25,66
137,T112,T112,Billy Hurley III,86,66
138,T112,T112,Jason Kokrak,65,66
139,T112,T112,David Lingmerth,80,66
140,T112,T112,Will MacKenzie,82,66
141,T112,T112,Steve Marino,40,66
142,T112,T112,Hideki Matsuyama,82,66
143,T112,T112,Pat Perez,84,66
144,T112,T112,Carl Pettersson,91,66
145,T112,T112,Dicky Pride,32,66
146,T112,T112,Michael Putnam,106,66
147,T112,T112,Patrick Rodgers,23,66
148,T112,T112,Andres Romero,81,66
149,T112,T112,Brandt Snedeker,89,66
150,T112,T112,Jordan Spieth,102,66
151,T112,T112,Brendan Steele,89,66
152,T112,T112,Shawn Stefani,60,66
153,T112,T112,Henrik Stenson,56,66
154,T112,T112,Nicholas Thompson,85,66
155,T112,T112,Tyrone Van Aswegen,79,66
156,T112,T112,Johnson Wagner,69,66
157,T112,T112,Mike Weir,69,66
158,T112,T112,Tim Wilkinson,86,66
159,T112,T112,Gary Woodland,93,66
160,T112,T112,Tiger Woods,21,66
161,T162,T162,Robert Allenby,83,67
162,T162,T162,Jason Allred,28,67
163,T162,T162,Stephen Ames,48,67
164,T162,T162,Briny Baird,50,67
165,T162,T162,Cameron Beckman,33,67
166,T162,T162,Justin Bolli,15,67
167,T162,T162,Rafa Cabrera Bello,15,67
168,T162,T162,Austin Cook,4,67
169,T162,T162,Ben Crane,81,67
170,T162,T162,David Duval,33,67
171,T162,T162,Brice Garnett,92,67
172,T162,T162,Lucas Glover,68,67
173,T162,T162,Ryuji Imada,28,67
174,T162,T162,Robert Karlsson,24,67
175,T162,T162,Russell Knox,92,67
176,T162,T162,Jeff Maggert,54,67
177,T162,T162,John Mallinger,42,67
178,T162,T162,Peter Malnati,48,67
179,T162,T162,Paul McGinley,3,67
180,T162,T162,John Merrick,87,67
181,T162,T162,Troy Merritt,62,67
182,T162,T162,Francesco Molinari,45,67
183,T162,T162,Sean O'Hair,77,67
184,T162,T162,D.A. Points,75,67
185,T162,T162,"Ted Potter, Jr.",68,67
186,T162,T162,Wes Roach,67,67
187,T162,T162,Heath Slocum,71,67
188,T162,T162,Kevin Stadler,90,67
189,T162,T162,Scott Stallings,77,67
190,T162,T162,Kyle Stanley,87,67
191,T162,T162,Marc Warren,8,67
192,T162,T162,Boo Weekley,73,67
193,T162,T162,Lee Westwood,57,67
194,T162,T162,Charlie Wi,72,67
195,T162,T162,Mark Wilson,69,67
196,T197,T197,Mark Anderson,22,68
197,T197,T197,Eric Axley,32,68
198,T197,T197,Shane Bertsch,2,68
199,T197,T197,Matt Bettencourt,37,68
200,T197,T197,Jonas Blixt,64,68
201,T197,T197,Steven Bowditch,93,68
202,T197,T197,Josh Broadaway,4,68
203,T197,T197,Miguel Angel Carballo,40,68
204,T197,T197,Roberto Castro,76,68
205,T197,T197,Bud Cauley,56,68
206,T197,T197,George Coetzee,21,68
207,T197,T197,Ben Curtis,77,68
208,T197,T197,Tommy Fleetwood,8,68
209,T197,T197,Kevin Foley,38,68
210,T197,T197,Harrison Frazar,38,68
211,T197,T197,Stephen Gallacher,33,68
212,T197,T197,Oliver Goss,22,68
213,T197,T197,David Howell,12,68
214,T197,T197,John Huh,87,68
215,T197,T197,Steven Ihm,4,68
216,T197,T197,Mikko Ilonen,15,68
217,T197,T197,Trevor Immelman,84,68
218,T197,T197,Thongchai Jaidee,27,68
219,T197,T197,Lee Janzen,25,68
220,T197,T197,Kent Jones,6,68
221,T197,T197,Masahiro Kawamura,6,68
222,T197,T197,Martin Laird,66,68
223,T197,T197,D.H. Lee,54,68
224,T197,T197,Spencer Levin,59,68
225,T197,T197,Alexander Levy,8,68
226,T197,T197,Edoardo Molinari,8,68
227,T197,T197,Koumei Oda,8,68
228,T197,T197,Thorbjørn Olesen,37,68
229,T197,T197,Carlos Ortiz,4,68
230,T197,T197,John Peterson,62,68
231,T197,T197,Alex Prugh,40,68
232,T197,T197,Daniel Summerhays,98,68
233,T197,T197,Hudson Swafford,75,68
234,T197,T197,Josh Teater,90,68
235,T197,T197,Michael Thompson,74,68
236,T197,T197,Kevin Tway,64,68
237,T197,T197,Scott Verplank,24,68
238,T197,T197,Bobby Wyatt,14,68
239,T240,T240,Blake Adams,25,69
240,T240,T240,Gaganjeet Bhullar,8,69
241,T240,T240,Thomas Bjørn,30,69
242,T240,T240,Kris Blanks,17,69
243,T240,T240,Michael Block,5,69
244,T240,T240,Patrick Cantlay,14,69
245,T240,T240,Nicolas Colsaerts,32,69
246,T240,T240,Fred Couples,8,69
247,T240,T240,Derek Ernst,80,69
248,T240,T240,Andres Gonzales,6,69
249,T240,T240,Branden Grace,32,69
250,T240,T240,Todd Hamilton,10,69
251,T240,T240,Dudley Hart,12,69
252,T240,T240,Tim Herron,48,69
253,T240,T240,Miguel Angel Jiménez,23,69
254,T240,T240,Bronson La'Cassie,51,69
255,T240,T240,Doug LaBelle II,34,69
256,T240,T240,Bernhard Langer,4,69
257,T240,T240,Edward Loar,46,69
258,T240,T240,Joost Luiten,26,69
259,T240,T240,Matteo Manassero,30,69
260,T240,T240,Jay McLuen,6,69
261,T240,T240,Jordan Niebrugge,6,69
262,T240,T240,Greg Owen,28,69
263,T240,T240,Kenny Perry,14,69
264,T240,T240,Alvaro Quiros,6,69
265,T240,T240,Chez Reavie,6,69
266,T240,T240,Kyle Reifers,6,69
267,T240,T240,Tag Ridings,32,69
268,T240,T240,Richard Sterne,24,69
269,T240,T240,Ryan Sullivan,4,69
270,T240,T240,D.J. Trahan,13,69
271,T240,T240,Austen Truslow,2,69
272,T240,T240,Marc Turnesa,18,69
273,T240,T240,James Vargas,2,69
274,T240,T240,Armando Villarreal,4,69
275,T240,T240,Eugene Wong,2,69
276,T240,T240,Y.E. Yang,79,69
277,T240,T240,Fabrizio Zanotti,8,69
278,T279,T279,Alex Aragon,41,70
279,T279,T279,Alex Cejka,19,70
280,T279,T279,Gary Christian,6,70
281,T279,T279,Darren Clarke,39,70
282,T279,T279,José Coceres,17,70
283,T279,T279,John Daly,41,70
284,T279,T279,Darren Fichardt,8,70
285,T279,T279,Fabián Gómez,11,70
286,T279,T279,Adam Hadwin,4,70
287,T279,T279,Hiroshi Iwata,2,70
288,T279,T279,Jin Jeong,10,70
289,T279,T279,Shiv Kapur,8,70
290,T279,T279,Anirban Lahiri,8,70
291,T279,T279,Scott McCarron,27,70
292,T279,T279,Garth Mulroy,4,70
293,T279,T279,Toshinori Muto,3,70
294,T279,T279,Corey Pavin,2,70
295,T279,T279,Marcel Siem,8,70
296,T279,T279,John Singleton,2,70
297,T279,T279,Danny Willett,10,70
298,T279,T279,Lee Williams,37,70
299,T279,T279,Chris Wood,12,70
300,T301,T301,Woody Austin,63,71
301,T301,T301,Mark Brooks,5,71
302,T301,T301,Mark Calcavecchia,24,71
303,T301,T301,Corey Conners,2,71
304,T301,T301,Jeff Curl,6,71
305,T301,T301,Chris DiMarco,16,71
306,T301,T301,Matthew Fitzpatrick,12,71
307,T301,T301,Bobby Gates,31,71
308,T301,T301,Michael Gligic,2,71
309,T301,T301,Nathan Green,10,71
310,T301,T301,Emiliano Grillo,4,71
311,T301,T301,Scott Hend,12,71
312,T301,T301,Mark Hubbard,4,71
313,T301,T301,Billy Mayfair,12,71
314,T301,T301,Paul McKechnie,2,71
315,T301,T301,Jason Millard,2,71
316,T301,T301,Kevin Penner,4,71
317,T301,T301,Sam Saunders,4,71
318,T301,T301,Scottie Scheffler,6,71
319,T301,T301,Adam Svensson,2,71
320,T301,T301,Tom Watson,14,71
321,T301,T301,Brady Watt,12,71
322,T323,T323,Benjamín Alvarado,14,72
323,T323,T323,Max Alverio,2,72
324,T323,T323,Byeong Hun An,4,72
325,T323,T323,Rich Beem,6,72
326,T323,T323,Lucas Bjerregaard,4,72
327,T323,T323,Mark Blakefield,2,72
328,T323,T323,Fielding Brewbaker,2,72
329,T323,T323,Kristoffer Broberg,4,72
330,T323,T323,Anthony Broussard,2,72
331,T323,T323,Alex Carpenter,2,72
332,T323,T323,Will Collins,2,72
333,T323,T323,Oliver Fisher,4,72
334,T323,T323,Oscar Fraustro,4,72
335,T323,T323,Fred Funk,21,72
336,T323,T323,Cody Gribble,4,72
337,T323,T323,Grant Leaver,2,72
338,T323,T323,Kyoung-Hoon Lee,2,72
339,T323,T323,HaoTong Li,4,72
340,T323,T323,WC Liang,6,72
341,T323,T323,Don Littrell,2,72
342,T323,T323,David Lynn,33,72
343,T323,T323,Yusaku Miyazato,4,72
344,T323,T323,Colin Montgomerie,4,72
345,T323,T323,Zachary Olsen,6,72
346,T323,T323,Jordi Garcia Pinto,2,72
347,T323,T323,José de Jesús Rodríguez,2,72
348,T323,T323,Andrew Ruthkoski,2,72
349,T323,T323,Will Strickler,4,72
350,T323,T323,Vaughn Taylor,10,72
351,T323,T323,Justin Thomas,21,72
352,T323,T323,Peter Uihlein,18,72
353,T323,T323,Harold Varner III,6,72
354,T323,T323,Chris Williams,11,72
355,T356,T356,Brian Anania,2,73
356,T356,T356,Billy Andrade,2,73
357,T356,T356,Arjun Atwal,10,73
358,T356,T356,Rhys Enoch,2,73
359,T356,T356,Steve Flesch,14,73
360,T356,T356,Rashid Ismail,4,73
361,T356,T356,Peter Jacobsen,3,73
362,T356,T356,Hyung-Tae Kim,2,73
363,T356,T356,Michael Kim,4,73
364,T356,T356,Masanori Kobayashi,2,73
365,T356,T356,Ben Kohles,8,73
366,T356,T356,Chang-woo Lee,2,73
367,T356,T356,Frank Lickliter II,8,73
368,T356,T356,Nicholas Lindheim,4,73
369,T356,T356,Brandon McIver,2,73
370,T356,T356,Jamie McLeary,4,73
371,T356,T356,Juvic Pagunsan,2,73
372,T356,T356,Rod Pampling,22,73
373,T356,T356,Chris Rodgers,4,73
374,T356,T356,Brett Rumford,10,73
375,T356,T356,Chris Smith,19,73
376,T356,T356,Billy Walsh,2,73
377,T356,T356,Cameron Wilson,6,73
378,T356,T356,Ian Woosnam,2,73
379,T380,T380,Brian Agee,2,74
380,T380,T380,Ashun Wu,6,74
381,T380,T380,Stuart Deane,4,74
382,T380,T380,Chris Doak,2,74
383,T380,T380,Ross Fisher,4,74
384,T380,T380,Oscar Floren,2,74
385,T380,T380,Rhein Gibson,4,74
386,T380,T380,Talor Gooch,2,74
387,T380,T380,Hunter Green,2,74
388,T380,T380,Chris Hanson,2,74
389,T380,T380,Maximilian Kieffer,2,74
390,T380,T380,Hyung-Sung Kim,18,74
391,T380,T380,Derek Lamely,4,74
392,T380,T380,Pablo Larrazabal,11,74
393,T380,T380,Ryan Lenahan,2,74
394,T380,T380,Rick Lewallen,2,74
395,T380,T380,Bill Lunde,2,74
396,T380,T380,Prayad Marksaeng,4,74
397,T380,T380,Larry Mize,4,74
398,T380,T380,Joe Ogilvie,35,74
399,T380,T380,José María Olazábal,4,74
400,T380,T380,Wade Ormsby,4,74
401,T380,T380,C.T. Pan,2,74
402,T380,T380,Rod Perry,15,74
403,T380,T380,Josh Persons,2,74
404,T380,T380,Victor Riu,2,74
405,T380,T380,Sebastián Saavedra,4,74
406,T380,T380,Hunter Stewart,4,74
407,T380,T380,Eric Williamson,2,74
408,T409,T409,Grégory Bourdy,8,75
409,T409,T409,Jon Curran,4,75
410,T409,T409,Paul Dunne,2,75
411,T409,T409,Hiroyuki Fujita,4,75
412,T409,T409,Tyrrell Hatton,2,75
413,T409,T409,Michael Hebert,2,75
414,T409,T409,Michael Hoey,1,75
415,T409,T409,Paul Lawrie,2,75
416,T409,T409,Rocco Mediate,5,75
417,T409,T409,Andrew Putnam,2,75
418,T409,T409,Mark Silvers,2,75
419,T409,T409,Kevin Sutherland,2,75
420,T409,T409,Guan Tian Liang,2,75
421,T422,T422,Steven Alker,2,76
422,T422,T422,Matthew Baldwin,2,76
423,T422,T422,Hunter Brown,2,76
424,T422,T422,Julien Brun,2,76
425,T422,T422,Nick Faldo,6,76
426,T422,T422,Niclas Fasth,2,76
427,T422,T422,Smylie Kaufman,2,76
428,T422,T422,Sam Love,4,76
429,T422,T422,Sandy Lyle,6,76
430,T422,T422,Maverick McNealy,2,76
431,T422,T422,Bradley Neil,2,76
432,T422,T422,Jesper Parnevik,9,76
433,T422,T422,Garrick Porteous,2,76
434,T422,T422,Miguel Suarez,2,76
435,T422,T422,Dawie van der Walt,6,76
436,T437,T437,Ashley Chesters,2,77
437,T437,T437,Scott Jamieson,2,77
438,T437,T437,Tomohiro Kondo,2,77
439,T437,T437,Mikey Moyers,2,77
440,T437,T437,Mark O'Meara,2,77
441,T437,T437,Rob Oppenheim,2,77
442,T437,T437,Craig Stadler,2,77
443,T437,T437,Justin Walters,2,77
444,T437,T437,Cory Whitsett,2,77
445,T446,T446,David Carr,7,78
446,T446,T446,Case Cochran,2,78
447,T446,T446,Frank Esposito,2,78
448,T446,T446,Steven Fox,3,78
449,T446,T446,Dong-Kyu Jang,2,78
450,T446,T446,Brad Lardon,2,78
451,T446,T446,Michael McCoy,2,78
452,T446,T446,Kelly Mitchum,4,78
453,T446,T446,Jared Sawada,2,78
454,T446,T446,Jerry Smith,2,78
455,T446,T446,Yoshinobu Tsukada,2,78
456,T457,T457,Neal Ajubita,2,79
457,T457,T457,Keith Clearwater,2,79
458,T457,T457,Andrew Dorn,2,79
459,T457,T457,Shaun Micheel,2,79
460,T457,T457,Henrik Norlander,2,79
461,T457,T457,Matt Pesta,2,79
462,T457,T457,Fran Quinn,4,79
463,T457,T457,Paul Trittler,2,79
464,T457,T457,Mark Wiebe,2,79
465,T466,T466,Kelvin Burgin,2,80
466,T466,T466,Roberto Díaz,2,80
467,T466,T466,David Gossett,6,80
468,T466,T466,Will Grimmer,2,80
469,T466,T466,Neal Lancaster,2,80
470,T466,T466,David McNabb,2,80
471,T466,T466,Matthew Southgate,2,80
472,T466,T466,Chris Thompson,6,80
473,T474,T474,David Hronek,2,81
474,T474,T474,Raphael Jacquelin,4,81
475,T474,T474,Kiyoshi Miyazato,2,81
476,T474,T474,Alan Morin,2,81
477,T474,T474,Paul Stankowski,7,81
478,T479,T479,Steve Holmes,2,83
479,T479,T479,Mingjie Huang,4,83
480,481,481,David von Hoffmann,2,84
481,482,482,Ben Crenshaw,2,85
482,483,483,Bryden MacPherson,2,90
