,Par_3_Performance_RANK THIS WEEK,Par_3_Performance_RANK LAST WEEK,Par_3_Performance_PLAYER NAME,Par_3_Performance_ROUNDS,Par_3_Performance_STATUS,Par_3_Performance_PAR 3 AVG,Par_3_Performance_TOTAL PAR
38,T33,T33,Bo Van Pelt,83,+8,3.02,1011
39,T40,T40,Jerry Kelly,80,+10,3.03,981
40,T40,T40,Jeff Maggert,54,+10,3.05,654
41,T40,T40,Camilo Villegas,95,+10,3.03,1152
42,T43,T43,Wes Roach,67,+11,3.04,768
43,T43,T43,Heath Slocum,71,+11,3.04,834
44,T43,T43,Shawn Stefani,60,+11,3.05,720
45,T46,T46,Luke Donald,57,+12,3.05,684
46,T46,T46,Zach Johnson,97,+12,3.03,1146
47,T46,T46,Martin Kaymer,65,+12,3.05,768
48,T46,T46,Marc Leishman,81,+12,3.04,972
49,T50,T50,Briny Baird,50,+13,3.06,609
50,T50,T50,Chad Collins,78,+13,3.04,909
51,T50,T50,Ken Duke,80,+13,3.04,942
52,T50,T50,Ernie Els,85,+13,3.04,954
53,T50,T50,Luke Guthrie,85,+13,3.04,1035
54,T50,T50,Morgan Hoffmann,103,+13,3.03,1203
55,T50,T50,Billy Horschel,92,+13,3.04,1074
56,T50,T50,Freddie Jacobson,91,+13,3.04,1113
57,T50,T50,Spencer Levin,59,+13,3.05,723
58,T50,T50,Daniel Summerhays,98,+13,3.03,1197
59,T60,T60,Paul Casey,56,+14,3.06,678
60,T60,T60,Matt Every,85,+14,3.04,1041
61,T60,T60,Matt Jones,83,+14,3.04,1005
62,T60,T60,Brooks Koepka,56,+14,3.06,678
63,T60,T60,Jason Kokrak,65,+14,3.05,798
64,T60,T60,George McNeill,79,+14,3.04,963
65,T60,T60,Mike Weir,69,+14,3.05,792
66,T67,T67,Stuart Appleby,92,+15,3.04,1101
67,T67,T67,Brad Fritsch,50,+15,3.08,585
68,T67,T67,Matt Kuchar,91,+15,3.04,1056
69,T67,T67,Graeme McDowell,66,+15,3.06,747
70,T67,T67,Nick Watney,80,+15,3.05,903
71,T67,T67,Bubba Watson,76,+15,3.05,876
72,T73,T73,Sean O'Hair,77,+16,3.05,942
73,T73,T73,John Peterson,62,+16,3.07,732
74,T73,T73,Justin Rose,70,+16,3.06,828
75,T73,T73,Brian Stuard,91,+16,3.05,1056
76,T77,T77,Kevin Chappell,100,+17,3.04,1167
77,T77,T77,Kyle Stanley,87,+17,3.05,1005
78,T77,T77,Michael Thompson,74,+17,3.06,891
79,T80,T80,Justin Hicks,103,+18,3.04,1209
80,T80,T80,Ben Martin,80,+18,3.06,972
81,T80,T80,Seung-Yul Noh,92,+18,3.05,1113
82,T80,T80,Rory Sabbatini,82,+18,3.06,957
83,T80,T80,Willy Wilcox,51,+18,3.09,594
84,T85,T85,Rickie Fowler,91,+19,3.06,1026
85,T85,T85,Retief Goosen,94,+19,3.05,1098
86,T85,T85,Jamie Lovemark,64,+19,3.08,726
87,T85,T85,Phil Mickelson,71,+19,3.07,855
88,T85,T85,Bryce Molder,77,+19,3.06,891
89,T85,T85,Jeff Overton,80,+19,3.06,924
90,T85,T85,Johnson Wagner,69,+19,3.07,792
91,T92,T92,J.J. Henry,91,+20,3.06,1059
92,T92,T92,Jim Herman,62,+20,3.09,705
93,T92,T92,D.A. Points,75,+20,3.07,873
94,T92,T92,Charlie Wi,72,+20,3.07,855
95,T96,T96,Jason Bohn,81,+21,3.06,993
96,T96,T96,Jason Dufner,57,+21,3.1,648
97,T96,T96,Tommy Gainey,73,+21,3.07,846
98,T96,T96,Brice Garnett,92,+21,3.06,1065
99,T96,T96,William McGirt,96,+21,3.05,1167
100,T101,T101,Bud Cauley,56,+22,3.1,678
101,T101,T101,Webb Simpson,87,+22,3.07,1008
102,T101,T101,Hudson Swafford,75,+22,3.08,861
103,T101,T101,Tim Wilkinson,86,+22,3.07,990
104,T105,T105,Greg Chalmers,85,+23,3.07,990
105,T105,T105,Gonzalo Fernandez-Castaño,83,+23,3.07,984
106,T105,T105,Robert Garrigus,80,+23,3.07,978
107,T105,T105,David Lingmerth,80,+23,3.07,930
108,T105,T105,Pat Perez,84,+23,3.07,1029
109,T105,T105,Henrik Stenson,56,+23,3.11,648
110,T111,T111,Ryan Palmer,85,+24,3.07,1029
111,T111,T111,Michael Putnam,106,+24,3.06,1245
112,T111,T111,Andrew Svoboda,77,+24,3.08,933
113,T111,T111,Josh Teater,90,+24,3.07,1077
114,T111,T111,Gary Woodland,93,+24,3.06,1110
115,T116,T116,K.J. Choi,80,+25,3.08,975
116,T116,T116,Charley Hoffman,93,+25,3.07,1137
117,T116,T116,Kevin Na,94,+25,3.07,1149
118,T116,T116,Brandt Snedeker,89,+25,3.07,1053
119,T116,T116,Y.E. Yang,79,+25,3.08,951
120,T121,T121,Chris Kirk,105,+26,3.06,1239
121,T121,T121,"Ted Potter, Jr.",68,+26,3.09,834
122,T121,T121,Adam Scott,68,+26,3.1,804
123,T121,T121,Brendan Steele,89,+26,3.08,1026
124,125,125,Ben Curtis,77,+27,3.09,891
125,T126,T126,Aaron Baddeley,74,+28,3.1,876
126,T126,T126,Kevin Kisner,85,+28,3.08,1035
127,T126,T126,Jhonattan Vegas,77,+28,3.09,906
128,T129,T129,James Driscoll,71,+29,3.1,873
129,T129,T129,Bronson La'Cassie,51,+29,3.15,570
130,T129,T129,Jim Renner,61,+29,3.12,717
131,T129,T129,Scott Stallings,77,+29,3.09,924
132,T129,T129,Cameron Tringale,111,+29,3.06,1353
133,T134,T134,Charlie Beljan,76,+30,3.1,879
134,T134,T134,Jonathan Byrd,76,+30,3.1,882
135,T134,T134,Ángel Cabrera,69,+30,3.11,834
136,T137,T137,Brian Gay,81,+31,3.1,951
137,T137,T137,Troy Matteson,62,+31,3.13,702
138,T137,T137,Lee Westwood,57,+31,3.14,672
139,T140,T140,Jonas Blixt,64,+32,3.13,741
140,T140,T140,Stewart Cink,91,+32,3.09,1104
141,T140,T140,James Hahn,82,+32,3.1,981
142,T140,T140,J.B. Holmes,86,+32,3.09,1047
143,T144,T144,Brendon de Jonge,109,+33,3.08,1320
144,T144,T144,Patrick Reed,92,+33,3.09,1077
145,T146,T146,Ian Poulter,57,+35,3.16,672
146,T146,T146,Andres Romero,81,+35,3.11,933
147,T148,T148,Erik Compton,88,+36,3.1,1074
148,T148,T148,Derek Ernst,80,+36,3.12,909
149,T148,T148,Danny Lee,84,+36,3.11,972
150,T151,T151,Woody Austin,63,+37,3.16,711
151,T151,T151,Brian Davis,93,+37,3.1,1131
152,T151,T151,Martin Laird,66,+37,3.15,738
153,T151,T151,Andrew Loupe,65,+37,3.15,738
154,T151,T151,Kevin Tway,64,+37,3.15,726
155,156,156,Vijay Singh,83,+38,3.11,1005
156,T157,T157,Hideki Matsuyama,82,+39,3.12,960
157,T157,T157,Mark Wilson,69,+39,3.15,792
158,T159,T159,Sangmoon Bae,76,+40,3.13,918
159,T159,T159,Davis Love III,74,+40,3.14,885
160,T159,T159,Robert Streb,75,+40,3.14,855
161,T162,T162,John Merrick,87,+41,3.12,1002
162,T162,T162,Carl Pettersson,91,+41,3.11,1107
163,164,164,Roberto Castro,76,+42,3.14,903
164,T165,T165,Martin Flores,85,+43,3.12,1035
165,T165,T165,Nicholas Thompson,85,+43,3.13,993
166,167,167,Chesson Hadley,84,+44,3.13,1026
167,T168,T168,Steven Bowditch,93,+45,3.12,1131
168,T168,T168,Hunter Mahan,88,+45,3.13,1023
169,T170,T170,Charles Howell III,106,+48,3.11,1290
170,T170,T170,Trevor Immelman,84,+48,3.15,966
171,T172,T172,Geoff Ogilvy,84,+49,3.15,972
172,T172,T172,John Rollins,84,+49,3.15,969
173,174,174,Kevin Streelman,79,+50,3.16,936
174,175,175,Russell Henley,92,+52,3.14,1095
175,176,176,Lucas Glover,68,+54,3.2,804
176,177,177,Boo Weekley,73,+59,3.21,861
