,First_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_3_Scoring_Average_ROUNDS,First_Tee_Late_Par_3_Scoring_Average_AVG,First_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
56,T56,T56,Keegan Bradley,89,3.05,543,178
57,T56,T56,Kevin Chappell,100,3.05,396,130
58,T56,T56,Martin Kaymer,65,3.05,329,108
59,T56,T56,Ben Martin,80,3.05,345,113
60,T56,T56,William McGirt,96,3.05,397,130
61,T56,T56,Ryan Moore,86,3.05,454,149
62,T56,T56,Ryan Palmer,85,3.05,406,133
63,T56,T56,John Senden,99,3.05,427,140
64,T65,T65,Briny Baird,50,3.06,159,52
65,T65,T65,Brian Davis,93,3.06,208,68
66,T65,T65,Retief Goosen,94,3.06,337,110
67,T65,T65,Matt Kuchar,91,3.06,683,223
68,T65,T65,Webb Simpson,87,3.06,358,117
69,T70,T70,Ricky Barnes,92,3.07,273,89
70,T70,T70,Chad Campbell,57,3.07,212,69
71,T70,T70,Billy Horschel,92,3.07,405,132
72,T70,T70,Kevin Kisner,85,3.07,276,90
73,T70,T70,Jim Renner,61,3.07,227,74
74,T70,T70,Justin Rose,70,3.07,476,155
75,T70,T70,Hudson Swafford,75,3.07,221,72
76,T77,T77,Robert Allenby,83,3.08,262,85
77,T77,T77,Ángel Cabrera,69,3.08,286,93
78,T77,T77,Harris English,95,3.08,456,148
79,T77,T77,Matt Every,85,3.08,311,101
80,T77,T77,Brian Gay,81,3.08,194,63
81,T77,T77,Jim Herman,62,3.08,197,64
82,T77,T77,Chris Kirk,105,3.08,475,154
83,T77,T77,Jason Kokrak,65,3.08,305,99
84,T77,T77,Bronson La'Cassie,51,3.08,114,37
85,T77,T77,Jamie Lovemark,64,3.08,225,73
86,T77,T77,Bryce Molder,77,3.08,265,86
87,T77,T77,Carl Pettersson,91,3.08,305,99
88,T77,T77,Michael Putnam,106,3.08,404,131
89,T77,T77,Brendan Steele,89,3.08,296,96
90,T77,T77,Gary Woodland,93,3.08,394,128
91,T92,T92,Jonathan Byrd,76,3.09,297,96
92,T92,T92,Paul Casey,56,3.09,198,64
93,T92,T92,Derek Ernst,80,3.09,201,65
94,T92,T92,J.B. Holmes,86,3.09,463,150
95,T92,T92,Matt Jones,83,3.09,263,85
96,T92,T92,Brooks Koepka,56,3.09,198,64
97,T92,T92,Scott Langley,95,3.09,392,127
98,T92,T92,Danny Lee,84,3.09,284,92
99,T92,T92,Graeme McDowell,66,3.09,334,108
100,T92,T92,Kevin Na,94,3.09,414,134
101,T92,T92,"Ted Potter, Jr.",68,3.09,250,81
102,T92,T92,Andres Romero,81,3.09,238,77
103,T92,T92,Cameron Tringale,111,3.09,386,125
104,T92,T92,Johnson Wagner,69,3.09,213,69
105,T92,T92,Bubba Watson,76,3.09,470,152
106,T92,T92,Lee Westwood,57,3.09,235,76
107,T108,T108,Stuart Appleby,92,3.1,242,78
108,T108,T108,Charlie Beljan,76,3.1,288,93
109,T108,T108,Jason Bohn,81,3.1,329,106
110,T108,T108,Luke Donald,57,3.1,217,70
111,T108,T108,Luke Guthrie,85,3.1,319,103
112,T108,T108,Freddie Jacobson,91,3.1,381,123
113,T108,T108,Justin Leonard,75,3.1,257,83
114,T108,T108,Rory McIlroy,66,3.1,509,164
115,T108,T108,Seung-Yul Noh,92,3.1,301,97
116,T108,T108,D.A. Points,75,3.1,195,63
117,T108,T108,Shawn Stefani,60,3.1,186,60
118,T108,T108,Andrew Svoboda,77,3.1,298,96
119,T108,T108,Michael Thompson,74,3.1,239,77
120,T121,T121,Martin Flores,85,3.11,224,72
121,T121,T121,Chesson Hadley,84,3.11,367,118
122,T121,T121,Davis Love III,74,3.11,255,82
123,T121,T121,John Merrick,87,3.11,193,62
124,T121,T121,Rory Sabbatini,82,3.11,292,94
125,T121,T121,Heath Slocum,71,3.11,190,61
126,T121,T121,Brandt Snedeker,89,3.11,494,159
127,T121,T121,Tim Wilkinson,86,3.11,361,116
128,T129,T129,Greg Chalmers,85,3.12,331,106
129,T129,T129,John Rollins,84,3.12,162,52
130,T129,T129,Adam Scott,68,3.12,564,181
131,T129,T129,Nicholas Thompson,85,3.12,303,97
132,T129,T129,Camilo Villegas,95,3.12,290,93
133,T134,T134,Steven Bowditch,93,3.13,241,77
134,T134,T134,Ken Duke,80,3.13,197,63
135,T134,T134,James Hahn,82,3.13,310,99
136,T134,T134,Louis Oosthuizen,50,3.13,200,64
137,T134,T134,Pat Perez,84,3.13,341,109
138,T139,T139,Bud Cauley,56,3.14,254,81
139,T139,T139,Brice Garnett,92,3.14,251,80
140,T139,T139,Lucas Glover,68,3.14,182,58
141,T139,T139,Martin Laird,66,3.14,201,64
142,T139,T139,Troy Matteson,62,3.14,138,44
143,T139,T139,Kevin Tway,64,3.14,229,73
144,T145,T145,Sangmoon Bae,76,3.15,211,67
145,T145,T145,K.J. Choi,80,3.15,293,93
146,T145,T145,Erik Compton,88,3.15,403,128
147,T145,T145,Geoff Ogilvy,84,3.15,205,65
148,T145,T145,John Peterson,62,3.15,205,65
149,T145,T145,Mark Wilson,69,3.15,208,66
150,T145,T145,Y.E. Yang,79,3.15,189,60
151,T152,T152,Brendon de Jonge,109,3.16,370,117
152,T152,T152,Jason Dufner,57,3.16,284,90
153,T152,T152,Hunter Mahan,88,3.16,366,116
154,T152,T152,Kevin Streelman,79,3.16,300,95
155,T152,T152,Jhonattan Vegas,77,3.16,240,76
156,T152,T152,Boo Weekley,73,3.16,199,63
157,T158,T158,Hideki Matsuyama,82,3.17,419,132
158,T158,T158,Ian Poulter,57,3.17,241,76
159,T158,T158,Josh Teater,90,3.17,292,92
160,T161,T161,Aaron Baddeley,74,3.18,283,89
161,T161,T161,James Driscoll,71,3.18,254,80
162,T161,T161,Gonzalo Fernandez-Castaño,83,3.18,343,108
163,T161,T161,Russell Henley,92,3.18,254,80
164,T161,T161,Andrew Loupe,65,3.18,254,80
165,T161,T161,Scott Stallings,77,3.18,216,68
166,T167,T167,Stewart Cink,91,3.19,344,108
167,T167,T167,Ben Curtis,77,3.19,204,64
168,T167,T167,Henrik Stenson,56,3.19,345,108
169,T170,T170,Charles Howell III,106,3.2,326,102
170,T170,T170,Trevor Immelman,84,3.2,243,76
171,T172,T172,Brad Fritsch,50,3.21,218,68
172,T172,T172,Vijay Singh,83,3.21,257,80
173,T174,T174,Roberto Castro,76,3.22,209,65
174,T174,T174,Patrick Reed,92,3.22,474,147
175,176,176,Robert Streb,75,3.23,326,101
176,177,177,Woody Austin,63,3.3,145,44
