,Approaches_from_250-275_yards_RANK THIS WEEK,Approaches_from_250-275_yards_RANK LAST WEEK,Approaches_from_250-275_yards_PLAYER NAME,Approaches_from_250-275_yards_ROUNDS,Approaches_from_250-275_yards_AVG,Approaches_from_250-275_yards_TOTAL DISTANCE (FEET),Approaches_from_250-275_yards_# OF ATTEMPTS,Approaches_from_250-275_yards_RELATIVE TO PAR
0,1,1,Seung-Yul Noh,65,"49' 7""",744.25,15,-12
1,T2,T2,Martin Laird,77,"51' 8""",1859.25,36,-27
2,T2,T2,Phil Mickelson,70,"51' 8""",878.25,17,-11
3,4,4,Hudson Swafford,97,"52' 4""",1988.25,38,-22
4,5,5,Dustin Johnson,75,"52' 6""",787.3330000000001,15,-8
5,6,6,Jhonattan Vegas,90,"52' 7""",1526.0829999999999,29,-17
6,7,7,Carlos Ortiz,100,"52' 10""",2218.917,42,-39
7,8,8,Nick Taylor,91,"53' 1""",2176.667,41,-19
8,9,9,Robert Garrigus,70,"53' 10""",968.25,18,-11
9,10,10,Jonathan Randolph,72,"54' 2""",812.3330000000001,15,-10
10,11,11,Brooks Koepka,84,"55' 0""",990.3330000000001,18,-8
11,12,12,Derek Ernst,75,"55' 1""",1045.917,19,-16
12,T13,T13,Graham DeLaet,65,"55' 4""",1161.75,21,-14
13,T13,T13,Jordan Spieth,91,"55' 4""",2269.833,41,-21
14,T13,T13,Henrik Stenson,63,"55' 4""",1327.0,24,-11
15,16,16,Russell Knox,96,"55' 8""",2059.5,37,-19
16,17,17,Keegan Bradley,87,"55' 10""",1952.75,35,-26
17,18,18,Jonathan Byrd,69,"56' 3""",899.75,16,-9
18,19,19,Lee Westwood,56,"56' 9""",794.8330000000001,14,-6
19,20,20,Oscar Fraustro,58,"57' 0""",627.0830000000001,11,-7
20,T21,T21,Padraig Harrington,60,"57' 9""",635.5,11,-7
21,T21,T21,Michael Thompson,83,"57' 9""",1327.9170000000001,23,-16
22,23,23,Jason Bohn,95,"57' 10""",1793.8329999999999,31,-19
