,Approaches_from_175-200_yards_Rgh_RANK THIS WEEK,Approaches_from_175-200_yards_Rgh_RANK LAST WEEK,Approaches_from_175-200_yards_Rgh_PLAYER NAME,Approaches_from_175-200_yards_Rgh_ROUNDS,Approaches_from_175-200_yards_Rgh_AVG,Approaches_from_175-200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_175-200_yards_Rgh_# OF ATTEMPTS,Approaches_from_175-200_yards_Rgh_RELATIVE TO PAR
0,1,1,Brendan Steele,88,"41' 3""",1980.0829999999999,48,+8
1,2,2,Danny Lee,120,"41' 11""",2724.583,65,-1
2,3,3,Jim Furyk,71,"42' 1""",1052.5,25,-1
3,4,4,Rickie Fowler,76,"43' 5""",1129.5,26,+3
4,5,5,Jordan Spieth,91,"43' 7""",1483.0,34,+4
5,6,6,Henrik Stenson,63,"43' 9""",1005.6669999999999,23,+1
6,7,7,Retief Goosen,81,"44' 0""",1407.4170000000001,32,+4
7,8,8,Carl Pettersson,106,"44' 6""",2179.5,49,+8
8,9,9,Jason Day,75,"44' 7""",1469.9170000000001,33,-1
9,10,10,Scott Langley,94,"44' 8""",1922.0,43,+11
10,11,11,Brendon de Jonge,106,"44' 10""",2332.5,52,+11
11,12,12,K.J. Choi,66,"45' 3""",1811.4170000000001,40,+6
12,T13,T13,Bryce Molder,91,"45' 4""",1858.8329999999999,41,+9
13,T13,T13,John Senden,80,"45' 4""",997.0,22,+9
14,15,15,Jason Gore,76,"45' 5""",1544.75,34,+10
15,16,16,Russell Henley,87,"45' 9""",1601.25,35,+6
16,17,17,William McGirt,103,"45' 11""",2526.75,55,+10
17,18,18,Blayne Barber,76,"46' 0""",1242.25,27,+5
18,19,19,Hideki Matsuyama,95,"46' 1""",2351.0,51,+13
19,T20,T20,Phil Mickelson,70,"46' 3""",1712.4170000000001,37,+3
20,T20,T20,Camilo Villegas,83,"46' 3""",2546.0,55,+9
21,22,22,Nicholas Thompson,90,"46' 4""",1528.0829999999999,33,+10
22,23,23,Dustin Johnson,75,"46' 6""",1161.75,25,+5
23,24,24,Jason Kokrak,88,"46' 7""",2049.167,44,+9
