,Approaches_from_125-150_yards_RANK THIS WEEK,Approaches_from_125-150_yards_RANK LAST WEEK,Approaches_from_125-150_yards_PLAYER NAME,Approaches_from_125-150_yards_ROUNDS,Approaches_from_125-150_yards_AVG,Approaches_from_125-150_yards_TOTAL DISTANCE (FEET),Approaches_from_125-150_yards_# OF ATTEMPTS,Approaches_from_125-150_yards_RELATIVE TO PAR
0,1,1,Tyrone Van Aswegen,58,"18' 9""",1894.3329999999999,101,-18
1,2,2,Luke Donald,71,"19' 2""",1920.0,100,-17
2,3,3,Paul Casey,87,"19' 3""",2981.833,155,-29
3,4,4,Danny Lee,120,"19' 4""",3726.667,193,-37
4,5,5,Roberto Castro,54,"19' 7""",1607.0,82,-16
5,T6,T6,Jonathan Byrd,69,"19' 8""",2437.75,124,-21
6,T6,T6,Chris Stroud,84,"19' 8""",2946.167,150,-23
7,8,8,Billy Hurley III,83,"19' 9""",2153.417,109,-20
8,9,9,Chris Kirk,76,"19' 10""",1887.0829999999999,95,-20
9,10,10,John Peterson,84,"20' 0""",4062.75,203,-15
10,11,11,Ryan Palmer,80,"20' 1""",2314.083,115,-27
11,12,12,Chez Reavie,56,"20' 2""",2722.167,135,-20
12,13,13,D.A. Points,72,"20' 3""",2331.167,115,-23
13,T14,T14,Lucas Glover,79,"20' 4""",4085.417,201,-11
14,T14,T14,Hideki Matsuyama,95,"20' 4""",3252.833,160,-32
15,T14,T14,John Merrick,78,"20' 4""",2720.75,134,-25
16,T14,T14,Johnson Wagner,68,"20' 4""",2889.417,142,-25
17,T18,T18,Tom Hoge,83,"20' 5""",2959.417,145,-33
18,T18,T18,Ryo Ishikawa,90,"20' 5""",3945.75,193,-27
19,T18,T18,Jim Renner,68,"20' 5""",2718.583,133,-14
20,21,21,Greg Owen,58,"20' 6""",1801.0829999999999,88,-12
21,T22,T22,Chad Collins,79,"20' 7""",3372.667,164,-17
22,T22,T22,Jordan Spieth,91,"20' 7""",2557.25,124,-34
23,T22,T22,Camilo Villegas,83,"20' 7""",3029.0,147,-22
24,T25,T25,Ernie Els,57,"20' 8""",1321.0829999999999,64,-3
25,T25,T25,Nicholas Thompson,90,"20' 8""",3842.75,186,-24
26,T27,T27,Bill Haas,89,"20' 9""",2919.917,141,-20
27,T27,T27,Byron Smith,59,"20' 9""",2285.833,110,-5
28,29,29,Robert Garrigus,70,"20' 10""",2544.75,122,-15
29,T30,T30,Scott Brown,97,"20' 11""",3472.5,166,-21
30,T30,T30,J.B. Holmes,89,"20' 11""",2630.25,126,-27
31,T30,T30,Whee Kim,71,"20' 11""",2702.417,129,-25
32,T30,T30,Robert Streb,110,"20' 11""",4044.25,193,-43
33,T30,T30,Brian Stuard,97,"20' 11""",3531.583,169,-14
34,T30,T30,Mark Wilson,89,"20' 11""",3558.667,170,-29
35,T36,T36,Steven Alker,62,"21' 0""",2480.0,118,-18
36,T36,T36,Steven Bowditch,103,"21' 0""",3734.083,178,-29
37,T36,T36,Jason Gore,76,"21' 0""",2981.167,142,-22
38,T36,T36,Andres Romero,69,"21' 0""",2242.667,107,-18
39,40,40,Ricky Barnes,82,"21' 1""",2549.0,121,-11
40,T41,T41,Rickie Fowler,76,"21' 2""",2542.833,120,-21
41,T41,T41,Morgan Hoffmann,85,"21' 2""",2556.917,121,-9
42,T41,T41,Brendon Todd,96,"21' 2""",3404.667,161,-31
43,T41,T41,Nick Watney,91,"21' 2""",3729.917,176,-12
44,T45,T45,Kevin Na,98,"21' 3""",3104.25,146,-26
45,T45,T45,Jeff Overton,94,"21' 3""",3291.75,155,-32
46,T47,T47,Chad Campbell,97,"21' 4""",4139.0,194,-21
47,T47,T47,Graham DeLaet,65,"21' 4""",2647.583,124,-12
48,T47,T47,Webb Simpson,81,"21' 4""",2882.25,135,-15
49,T47,T47,Justin Thomas,106,"21' 4""",4434.0,208,-31
50,T47,T47,Cameron Tringale,96,"21' 4""",3480.167,163,-21
51,T47,T47,Jimmy Walker,89,"21' 4""",2683.083,126,-22
52,T53,T53,Jason Dufner,76,"21' 6""",2407.583,112,-11
53,T53,T53,Colt Knost,90,"21' 6""",3488.417,162,-19
54,T55,T55,David Hearn,97,"21' 7""",4123.417,191,-33
55,T55,T55,Jerry Kelly,79,"21' 7""",3042.583,141,-29
56,T55,T55,Gary Woodland,81,"21' 7""",2117.417,98,-17
57,T58,T58,Alex Cejka,94,"21' 8""",3873.083,179,-21
58,T58,T58,Erik Compton,86,"21' 8""",3335.417,154,-31
59,T60,T60,Brendon de Jonge,106,"21' 9""",5011.25,230,-18
60,T60,T60,J.J. Henry,94,"21' 9""",4779.25,220,-24
61,T62,T62,Zac Blair,108,"21' 11""",3989.25,182,-28
62,T62,T62,James Hahn,94,"21' 11""",3791.667,173,-28
63,T62,T62,Ben Martin,93,"21' 11""",3686.583,168,-28
64,T62,T62,Troy Merritt,91,"21' 11""",3379.333,154,-18
65,T62,T62,Bryce Molder,91,"21' 11""",3795.833,173,-23
66,T62,T62,Ryan Moore,81,"21' 11""",2672.167,122,-14
67,T68,T68,Blayne Barber,76,"22' 0""",3206.083,146,-19
68,T68,T68,Jon Curran,83,"22' 0""",3016.167,137,-9
69,T68,T68,Ken Duke,93,"22' 0""",4066.917,185,-13
70,T68,T68,Matt Kuchar,97,"22' 0""",3009.667,137,-19
71,T68,T68,Sung Joon Park,79,"22' 0""",3381.667,154,-18
72,T68,T68,Andrew Putnam,68,"22' 0""",2219.833,101,-13
73,T68,T68,Kevin Streelman,95,"22' 0""",3613.833,164,-21
74,T75,T75,Ángel Cabrera,53,"22' 1""",1879.1670000000001,85,-3
75,T75,T75,Bill Lunde,50,"22' 1""",1990.0,90,-12
76,T75,T75,Sam Saunders,83,"22' 1""",3244.25,147,-17
77,T75,T75,Roger Sloan,56,"22' 1""",2051.083,93,-13
78,T79,T79,Stewart Cink,77,"22' 2""",2988.833,135,-19
79,T79,T79,Max Homa,78,"22' 2""",3039.0,137,E
80,T79,T79,David Lingmerth,90,"22' 2""",3520.75,159,-15
81,T79,T79,Francesco Molinari,56,"22' 2""",2104.167,95,-10
82,T79,T79,Louis Oosthuizen,68,"22' 2""",2327.667,105,-8
83,T79,T79,Pat Perez,96,"22' 2""",4143.75,187,-32
84,T79,T79,Scott Piercy,90,"22' 2""",3879.5,175,-27
85,T79,T79,Justin Rose,69,"22' 2""",2325.167,105,-25
86,T79,T79,Bubba Watson,71,"22' 2""",2175.0,98,-13
87,T88,T88,Harris English,105,"22' 3""",4609.333,207,-31
88,T88,T88,Marc Leishman,74,"22' 3""",2407.25,108,-16
89,T90,T90,Charley Hoffman,97,"22' 4""",3458.833,155,-23
90,T90,T90,Russell Knox,96,"22' 4""",4719.333,211,-25
91,T90,T90,Spencer Levin,99,"22' 4""",4616.417,207,-38
92,T90,T90,Cameron Percy,72,"22' 4""",3086.25,138,-14
93,T94,T94,Derek Fathauer,81,"22' 5""",3250.083,145,-17
94,T94,T94,Fabián Gómez,83,"22' 5""",3291.5,147,-21
95,T94,T94,John Huh,102,"22' 5""",4343.417,194,-27
96,T94,T94,Justin Leonard,61,"22' 5""",2552.0,114,-19
97,T94,T94,Bo Van Pelt,81,"22' 5""",3650.5,163,-24
98,T94,T94,Boo Weekley,79,"22' 5""",3808.833,170,-19
99,T100,T100,Ben Crane,62,"22' 6""",2407.167,107,-7
100,T100,T100,Padraig Harrington,60,"22' 6""",2047.5829999999999,91,-13
101,T100,T100,Davis Love III,51,"22' 6""",2681.667,119,-7
102,T103,T103,Tony Finau,106,"22' 7""",5043.0,223,-14
103,T103,T103,Jason Kokrak,88,"22' 7""",3856.083,171,-13
104,T103,T103,William McGirt,103,"22' 7""",4779.917,212,-22
105,T103,T103,Alex Prugh,84,"22' 7""",3707.75,164,-19
106,T103,T103,Hudson Swafford,97,"22' 7""",4307.583,191,-29
107,T108,T108,Dustin Johnson,75,"22' 8""",2633.5,116,-8
108,T108,T108,Ian Poulter,68,"22' 8""",2312.833,102,-20
109,T108,T108,Henrik Stenson,63,"22' 8""",1702.75,75,-12
110,T111,T111,Sangmoon Bae,98,"22' 9""",4002.167,176,-25
111,T111,T111,Sergio Garcia,59,"22' 9""",1774.6670000000001,78,-13
112,T113,T113,Matt Every,73,"22' 10""",2466.833,108,-3
113,T113,T113,Jim Furyk,71,"22' 10""",2440.417,107,-12
114,T113,T113,Jim Herman,88,"22' 10""",4701.333,206,-17
115,T113,T113,David Toms,62,"22' 10""",2699.167,118,-12
116,T117,T117,Daniel Berger,97,"22' 11""",3966.0,173,-20
117,T117,T117,Kyle Reifers,96,"22' 11""",4056.0,177,-12
118,T117,T117,Rory Sabbatini,81,"22' 11""",3144.917,137,-12
119,T117,T117,Steve Wheatcroft,87,"22' 11""",3592.167,157,-28
120,T121,T121,Greg Chalmers,58,"23' 0""",1630.3329999999999,71,-4
121,T121,T121,Carl Pettersson,106,"23' 0""",4849.333,211,-23
122,T121,T121,John Senden,80,"23' 0""",2598.833,113,-22
123,T121,T121,Brendan Steele,88,"23' 0""",4191.333,182,-24
124,T125,T125,Chesson Hadley,101,"23' 1""",4240.083,184,-16
125,T125,T125,Brooks Koepka,84,"23' 1""",3069.5,133,-18
126,T125,T125,Seung-Yul Noh,65,"23' 1""",2789.417,121,-15
127,T125,T125,Vijay Singh,78,"23' 1""",3073.917,133,-7
128,T129,T129,Michael Putnam,87,"23' 2""",3263.333,141,-10
129,T129,T129,Patrick Reed,103,"23' 2""",3523.167,152,-21
130,T131,T131,Jonathan Randolph,72,"23' 3""",2678.5,115,-10
131,T131,T131,Patrick Rodgers,57,"23' 3""",2140.333,92,-8
132,T131,T131,Lee Westwood,56,"23' 3""",1508.5829999999999,65,-6
