,Approaches_from_125-150_yards_Rgh_RANK THIS WEEK,Approaches_from_125-150_yards_Rgh_RANK LAST WEEK,Approaches_from_125-150_yards_Rgh_PLAYER NAME,Approaches_from_125-150_yards_Rgh_ROUNDS,Approaches_from_125-150_yards_Rgh_AVG,Approaches_from_125-150_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_125-150_yards_Rgh_# OF ATTEMPTS,Approaches_from_125-150_yards_Rgh_RELATIVE TO PAR
0,1,1,Jason Bohn,95,"23' 5""",959.9169999999999,41,-6
1,2,2,Ángel Cabrera,53,"28' 7""",972.5830000000001,34,E
2,3,3,Steven Alker,62,"28' 8""",1060.083,37,+2
3,4,4,Roberto Castro,54,"29' 0""",609.0,21,+3
4,5,5,James Hahn,94,"29' 3""",1698.4170000000001,58,+3
5,6,6,Pat Perez,96,"29' 4""",1262.0,43,-9
6,T7,T7,Tony Finau,106,"29' 8""",2133.583,72,+3
7,T7,T7,Ryo Ishikawa,90,"29' 8""",1454.1670000000001,49,+1
8,T9,T9,Paul Casey,87,"30' 1""",1592.9170000000001,53,E
9,T9,T9,Bill Haas,89,"30' 1""",1173.75,39,-3
10,T11,T11,Steven Bowditch,103,"30' 4""",2488.0,82,-2
11,T11,T11,Mark Wilson,89,"30' 4""",1791.5829999999999,59,-2
12,13,13,Alex Prugh,84,"30' 8""",1319.75,43,-2
13,T14,T14,Brice Garnett,81,"31' 0""",1332.25,43,-1
14,T14,T14,Henrik Stenson,63,"31' 0""",650.4169999999999,21,+3
15,T14,T14,Bubba Watson,71,"31' 0""",1765.3329999999999,57,+4
16,T17,T17,Ben Crane,62,"31' 1""",963.1669999999999,31,+3
17,T17,T17,Carl Pettersson,106,"31' 1""",2083.833,67,-2
18,19,19,George McNeill,93,"31' 3""",1532.75,49,+8
19,20,20,Greg Owen,58,"31' 6""",1070.25,34,-1
20,21,21,Hudson Swafford,97,"31' 8""",1835.3329999999999,58,+1
21,22,22,Stewart Cink,77,"31' 10""",1495.0,47,+2
22,T23,T23,Jason Gore,76,"31' 11""",1180.0,37,E
23,T23,T23,Chez Reavie,56,"31' 11""",924.5830000000001,29,+6
24,T25,T25,Whee Kim,71,"32' 1""",1218.417,38,+6
25,T25,T25,Brian Stuard,97,"32' 1""",1573.6670000000001,49,+7
26,T27,T27,Matt Every,73,"32' 3""",1515.1670000000001,47,E
27,T27,T27,Jeff Overton,94,"32' 3""",1773.9170000000001,55,+4
28,T27,T27,Andres Romero,69,"32' 3""",1385.0,43,+2
29,T30,T30,Ernie Els,57,"32' 5""",908.4169999999999,28,E
30,T30,T30,Michael Putnam,87,"32' 5""",1360.6670000000001,42,+4
31,T32,T32,Retief Goosen,81,"32' 8""",1504.0,46,+9
32,T32,T32,Mark Hubbard,79,"32' 8""",1078.083,33,+5
33,T34,T34,Ricky Barnes,82,"32' 11""",1777.6670000000001,54,+4
34,T34,T34,Carlos Ortiz,100,"32' 11""",2503.5,76,+6
35,36,36,John Peterson,84,"33' 1""",1854.6670000000001,56,+6
36,T37,T37,Eric Axley,57,"33' 2""",1293.167,39,+1
37,T37,T37,Steve Wheatcroft,87,"33' 2""",1593.3329999999999,48,+2
38,T39,T39,Harris English,105,"33' 4""",2301.5,69,+3
39,T39,T39,J.B. Holmes,89,"33' 4""",2102.333,63,-2
40,T41,T41,Jason Day,75,"33' 5""",2006.3329999999999,60,-5
41,T41,T41,Matt Kuchar,97,"33' 5""",1937.1670000000001,58,+6
42,T41,T41,Ian Poulter,68,"33' 5""",868.75,26,E
43,T41,T41,Sam Saunders,83,"33' 5""",1337.8329999999999,40,-1
44,T45,T45,Sangmoon Bae,98,"33' 6""",2011.0,60,-1
45,T45,T45,Alex Cejka,94,"33' 6""",2212.333,66,-2
46,T45,T45,Ken Duke,93,"33' 6""",1708.75,51,+2
47,T45,T45,Jason Kokrak,88,"33' 6""",2682.833,80,+4
48,T49,T49,Luke Donald,71,"33' 7""",1176.333,35,+5
49,T49,T49,Nicholas Thompson,90,"33' 7""",1679.8329999999999,50,+8
50,51,51,Billy Hurley III,83,"33' 8""",1178.5,35,+4
51,52,52,Gary Woodland,81,"33' 9""",1215.083,36,+3
52,T53,T53,Luke Guthrie,84,"33' 10""",1861.0829999999999,55,+5
53,T53,T53,Patrick Reed,103,"33' 10""",1726.1670000000001,51,-2
54,T53,T53,Justin Rose,69,"33' 10""",1047.833,31,+2
55,T53,T53,David Toms,62,"33' 10""",946.5830000000001,28,+1
56,57,57,Jason Dufner,76,"33' 11""",914.9169999999999,27,+4
57,T58,T58,Chad Collins,79,"34' 0""",1088.583,32,+1
58,T58,T58,Jerry Kelly,79,"34' 0""",1324.75,39,-3
59,T58,T58,Bo Van Pelt,81,"34' 0""",1732.9170000000001,51,+7
60,61,61,Tyrone Van Aswegen,58,"34' 1""",852.4169999999999,25,+2
61,T62,T62,Jonas Blixt,78,"34' 2""",1467.6670000000001,43,-1
62,T62,T62,Kevin Chappell,86,"34' 2""",1777.6670000000001,52,+1
63,T62,T62,Jim Furyk,71,"34' 2""",990.0,29,-1
64,T65,T65,Martin Flores,95,"34' 3""",2394.583,70,+4
65,T65,T65,David Lingmerth,90,"34' 3""",1816.6670000000001,53,+1
66,T65,T65,Brendon Todd,96,"34' 3""",1232.917,36,+4
67,T65,T65,Boo Weekley,79,"34' 3""",1505.8329999999999,44,+11
68,T69,T69,Scott Piercy,90,"34' 4""",2229.75,65,+4
69,T69,T69,Tim Wilkinson,73,"34' 4""",1440.3329999999999,42,+7
70,71,71,Kevin Kisner,104,"34' 6""",2205.583,64,-4
71,72,72,Colt Knost,90,"34' 7""",1556.3329999999999,45,+6
72,73,73,Rory Sabbatini,81,"34' 9""",1460.5829999999999,42,+1
73,T74,T74,Charlie Beljan,76,"34' 10""",1948.8329999999999,56,+7
74,T74,T74,Cameron Percy,72,"34' 10""",1948.4170000000001,56,+6
75,76,76,William McGirt,103,"34' 11""",2827.833,81,+5
76,T77,T77,Brendan Steele,88,"35' 0""",1924.5829999999999,55,+4
77,T77,T77,Daniel Summerhays,101,"35' 0""",2522.917,72,+1
78,T77,T77,Camilo Villegas,83,"35' 0""",1993.0,57,+3
79,T80,T80,Brian Davis,86,"35' 1""",1473.5,42,+5
80,T80,T80,Lucas Glover,79,"35' 1""",2106.083,60,+19
81,T80,T80,Shawn Stefani,94,"35' 1""",1965.4170000000001,56,+6
82,83,83,Johnson Wagner,68,"35' 2""",1054.333,30,-1
83,84,84,Gonzalo Fernandez-Castaño,81,"35' 3""",1443.9170000000001,41,+7
84,T85,T85,Geoff Ogilvy,50,"35' 4""",777.9169999999999,22,+8
85,T85,T85,Andrew Svoboda,80,"35' 4""",2015.3329999999999,57,+6
86,T87,T87,Hideki Matsuyama,95,"35' 5""",1804.4170000000001,51,+3
87,T87,T87,Troy Merritt,91,"35' 5""",1700.75,48,+2
88,T89,T89,Dustin Johnson,75,"35' 6""",1919.1670000000001,54,+9
89,T89,T89,Seung-Yul Noh,65,"35' 6""",1634.6670000000001,46,+6
90,T89,T89,Webb Simpson,81,"35' 6""",1418.4170000000001,40,+6
91,T92,T92,Scott Brown,97,"35' 7""",2030.4170000000001,57,+6
92,T92,T92,Chad Campbell,97,"35' 7""",1780.25,50,-1
93,T92,T92,Charl Schwartzel,67,"35' 7""",710.8330000000001,20,+1
94,T95,T95,Daniel Berger,97,"35' 8""",1892.0,53,+14
95,T95,T95,Jamie Donaldson,50,"35' 8""",892.25,25,+1
96,T95,T95,Oscar Fraustro,58,"35' 8""",1391.3329999999999,39,+9
97,T95,T95,Fabián Gómez,83,"35' 8""",1497.0,42,+10
98,99,99,Sean O'Hair,86,"35' 9""",2071.833,58,+7
99,T100,T100,K.J. Choi,66,"35' 10""",1432.5,40,-1
100,T100,T100,Jimmy Walker,89,"35' 10""",1829.0,51,+8
101,T102,T102,Louis Oosthuizen,68,"36' 1""",1153.417,32,+5
102,T102,T102,Scott Stallings,60,"36' 1""",1298.5,36,+7
103,T104,T104,Jim Herman,88,"36' 2""",1918.75,53,+3
104,T104,T104,Morgan Hoffmann,85,"36' 2""",1770.4170000000001,49,+3
105,T104,T104,Martin Laird,77,"36' 2""",2171.083,60,-2
106,T104,T104,Francesco Molinari,56,"36' 2""",650.4169999999999,18,+1
107,T104,T104,Patrick Rodgers,57,"36' 2""",1410.4170000000001,39,+6
108,T109,T109,Jonathan Byrd,69,"36' 3""",1124.5,31,+4
109,T109,T109,Jon Curran,83,"36' 3""",1376.25,38,+3
110,T109,T109,J.J. Henry,94,"36' 3""",2102.083,58,+8
111,T112,T112,Keegan Bradley,87,"36' 5""",1601.1670000000001,44,-3
112,T112,T112,Kevin Na,98,"36' 5""",1492.6670000000001,41,+5
113,T112,T112,Lee Westwood,56,"36' 5""",764.6669999999999,21,+2
114,115,115,Russell Knox,96,"36' 6""",1824.25,50,+3
115,T116,T116,Andres Gonzales,90,"36' 7""",1828.6670000000001,50,+6
116,T116,T116,John Merrick,78,"36' 7""",1169.833,32,+4
117,T118,T118,Jim Renner,68,"36' 8""",1355.1670000000001,37,+4
118,T118,T118,Vijay Singh,78,"36' 8""",2199.083,60,+14
