,Approaches_250-275_yards-Rgh_RTP_RANK THIS WEEK,Approaches_250-275_yards-Rgh_RTP_RANK LAST WEEK,Approaches_250-275_yards-Rgh_RTP_PLAYER NAME,Approaches_250-275_yards-Rgh_RTP_ROUNDS,Approaches_250-275_yards-Rgh_RTP_AVG RTP
0,1,1,Kyle Reifers,96,-1.250
1,T2,T2,Steven Alker,62,-1.000
2,T2,T2,Roberto Castro,54,-1.000
3,T2,T2,Alex Cejka,94,-1.000
4,T2,T2,Chris Kirk,76,-1.000
5,T2,T2,David Lingmerth,90,-1.000
6,T2,T2,Chez Reavie,56,-1.000
7,T2,T2,Johnson Wagner,68,-1.000
8,T2,T2,Tim Wilkinson,73,-1.000
9,10,10,Carl Pettersson,106,-.900
10,11,11,Kevin Na,98,-.857
11,T12,T12,Chesson Hadley,101,-.800
12,T12,T12,Jason Kokrak,88,-.800
13,T12,T12,Louis Oosthuizen,68,-.800
14,T12,T12,Kevin Streelman,95,-.800
15,T12,T12,Bubba Watson,71,-.800
16,T17,T17,Alex Prugh,84,-.750
17,T17,T17,Charl Schwartzel,67,-.750
18,T17,T17,Brandt Snedeker,98,-.750
19,T20,T20,Bill Haas,89,-.714
20,T20,T20,Whee Kim,71,-.714
21,T20,T20,Rory Sabbatini,81,-.714
22,T20,T20,Justin Thomas,106,-.714
23,24,24,Charles Howell III,105,-.700
24,T25,T25,Steven Bowditch,103,-.667
25,T25,T25,Scott Brown,97,-.667
26,T25,T25,Jonathan Byrd,69,-.667
27,T25,T25,Stewart Cink,77,-.667
28,T25,T25,Chad Collins,79,-.667
29,T25,T25,Erik Compton,86,-.667
30,T25,T25,Jon Curran,83,-.667
31,T25,T25,Morgan Hoffmann,85,-.667
32,T25,T25,Zach Johnson,90,-.667
33,T25,T25,Dustin Johnson,75,-.667
34,T25,T25,Ryan Palmer,80,-.667
35,T25,T25,Andrew Putnam,68,-.667
36,T25,T25,Webb Simpson,81,-.667
37,T25,T25,Roger Sloan,56,-.667
38,T25,T25,Jordan Spieth,91,-.667
39,T25,T25,David Toms,62,-.667
40,T25,T25,Tyrone Van Aswegen,58,-.667
41,T42,T42,J.B. Holmes,89,-.625
42,T42,T42,John Merrick,78,-.625
43,T42,T42,Vijay Singh,78,-.625
44,T42,T42,Shawn Stefani,94,-.625
45,T42,T42,Mark Wilson,89,-.625
46,T47,T47,Jason Day,75,-.600
47,T47,T47,Hunter Mahan,88,-.600
48,T47,T47,Phil Mickelson,70,-.600
49,T47,T47,Andres Romero,69,-.600
50,T47,T47,Adam Scott,51,-.600
51,T47,T47,Camilo Villegas,83,-.600
52,T47,T47,Jimmy Walker,89,-.600
53,T54,T54,D.A. Points,72,-.571
54,T54,T54,Brendan Steele,88,-.571
55,T56,T56,Retief Goosen,81,-.556
56,T56,T56,Marc Leishman,74,-.556
57,T56,T56,Sam Saunders,83,-.556
58,59,59,Scott Pinckney,88,-.545
59,T60,T60,Eric Axley,57,-.500
60,T60,T60,Aaron Baddeley,76,-.500
61,T60,T60,Ben Crane,62,-.500
62,T60,T60,Jason Dufner,76,-.500
63,T60,T60,Derek Ernst,75,-.500
64,T60,T60,Martin Flores,95,-.500
65,T60,T60,Robert Garrigus,70,-.500
66,T60,T60,Fabián Gómez,83,-.500
67,T60,T60,Jason Gore,76,-.500
68,T60,T60,J.J. Henry,94,-.500
69,T60,T60,Jim Herman,88,-.500
70,T60,T60,John Huh,102,-.500
71,T60,T60,Colt Knost,90,-.500
72,T60,T60,Martin Laird,77,-.500
73,T60,T60,Justin Leonard,61,-.500
74,T60,T60,Bill Lunde,50,-.500
75,T60,T60,William McGirt,103,-.500
76,T60,T60,Jim Renner,68,-.500
77,T60,T60,Brendon Todd,96,-.500
78,79,79,Ricky Barnes,82,-.444
79,T80,T80,Tony Finau,106,-.429
80,T80,T80,Brooks Koepka,84,-.429
81,T80,T80,Matt Kuchar,97,-.429
82,T80,T80,Robert Streb,110,-.429
83,T80,T80,Michael Thompson,83,-.429
84,T85,T85,Blayne Barber,76,-.400
85,T85,T85,Gonzalo Fernandez-Castaño,81,-.400
86,T85,T85,Sergio Garcia,59,-.400
87,T85,T85,Brian Harman,90,-.400
88,T85,T85,Charley Hoffman,97,-.400
89,T85,T85,Francesco Molinari,56,-.400
90,T85,T85,John Peterson,84,-.400
91,T85,T85,Byron Smith,59,-.400
92,T85,T85,Scott Stallings,60,-.400
93,T85,T85,Steve Wheatcroft,87,-.400
94,95,95,Bryce Molder,91,-.375
95,T96,T96,Ángel Cabrera,53,-.333
96,T96,T96,Graham DeLaet,65,-.333
97,T96,T96,Luke Donald,71,-.333
98,T96,T96,Ken Duke,93,-.333
99,T96,T96,Ernie Els,57,-.333
100,T96,T96,Harris English,105,-.333
101,T96,T96,Billy Hurley III,83,-.333
102,T96,T96,Spencer Levin,99,-.333
103,T96,T96,Hideki Matsuyama,95,-.333
104,T96,T96,Geoff Ogilvy,50,-.333
105,T96,T96,Justin Rose,69,-.333
106,T96,T96,Andrew Svoboda,80,-.333
107,T96,T96,Hudson Swafford,97,-.333
108,T96,T96,Nicholas Thompson,90,-.333
109,T96,T96,Bo Van Pelt,81,-.333
110,T96,T96,Boo Weekley,79,-.333
111,T112,T112,Daniel Berger,97,-.286
112,T112,T112,Keegan Bradley,87,-.286
113,T112,T112,Derek Fathauer,81,-.286
114,T112,T112,Rickie Fowler,76,-.286
115,T112,T112,Max Homa,78,-.286
116,T112,T112,Jhonattan Vegas,90,-.286
117,118,118,Padraig Harrington,60,-.273
118,T119,T119,Brice Garnett,81,-.250
119,T119,T119,Jerry Kelly,79,-.250
120,T119,T119,Sung Joon Park,79,-.250
121,T119,T119,Pat Perez,96,-.250
122,T119,T119,Henrik Stenson,63,-.250
123,T119,T119,Lee Westwood,56,-.250
124,125,125,George McNeill,93,-.222
125,T126,T126,Paul Casey,87,-.200
126,T126,T126,Greg Chalmers,58,-.200
127,T126,T126,David Hearn,97,-.200
128,T126,T126,Tom Hoge,83,-.200
129,T126,T126,Cameron Percy,72,-.200
130,T126,T126,Michael Putnam,87,-.200
131,T126,T126,Patrick Reed,103,-.200
132,T133,T133,Kevin Kisner,104,-.167
133,T133,T133,Gary Woodland,81,-.167
134,135,135,Sangmoon Bae,98,-.154
135,T136,T136,Brendon de Jonge,106,-.143
136,T136,T136,Carlos Ortiz,100,-.143
137,T136,T136,Jonathan Randolph,72,-.143
138,T136,T136,Cameron Tringale,96,-.143
139,T140,T140,James Hahn,94,-.125
140,T140,T140,Nick Taylor,91,-.125
141,142,142,Billy Horschel,99,-.111
142,T143,T143,Robert Allenby,63,E
143,T143,T143,Charlie Beljan,76,E
144,T143,T143,Zac Blair,108,E
145,T143,T143,Jonas Blixt,78,E
146,T143,T143,Jason Bohn,95,E
147,T143,T143,Chad Campbell,97,E
148,T143,T143,Kevin Chappell,86,E
149,T143,T143,Jamie Donaldson,50,E
150,T143,T143,Matt Every,73,E
151,T143,T143,Jim Furyk,71,E
152,T143,T143,Lucas Glover,79,E
153,T143,T143,Luke Guthrie,84,E
154,T143,T143,Mark Hubbard,79,E
155,T143,T143,Ryo Ishikawa,90,E
156,T143,T143,Matt Jones,89,E
157,T143,T143,Russell Knox,96,E
158,T143,T143,Scott Langley,94,E
159,T143,T143,Davis Love III,51,E
160,T143,T143,Troy Merritt,91,E
161,T143,T143,Ryan Moore,81,E
162,T143,T143,Ian Poulter,68,E
163,T143,T143,John Senden,80,E
164,T143,T143,Chris Stroud,84,E
165,T143,T143,Daniel Summerhays,101,E
166,T143,T143,Nick Watney,91,E
167,168,168,Seung-Yul Noh,65,+.125
168,T169,T169,Danny Lee,120,+.167
169,T169,T169,Jeff Overton,94,+.167
170,171,171,Scott Piercy,90,+.222
171,T172,T172,K.J. Choi,66,+.250
172,T172,T172,Brian Davis,86,+.250
173,T172,T172,Sean O'Hair,86,+.250
174,175,175,Adam Hadwin,95,+.333
175,176,176,Andres Gonzales,90,+.375
176,177,177,Brian Stuard,97,+.667
