,Approaches_from__200_yards_Rgh_RANK THIS WEEK,Approaches_from__200_yards_Rgh_RANK LAST WEEK,Approaches_from__200_yards_Rgh_PLAYER NAME,Approaches_from__200_yards_Rgh_ROUNDS,Approaches_from__200_yards_Rgh_AVG,Approaches_from__200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__200_yards_Rgh_# OF ATTEMPTS,Approaches_from__200_yards_Rgh_RELATIVE TO PAR
66,67,67,Ryan Palmer,80,"70' 3""",1545.1670000000001,22,-11
67,T68,T68,Harris English,105,"70' 4""",4431.667,63,-7
68,T68,T68,Kyle Reifers,96,"70' 4""",2181.417,31,-6
69,70,70,Scott Pinckney,88,"70' 5""",2957.0,42,+4
70,71,71,Brooks Koepka,84,"70' 6""",3172.167,45,-9
71,T72,T72,Sung Joon Park,79,"70' 8""",2402.417,34,-6
72,T72,T72,Nick Watney,91,"70' 8""",2191.417,31,+1
73,74,74,Chad Collins,79,"71' 1""",3057.5,43,+5
74,T75,T75,Sangmoon Bae,98,"71' 2""",4841.5,68,+6
75,T75,T75,Jordan Spieth,91,"71' 2""",1637.75,23,-4
76,77,77,Hudson Swafford,97,"71' 3""",3133.583,44,-2
77,78,78,Lucas Glover,79,"71' 4""",3068.0,43,+1
78,79,79,Derek Ernst,75,"71' 7""",2289.667,32,-1
79,T80,T80,Alex Cejka,94,"71' 9""",3228.667,45,-4
80,T80,T80,Luke Guthrie,84,"71' 9""",3084.417,43,-5
81,T80,T80,Nicholas Thompson,90,"71' 9""",1649.5,23,E
82,83,83,Greg Chalmers,58,"72' 0""",1295.417,18,+1
83,84,84,David Toms,62,"72' 2""",2093.333,29,+8
84,T85,T85,Brandt Snedeker,98,"72' 4""",3109.667,43,+5
85,T85,T85,Brian Stuard,97,"72' 4""",2096.833,29,+4
86,T85,T85,Boo Weekley,79,"72' 4""",3111.417,43,-5
87,88,88,Jimmy Walker,89,"72' 5""",3403.917,47,-7
88,89,89,Kevin Streelman,95,"72' 7""",2468.0,34,-5
89,90,90,Vijay Singh,78,"72' 9""",4219.75,58,-14
90,91,91,James Hahn,94,"72' 10""",3058.917,42,-8
91,92,92,Shawn Stefani,94,"72' 11""",3280.083,45,-13
92,T93,T93,Jonas Blixt,78,"73' 3""",2125.25,29,+5
93,T93,T93,Paul Casey,87,"73' 3""",2343.833,32,-5
94,95,95,Jonathan Randolph,72,"73' 4""",3958.75,54,-4
95,96,96,Troy Merritt,91,"73' 5""",3817.917,52,+9
96,T97,T97,J.B. Holmes,89,"73' 6""",2939.333,40,-9
97,T97,T97,Mark Wilson,89,"73' 6""",3381.75,46,E
98,99,99,Chris Kirk,76,"73' 8""",2430.417,33,E
99,100,100,John Huh,102,"73' 9""",3464.333,47,+1
100,T101,T101,Jason Dufner,76,"73' 10""",2142.0,29,+1
101,T101,T101,Matt Jones,89,"73' 10""",3249.167,44,-5
102,T101,T101,John Senden,80,"73' 10""",1846.1670000000001,25,E
103,104,104,Andres Gonzales,90,"73' 11""",3399.5,46,+7
104,T105,T105,Aaron Baddeley,76,"74' 1""",3854.25,52,-3
105,T105,T105,Brian Davis,86,"74' 1""",2962.25,40,+6
106,T105,T105,Justin Thomas,106,"74' 1""",4146.833,56,-12
107,T108,T108,Jason Bohn,95,"74' 3""",2153.75,29,+3
108,T108,T108,Rickie Fowler,76,"74' 3""",2302.583,31,-4
109,T108,T108,Morgan Hoffmann,85,"74' 3""",3415.917,46,-10
110,111,111,Tyrone Van Aswegen,58,"74' 4""",2006.8329999999999,27,+2
111,T112,T112,Daniel Berger,97,"74' 5""",3573.667,48,-6
112,T112,T112,Roberto Castro,54,"74' 5""",1116.833,15,-1
113,T112,T112,Hideki Matsuyama,95,"74' 5""",2604.333,35,-1
114,T112,T112,Jeff Overton,94,"74' 5""",3719.333,50,-3
115,116,116,Keegan Bradley,87,"74' 7""",1790.1670000000001,24,-6
116,117,117,Bill Lunde,50,"74' 8""",1492.5829999999999,20,-3
117,T118,T118,Matt Every,73,"74' 9""",3813.667,51,+8
118,T118,T118,Andrew Svoboda,80,"74' 9""",2916.0,39,-1
119,120,120,Webb Simpson,81,"74' 11""",3145.0,42,-4
120,121,121,Bryce Molder,91,"75' 0""",3001.167,40,+3
121,122,122,Charles Howell III,105,"75' 1""",5405.6669999999995,72,-25
122,123,123,William McGirt,103,"75' 3""",2783.417,37,+14
123,T124,T124,Scott Piercy,90,"75' 4""",3014.75,40,-5
124,T124,T124,Andres Romero,69,"75' 4""",3315.25,44,-3
125,T124,T124,Henrik Stenson,63,"75' 4""",2261.083,30,E
126,T127,T127,Rory Sabbatini,81,"75' 5""",3620.667,48,-1
127,T127,T127,Bubba Watson,71,"75' 5""",2337.5,31,-13
128,129,129,Jerry Kelly,79,"75' 6""",1586.1670000000001,21,-1
129,130,130,Brian Harman,90,"75' 7""",2495.25,33,-8
130,131,131,Jonathan Byrd,69,"75' 9""",2499.167,33,-2
131,132,132,Padraig Harrington,60,"76' 1""",3498.417,46,-8
132,133,133,Davis Love III,51,"76' 2""",913.5830000000001,12,-2
133,134,134,J.J. Henry,94,"76' 3""",3127.583,41,E
134,135,135,Jason Kokrak,88,"76' 7""",4210.333,55,-16
135,136,136,Gonzalo Fernandez-Castaño,81,"76' 8""",3142.167,41,-3
136,137,137,Billy Horschel,99,"77' 0""",3311.083,43,E
137,138,138,Kevin Kisner,104,"77' 1""",3392.333,44,-3
138,139,139,Erik Compton,86,"77' 2""",2933.25,38,E
139,140,140,Ernie Els,57,"77' 5""",2863.167,37,+5
140,T141,T141,Retief Goosen,81,"77' 6""",3486.5,45,+2
141,T141,T141,Ian Poulter,68,"77' 6""",2247.667,29,+4
142,143,143,Byron Smith,59,"77' 9""",3031.0,39,-5
143,T144,T144,Chesson Hadley,101,"77' 10""",3347.333,43,-6
144,T144,T144,David Hearn,97,"77' 10""",3501.083,45,E
145,T144,T144,Patrick Reed,103,"77' 10""",3658.583,47,-11
146,147,147,Bo Van Pelt,81,"78' 0""",2340.667,30,+1
147,T148,T148,Sergio Garcia,59,"78' 4""",2036.5,26,+4
148,T148,T148,Sam Saunders,83,"78' 4""",3525.5,45,+1
149,T148,T148,Jhonattan Vegas,90,"78' 4""",3915.0,50,-3
150,T151,T151,Jason Gore,76,"78' 5""",2508.167,32,+3
151,T151,T151,Gary Woodland,81,"78' 5""",2744.833,35,-5
152,153,153,Phil Mickelson,70,"78' 7""",4400.333,56,-7
153,154,154,Brice Garnett,81,"78' 8""",3068.25,39,-1
154,155,155,Adam Scott,51,"78' 9""",1260.417,16,E
155,156,156,Matt Kuchar,97,"78' 10""",3624.75,46,-8
156,T157,T157,Kevin Chappell,86,"79' 4""",3410.083,43,+11
157,T157,T157,Marc Leishman,74,"79' 4""",3965.083,50,-8
158,159,159,Carlos Ortiz,100,"79' 6""",4212.667,53,-9
159,160,160,Roger Sloan,56,"79' 8""",1990.8329999999999,25,-2
160,161,161,Scott Langley,94,"79' 9""",3589.833,45,+4
161,162,162,Zach Johnson,90,"80' 7""",2257.417,28,E
162,163,163,Seung-Yul Noh,65,"80' 8""",3712.0,46,+5
163,164,164,Tony Finau,106,"80' 11""",5743.5830000000005,71,-20
164,165,165,Dustin Johnson,75,"81' 0""",2025.8329999999999,25,-7
165,166,166,Whee Kim,71,"81' 2""",2517.333,31,+3
166,167,167,Hunter Mahan,88,"81' 3""",3494.917,43,-3
167,168,168,Russell Knox,96,"81' 6""",2444.75,30,+6
168,169,169,Chez Reavie,56,"81' 7""",1223.667,15,+6
169,170,170,David Lingmerth,90,"81' 8""",2287.0,28,+1
170,171,171,Ken Duke,93,"81' 11""",3685.333,45,+6
171,172,172,Cameron Tringale,96,"82' 1""",3282.083,40,+10
172,173,173,Jason Day,75,"82' 6""",2310.083,28,-2
173,174,174,Scott Brown,97,"83' 2""",3243.917,39,-2
174,175,175,John Peterson,84,"83' 3""",3744.833,45,+2
175,176,176,Steve Wheatcroft,87,"83' 5""",3419.75,41,+12
176,177,177,Robert Garrigus,70,"83' 7""",3594.667,43,-7
177,178,178,Francesco Molinari,56,"84' 4""",1855.5829999999999,22,-1
178,179,179,Sean O'Hair,86,"84' 6""",3465.667,41,-3
179,180,180,Jamie Donaldson,50,"85' 0""",1700.75,20,+2
180,181,181,Robert Streb,110,"86' 0""",4645.75,54,+1
181,182,182,Russell Henley,87,"86' 8""",2600.417,30,+8
182,183,183,Steven Alker,62,"87' 9""",1491.25,17,+2
183,184,184,Greg Owen,58,"87' 10""",1141.583,13,+6
