,GIR_Percentage_-_150-175_yards_RANK THIS WEEK,GIR_Percentage_-_150-175_yards_RANK LAST WEEK,GIR_Percentage_-_150-175_yards_PLAYER NAME,GIR_Percentage_-_150-175_yards_ROUNDS,GIR_Percentage_-_150-175_yards_%,GIR_Percentage_-_150-175_yards_GREENS HIT,GIR_Percentage_-_150-175_yards_TOTAL HOLES,GIR_Percentage_-_150-175_yards_RELATIVE TO PAR
0,1,1,Chez Reavie,56,73.87,147,199,-0.16
1,2,2,Ben Martin,93,73.19,232,317,-0.22
2,3,3,Paul Casey,87,73.03,176,241,-0.17
3,4,4,Spencer Levin,99,73.02,230,315,-0.17
4,5,5,Russell Knox,96,72.54,243,335,-0.15
5,6,6,Whee Kim,71,72.12,163,226,-0.18
6,7,7,Henrik Stenson,63,72.0,108,150,-0.21
7,8,8,Jim Herman,88,71.99,221,307,-0.19
8,9,9,Greg Owen,58,71.01,120,169,-0.17
9,10,10,Kevin Streelman,95,70.7,181,256,-0.19
10,11,11,Luke Donald,71,69.76,143,205,-0.2
11,12,12,Stewart Cink,77,69.72,198,284,-0.22
12,T13,T13,Zac Blair,108,69.62,236,339,-0.12
13,T13,T13,Willy Wilcox,58,69.62,110,158,-0.15
14,15,15,Steven Alker,62,69.44,150,216,-0.23
15,16,16,Jim Furyk,71,69.27,142,205,-0.14
16,17,17,George McNeill,93,68.98,229,332,-0.18
17,18,18,Daniel Berger,97,68.92,224,325,-0.14
18,19,19,Byron Smith,59,68.82,117,170,-0.11
19,20,20,Charl Schwartzel,67,68.79,108,157,-0.12
20,21,21,Tony Finau,106,68.75,220,320,-0.3
21,22,22,Nicholas Thompson,90,68.73,189,275,-0.14
22,23,23,Shawn Stefani,94,68.41,236,345,-0.19
23,24,24,Boo Weekley,79,68.33,164,240,-0.19
24,25,25,Brooks Koepka,84,68.16,167,245,-0.19
25,26,26,Eric Axley,57,68.13,109,160,-0.14
26,27,27,Adam Scott,51,68.1,79,116,-0.13
27,28,28,Francesco Molinari,56,67.92,108,159,-0.18
28,29,29,Bryce Molder,91,67.81,198,292,-0.21
29,30,30,Chris Stroud,84,67.77,164,242,-0.2
30,31,31,Michael Thompson,83,67.73,212,313,-0.22
31,32,32,Brendon de Jonge,106,67.67,224,331,-0.19
32,33,33,Justin Thomas,106,67.63,234,346,-0.12
33,34,34,Blayne Barber,76,67.62,165,244,-0.19
34,35,35,Billy Horschel,99,67.52,185,274,-0.19
35,T36,T36,Brendan Steele,88,67.44,203,301,-0.16
36,T36,T36,Daniel Summerhays,101,67.44,232,344,-0.23
37,38,38,Scott Langley,94,67.4,215,319,-0.17
38,T39,T39,William McGirt,103,67.31,243,361,-0.17
39,T39,T39,Mark Wilson,89,67.31,210,312,-0.12
40,41,41,Zach Johnson,90,67.25,191,284,-0.22
41,42,42,Lucas Glover,79,67.24,195,290,-0.11
42,43,43,Sergio Garcia,59,67.21,82,122,-0.21
43,T44,T44,Hideki Matsuyama,95,67.2,168,250,-0.16
44,T44,T44,Tyrone Van Aswegen,58,67.2,125,186,-0.22
45,46,46,Pat Perez,96,67.17,223,332,-0.22
46,47,47,Colt Knost,90,67.16,180,268,-0.21
47,48,48,David Hearn,97,67.08,216,322,-0.21
48,49,49,Michael Putnam,87,67.04,181,270,-0.13
49,50,50,Robert Allenby,63,67.02,126,188,-0.07
50,51,51,Brice Garnett,81,66.92,178,266,-0.14
51,52,52,Jim Renner,68,66.81,151,226,-0.06
52,53,53,Chad Campbell,97,66.75,255,382,-0.18
53,54,54,John Peterson,84,66.56,199,299,-0.17
54,55,55,Alex Cejka,94,66.55,185,278,-0.18
55,56,56,Ryan Moore,81,66.52,153,230,-0.18
56,57,57,Rickie Fowler,76,66.5,137,206,-0.22
57,58,58,Jason Dufner,76,66.48,119,179,-0.15
58,59,59,Webb Simpson,81,66.38,152,229,-0.17
59,60,60,Justin Rose,69,66.25,106,160,-0.24
60,61,61,Tom Hoge,83,66.13,164,248,-0.23
61,62,62,J.J. Henry,94,66.11,199,301,-0.13
62,63,63,John Merrick,78,66.07,148,224,-0.16
63,64,64,Patrick Rodgers,57,65.68,111,169,-0.29
64,65,65,Camilo Villegas,83,65.53,211,322,-0.19
65,66,66,Nick Watney,91,65.52,209,319,-0.15
66,67,67,Bo Van Pelt,81,65.48,165,252,-0.18
67,68,68,Hudson Swafford,97,65.47,218,333,-0.2
68,69,69,Chad Collins,79,65.38,153,234,-0.14
69,70,70,Cameron Tringale,96,65.37,185,283,-0.21
70,71,71,Vijay Singh,78,65.34,164,251,-0.15
71,72,72,Robert Streb,110,65.31,224,343,-0.19
72,73,73,Keegan Bradley,87,65.29,158,242,-0.21
73,74,74,Kevin Kisner,104,65.28,220,337,-0.16
74,75,75,Johnson Wagner,68,65.24,152,233,-0.11
75,76,76,David Toms,62,65.15,129,198,-0.19
76,77,77,Jason Gore,76,65.14,142,218,-0.23
77,78,78,Charles Howell III,105,65.1,235,361,-0.13
78,T79,T79,Jon Curran,83,65.04,160,246,-0.16
79,T79,T79,Mark Hubbard,79,65.04,160,246,-0.13
80,81,81,K.J. Choi,66,65.0,130,200,-0.23
81,82,82,Jonas Blixt,78,64.97,128,197,-0.21
82,83,83,Bill Haas,89,64.96,165,254,-0.13
83,T84,T84,Fabián Gómez,83,64.86,168,259,-0.23
84,T84,T84,Alex Prugh,84,64.86,192,296,-0.18
85,86,86,Rory Sabbatini,81,64.78,160,247,-0.21
86,87,87,Davis Love III,51,64.63,106,164,-0.19
87,88,88,Brian Harman,90,64.58,186,288,-0.22
88,89,89,Marc Leishman,74,64.5,129,200,-0.22
89,90,90,John Senden,80,64.47,127,197,-0.21
90,91,91,Scott Piercy,90,64.31,200,311,-0.2
91,92,92,Ryo Ishikawa,90,64.29,189,294,-0.21
92,93,93,Erik Compton,86,64.18,172,268,-0.22
93,94,94,Kevin Chappell,86,64.16,188,293,-0.18
94,95,95,Adam Hadwin,95,64.15,204,318,-0.17
95,96,96,Sung Joon Park,79,64.13,143,223,-0.12
96,97,97,Ian Poulter,68,64.04,130,203,-0.25
