,Approaches_from_75-100_yards_Rgh_RANK THIS WEEK,Approaches_from_75-100_yards_Rgh_RANK LAST WEEK,Approaches_from_75-100_yards_Rgh_PLAYER NAME,Approaches_from_75-100_yards_Rgh_ROUNDS,Approaches_from_75-100_yards_Rgh_AVG,Approaches_from_75-100_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_75-100_yards_Rgh_# OF ATTEMPTS,Approaches_from_75-100_yards_Rgh_RELATIVE TO PAR
0,1,1,Bill Lunde,50,"14' 6""",116.0,8,-1
1,T2,T2,Rickie Fowler,76,"15' 10""",205.583,13,-1
2,T2,T2,Jordan Spieth,91,"15' 10""",237.5,15,-2
3,4,4,Seung-Yul Noh,65,"15' 11""",222.417,14,+1
4,5,5,Ken Duke,93,"16' 7""",215.75,13,-1
5,6,6,Steven Alker,62,"16' 8""",83.5,5,+2
6,7,7,Jamie Donaldson,50,"17' 1""",102.333,6,+4
7,8,8,Tim Wilkinson,73,"17' 4""",277.83299999999997,16,-5
8,9,9,Colt Knost,90,"17' 6""",175.333,10,+1
9,10,10,John Peterson,84,"17' 7""",193.5,11,E
10,11,11,Jason Gore,76,"17' 8""",176.5,10,+4
11,12,12,Jason Dufner,76,"18' 1""",144.667,8,-3
12,T13,T13,Blayne Barber,76,"18' 8""",316.83299999999997,17,+2
13,T13,T13,Sung Joon Park,79,"18' 8""",205.083,11,+1
14,T15,T15,Eric Axley,57,"18' 10""",188.0,10,-1
15,T15,T15,Brendan Steele,88,"18' 10""",263.5,14,-3
16,17,17,Chad Campbell,97,"19' 0""",379.417,20,+1
17,18,18,Sam Saunders,83,"19' 10""",158.667,8,+1
18,T19,T19,Brian Davis,86,"19' 11""",419.0,21,E
19,T19,T19,Jason Day,75,"19' 11""",417.583,21,-7
20,T19,T19,Henrik Stenson,63,"19' 11""",79.583,4,-1
21,T22,T22,Bill Haas,89,"20' 0""",339.333,17,-6
22,T22,T22,David Toms,62,"20' 0""",179.75,9,+3
23,T24,T24,Ricky Barnes,82,"20' 2""",261.75,13,+3
24,T24,T24,Ben Crane,62,"20' 2""",242.333,12,-4
25,T24,T24,Lucas Glover,79,"20' 2""",181.417,9,+2
26,T24,T24,Louis Oosthuizen,68,"20' 2""",282.25,14,-3
27,28,28,Roberto Castro,54,"20' 3""",81.083,4,-2
28,29,29,Scott Langley,94,"21' 1""",590.3330000000001,28,-7
29,30,30,Cameron Tringale,96,"21' 2""",338.583,16,+4
30,T31,T31,Jim Renner,68,"21' 4""",298.25,14,+5
31,T31,T31,Steve Wheatcroft,87,"21' 4""",511.917,24,+6
32,T33,T33,Aaron Baddeley,76,"21' 5""",214.417,10,-2
33,T33,T33,Hunter Mahan,88,"21' 5""",492.75,23,E
34,T35,T35,John Huh,102,"21' 8""",130.167,6,+1
35,T35,T35,Jerry Kelly,79,"21' 8""",216.833,10,+1
36,37,37,Brandt Snedeker,98,"21' 10""",327.25,15,+1
