,Approaches_100-125_yards-Rgh_RTP_RANK THIS WEEK,Approaches_100-125_yards-Rgh_RTP_RANK LAST WEEK,Approaches_100-125_yards-Rgh_RTP_PLAYER NAME,Approaches_100-125_yards-Rgh_RTP_ROUNDS,Approaches_100-125_yards-Rgh_RTP_AVG RTP
0,1,1,Brendon Todd,96,-.389
1,2,2,Ryan Moore,81,-.261
2,3,3,Hideki Matsuyama,95,-.231
3,4,4,Daniel Summerhays,101,-.220
4,5,5,Matt Jones,89,-.194
5,6,6,Paul Casey,87,-.192
6,7,7,Henrik Stenson,63,-.182
7,8,8,Jordan Spieth,91,-.179
8,9,9,Jim Furyk,71,-.174
9,10,10,Ryan Palmer,80,-.160
10,11,11,Andres Gonzales,90,-.150
11,12,12,Bryce Molder,91,-.143
12,13,13,Brandt Snedeker,98,-.135
13,14,14,Justin Thomas,106,-.127
14,T15,T15,Brian Davis,86,-.118
15,T15,T15,Martin Flores,95,-.118
16,17,17,George McNeill,93,-.111
17,18,18,Adam Scott,51,-.105
18,19,19,Kevin Na,98,-.100
19,20,20,Kyle Reifers,96,-.095
20,21,21,Erik Compton,86,-.086
21,T22,T22,Zac Blair,108,-.083
22,T22,T22,Chad Campbell,97,-.083
23,T22,T22,Derek Ernst,75,-.083
24,T22,T22,Sean O'Hair,86,-.083
25,26,26,Webb Simpson,81,-.080
26,27,27,Jason Dufner,76,-.077
27,T28,T28,Bill Haas,89,-.071
28,T28,T28,Gary Woodland,81,-.071
29,30,30,Alex Prugh,84,-.065
30,31,31,Derek Fathauer,81,-.063
31,T32,T32,Kevin Chappell,86,-.061
32,T32,T32,David Hearn,97,-.061
33,T32,T32,Nicholas Thompson,90,-.061
34,T35,T35,Greg Chalmers,58,-.056
35,T35,T35,Scott Stallings,60,-.056
36,37,37,Justin Leonard,61,-.050
37,38,38,Seung-Yul Noh,65,-.045
38,39,39,Luke Guthrie,84,-.038
39,40,40,Alex Cejka,94,-.033
40,41,41,Tom Hoge,83,-.031
41,T42,T42,Camilo Villegas,83,-.026
42,T42,T42,Nick Watney,91,-.026
43,44,44,Chesson Hadley,101,-.020
44,T45,T45,Robert Allenby,63,E
45,T45,T45,Blayne Barber,76,E
46,T45,T45,K.J. Choi,66,E
47,T45,T45,Chad Collins,79,E
48,T45,T45,Jamie Donaldson,50,E
49,T45,T45,Gonzalo Fernandez-Castaño,81,E
50,T45,T45,Tony Finau,106,E
51,T45,T45,Adam Hadwin,95,E
52,T45,T45,Morgan Hoffmann,85,E
53,T45,T45,J.B. Holmes,89,E
54,T45,T45,Russell Knox,96,E
55,T45,T45,Jason Kokrak,88,E
56,T45,T45,Danny Lee,120,E
57,T45,T45,Davis Love III,51,E
58,T45,T45,Troy Merritt,91,E
59,T45,T45,Francesco Molinari,56,E
60,T45,T45,Sam Saunders,83,E
61,T45,T45,Charl Schwartzel,67,E
62,T45,T45,Robert Streb,110,E
63,T45,T45,Kevin Streelman,95,E
64,T45,T45,David Toms,62,E
65,T45,T45,Bubba Watson,71,E
66,T45,T45,Boo Weekley,79,E
67,T45,T45,Steve Wheatcroft,87,E
68,T45,T45,Mark Wilson,89,E
69,70,70,Carlos Ortiz,100,+.022
70,71,71,Patrick Reed,103,+.023
71,72,72,Brooks Koepka,84,+.027
72,73,73,Martin Laird,77,+.030
73,74,74,James Hahn,94,+.031
74,75,75,Johnson Wagner,68,+.033
75,T76,T76,Jonas Blixt,78,+.034
76,T76,T76,Ben Crane,62,+.034
