,Approaches__275_yards-Rgh_RTP_RANK THIS WEEK,Approaches__275_yards-Rgh_RTP_RANK LAST WEEK,Approaches__275_yards-Rgh_RTP_PLAYER NAME,Approaches__275_yards-Rgh_RTP_ROUNDS,Approaches__275_yards-Rgh_RTP_AVG RTP
142,T105,T105,Michael Thompson,83,E
143,T105,T105,Tyrone Van Aswegen,58,E
144,T105,T105,Camilo Villegas,83,E
145,T105,T105,Jimmy Walker,89,E
146,T105,T105,Steve Wheatcroft,87,E
147,T105,T105,Willy Wilcox,58,E
148,149,149,Gonzalo Fernandez-Castaño,81,+.125
149,150,150,Max Homa,78,+.143
150,151,151,Cameron Tringale,96,+.250
151,T152,T152,Harris English,105,+.333
152,T152,T152,Sam Saunders,83,+.333
153,T154,T154,Lucas Glover,79,+.500
154,T154,T154,Ian Poulter,68,+.500
155,T154,T154,Gary Woodland,81,+.500
156,T157,T157,Jason Gore,76,+1.000
157,T157,T157,Chris Stroud,84,+1.000
158,T157,T157,Johnson Wagner,68,+1.000
159,160,160,Tim Wilkinson,73,+2.000
