,GIR_Percentage_-_75-100_yards_RANK THIS WEEK,GIR_Percentage_-_75-100_yards_RANK LAST WEEK,GIR_Percentage_-_75-100_yards_PLAYER NAME,GIR_Percentage_-_75-100_yards_ROUNDS,GIR_Percentage_-_75-100_yards_%,GIR_Percentage_-_75-100_yards_GREENS HIT,GIR_Percentage_-_75-100_yards_TOTAL HOLES,GIR_Percentage_-_75-100_yards_RELATIVE TO PAR
0,1,1,Roberto Castro,54,96.43,27,28,-0.41
1,2,2,Bill Lunde,50,93.1,27,29,-0.22
2,3,3,Stewart Cink,77,92.31,72,78,-0.42
3,4,4,Scott Pinckney,88,91.53,54,59,-0.37
4,5,5,Graham DeLaet,65,90.57,48,53,-0.25
5,6,6,Jon Curran,83,89.74,70,78,-0.29
6,7,7,Jonathan Byrd,69,89.47,34,38,-0.35
7,8,8,Alex Prugh,84,89.19,66,74,-0.35
8,9,9,Brice Garnett,81,89.13,41,46,-0.24
9,10,10,Seung-Yul Noh,65,88.68,47,53,-0.36
10,11,11,Jim Herman,88,88.57,62,70,-0.24
11,12,12,Rickie Fowler,76,88.46,46,52,-0.54
12,13,13,Russell Henley,87,86.67,78,90,-0.32
13,14,14,Mark Wilson,89,86.46,83,96,-0.31
14,15,15,Francesco Molinari,56,86.27,44,51,-0.55
15,16,16,Paul Casey,87,86.21,50,58,-0.36
16,17,17,Zach Johnson,90,86.05,74,86,-0.39
17,18,18,Boo Weekley,79,85.71,60,70,-0.33
18,19,19,Andres Gonzales,90,85.19,69,81,-0.28
19,20,20,Steven Alker,62,84.62,33,39,-0.27
20,T21,T21,John Peterson,84,84.44,38,45,-0.24
21,T21,T21,Andrew Svoboda,80,84.44,38,45,-0.29
22,23,23,Nick Watney,91,84.15,69,82,-0.45
23,T24,T24,Rory Sabbatini,81,84.13,53,63,-0.34
24,T24,T24,Robert Streb,110,84.13,106,126,-0.29
25,26,26,David Toms,62,83.82,57,68,-0.25
26,27,27,Brandt Snedeker,98,83.78,62,74,-0.48
27,28,28,Ken Duke,93,83.7,77,92,-0.32
28,29,29,Zac Blair,108,83.65,87,104,-0.4
29,30,30,Tyrone Van Aswegen,58,83.33,30,36,-0.33
30,31,31,Tim Wilkinson,73,83.08,54,65,-0.33
31,32,32,Justin Leonard,61,83.02,44,53,-0.34
32,33,33,William McGirt,103,83.0,83,100,-0.34
33,34,34,Chad Campbell,97,82.93,68,82,-0.25
34,35,35,Chris Stroud,84,82.89,63,76,-0.32
35,36,36,Spencer Levin,99,82.81,53,64,-0.23
36,37,37,Willy Wilcox,58,82.76,24,29,-0.33
37,38,38,Andrew Putnam,68,82.69,43,52,-0.44
38,39,39,Derek Ernst,75,82.54,52,63,-0.19
39,40,40,David Hearn,97,82.52,85,103,-0.44
40,41,41,Michael Putnam,87,82.43,61,74,-0.34
41,42,42,Brian Davis,86,82.19,60,73,-0.32
42,43,43,Martin Laird,77,82.09,55,67,-0.29
43,44,44,Jason Dufner,76,82.05,32,39,-0.19
44,45,45,Lucas Glover,79,81.97,50,61,-0.36
45,46,46,J.B. Holmes,89,81.71,67,82,-0.39
46,T47,T47,Bill Haas,89,81.48,66,81,-0.35
47,T47,T47,Billy Horschel,99,81.48,66,81,-0.26
48,49,49,Brian Harman,90,81.44,79,97,-0.34
49,50,50,Sean O'Hair,86,81.43,57,70,-0.35
50,51,51,D.A. Points,72,81.36,48,59,-0.31
51,52,52,Ben Crane,62,81.25,52,64,-0.35
52,53,53,Colt Knost,90,81.18,69,85,-0.39
53,T54,T54,Luke Donald,71,81.13,43,53,-0.47
54,T54,T54,Johnson Wagner,68,81.13,43,53,-0.19
55,T56,T56,K.J. Choi,66,81.08,60,74,-0.43
56,T56,T56,Fabián Gómez,83,81.08,60,74,-0.4
57,58,58,Daniel Berger,97,81.01,64,79,-0.22
58,59,59,Robert Allenby,63,80.95,34,42,-0.29
59,60,60,Jason Bohn,95,80.9,72,89,-0.36
60,61,61,John Huh,102,80.85,38,47,-0.26
61,T62,T62,Luke Guthrie,84,80.82,59,73,-0.29
62,T62,T62,Jerry Kelly,79,80.82,59,73,-0.31
63,64,64,Ryo Ishikawa,90,80.7,46,57,-0.48
64,65,65,Brendon Todd,96,80.61,79,98,-0.37
65,66,66,Matt Jones,89,80.6,54,67,-0.33
66,67,67,Daniel Summerhays,101,80.52,62,77,-0.5
67,T68,T68,Jordan Spieth,91,80.46,70,87,-0.24
68,T68,T68,Steve Wheatcroft,87,80.46,70,87,-0.41
69,70,70,Charley Hoffman,97,80.41,78,97,-0.28
70,71,71,Cameron Percy,72,80.36,45,56,-0.31
71,72,72,Derek Fathauer,81,80.28,57,71,-0.39
72,73,73,Hudson Swafford,97,80.25,65,81,-0.4
73,T74,T74,Chad Collins,79,80.0,48,60,-0.27
74,T74,T74,Matt Every,73,80.0,40,50,-0.3
75,T74,T74,Whee Kim,71,80.0,36,45,-0.28
76,T74,T74,Russell Knox,96,80.0,88,110,-0.28
77,T74,T74,Geoff Ogilvy,50,80.0,32,40,-0.03
78,T74,T74,Kyle Reifers,96,80.0,68,85,-0.43
79,T74,T74,Justin Rose,69,80.0,44,55,-0.52
80,T74,T74,Nicholas Thompson,90,80.0,60,75,-0.32
81,82,82,Scott Brown,97,79.59,78,98,-0.41
82,83,83,Ian Poulter,68,79.49,31,39,-0.19
83,84,84,Vijay Singh,78,79.37,50,63,-0.44
84,85,85,Chesson Hadley,101,79.35,73,92,-0.34
85,T86,T86,Jason Day,75,79.27,65,82,-0.45
86,T86,T86,Carlos Ortiz,100,79.27,65,82,-0.26
87,T88,T88,Oscar Fraustro,58,79.25,42,53,-0.26
88,T88,T88,Chez Reavie,56,79.25,42,53,-0.29
89,90,90,Heath Slocum,57,79.17,38,48,-0.32
90,91,91,Billy Hurley III,83,79.1,53,67,-0.26
91,T92,T92,Ernie Els,57,79.07,34,43,-0.21
92,T92,T92,Bubba Watson,71,79.07,68,86,-0.28
93,T94,T94,Greg Owen,58,78.95,30,38,-0.3
94,T94,T94,Brendan Steele,88,78.95,45,57,-0.33
95,96,96,Scott Langley,94,78.82,67,85,-0.43
96,97,97,Justin Thomas,106,78.63,92,117,-0.36
97,98,98,Byron Smith,59,78.57,22,28,-0.27
98,T99,T99,Keegan Bradley,87,78.43,40,51,-0.38
99,T99,T99,Louis Oosthuizen,68,78.43,40,51,-0.4
100,101,101,Brendon de Jonge,106,78.31,65,83,-0.38
101,102,102,Harris English,105,78.18,43,55,-0.37
102,T103,T103,Max Homa,78,78.13,50,64,-0.4
103,T103,T103,Ben Martin,93,78.13,50,64,-0.3
104,T103,T103,Ryan Moore,81,78.13,50,64,-0.42
105,T103,T103,Patrick Rodgers,57,78.13,50,64,-0.28
106,T103,T103,Kevin Streelman,95,78.13,75,96,-0.2
107,T108,T108,J.J. Henry,94,77.78,49,63,-0.29
108,T108,T108,Hunter Mahan,88,77.78,70,90,-0.36
109,T108,T108,Nick Taylor,91,77.78,77,99,-0.4
110,T108,T108,Bo Van Pelt,81,77.78,56,72,-0.27
111,112,112,Matt Kuchar,97,77.67,80,103,-0.31
112,113,113,Martin Flores,95,77.63,59,76,-0.22
113,114,114,Jim Furyk,71,77.55,38,49,-0.21
114,115,115,Cameron Tringale,96,77.53,69,89,-0.38
115,116,116,Erik Compton,86,77.42,48,62,-0.31
116,117,117,Patrick Reed,103,77.32,75,97,-0.35
117,118,118,Adam Hadwin,95,77.27,68,88,-0.37
118,119,119,Henrik Stenson,63,77.14,27,35,-0.26
119,120,120,Pat Perez,96,77.08,74,96,-0.31
120,T121,T121,Jason Kokrak,88,76.92,50,65,-0.3
121,T121,T121,Jim Renner,68,76.92,30,39,-0.2
122,123,123,Dustin Johnson,75,76.81,53,69,-0.43
123,124,124,Danny Lee,120,76.79,86,112,-0.44
124,125,125,John Senden,80,76.74,33,43,-0.36
125,126,126,Kevin Chappell,86,76.67,69,90,-0.35
126,127,127,James Hahn,94,76.39,55,72,-0.35
127,128,128,Jonathan Randolph,72,76.0,38,50,-0.11
128,129,129,Jason Gore,76,75.81,47,62,-0.34
129,130,130,Charles Howell III,105,75.68,84,111,-0.19
130,131,131,Davis Love III,51,75.61,31,41,-0.19
131,T132,T132,Marc Leishman,74,75.56,34,45,-0.24
132,T132,T132,Scott Stallings,60,75.56,34,45,-0.26
133,134,134,Roger Sloan,56,75.51,37,49,-0.3
134,T135,T135,Aaron Baddeley,76,75.0,33,44,-0.36
135,T135,T135,Jonas Blixt,78,75.0,42,56,-0.31
136,T135,T135,Alex Cejka,94,75.0,66,88,-0.36
137,T135,T135,Greg Chalmers,58,75.0,30,40,-0.47
138,T135,T135,Retief Goosen,81,75.0,33,44,-0.39
139,T135,T135,George McNeill,93,75.0,75,100,-0.39
140,T135,T135,Kevin Na,98,75.0,57,76,-0.23
141,142,142,Bryce Molder,91,74.74,71,95,-0.34
142,143,143,Sangmoon Bae,98,74.71,65,87,-0.31
143,144,144,Camilo Villegas,83,74.29,52,70,-0.37
144,145,145,Mark Hubbard,79,74.07,40,54,-0.48
145,146,146,Tony Finau,106,73.97,54,73,-0.3
146,147,147,Gary Woodland,81,73.91,34,46,-0.24
147,148,148,Blayne Barber,76,73.85,48,65,-0.44
148,149,149,Scott Piercy,90,73.61,53,72,-0.45
149,150,150,Padraig Harrington,60,73.47,36,49,-0.25
150,151,151,Ricky Barnes,82,73.44,47,64,-0.47
151,T152,T152,Robert Garrigus,70,73.33,33,45,-0.18
152,T152,T152,Jeff Overton,94,73.33,55,75,-0.24
153,154,154,Brooks Koepka,84,73.24,52,71,-0.33
154,155,155,David Lingmerth,90,73.12,68,93,-0.4
155,156,156,Shawn Stefani,94,73.08,76,104,-0.43
156,157,157,Carl Pettersson,106,72.97,81,111,-0.23
157,T158,T158,Charlie Beljan,76,72.73,48,66,-0.27
158,T158,T158,Jamie Donaldson,50,72.73,16,22,-0.44
159,T158,T158,Michael Thompson,83,72.73,48,66,-0.29
160,161,161,Tom Hoge,83,72.37,55,76,-0.36
161,162,162,Hideki Matsuyama,95,72.06,49,68,-0.33
162,T163,T163,Ángel Cabrera,53,71.88,23,32,-0.26
163,T163,T163,Sung Joon Park,79,71.88,46,64,-0.13
164,165,165,Troy Merritt,91,71.84,74,103,-0.35
165,166,166,John Merrick,78,71.67,43,60,-0.21
166,167,167,Jimmy Walker,89,71.21,47,66,-0.43
167,168,168,Adam Scott,51,70.97,22,31,-0.27
168,169,169,Morgan Hoffmann,85,70.89,56,79,-0.39
169,170,170,Kevin Kisner,104,70.59,60,85,-0.33
170,171,171,Charl Schwartzel,67,70.21,33,47,-0.24
171,172,172,Brian Stuard,97,69.89,65,93,-0.35
172,173,173,Gonzalo Fernandez-Castaño,81,69.39,34,49,-0.29
173,174,174,Ryan Palmer,80,69.35,43,62,-0.35
174,175,175,Phil Mickelson,70,68.85,42,61,-0.43
175,176,176,Steven Bowditch,103,68.82,64,93,-0.31
176,177,177,Sergio Garcia,59,68.57,24,35,-0.38
177,178,178,Eric Axley,57,68.29,28,41,-0.25
178,179,179,Chris Kirk,76,68.12,47,69,-0.43
179,180,180,Sam Saunders,83,67.92,36,53,-0.42
180,181,181,Lee Westwood,56,67.74,21,31,-0.52
181,182,182,Webb Simpson,81,67.61,48,71,-0.19
182,183,183,Jhonattan Vegas,90,65.0,26,40,-0.27
183,184,184,Andres Romero,69,63.64,28,44,-0.29
