,GIR_Percentage_-__125_yards_RANK THIS WEEK,GIR_Percentage_-__125_yards_RANK LAST WEEK,GIR_Percentage_-__125_yards_PLAYER NAME,GIR_Percentage_-__125_yards_ROUNDS,GIR_Percentage_-__125_yards_%,GIR_Percentage_-__125_yards_GREENS HIT,GIR_Percentage_-__125_yards_TOTAL HOLES,GIR_Percentage_-__125_yards_RELATIVE TO PAR
74,75,75,Kyle Reifers,96,82.05,352,429,-0.42
75,T76,T76,Ken Duke,93,82.04,306,373,-0.42
76,T76,T76,David Hearn,97,82.04,329,401,-0.42
77,T76,T76,Hunter Mahan,88,82.04,329,401,-0.42
78,79,79,Jordan Spieth,91,82.01,319,389,-0.47
79,80,80,Jason Kokrak,88,81.94,381,465,-0.44
80,81,81,Justin Thomas,106,81.93,476,581,-0.56
81,82,82,Derek Ernst,75,81.9,285,348,-0.43
82,T83,T83,Tom Hoge,83,81.87,298,364,-0.43
83,T83,T83,Martin Laird,77,81.87,307,375,-0.47
84,T83,T83,Adam Scott,51,81.87,149,182,-0.49
85,T83,T83,Nick Taylor,91,81.87,402,491,-0.48
86,T87,T87,Ben Crane,62,81.86,194,237,-0.39
87,T87,T87,Daniel Summerhays,101,81.86,352,430,-0.45
88,89,89,Henrik Stenson,63,81.78,193,236,-0.48
89,T90,T90,George McNeill,93,81.75,345,422,-0.47
90,T90,T90,John Merrick,78,81.75,233,285,-0.38
91,92,92,Dustin Johnson,75,81.72,304,372,-0.53
92,93,93,Sam Saunders,83,81.68,272,333,-0.46
93,94,94,Pat Perez,96,81.61,324,397,-0.44
94,95,95,Jim Furyk,71,81.58,217,266,-0.42
95,96,96,Adam Hadwin,95,81.55,327,401,-0.46
96,T97,T97,Rickie Fowler,76,81.52,247,303,-0.52
97,T97,T97,Charles Howell III,105,81.52,494,606,-0.43
98,99,99,Charley Hoffman,97,81.51,388,476,-0.44
99,100,100,Luke Guthrie,84,81.47,255,313,-0.45
100,101,101,Chad Collins,79,81.43,228,280,-0.45
101,102,102,Harris English,105,81.32,344,423,-0.46
102,103,103,Bubba Watson,71,81.22,346,426,-0.52
103,T104,T104,Steven Alker,62,81.17,181,223,-0.42
104,T104,T104,Jimmy Walker,89,81.17,319,393,-0.5
105,106,106,Chris Stroud,84,81.16,267,329,-0.43
106,107,107,Brendon de Jonge,106,81.14,383,472,-0.43
107,108,108,Vijay Singh,78,81.12,305,376,-0.42
108,109,109,Ángel Cabrera,53,81.09,193,238,-0.42
109,110,110,Andrew Putnam,68,81.05,201,248,-0.44
110,111,111,John Peterson,84,81.04,295,364,-0.43
111,112,112,Luke Donald,71,81.03,188,232,-0.49
112,T113,T113,Jamie Donaldson,50,81.02,111,137,-0.49
113,T113,T113,Tony Finau,106,81.02,431,532,-0.48
114,T115,T115,Greg Chalmers,58,81.01,145,179,-0.47
115,T115,T115,Jeff Overton,94,81.01,320,395,-0.43
116,117,117,Steve Wheatcroft,87,80.87,317,392,-0.48
117,118,118,Billy Hurley III,83,80.81,219,271,-0.34
118,119,119,Daniel Berger,97,80.78,353,437,-0.48
119,120,120,Bo Van Pelt,81,80.73,264,327,-0.41
120,121,121,Greg Owen,58,80.65,175,217,-0.41
121,122,122,Billy Horschel,99,80.62,362,449,-0.44
122,123,123,Chesson Hadley,101,80.57,394,489,-0.48
123,124,124,Chez Reavie,56,80.54,207,257,-0.44
124,125,125,Alex Cejka,94,80.53,306,380,-0.43
125,126,126,Shawn Stefani,94,80.45,395,491,-0.48
126,127,127,Jason Gore,76,80.33,245,305,-0.42
127,128,128,Danny Lee,120,80.28,395,492,-0.48
128,129,129,Webb Simpson,81,80.17,279,348,-0.46
129,130,130,James Hahn,94,80.0,324,405,-0.44
130,T131,T131,Brooks Koepka,84,79.95,315,394,-0.53
131,T131,T131,Spencer Levin,99,79.95,315,394,-0.4
132,T131,T131,Cameron Tringale,96,79.95,303,379,-0.45
133,T134,T134,Derek Fathauer,81,79.94,271,339,-0.46
134,T134,T134,Michael Thompson,83,79.94,287,359,-0.46
135,136,136,Erik Compton,86,79.89,278,348,-0.49
136,137,137,Fabián Gómez,83,79.88,274,343,-0.44
137,T138,T138,Brian Harman,90,79.87,365,457,-0.46
138,T138,T138,J.B. Holmes,89,79.87,357,447,-0.52
139,140,140,Ian Poulter,68,79.81,170,213,-0.42
140,141,141,Charl Schwartzel,67,79.74,181,227,-0.46
141,142,142,Patrick Reed,103,79.64,352,442,-0.46
142,143,143,Ernie Els,57,79.63,172,216,-0.45
143,144,144,Bryce Molder,91,79.59,273,343,-0.41
144,145,145,Eric Axley,57,79.55,175,220,-0.39
145,146,146,Morgan Hoffmann,85,79.38,308,388,-0.52
146,147,147,Ben Martin,93,79.37,300,378,-0.46
147,148,148,Kevin Chappell,86,79.3,318,401,-0.47
148,149,149,Kevin Kisner,104,79.19,392,495,-0.42
149,150,150,Brian Stuard,97,79.14,277,350,-0.42
150,151,151,Louis Oosthuizen,68,79.1,212,268,-0.45
151,152,152,Gary Woodland,81,79.05,234,296,-0.45
152,153,153,John Senden,80,78.91,217,275,-0.45
153,154,154,Jhonattan Vegas,90,78.8,290,368,-0.49
154,T155,T155,Aaron Baddeley,76,78.57,231,294,-0.59
155,T155,T155,Heath Slocum,57,78.57,143,182,-0.45
156,157,157,Scott Piercy,90,78.54,366,466,-0.42
157,158,158,Ricky Barnes,82,78.45,222,283,-0.48
158,159,159,Blayne Barber,76,78.35,257,328,-0.4
159,160,160,Troy Merritt,91,78.33,318,406,-0.38
160,161,161,Camilo Villegas,83,78.3,285,364,-0.45
161,162,162,Sangmoon Bae,98,78.25,367,469,-0.42
162,163,163,Carl Pettersson,106,78.21,402,514,-0.45
163,164,164,Johnson Wagner,68,78.05,224,287,-0.44
164,165,165,Patrick Rodgers,57,78.04,231,296,-0.43
165,166,166,Jim Renner,68,78.03,206,264,-0.33
166,167,167,Steven Bowditch,103,77.97,407,522,-0.45
167,168,168,Charlie Beljan,76,77.95,258,331,-0.44
168,169,169,Gonzalo Fernandez-Castaño,81,77.81,242,311,-0.39
169,170,170,Sung Joon Park,79,77.74,255,328,-0.31
170,171,171,David Lingmerth,90,77.73,328,422,-0.43
171,172,172,Ryan Palmer,80,77.67,240,309,-0.43
172,173,173,Max Homa,78,77.55,266,343,-0.43
173,174,174,Robert Garrigus,70,77.49,241,311,-0.42
174,175,175,Scott Brown,97,77.28,347,449,-0.49
175,176,176,Sergio Garcia,59,77.27,170,220,-0.51
176,177,177,Andres Romero,69,77.17,213,276,-0.45
177,178,178,Padraig Harrington,60,77.11,192,249,-0.35
178,179,179,Jonas Blixt,78,77.04,198,257,-0.45
179,180,180,Roger Sloan,56,76.71,168,219,-0.39
180,181,181,Retief Goosen,81,76.03,241,317,-0.45
181,182,182,Lee Westwood,56,74.58,132,177,-0.49
182,183,183,Phil Mickelson,70,74.18,250,337,-0.5
183,184,184,Matt Every,73,73.96,213,288,-0.44
