,Approaches_50-75_yards-Rgh_RTP_RANK THIS WEEK,Approaches_50-75_yards-Rgh_RTP_RANK LAST WEEK,Approaches_50-75_yards-Rgh_RTP_PLAYER NAME,Approaches_50-75_yards-Rgh_RTP_ROUNDS,Approaches_50-75_yards-Rgh_RTP_AVG RTP
0,1,1,Sean O'Hair,86,-.556
1,2,2,Jonathan Byrd,69,-.429
2,3,3,Henrik Stenson,63,-.375
3,4,4,Jason Gore,76,-.333
4,5,5,Brooks Koepka,84,-.286
5,6,6,Bubba Watson,71,-.273
6,T7,T7,Oscar Fraustro,58,-.222
7,T7,T7,Adam Hadwin,95,-.222
8,9,9,Eric Axley,57,-.200
9,T10,T10,Jamie Donaldson,50,-.167
10,T10,T10,David Toms,62,-.167
11,12,12,Jhonattan Vegas,90,-.154
12,13,13,Nick Taylor,91,-.133
13,T14,T14,Martin Flores,95,-.125
14,T14,T14,Marc Leishman,74,-.125
15,T14,T14,D.A. Points,72,-.125
16,17,17,Matt Every,73,-.111
17,18,18,Ken Duke,93,-.091
18,19,19,Danny Lee,120,-.077
19,20,20,Jason Kokrak,88,-.059
20,T21,T21,Charlie Beljan,76,E
21,T21,T21,Ángel Cabrera,53,E
22,T21,T21,Ben Crane,62,E
23,T21,T21,Jim Furyk,71,E
24,T21,T21,Robert Garrigus,70,E
25,T21,T21,Luke Guthrie,84,E
26,T21,T21,Chris Kirk,76,E
27,T21,T21,Russell Knox,96,E
28,T21,T21,George McNeill,93,E
29,T21,T21,Louis Oosthuizen,68,E
30,T21,T21,Ian Poulter,68,E
31,T21,T21,Chez Reavie,56,E
32,T21,T21,Patrick Reed,103,E
33,T21,T21,Kyle Reifers,96,E
34,T21,T21,Adam Scott,51,E
35,T21,T21,Brendan Steele,88,E
36,T21,T21,Nicholas Thompson,90,E
37,T21,T21,Camilo Villegas,83,E
38,39,39,Jason Day,75,+.059
39,40,40,Dustin Johnson,75,+.071
40,41,41,Scott Pinckney,88,+.077
41,42,42,Chris Stroud,84,+.083
42,43,43,Jerry Kelly,79,+.091
43,T44,T44,J.J. Henry,94,+.100
44,T44,T44,Phil Mickelson,70,+.100
45,T44,T44,Charl Schwartzel,67,+.100
46,T44,T44,Boo Weekley,79,+.100
47,T48,T48,Daniel Berger,97,+.111
48,T48,T48,James Hahn,94,+.111
49,T48,T48,Matt Kuchar,97,+.111
50,T48,T48,Ryan Moore,81,+.111
51,T48,T48,Vijay Singh,78,+.111
52,T53,T53,Steven Bowditch,103,+.125
53,T53,T53,Brendon de Jonge,106,+.125
54,T53,T53,Rickie Fowler,76,+.125
55,T53,T53,Geoff Ogilvy,50,+.125
56,T57,T57,Chad Collins,79,+.143
57,T57,T57,Luke Donald,71,+.143
58,T57,T57,John Peterson,84,+.143
59,T57,T57,Kevin Streelman,95,+.143
60,T57,T57,Willy Wilcox,58,+.143
61,T62,T62,Scott Brown,97,+.154
62,T62,T62,Charley Hoffman,97,+.154
63,T64,T64,Ernie Els,57,+.167
64,T64,T64,Morgan Hoffmann,85,+.167
65,T64,T64,Jeff Overton,94,+.167
66,T64,T64,Cameron Percy,72,+.167
67,T64,T64,Byron Smith,59,+.167
68,T64,T64,Brendon Todd,96,+.167
69,T70,T70,Billy Hurley III,83,+.182
70,T70,T70,Michael Putnam,87,+.182
71,T70,T70,Jonathan Randolph,72,+.182
72,T70,T70,Andres Romero,69,+.182
73,T70,T70,Justin Rose,69,+.182
74,75,75,Blayne Barber,76,+.188
75,T76,T76,Chad Campbell,97,+.200
76,T76,T76,Greg Chalmers,58,+.200
