,Approaches_from_50-125_yards_RANK THIS WEEK,Approaches_from_50-125_yards_RANK LAST WEEK,Approaches_from_50-125_yards_PLAYER NAME,Approaches_from_50-125_yards_ROUNDS,Approaches_from_50-125_yards_AVG,Approaches_from_50-125_yards_TOTAL DISTANCE (FEET),Approaches_from_50-125_yards_# OF ATTEMPTS,Approaches_from_50-125_yards_RELATIVE TO PAR
0,1,1,Francesco Molinari,56,"14' 3""",1694.5,119,-33
1,2,2,Greg Owen,58,"14' 11""",1733.1670000000001,116,-29
2,3,3,Roberto Castro,54,"15' 1""",1535.5829999999999,102,-14
3,4,4,Justin Leonard,61,"15' 6""",2450.0,158,-22
4,5,5,Tom Hoge,83,"15' 10""",3017.75,191,-30
5,6,6,Stewart Cink,77,"15' 11""",3086.25,194,-31
6,7,7,Ryo Ishikawa,90,"16' 0""",2716.083,170,-27
7,8,8,Chad Collins,79,"16' 2""",2556.083,158,-28
8,9,9,Whee Kim,71,"16' 3""",2329.083,143,-25
9,10,10,Brandt Snedeker,98,"16' 4""",3459.083,212,-45
10,T11,T11,Jason Dufner,76,"16' 5""",2313.917,141,-10
11,T11,T11,Zach Johnson,90,"16' 5""",3225.333,196,-48
12,T11,T11,Justin Rose,69,"16' 5""",2245.083,137,-35
13,T11,T11,Bo Van Pelt,81,"16' 5""",3125.417,190,-11
14,T11,T11,Tim Wilkinson,73,"16' 5""",2501.583,152,-20
15,16,16,Ryan Moore,81,"16' 6""",2795.167,169,-41
16,T17,T17,Jeff Overton,94,"16' 7""",3484.083,210,-20
17,T17,T17,Jimmy Walker,89,"16' 7""",3052.333,184,-50
18,T19,T19,K.J. Choi,66,"16' 8""",2711.0,163,-38
19,T19,T19,Scott Piercy,90,"16' 8""",3702.25,222,-48
20,T19,T19,Webb Simpson,81,"16' 8""",2883.417,173,-18
21,T22,T22,James Hahn,94,"16' 9""",3837.5,229,-41
22,T22,T22,J.B. Holmes,89,"16' 9""",3064.417,183,-45
23,T22,T22,Danny Lee,120,"16' 9""",4269.75,255,-37
24,25,25,Ernie Els,57,"16' 10""",1646.9170000000001,98,-5
25,T26,T26,Robert Allenby,63,"16' 11""",2403.5,142,-7
26,T26,T26,David Toms,62,"16' 11""",3114.25,184,-34
27,28,28,Daniel Berger,97,"17' 0""",3208.583,189,-25
28,T29,T29,D.A. Points,72,"17' 1""",2344.667,137,-5
29,T29,T29,Justin Thomas,106,"17' 1""",4245.417,249,-46
30,T31,T31,Jason Bohn,95,"17' 2""",5007.917,292,-65
31,T31,T31,Jon Curran,83,"17' 2""",3458.167,201,-38
32,T31,T31,Matt Kuchar,97,"17' 2""",3903.667,227,-54
33,T31,T31,Tyrone Van Aswegen,58,"17' 2""",1752.1670000000001,102,2
34,T35,T35,Ryan Palmer,80,"17' 3""",2582.167,150,-10
35,T35,T35,Heath Slocum,57,"17' 3""",1985.5829999999999,115,-17
36,T37,T37,Greg Chalmers,58,"17' 4""",1770.0829999999999,102,-20
37,T37,T37,Lucas Glover,79,"17' 4""",3116.75,180,-30
38,T37,T37,Charley Hoffman,97,"17' 4""",3811.5,220,-31
