,Approaches_from_225-250_yards_Rgh_RANK THIS WEEK,Approaches_from_225-250_yards_Rgh_RANK LAST WEEK,Approaches_from_225-250_yards_Rgh_PLAYER NAME,Approaches_from_225-250_yards_Rgh_ROUNDS,Approaches_from_225-250_yards_Rgh_AVG,Approaches_from_225-250_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_225-250_yards_Rgh_# OF ATTEMPTS,Approaches_from_225-250_yards_Rgh_RELATIVE TO PAR
0,1,1,Lee Westwood,56,"35' 2""",105.417,3,+1
1,2,2,Greg Chalmers,58,"39' 3""",78.5,2,-1
2,3,3,Derek Fathauer,81,"46' 3""",508.75,11,-5
3,4,4,Jamie Donaldson,50,"47' 8""",95.333,2,E
4,5,5,Jim Furyk,71,"48' 2""",144.583,3,+1
5,6,6,Kevin Kisner,104,"49' 4""",345.583,7,-4
6,7,7,Jordan Spieth,91,"49' 8""",149.0,3,+1
7,T8,T8,Blayne Barber,76,"49' 9""",597.0,12,-1
8,T8,T8,Jonathan Byrd,69,"49' 9""",497.417,10,-3
9,10,10,Bill Lunde,50,"51' 1""",204.333,4,-2
10,11,11,Alex Cejka,94,"52' 8""",316.16700000000003,6,-3
11,12,12,Scott Stallings,60,"53' 5""",587.1669999999999,11,-4
12,13,13,Bill Haas,89,"55' 2""",330.833,6,-3
13,14,14,Bubba Watson,71,"55' 6""",333.167,6,-2
14,15,15,George McNeill,93,"56' 11""",854.0,15,+1
15,16,16,John Merrick,78,"57' 1""",456.417,8,-1
16,17,17,Kevin Na,98,"58' 3""",815.75,14,E
17,18,18,Adam Scott,51,"58' 7""",234.167,4,-2
18,19,19,Louis Oosthuizen,68,"58' 10""",588.6669999999999,10,-4
19,20,20,Charlie Beljan,76,"59' 3""",592.6669999999999,10,-6
20,21,21,Steven Bowditch,103,"59' 7""",1310.417,22,-3
21,22,22,Marc Leishman,74,"60' 1""",721.0830000000001,12,-4
22,23,23,Colt Knost,90,"60' 10""",547.5830000000001,9,+2
23,24,24,Danny Lee,120,"61' 1""",794.4169999999999,13,+1
24,25,25,James Hahn,94,"61' 2""",794.9169999999999,13,-4
25,T26,T26,Oscar Fraustro,58,"61' 4""",367.917,6,-3
26,T26,T26,Michael Thompson,83,"61' 4""",735.6669999999999,12,-4
27,T28,T28,Gonzalo Fernandez-Castaño,81,"61' 6""",737.5830000000001,12,-4
28,T28,T28,Tom Hoge,83,"61' 6""",614.9169999999999,10,E
29,30,30,Jeff Overton,94,"61' 11""",805.0830000000001,13,-3
30,31,31,Scott Pinckney,88,"62' 1""",496.5,8,+2
31,32,32,Jon Curran,83,"62' 6""",312.66700000000003,5,+1
32,33,33,Rickie Fowler,76,"62' 7""",438.0,7,-4
33,34,34,Cameron Percy,72,"62' 10""",439.583,7,-4
34,T35,T35,Charley Hoffman,97,"62' 11""",944.3330000000001,15,-8
35,T35,T35,Billy Hurley III,83,"62' 11""",629.1669999999999,10,+5
36,T35,T35,Andrew Svoboda,80,"62' 11""",629.3330000000001,10,-1
37,38,38,Eric Axley,57,"63' 0""",125.917,2,+1
38,T39,T39,Brendon de Jonge,106,"63' 1""",1008.6669999999999,16,-1
39,T39,T39,Brooks Koepka,84,"63' 1""",882.6669999999999,14,-2
40,41,41,Spencer Levin,99,"63' 5""",633.9169999999999,10,-3
41,42,42,Justin Rose,69,"63' 7""",445.167,7,-2
42,43,43,Jim Renner,68,"63' 10""",319.25,5,-2
43,T44,T44,Nick Taylor,91,"64' 0""",639.8330000000001,10,E
44,T44,T44,Brendon Todd,96,"64' 0""",512.0830000000001,8,-1
45,T46,T46,Ángel Cabrera,53,"64' 2""",385.167,6,+4
46,T46,T46,Pat Perez,96,"64' 2""",641.6669999999999,10,+1
47,T46,T46,Daniel Summerhays,101,"64' 2""",898.6669999999999,14,-4
48,49,49,Camilo Villegas,83,"64' 4""",1478.9170000000001,23,-4
49,50,50,Ricky Barnes,82,"65' 2""",651.6669999999999,10,-5
50,T51,T51,Brian Harman,90,"65' 4""",261.33299999999997,4,-3
51,T51,T51,Padraig Harrington,60,"65' 4""",718.9169999999999,11,-3
52,53,53,Chris Stroud,84,"65' 7""",655.75,10,-1
53,54,54,Nick Watney,91,"65' 10""",460.833,7,-1
54,55,55,Mark Hubbard,79,"66' 2""",728.25,11,+2
55,56,56,Keegan Bradley,87,"66' 7""",332.833,5,-4
56,57,57,Charl Schwartzel,67,"66' 8""",200.0,3,E
57,58,58,Sung Joon Park,79,"66' 10""",534.8330000000001,8,-2
58,59,59,Roger Sloan,56,"67' 1""",402.667,6,-4
59,60,60,D.A. Points,72,"67' 5""",741.5,11,+1
60,61,61,Robert Allenby,63,"67' 7""",608.5,9,-2
61,62,62,Jim Herman,88,"67' 9""",677.75,10,-2
62,63,63,Harris English,105,"68' 0""",1088.417,16,-5
63,T64,T64,Jerry Kelly,79,"68' 10""",275.41700000000003,4,-2
64,T64,T64,Tim Wilkinson,73,"68' 10""",1169.667,17,+1
65,T66,T66,William McGirt,103,"69' 1""",897.5830000000001,13,+5
66,T66,T66,Henrik Stenson,63,"69' 1""",483.833,7,-3
67,68,68,Martin Flores,95,"69' 2""",1037.667,15,-5
68,69,69,Ian Poulter,68,"69' 4""",485.167,7,-3
69,70,70,Hudson Swafford,97,"69' 7""",626.5830000000001,9,E
70,71,71,Jason Bohn,95,"69' 8""",557.4169999999999,8,E
71,T72,T72,Morgan Hoffmann,85,"69' 9""",836.6669999999999,12,-3
72,T72,T72,Vijay Singh,78,"69' 9""",1394.6670000000001,20,-7
73,74,74,Alex Prugh,84,"70' 2""",772.25,11,-1
74,75,75,Scott Piercy,90,"70' 7""",918.0,13,-7
75,76,76,Ryan Palmer,80,"70' 8""",494.5,7,-5
76,77,77,Brandt Snedeker,98,"71' 6""",929.8330000000001,13,-1
77,78,78,Jonathan Randolph,72,"71' 8""",1003.0,14,-2
78,T79,T79,Sangmoon Bae,98,"71' 10""",1078.0,15,-1
79,T79,T79,Robert Garrigus,70,"71' 10""",790.5,11,-3
80,81,81,Graham DeLaet,65,"71' 11""",503.333,7,E
81,82,82,K.J. Choi,66,"72' 1""",1369.4170000000001,19,-1
82,T83,T83,Matt Every,73,"72' 8""",653.75,9,+2
83,T83,T83,Max Homa,78,"72' 8""",1016.75,14,E
84,T83,T83,Ryo Ishikawa,90,"72' 8""",1454.0,20,-5
85,T86,T86,Luke Donald,71,"72' 9""",1164.0,16,+1
86,T86,T86,Adam Hadwin,95,"72' 9""",727.25,10,-2
87,T88,T88,Brian Davis,86,"73' 5""",807.1669999999999,11,-1
88,T88,T88,Seung-Yul Noh,65,"73' 5""",734.1669999999999,10,-5
89,T88,T88,Brendan Steele,88,"73' 5""",293.75,4,-3
90,91,91,Jimmy Walker,89,"73' 7""",1030.167,14,-1
91,92,92,Matt Jones,89,"73' 10""",960.3330000000001,13,-4
92,93,93,Ryan Moore,81,"74' 0""",518.25,7,-1
93,94,94,Jason Dufner,76,"74' 3""",668.3330000000001,9,+2
94,T95,T95,Sam Saunders,83,"74' 10""",823.1669999999999,11,-3
95,T95,T95,Nicholas Thompson,90,"74' 10""",598.8330000000001,8,-2
96,T97,T97,Ernie Els,57,"75' 6""",603.8330000000001,8,-2
