,Approaches_from_50-125_yards_Rgh_RANK THIS WEEK,Approaches_from_50-125_yards_Rgh_RANK LAST WEEK,Approaches_from_50-125_yards_Rgh_PLAYER NAME,Approaches_from_50-125_yards_Rgh_ROUNDS,Approaches_from_50-125_yards_Rgh_AVG,Approaches_from_50-125_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_50-125_yards_Rgh_# OF ATTEMPTS,Approaches_from_50-125_yards_Rgh_RELATIVE TO PAR
0,1,1,Jordan Spieth,91,"19' 7""",1291.167,66,-3
1,2,2,Jason Dufner,76,"20' 4""",487.0,24,-3
2,3,3,Jonathan Byrd,69,"20' 5""",693.1669999999999,34,-1
3,4,4,Jamie Donaldson,50,"21' 2""",443.833,21,+3
4,5,5,Seung-Yul Noh,65,"22' 8""",950.3330000000001,42,+2
5,6,6,Andres Gonzales,90,"22' 9""",1591.5,70,+2
6,7,7,Adam Scott,51,"23' 1""",808.5830000000001,35,+5
7,8,8,John Merrick,78,"23' 6""",821.75,35,+7
8,9,9,Louis Oosthuizen,68,"23' 8""",1325.8329999999999,56,-1
9,10,10,Ken Duke,93,"23' 9""",1117.25,47,+4
10,T11,T11,Chad Collins,79,"23' 11""",1101.167,46,+3
11,T11,T11,Charl Schwartzel,67,"23' 11""",836.6669999999999,35,+2
12,13,13,Blayne Barber,76,"24' 0""",1701.4170000000001,71,+5
13,14,14,Lucas Glover,79,"24' 7""",958.75,39,+10
14,15,15,Cameron Tringale,96,"24' 8""",1478.8329999999999,60,+11
15,16,16,John Peterson,84,"24' 9""",989.6669999999999,40,+6
16,17,17,Jason Gore,76,"24' 10""",944.6669999999999,38,+5
17,18,18,Chez Reavie,56,"24' 11""",646.9169999999999,26,E
18,19,19,Brendan Steele,88,"25' 0""",1150.083,46,E
19,T20,T20,Michael Putnam,87,"25' 2""",1285.5,51,+6
20,T20,T20,Daniel Summerhays,101,"25' 2""",1990.1670000000001,79,-7
21,T22,T22,Eric Axley,57,"25' 4""",1090.167,43,+1
22,T22,T22,Alex Cejka,94,"25' 4""",1420.5,56,+8
