,GIR_Percentage_-_175-200_yards_RANK THIS WEEK,GIR_Percentage_-_175-200_yards_RANK LAST WEEK,GIR_Percentage_-_175-200_yards_PLAYER NAME,GIR_Percentage_-_175-200_yards_ROUNDS,GIR_Percentage_-_175-200_yards_%,GIR_Percentage_-_175-200_yards_GREENS HIT,GIR_Percentage_-_175-200_yards_TOTAL HOLES,GIR_Percentage_-_175-200_yards_RELATIVE TO PAR
0,1,1,Henrik Stenson,63,67.11,102,152,-0.20
1,2,2,Justin Thomas,106,64.84,177,273,-0.14
2,3,3,Jason Day,75,64.83,94,145,-0.15
3,4,4,Jason Gore,76,64.59,135,209,-0.13
4,5,5,Bubba Watson,71,64.17,77,120,-0.03
5,6,6,Johnson Wagner,68,64.1,125,195,-0.18
6,7,7,Ernie Els,57,63.72,72,113,-0.13
7,8,8,Byron Smith,59,63.7,86,135,-0.15
8,9,9,Bill Lunde,50,63.33,76,120,-0.05
9,T10,T10,Jason Dufner,76,63.22,110,174,-0.06
10,T10,T10,Jim Furyk,71,63.22,110,174,-0.13
11,12,12,Gary Woodland,81,63.06,99,157,-0.10
12,13,13,Ben Martin,93,62.94,180,286,-0.13
13,14,14,Russell Knox,96,62.81,201,320,-0.16
14,15,15,Patrick Rodgers,57,62.68,89,142,-0.09
15,16,16,Bill Haas,89,62.55,167,267,-0.05
16,17,17,Willy Wilcox,58,62.41,88,141,-0.18
17,18,18,Charles Howell III,105,62.22,196,315,-0.17
18,19,19,Shawn Stefani,94,61.87,172,278,-0.12
19,20,20,Aaron Baddeley,76,61.64,135,219,-0.19
20,21,21,Jim Herman,88,61.63,159,258,-0.11
21,22,22,Adam Scott,51,61.45,51,83,-0.06
22,23,23,Blayne Barber,76,60.77,127,209,-0.10
23,24,24,Hudson Swafford,97,60.73,167,275,-0.13
24,25,25,Daniel Berger,97,60.58,166,274,-0.11
25,26,26,Brooks Koepka,84,60.57,106,175,-0.16
26,27,27,Robert Allenby,63,60.48,127,210,-0.06
27,28,28,Chad Campbell,97,60.46,211,349,-0.13
28,29,29,Scott Pinckney,88,60.39,154,255,-0.15
29,30,30,Jason Kokrak,88,60.25,144,239,-0.08
30,31,31,Stewart Cink,77,60.16,151,251,-0.10
31,32,32,Justin Rose,69,60.14,89,148,-0.18
32,33,33,Bryce Molder,91,60.0,180,300,-0.16
33,34,34,Zac Blair,108,59.89,212,354,-0.10
34,T35,T35,David Hearn,97,59.87,185,309,-0.19
35,T35,T35,Kevin Kisner,104,59.87,191,319,-0.15
36,37,37,Mark Hubbard,79,59.73,135,226,-0.13
37,38,38,Michael Putnam,87,59.67,145,243,-0.10
38,39,39,Lucas Glover,79,59.57,137,230,-0.07
39,40,40,Jonathan Randolph,72,59.49,116,195,-0.13
40,41,41,Zach Johnson,90,59.46,132,222,-0.14
41,42,42,Pat Perez,96,59.38,190,320,-0.12
42,43,43,Brendan Steele,88,59.31,137,231,-0.13
43,44,44,Whee Kim,71,59.2,119,201,-0.18
44,45,45,Jason Bohn,95,59.17,200,338,-0.18
45,46,46,Kevin Streelman,95,59.09,143,242,-0.14
46,47,47,Martin Flores,95,59.02,157,266,-0.17
47,48,48,Webb Simpson,81,59.01,131,222,-0.08
48,49,49,Harris English,105,58.99,164,278,-0.24
49,50,50,Jerry Kelly,79,58.85,143,243,-0.15
50,51,51,Martin Laird,77,58.82,140,238,-0.05
51,52,52,Mark Wilson,89,58.67,176,300,-0.10
52,53,53,Chesson Hadley,101,58.66,166,283,-0.05
53,54,54,Billy Hurley III,83,58.61,143,244,-0.18
54,55,55,Jeff Overton,94,58.58,157,268,-0.12
55,56,56,Rory Sabbatini,81,58.48,131,224,-0.21
56,57,57,Billy Horschel,99,58.33,119,204,-0.18
57,58,58,Paul Casey,87,58.25,120,206,-0.16
58,59,59,Jonathan Byrd,69,57.92,117,202,-0.06
59,60,60,Andres Gonzales,90,57.71,146,253,-0.16
60,61,61,George McNeill,93,57.69,210,364,-0.16
61,62,62,Carlos Ortiz,100,57.68,154,267,-0.14
62,T63,T63,John Peterson,84,57.66,158,274,-0.15
63,T63,T63,Nick Taylor,91,57.66,143,248,-0.12
64,65,65,Rickie Fowler,76,57.65,98,170,-0.15
65,66,66,Francesco Molinari,56,57.63,102,177,-0.10
66,67,67,Chez Reavie,56,57.59,91,158,-0.19
67,68,68,Adam Hadwin,95,57.48,173,301,-0.16
68,69,69,William McGirt,103,57.45,212,369,-0.15
69,70,70,Alex Prugh,84,57.38,136,237,-0.08
